company_name,high,low,last_price,prev_close,change,percent_gain
Firstsource Sol,129.50,115.50,127.45,115.10,12.35,10.73
Mahanagar Gas,"1,097.70","1,028.95","1,073.90",999.60,74.3,7.43
Birlasoft,313.60,292.45,308.25,287.75,20.5,7.12
Tata Comm,"1,304.90","1,228.90","1,299.70","1,228.20",71.5,5.82
Brightcom Group,12.35,11.85,12.35,11.80,0.55,4.66
Motherson SWI,55.55,52.55,54.95,52.60,2.35,4.47
Tube Investment,"2,739.75","2,608.10","2,721.25","2,605.45",115.8,4.44
Manappuram Fin,117.90,112.00,115.80,110.95,4.85,4.37
Lux Industries,"1,546.65","1,444.00","1,499.45","1,439.10",60.35,4.19
KEI Industries,"2,095.00","1,992.35","2,069.95","1,986.90",83.05,4.18
Nazara,619.50,569.00,588.60,566.05,22.55,3.98
Jubilant Pharmo,330.45,311.90,323.85,311.75,12.1,3.88
Macrotech Dev,979.00,929.40,959.65,925.75,33.9,3.66
ITI,112.45,103.25,106.65,102.90,3.75,3.64
UNO Minda,559.75,531.10,548.60,529.75,18.85,3.56
Fert and Chem,325.60,309.20,318.05,307.65,10.4,3.38
Varun Beverages,"1,529.30","1,460.10","1,505.45","1,456.45",49,3.36
Tata Elxsi,"7,080.00","6,779.35","6,991.95","6,779.30",212.65,3.14
MRPL,64.40,61.00,62.95,61.05,1.9,3.11
Ratnamani Metal,"2,280.00","2,201.15","2,266.80","2,198.45",68.35,3.11
Alkem Lab,"3,625.00","3,515.50","3,618.05","3,513.30",104.75,2.98
Divis Labs,"3,394.65","3,273.05","3,383.20","3,286.30",96.9,2.95
CCL Products,619.90,584.90,599.60,583.25,16.35,2.8
CAMS,"2,117.95","2,058.35","2,110.35","2,055.05",55.3,2.69
CG Power ,323.40,309.30,320.50,312.35,8.15,2.61
Motilal Oswal,617.50,584.30,599.75,584.55,15.2,2.6
Century,779.80,750.20,768.50,749.25,19.25,2.57
Carborundum,"1,185.00","1,134.30","1,140.25","1,112.25",28,2.52
Angel One,"1,310.00","1,270.65","1,300.15","1,268.50",31.65,2.5
ICICI Securitie,485.00,469.25,481.95,470.25,11.7,2.49
Home First,715.00,695.05,711.95,694.75,17.2,2.48
ABSL AMC,363.90,356.00,362.85,354.20,8.65,2.44
IDBI Bank,55.65,53.45,54.60,53.35,1.25,2.34
LTIMindtree,"4,666.60","4,520.00","4,622.65","4,517.80",104.85,2.32
Laxmi Organic,286.30,277.10,282.30,276.30,6,2.17
Greenpanel Ind,326.80,309.50,315.75,309.15,6.6,2.13
IGL,515.70,491.05,498.60,488.40,10.2,2.09
V-Mart Retail,"2,163.70","2,059.15","2,101.55","2,059.15",42.4,2.06
Uflex,439.50,417.05,424.75,416.30,8.45,2.03
Latent View,378.80,366.50,373.25,366.10,7.15,1.95
Graphite India,337.40,323.00,331.80,325.70,6.1,1.87
JM Financial,64.75,62.30,63.30,62.15,1.15,1.85
Lupin,752.00,726.00,745.55,732.55,13,1.77
