company_name,high,low,last_price,prev_close,change,percent_gain
General Insuran,185.50,154.00,184.70,154.60,30.10,19.47
New India Assur,129.75,110.10,126.65,109.95,16.70,15.19
TataTeleservice,67.45,61.00,67.45,61.35,6.10,9.94
Alok Industries,14.80,13.15,14.25,13.10,1.15,8.78
MMTC Ltd,31.95,28.70,30.90,28.65,2.25,7.85
Chola Invest.,970.00,920.05,950.20,886.60,63.60,7.17
Rajesh Exports,591.90,545.90,581.60,545.90,35.70,6.54
Graphite India,333.00,309.15,330.25,310.35,19.90,6.41
M&M Financial,289.15,269.70,288.35,271.50,16.85,6.21
Suzlon Energy,8.70,8.20,8.60,8.10,0.50,6.17
Chola Fin Hold,696.80,650.00,684.15,647.95,36.20,5.59
ABB India,"3,662.75","3,455.00","3,645.35","3,453.60",191.75,5.55
Indiamart Inter,"6,097.00","5,735.10","6,040.20","5,735.10",305.10,5.32
Brightcom Group,10.75,10.35,10.75,10.25,0.50,4.88
Birla Corp,980.00,930.05,973.65,929.75,43.90,4.72
Manappuram Fin,121.00,111.10,119.25,113.95,5.30,4.65
HEG,"1,193.00","1,124.00","1,181.30","1,129.25",52.05,4.61
PNC Infratech,309.65,295.00,306.55,293.10,13.45,4.59
Birlasoft,288.20,275.05,287.00,275.55,11.45,4.16
KEI Industries,"1,931.60","1,817.50","1,911.35","1,836.15",75.20,4.1
HFCL,68.00,64.90,67.50,64.90,2.60,4.01
LIC Housing Fin,371.40,356.30,370.05,355.80,14.25,4.01
Zensar Tech,303.10,286.20,299.70,288.20,11.50,3.99
Triveni Turbine,358.80,343.05,356.20,342.60,13.60,3.97
Equitas Bank,75.60,72.65,75.15,72.30,2.85,3.94
Adani Enterpris,"1,935.00","1,839.05","1,911.25","1,839.00",72.25,3.93
FSN E-Co Nykaa,129.80,123.25,128.60,124.05,4.55,3.67
ICICI Securitie,474.70,456.80,472.25,455.80,16.45,3.61
L&T Finance,96.20,92.10,95.90,92.65,3.25,3.51
Polyplex Corp,"1,430.00","1,377.45","1,423.25","1,375.60",47.65,3.46
Timken,"3,199.00","2,964.95","3,063.60","2,961.50",102.10,3.45
Coromandel Int,982.00,940.20,974.55,942.25,32.30,3.43
Bajaj Finance,"6,399.00","6,182.15","6,390.25","6,180.25",210.00,3.4
Kajaria Ceramic,"1,138.80","1,086.60","1,125.15","1,088.40",36.75,3.38
Zomato,66.60,63.35,65.70,63.55,2.15,3.38
Escorts Kubota,"2,058.00","1,981.05","2,050.35","1,984.40",65.95,3.32
