company_name,high,low,last_price,prev_close,change,percent_gain
CG Power ,291.40,271.10,289.45,270.00,19.45,7.2
Godfrey Phillip,"2,149.00","2,011.40","2,127.65","1,997.40",130.25,6.52
KEC Intl,518.80,487.25,514.30,486.15,28.15,5.79
L&T Finance,92.05,87.25,91.45,86.90,4.55,5.24
Aether Ind,914.00,850.15,881.15,842.25,38.9,4.62
Intellect Desig,445.00,422.15,440.05,421.85,18.2,4.31
Max Healthcare,453.00,434.25,451.15,433.35,17.8,4.11
Kalyan Jeweller,127.60,123.50,125.20,120.40,4.8,3.99
Tejas Networks,608.75,585.25,604.20,582.35,21.85,3.75
Persistent,"4,004.00","3,875.00","3,994.85","3,851.90",142.95,3.71
G R Infra,"1,238.90","1,155.25","1,204.30","1,161.70",42.6,3.67
Adani Trans,"2,635.00","2,532.00","2,614.50","2,523.35",91.15,3.61
M&M,"1,313.90","1,271.65","1,310.35","1,264.90",45.45,3.59
Birlasoft,294.95,287.40,293.65,283.65,10,3.53
PNB Housing Fin,579.50,546.25,568.45,549.10,19.35,3.52
IIFL Finance,477.70,459.05,473.50,457.70,15.8,3.45
TCS,"3,327.00","3,221.15","3,319.95","3,211.55",108.4,3.38
HCL Tech,"1,071.00","1,040.05","1,067.45","1,032.80",34.65,3.35
Rajesh Exports,835.00,777.00,822.95,796.55,26.4,3.31
Hind Copper,120.65,117.80,119.65,115.90,3.75,3.24
IndusInd Bank,"1,223.60","1,188.05","1,218.65","1,181.90",36.75,3.11
Zydus Life,445.25,432.65,444.05,430.70,13.35,3.1
General Insuran,190.45,182.15,186.35,180.75,5.6,3.1
Indoco Remedies,413.30,401.60,406.15,394.10,12.05,3.06
Adani Wilmar,596.75,574.00,585.55,568.35,17.2,3.03
Aegis Logistics,362.40,345.25,352.15,341.85,10.3,3.01
Medplus Health,628.00,608.15,622.10,603.95,18.15,3.01
COFORGE LTD.,"4,039.50","3,940.00","4,017.35","3,901.00",116.35,2.98
Tech Mahindra,"1,021.00",995.40,"1,015.25",986.15,29.1,2.95
Bharti Airtel,821.50,801.05,819.40,796.00,23.4,2.94
SBI Life Insura,"1,313.90","1,271.15","1,306.35","1,269.05",37.3,2.94
CSB Bank,252.50,246.50,250.95,243.85,7.1,2.91
Adani Green Ene,"1,905.00","1,847.05","1,891.45","1,838.25",53.2,2.89
Swan Energy,326.50,311.95,319.70,310.85,8.85,2.85
Bajaj Holdings,"5,860.00","5,695.85","5,838.80","5,680.25",158.55,2.79
Carborundum,929.00,895.30,921.40,897.30,24.1,2.69
Metro Brands,891.95,861.05,885.95,862.95,23,2.67
Manappuram Fin,121.90,118.70,121.60,118.50,3.1,2.62
INOX Leisure,494.00,476.95,489.35,476.90,12.45,2.61
Firstsource Sol,104.40,102.05,103.85,101.25,2.6,2.57
Wipro,393.00,385.10,391.80,382.00,9.8,2.57
Infosys,"1,489.35","1,448.20","1,484.45","1,448.50",35.95,2.48
Ashok Leyland,151.85,148.00,151.35,147.75,3.6,2.44
Granules India,329.35,317.30,327.35,319.60,7.75,2.42
Ipca Labs,876.50,853.10,875.10,854.40,20.7,2.42
NALCO,83.95,82.50,83.25,81.30,1.95,2.4
