company_name,high,low,last_price,prev_close,change,percent_gain
Zensar Tech,389.80,340.60,384.15,339.50,44.65,13.15
Sobha,569.85,495.00,554.05,495.65,58.4,11.78
Elgi Equipments,471.80,430.50,467.30,429.90,37.4,8.7
DLF,475.80,440.25,468.15,435.95,32.2,7.39
Mahindra Life,418.75,374.15,402.15,376.85,25.3,6.71
Polyplex Corp,"1,505.00","1,401.00","1,497.55","1,404.50",93.05,6.63
GE Shipping,732.80,690.00,721.50,676.75,44.75,6.61
EPL,204.90,187.25,198.50,188.75,9.75,5.17
Cyient,"1,281.85","1,210.00","1,271.60","1,209.05",62.55,5.17
Brightcom Group,14.90,14.90,14.90,14.20,0.7,4.93
Route,"1,379.10","1,298.00","1,365.20","1,301.05",64.15,4.93
Oberoi Realty,"1,001.90",939.00,986.90,941.10,45.8,4.87
Prestige Estate,513.00,485.40,508.85,485.40,23.45,4.83
Century,811.45,772.85,808.10,773.90,34.2,4.42
Network 18,61.00,57.80,60.60,58.10,2.5,4.3
Max Healthcare,524.70,495.60,519.90,499.85,20.05,4.01
Power Finance,172.00,164.30,171.15,164.65,6.5,3.95
Devyani Int,184.85,176.00,183.35,176.45,6.9,3.91
Godrej Prop,"1,415.00","1,337.80","1,388.50","1,338.30",50.2,3.75
One 97 Paytm,717.00,688.15,713.15,687.85,25.3,3.68
TML - D,274.70,266.60,271.75,262.45,9.3,3.54
TML - D,274.70,266.60,271.75,262.45,9.3,3.54
Bandhan Bank,245.70,236.70,245.00,236.65,8.35,3.53
RBL Bank,153.00,145.75,152.45,147.30,5.15,3.5
CreditAccess Gr,"1,090.00","1,033.30","1,068.15","1,032.55",35.6,3.45
KPR Mill,578.80,554.60,576.10,556.95,19.15,3.44
GAIL,111.95,108.00,111.75,108.05,3.7,3.42
KNR Construct,248.80,237.20,247.95,239.90,8.05,3.36
Trident,33.00,32.00,32.80,31.75,1.05,3.31
Hero Motocorp,"2,720.00","2,606.00","2,691.90","2,605.90",86,3.3
Rossari,747.00,705.05,732.80,709.85,22.95,3.23
Chola Fin Hold,812.00,776.10,801.35,776.40,24.95,3.21
Macrotech Dev,"1,017.50",952.05,"1,005.90",974.75,31.15,3.2
HEG,"1,245.00","1,202.00","1,239.30","1,201.05",38.25,3.18
Sun TV Network,453.00,429.05,448.80,435.00,13.8,3.17
APTUS VALUE,266.80,257.60,265.65,257.60,8.05,3.13
Graphite India,344.00,333.20,342.45,332.55,9.9,2.98
Tata Motors,537.15,521.50,530.85,515.95,14.9,2.89
Tata Motors,537.15,521.50,530.85,515.95,14.9,2.89
Delta Corp,225.00,217.00,223.95,217.70,6.25,2.87
Bank of Baroda,184.50,177.30,183.85,178.75,5.1,2.85
Dabur India,533.95,513.65,533.05,518.35,14.7,2.84
Colgate,"1,714.45","1,598.05","1,673.65","1,627.70",45.95,2.82
HFCL,69.20,65.40,68.05,66.20,1.85,2.79
SBI Card,896.65,860.00,890.95,866.85,24.1,2.78
L&T Finance,98.50,95.05,98.15,95.55,2.6,2.72
IDFC,92.40,89.05,92.05,89.65,2.4,2.68
Krishna Inst.,"1,551.95","1,493.95","1,530.25","1,490.50",39.75,2.67
Mahindra CIE,452.00,437.50,448.95,437.40,11.55,2.64
ABSL AMC,365.80,353.00,362.95,353.65,9.3,2.63
REC,136.80,131.70,136.35,132.85,3.5,2.63
Welspun Corp,233.10,223.50,231.55,225.85,5.7,2.52
Infibeam Avenue,14.45,13.90,14.30,13.95,0.35,2.51
Olectra Greente,684.70,646.50,670.60,654.25,16.35,2.5
Bank of Mah,31.20,30.10,30.90,30.15,0.75,2.49
KPIT Tech,925.00,895.00,920.90,898.65,22.25,2.48
Hitachi Energy,"3,934.00","3,781.40","3,908.55","3,815.15",93.4,2.45
Dixon Technolog,"2,949.00","2,858.05","2,937.85","2,867.55",70.3,2.45
PCBL,131.40,127.70,130.45,127.35,3.1,2.43
GNFC,637.00,617.10,635.65,620.70,14.95,2.41
Indiabulls Hsg,115.30,109.90,114.55,111.85,2.7,2.41
Ashok Leyland,153.60,149.10,153.35,149.75,3.6,2.4
Can Fin Homes,661.55,640.45,658.95,643.65,15.3,2.38
Info Edge,"4,005.30","3,870.05","3,975.15","3,882.80",92.35,2.38
Patanjali Foods,965.00,918.00,952.95,930.90,22.05,2.37
Indigo Paints,"1,347.00","1,305.50","1,331.75","1,301.05",30.7,2.36
Sona BLW,552.00,524.25,546.60,534.00,12.6,2.36
Garware Technic,"2,994.00","2,881.65","2,965.10","2,897.80",67.3,2.32
Hind Copper,105.00,101.10,104.45,102.10,2.35,2.3
City Union Bank,142.15,136.25,141.35,138.20,3.15,2.28
Whirlpool,"1,366.00","1,325.00","1,357.80","1,327.55",30.25,2.28
Jubilant Pharmo,351.50,340.10,349.15,341.45,7.7,2.26
Max Financial,676.60,635.75,671.90,657.25,14.65,2.23
Aditya Birla F,204.75,199.00,203.10,198.70,4.4,2.21
Canara Bank,304.45,295.60,303.40,297.00,6.4,2.15
Zee Entertain,191.20,185.20,190.20,186.20,4,2.15
Thermax,"2,473.00","2,379.15","2,415.85","2,365.55",50.3,2.13
Intellect Desig,555.00,530.00,542.55,531.35,11.2,2.11
Fortis Health,277.20,268.00,276.15,270.50,5.65,2.09
Clean Science,"1,540.00","1,488.05","1,535.45","1,504.75",30.7,2.04
