company_name,high,low,last_price,prev_close,change,percent_gain
Engineers India,85.40,79.00,84.80,78.90,5.90,7.48
Apollo Tyres,339.50,321.70,338.25,320.05,18.20,5.69
Fert and Chem,371.50,360.00,371.50,353.85,17.65,4.99
JBM Auto,557.80,518.95,547.80,522.65,25.15,4.81
Adani Total Gas,"3,669.95","3,472.05","3,633.70","3,477.30",156.40,4.5
Sundram,"1,030.00",965.15,"1,004.60",962.25,42.35,4.4
Sundaram Fin,"2,410.00","2,282.00","2,387.25","2,296.15",91.10,3.97
ABB India,"2,814.10","2,720.15","2,806.00","2,705.20",100.80,3.73
MRF,"91,900.00","88,441.95","91,275.80","88,012.25","3,263.55",3.71
Amber Enterpris,"1,946.95","1,856.00","1,925.35","1,860.25",65.10,3.5
RBL Bank,187.00,180.25,186.25,179.95,6.30,3.5
Ceat,"1,706.95","1,618.90","1,666.90","1,610.80",56.10,3.48
BHEL,82.15,79.20,81.95,79.20,2.75,3.47
Rossari,775.10,706.10,739.55,716.00,23.55,3.29
Godrej Consumer,920.80,887.00,916.50,888.70,27.80,3.13
KPR Mill,533.95,513.25,529.45,513.65,15.80,3.08
Max Financial,741.90,712.60,735.40,713.85,21.55,3.02
Siemens,"2,906.25","2,815.55","2,895.20","2,815.45",79.75,2.83
PB Fintech,472.85,449.15,464.90,452.60,12.30,2.72
Ratnamani Metal,"2,095.40","2,007.95","2,073.60","2,019.50",54.10,2.68
Gujarat Gas,491.70,472.10,490.05,477.50,12.55,2.63
Balkrishna Ind,"2,233.00","2,125.25","2,177.15","2,122.80",54.35,2.56
SAIL,87.85,84.65,87.40,85.25,2.15,2.52
Guj State Petro,277.85,268.95,276.00,269.40,6.60,2.45
Dabur India,574.15,561.00,572.75,559.85,12.90,2.3
NCC,93.95,89.30,93.25,91.15,2.10,2.3
Latent View,377.45,364.60,374.55,366.25,8.30,2.27
Sunteck Realty,350.00,338.60,347.80,340.15,7.65,2.25
ICICI Lombard ,"1,281.30","1,246.60","1,277.00","1,249.15",27.85,2.23
Bharat Forge,881.75,855.40,879.70,860.75,18.95,2.2
Hero Motocorp,"2,771.10","2,702.00","2,767.15","2,709.30",57.85,2.14
HINDPETRO,248.85,241.45,245.95,241.00,4.95,2.05
GAIL,97.50,95.15,97.35,95.40,1.95,2.04
Cipla,"1,093.20","1,067.40","1,088.35","1,066.90",21.45,2.01
Polycab,"2,655.95","2,592.25","2,648.45","2,596.60",51.85,2
Zydus Life,433.30,423.40,432.30,423.85,8.45,1.99
NTPC,170.35,167.15,169.90,166.60,3.30,1.98
ITC,333.90,328.20,333.45,327.00,6.45,1.97
JSW Steel,752.85,736.55,750.70,736.30,14.40,1.96
Bajaj Auto,"3,632.50","3,558.35","3,621.15","3,552.85",68.30,1.92
Kalyan Jeweller,124.20,119.50,123.10,120.80,2.30,1.9
HUL,"2,591.95","2,537.50","2,583.70","2,536.10",47.60,1.88
Mahanagar Gas,869.00,845.50,867.35,851.45,15.90,1.87
Krishna Inst.,"1,535.00","1,492.15","1,529.10","1,501.25",27.85,1.86
Britannia,"4,387.00","4,235.00","4,313.20","4,235.00",78.20,1.85
Marico,524.90,504.85,515.50,506.15,9.35,1.85
Ashok Leyland,148.75,145.40,148.45,145.80,2.65,1.82
Tata Coffee,222.30,217.25,221.15,217.20,3.95,1.82
Metro Brands,882.80,841.50,871.95,856.40,15.55,1.82
Petronet LNG,221.00,215.60,220.50,216.55,3.95,1.82
HDFC Life,612.40,598.00,609.45,598.60,10.85,1.81
BPCL,342.95,335.60,342.35,336.30,6.05,1.8
Interglobe Avi,"2,041.45","2,015.00","2,037.55","2,003.10",34.45,1.72
Hind Zinc,340.55,333.30,337.70,332.05,5.65,1.7
FDC,278.00,271.60,276.30,271.80,4.50,1.66
Adani Trans,"2,580.00","2,437.80","2,554.15","2,512.70",41.45,1.65
Godfrey Phillip,"1,988.95","1,913.20","1,955.25","1,923.65",31.60,1.64
Sonata,587.80,572.05,584.70,575.30,9.40,1.63
Prestige Estate,474.80,464.00,473.00,465.50,7.50,1.61
Havells India,"1,171.50","1,146.00","1,167.10","1,148.75",18.35,1.6
TCI Express,"1,828.85","1,789.45","1,823.35","1,794.85",28.50,1.59
Power Finance,158.00,152.60,156.90,154.50,2.40,1.55
APTUS VALUE,304.95,298.35,302.95,298.35,4.60,1.54
3M India,"22,400.00","22,007.05","22,388.00","22,050.40",337.60,1.53
IFB Industries,969.00,910.05,921.10,907.50,13.60,1.5
Cummins,"1,425.00","1,393.05","1,413.60","1,392.85",20.75,1.49
SUMITOMO,495.60,484.00,490.45,483.30,7.15,1.48
Container Corp,743.75,730.00,740.95,730.30,10.65,1.46
Dalmia Bharat,"1,880.00","1,835.95","1,875.15","1,848.10",27.05,1.46
Elgi Equipments,415.70,398.85,412.15,406.25,5.90,1.45
Blue Star,"1,208.95","1,182.05","1,200.30","1,183.75",16.55,1.4
Jyothy Labs,209.00,202.45,204.75,201.95,2.80,1.39
Glenmark,435.00,425.60,434.35,428.45,5.90,1.38
Jindal Steel,595.50,580.10,593.55,585.55,8.00,1.37
Fortis Health,288.35,283.10,287.10,283.25,3.85,1.36
Olectra Greente,599.25,499.80,506.20,499.40,6.80,1.36
Cyient,821.10,802.20,818.30,807.35,10.95,1.36
UNO Minda,550.90,539.55,545.90,538.55,7.35,1.36
ICICI Securitie,508.90,493.05,500.05,493.40,6.65,1.35
REC,124.25,121.05,123.85,122.20,1.65,1.35
Grindwell Norto,"1,924.00","1,872.05","1,919.80","1,894.45",25.35,1.34
M&M,"1,255.00","1,231.00","1,252.65","1,236.20",16.45,1.33
Eicher Motors,"3,266.90","3,202.55","3,257.70","3,215.25",42.45,1.32
Nestle,"19,894.15","19,519.50","19,776.00","19,519.90",256.10,1.31
ACC,"2,445.40","2,375.35","2,440.20","2,409.30",30.90,1.28
Westlife Food,778.55,769.00,772.80,763.00,9.80,1.28
Vodafone Idea,7.95,7.70,7.90,7.80,0.10,1.28
IOC,79.25,78.35,79.10,78.10,1.00,1.28
Kajaria Ceramic,"1,199.05","1,166.60","1,181.35","1,166.50",14.85,1.27
GMR Airports,40.50,39.70,40.40,39.90,0.50,1.25
Bharat Elec,100.15,98.30,99.95,98.75,1.20,1.22
RITES,338.55,331.50,335.45,331.40,4.05,1.22
Sun Pharma,"1,021.90","1,008.25","1,016.20","1,004.10",12.10,1.21
Wockhardt,236.00,228.75,235.00,232.20,2.80,1.21
Hindustan Aeron,"2,518.45","2,450.00","2,511.70","2,481.95",29.75,1.2
Oil India,211.45,205.50,210.40,207.90,2.50,1.2
PNB Housing Fin,577.00,548.90,562.60,555.95,6.65,1.2
Adani Ports,821.60,797.00,819.60,810.00,9.60,1.19
Laurus Labs,379.40,373.10,378.55,374.15,4.40,1.18
Zee Entertain,240.25,235.60,239.75,236.95,2.80,1.18
Bombay Burmah,945.00,928.25,936.00,925.15,10.85,1.17
Sona BLW,418.60,407.35,415.00,410.30,4.70,1.15
Ambuja Cements,525.95,513.55,524.75,518.85,5.90,1.14
Sun Pharma Adv,212.85,208.50,210.95,208.60,2.35,1.13
Tata Chemicals,946.30,925.85,942.15,931.65,10.50,1.13
Lupin,744.90,732.00,742.85,734.60,8.25,1.12
Allcargo,414.40,402.40,412.45,407.95,4.50,1.1
Vinati Organics,"2,037.70","1,995.00","2,016.55","1,994.90",21.65,1.09
Escorts Kubota,"2,175.00","2,115.20","2,168.45","2,145.30",23.15,1.08
IGL,422.40,414.00,421.60,417.10,4.50,1.08
Raymond,"1,507.85","1,458.50","1,479.40","1,463.60",15.80,1.08
HUDCO,52.65,50.90,52.40,51.85,0.55,1.06
Dr Reddys Labs,"4,303.85","4,241.50","4,297.50","4,253.50",44.00,1.03
IDFC,84.35,82.40,84.00,83.15,0.85,1.02
SJVN,35.70,34.40,34.65,34.30,0.35,1.02
Chola Fin Hold,568.45,549.95,559.95,554.40,5.55,1
NALCO,82.45,80.10,81.70,80.90,0.80,0.99
Vedanta,312.00,307.45,311.35,308.30,3.05,0.99
IIFL Finance,473.80,460.40,466.65,462.10,4.55,0.98
RHI Magnesita,884.45,865.00,877.20,868.80,8.40,0.97
Shree Cements,"24,379.75","23,904.70","24,238.00","24,007.55",230.45,0.96
Granules India,327.80,320.75,326.15,323.10,3.05,0.94
MOTHERSON,75.65,74.00,75.50,74.80,0.70,0.94
Finolex Cables,556.00,546.10,550.40,545.40,5.00,0.92
Phoenix Mills,"1,421.00","1,390.25","1,415.10","1,402.20",12.90,0.92
V-Guard Ind,263.80,260.20,262.40,260.00,2.40,0.92
AB Capital,150.00,146.95,149.60,148.25,1.35,0.91
Hindalco,467.45,458.65,465.70,461.50,4.20,0.91
Jubilant Food,505.45,492.60,503.80,499.30,4.50,0.9
Bosch,"17,044.80","16,751.00","17,006.70","16,857.40",149.30,0.89
PNB,57.15,55.45,56.75,56.25,0.50,0.89
Edelweiss,65.20,63.75,64.50,63.95,0.55,0.86
