company_name,high,low,last_price,prev_close,change,percent_gain
KEC Intl,547.00,482.75,539.70,480.30,59.4,12.37
Ramco Cements,850.00,798.00,843.90,781.60,62.3,7.97
Adani Wilmar,412.20,366.00,403.95,378.00,25.95,6.87
Mastek,"1,907.00","1,769.70","1,888.25","1,782.00",106.25,5.96
KEI Industries,"2,035.00","1,930.05","2,024.95","1,920.80",104.15,5.42
Birlasoft,337.35,320.10,334.65,319.00,15.65,4.91
Adani Trans,789.15,714.05,787.35,751.60,35.75,4.76
Adani Green Ene,903.55,818.60,896.95,860.55,36.4,4.23
Brigade Ent,545.95,525.20,542.75,523.25,19.5,3.73
Engineers India,101.80,94.75,100.45,96.90,3.55,3.66
NIIT,396.50,376.05,386.25,373.15,13.1,3.51
Adani Enterpris,"1,983.00","1,872.10","1,956.05","1,890.00",66.05,3.49
Adani Ports,694.15,659.50,688.10,664.95,23.15,3.48
Glenmark,629.85,602.00,624.30,604.10,20.2,3.34
Carborundum,"1,224.00","1,163.15","1,200.90","1,163.15",37.75,3.25
Tata Motors,526.40,504.75,524.95,508.45,16.5,3.25
Tata Motors,526.40,504.75,524.95,508.45,16.5,3.25
Nazara,632.40,588.30,599.70,580.95,18.75,3.23
Adani Total Gas,699.95,633.35,688.10,666.65,21.45,3.22
Tata Inv Corp,"2,247.95","2,136.05","2,204.00","2,135.50",68.5,3.21
Oberoi Realty,924.10,884.75,918.45,890.05,28.4,3.19
Radico Khaitan,"1,162.00","1,121.95","1,155.90","1,120.75",35.15,3.14
CreditAccess Gr,"1,234.00","1,186.00","1,220.10","1,183.50",36.6,3.09
JM Financial,68.70,64.00,68.05,66.05,2,3.03
Persistent,"4,896.00","4,765.40","4,888.20","4,748.25",139.95,2.95
Sona BLW,544.75,518.00,535.80,521.55,14.25,2.73
Hinduja Global,"1,170.00","1,124.10","1,164.20","1,134.05",30.15,2.66
DLF,473.00,453.50,471.90,459.95,11.95,2.6
United Spirits,821.20,781.00,817.05,797.00,20.05,2.52
Mahindra CIE,459.90,442.10,454.65,443.50,11.15,2.51
Anupam Rasayan,"1,200.00","1,161.25","1,197.70","1,168.60",29.1,2.49
CHEMPLAST SANMA,476.80,450.70,465.95,454.85,11.1,2.44
MphasiS,"1,927.75","1,848.55","1,906.50","1,862.20",44.3,2.38
3M India,"24,004.00","23,340.00","23,911.90","23,363.35",548.55,2.35
TML - D,275.95,262.50,274.15,267.85,6.3,2.35
TML - D,275.95,262.50,274.15,267.85,6.3,2.35
Olectra Greente,702.00,656.05,677.60,662.30,15.3,2.31
Kajaria Ceramic,"1,199.00","1,158.95","1,192.15","1,165.30",26.85,2.3
Info Edge,"3,857.40","3,732.70","3,829.05","3,743.15",85.9,2.29
Ajanta Pharma,"1,305.00","1,264.30","1,301.35","1,272.75",28.6,2.25
Tech Mahindra,"1,078.75","1,049.00","1,072.15","1,048.70",23.45,2.24
Godrej Ind,474.70,458.00,469.95,459.70,10.25,2.23
Shree Renuka,44.50,42.65,44.10,43.15,0.95,2.2
Infibeam Avenue,14.45,14.05,14.40,14.10,0.3,2.13
Jubilant Pharmo,348.50,335.70,346.35,339.20,7.15,2.11
Nuvoco Vistas,334.50,322.10,333.00,326.25,6.75,2.07
Max Healthcare,552.10,534.25,545.15,534.20,10.95,2.05
G R Infra,"1,175.00","1,085.05","1,104.00","1,081.95",22.05,2.04
FSN E-Co Nykaa,128.85,123.80,128.30,125.75,2.55,2.03
Edelweiss,66.95,62.55,63.80,62.60,1.2,1.92
LTIMindtree,"4,843.25","4,730.15","4,803.00","4,712.80",90.2,1.91
LIC Housing Fin,374.55,364.50,372.80,365.80,7,1.91
MOTHERSON,81.30,77.30,80.15,78.65,1.5,1.91
Swan Energy,238.75,226.60,230.10,225.80,4.3,1.9
Infosys,"1,273.30","1,252.80","1,268.90","1,246.00",22.9,1.84
PNC Infratech,324.25,312.60,322.55,316.95,5.6,1.77
Shree Cements,"24,498.00","23,727.60","24,408.65","23,984.30",424.35,1.77
Metro Brands,945.00,902.60,925.85,909.95,15.9,1.75
Dixon Technolog,"3,043.00","2,992.00","3,035.35","2,983.70",51.65,1.73
Guj State Petro,284.00,274.10,282.65,277.85,4.8,1.73
PCBL,133.40,128.50,132.95,130.70,2.25,1.72
COFORGE LTD.,"4,303.45","4,206.05","4,278.15","4,206.15",72,1.71
