company_name,high,low,last_price,prev_close,change,percent_gain
"Macrotech DevAdd toWatchlist | PortfolioACTIONSMacrotech Dev Block Deal on NSE||Qty: 113,848||Deal Price: 1,026.90||Value (cr): 11.69||Time: 09:16am",842.00,715.00,807.75,719.60,88.15,12.25
"Olectra GreenteAdd toWatchlist | PortfolioACTIONSOlectra Greente Block Deal on NSE||Qty: 26,584||Deal Price: 518.05||Value (cr): 1.38||Time: 09:16amOlectra Greente closes above 30-Day,50-Day Moving Average today.",556.70,501.20,536.15,479.95,56.2,11.71
RHI MagnesitaAdd toWatchlist | PortfolioACTIONSRHI Magnesita closes above 150-Day Moving Average of 688.76 today.,672.05,609.25,663.30,616.55,46.75,7.58
CHEMPLAST SANMAAdd toWatchlist | PortfolioACTIONSCHEMPLAST SANMA closes above 150-Day Moving Average of 433.25 today.,423.20,373.30,408.35,382.90,25.45,6.65
Sanofi IndiaAdd toWatchlist | PortfolioACTIONSSanofi India closes above 30-Day Moving Average of 5474.18 today.Sanofi India reports robust Q4 performance with 45% YoY profit growth to Rs 131cr and declares Rs 377 per share dividendNEWSSanofi India reports robust Q4 performance with 45% YoY profit growth to Rs 131cr and declares Rs 377 per share dividend 2023-02-23 20:42:52View all,"5,940.00","5,575.10","5,864.25","5,563.15",301.1,5.41
"IRB InfraAdd toWatchlist | PortfolioACTIONSIRB Infra closes above 30-Day,50-Day Moving Average today.IRB Infra Split||Old FV Rs 10||New FV Rs 1||Announcement date: Jan 04, 2023||Ex-Split: Feb 22, 2023Record date:  Feb 22, 2023, 20",29.75,28.20,29.40,28.00,1.4,5
Alok IndustriesAdd toWatchlist | PortfolioACTIONSOnly Buyers in Alok Industries on NSEOnly Buyers in Alok Industries on NSE,12.80,12.80,12.80,12.20,0.6,4.92
"Tube InvestmentAdd toWatchlist | PortfolioACTIONSTube Investments' EV arm gets Rs 1,200 crore investment from Multiples PENEWSTube Investments' EV arm gets Rs 1,200 crore investment from Multiples PE 2023-02-25 15:40:31View all","2,745.00","2,521.30","2,660.50","2,551.05",109.45,4.29
Cera SanitaryAdd toWatchlist | PortfolioACTIONSBuy Cera Sanitaryware; target of Rs 7222: Anand Rathi,"6,427.90","6,015.00","6,366.85","6,108.15",258.7,4.24
CRISILAdd toWatchlist | PortfolioACTIONSCRISIL closes above 200-Day Moving Average of 3155.09 today.,"3,360.40","3,150.00","3,341.65","3,218.20",123.45,3.84
"Equitas BankAdd toWatchlist | PortfolioACTIONSEquitas Bank closes above 30-Day,50-Day Moving Average today.NEWSEquitas Small Finance Bank forms long bullish candle, rallies for 5th straight day 2023-02-23 16:15:47View all",70.40,66.85,69.45,67.15,2.3,3.43
Tanla PlatformsAdd toWatchlist | PortfolioACTIONSTanla Platforms closes above 30-Day Moving Average of 654.32 today.,684.90,630.00,676.60,655.25,21.35,3.26
"Vedant FashionsAdd toWatchlist | PortfolioACTIONSVedant Fashions closes above 30-Day,200-Day Moving Average today.","1,221.95","1,132.40","1,198.45","1,162.90",35.55,3.06
"Triveni TurbineAdd toWatchlist | PortfolioACTIONSTriveni Turbine closes above 30-Day,50-Day Moving Average today.",311.90,290.90,300.65,292.00,8.65,2.96
"Bank of BarodaAdd toWatchlist | PortfolioACTIONSBank of Baroda Block Deal on NSE||Qty: 92,339||Deal Price: 154.70||Value (cr): 1.43||Time: 09:16amBank of Baroda Block Deal on NSE||Qty: 80,825||Deal Price: 156.25||Value (cr): 1.26||Time: 09:16am",159.40,153.60,159.00,154.60,4.4,2.85
"SobhaAdd toWatchlist | PortfolioACTIONSSobha closes below 30-Day,50-Day Moving Average today.",598.00,565.00,592.85,578.80,14.05,2.43
Sapphire FoodsAdd toWatchlist | PortfolioACTIONSBuy Sapphire Foods; target of Rs 1670: Motilal Oswal,"1,229.00","1,191.80","1,222.70","1,194.15",28.55,2.39
"Indiabulls RealAdd toWatchlist | PortfolioACTIONSIndiabulls Real Block Deal on NSE||Qty: 171,654||Deal Price: 61.90||Value (cr): 1.06||Time: 09:16am",62.85,59.85,60.90,59.50,1.4,2.35
EmamiAdd toWatchlist | PortfolioACTIONSEmami has hit 52wk low of Rs 380.00 on NSEEmami has hit 52wk low of Rs 380.50 on NSE,399.65,374.80,390.15,381.90,8.25,2.16
Vijaya DiagnostAdd toWatchlist | PortfolioACTIONSVijaya Diagnost closes below 30-Day Moving Average of 414.59 today.,389.00,351.35,379.80,371.80,8,2.15
Abbott IndiaAdd toWatchlist | PortfolioACTIONSAbbott India closes above 50-Day Moving Average of 21270.01 today.,"20,660.00","20,052.00","20,582.35","20,154.60",427.75,2.12
"Indoco RemediesAdd toWatchlist | PortfolioACTIONSIndoco Remedies closes below 30-Day,200-Day Moving Average today.",365.00,333.60,353.85,346.75,7.1,2.05
Brigade EntAdd toWatchlist | PortfolioACTIONSBrigade Ent closes above 200-Day Moving Average of 479.53 today.,481.00,454.95,476.60,467.10,9.5,2.03
"Medplus HealthAdd toWatchlist | PortfolioACTIONSMedplus Health closes above 30-Day,50-Day Moving Average today.",664.00,636.85,659.25,646.30,12.95,2
"ICICI BankAdd toWatchlist | PortfolioACTIONSICICI Bank Block Deal on NSE||Qty: 51,157||Deal Price: 837.75||Value (cr): 4.29||Time: 09:17amICICI Bank Block Deal on NSE||Qty: 13,771||Deal Price: 837.60||Value (cr): 1.15||Time: 09:17am",858.30,833.55,856.40,839.70,16.7,1.99
SonataAdd toWatchlist | PortfolioACTIONSBuy Sonata Software; target of Rs 835: ICICI DirectBuy Sonata Software; target of Rs 775: HDFC SecuritiesNEWSBuy Sonata Software; target of Rs 835: ICICI Direct 2023-02-27 16:34:36Buy Sonata Software; target of Rs 775: HDFC Securities 2023-02-27 15:25:28View all,726.00,706.10,720.00,706.00,14,1.98
"Power Grid CorpAdd toWatchlist | PortfolioACTIONSPower Grid Corp closes below 30-Day,50-Day Moving Average today.",219.95,214.55,219.20,215.05,4.15,1.93
"One 97 PaytmAdd toWatchlist | PortfolioACTIONSOne 97 Paytm Block Deal on NSE||Qty: 28,921||Deal Price: 644.00||Value (cr): 1.86||Time: 09:16am",656.30,626.85,635.10,623.50,11.6,1.86
Canara BankAdd toWatchlist | PortfolioACTIONSCanara Bank closes below 150-Day Moving Average of 276.36 today.,277.20,269.45,276.10,271.10,5,1.84
Indian HotelsAdd toWatchlist | PortfolioACTIONSIndian Hotels closes above 30-Day Moving Average of 309.23 today.,318.00,307.45,315.10,309.60,5.5,1.78
"Kajaria CeramicAdd toWatchlist | PortfolioACTIONSKajaria Ceramic closes above  its 30-Day,50-Day,150-Day Moving Average today.","1,086.40","1,050.00","1,076.35","1,058.30",18.05,1.71
"Sudarshan ChemAdd toWatchlist | PortfolioACTIONSSudarshan Chem closes above 30-Day,50-Day Moving Average today.",373.65,361.00,370.85,364.65,6.2,1.7
Kotak MahindraAdd toWatchlist | PortfolioACTIONSKotak Mahindra Bank taps Egon Zehnder for CEO Search,"1,729.80","1,690.80","1,725.95","1,697.30",28.65,1.69
SymphonyAdd toWatchlist | PortfolioACTIONSBuy Symphony; target of Rs 1291: YES Securities,"1,153.95","1,128.50","1,144.80","1,125.80",19,1.69
"Saregama IndiaAdd toWatchlist | PortfolioACTIONSSaregama India Dividend||Interim Dividend 300.00%||Announcement date: Jan 20, 2023||Record date: Feb 02, 2023||Ex-Div: Feb 02, 2023",331.50,317.40,329.70,324.55,5.15,1.59
Dilip BuildconAdd toWatchlist | PortfolioACTIONSBuy Dilip Buildcon; target of Rs 355: HDFC Securities,198.45,195.15,196.50,193.45,3.05,1.58
