company_name,high,low,last_price,prev_close,change,percent_gain
Tanla Platforms,849.00,736.15,818.40,737.50,80.90,10.97
MMTC Ltd,42.50,38.20,41.80,38.25,3.55,9.28
Rail Vikas,80.60,74.15,80.10,73.30,6.80,9.28
Apollo Tyres,314.00,296.05,312.70,293.20,19.50,6.65
Ceat,"1,943.65","1,776.05","1,918.50","1,799.45",119.05,6.62
Tube Investment,"2,775.00","2,565.35","2,746.95","2,588.30",158.65,6.13
Kajaria Ceramic,"1,194.90","1,105.90","1,176.55","1,111.30",65.25,5.87
Sonata,589.80,553.35,585.30,552.95,32.35,5.85
Fert and Chem,154.60,142.50,150.75,142.50,8.25,5.79
HPCL,239.50,228.00,238.50,226.05,12.45,5.51
IRFC,34.80,31.80,33.55,31.80,1.75,5.5
Delta Corp,234.90,219.85,232.10,220.75,11.35,5.14
Triveni Engg,301.35,282.15,299.10,284.65,14.45,5.08
New India Assur,101.70,96.60,101.25,96.40,4.85,5.03
BPCL,341.90,327.00,340.75,324.45,16.30,5.02
Alok Industries,15.80,15.10,15.80,15.05,0.75,4.98
Dhani Services,49.85,48.70,49.85,47.50,2.35,4.95
NLC India,88.50,83.65,87.55,83.55,4.00,4.79
Motherson SWI,60.10,57.05,59.75,57.05,2.70,4.73
Dilip Buildcon,234.75,222.55,233.10,223.05,10.05,4.51
EngineersInd,86.50,80.85,84.00,80.45,3.55,4.41
Cochin Shipyard,659.00,628.55,655.30,627.75,27.55,4.39
CenturyPlyboard,564.40,540.05,563.00,539.90,23.10,4.28
IRB Infra,263.40,249.45,260.75,250.05,10.70,4.28
Godrej Ind,449.90,428.20,447.85,429.60,18.25,4.25
Suzlon Energy,9.00,8.50,8.80,8.45,0.35,4.14
KNR Construct,262.95,248.80,261.60,251.60,10.00,3.97
GE Shipping,709.90,675.40,692.85,666.45,26.40,3.96
IOC,76.45,73.90,76.20,73.35,2.85,3.89
Union Bank,79.75,76.65,79.45,76.50,2.95,3.86
Easy Trip,69.50,65.20,67.45,64.95,2.50,3.85
Easy Trip,69.50,65.20,67.45,64.95,2.50,3.85
IDBI Bank,53.85,51.05,52.85,50.95,1.90,3.73
Indiabulls Hsg,145.80,137.10,143.10,138.15,4.95,3.58
ABSL AMC,440.50,418.00,432.90,418.05,14.85,3.55
