company_name,high,low,last_price,prev_close,change,percent_gain
Bank of India,81.90,80.05,80.75,79.95,0.80,1
TML - D,244.50,238.10,241.85,239.45,2.40,1
TML - D,244.50,238.10,241.85,239.45,2.40,1
Ashok Leyland,139.95,138.50,139.60,138.25,1.35,0.98
Varroc Engineer,271.95,264.00,267.50,264.90,2.60,0.98
IOC,78.10,77.20,78.00,77.25,0.75,0.97
KPIT Tech,875.35,855.30,866.75,858.60,8.15,0.95
MOIL,154.50,151.25,153.90,152.50,1.40,0.92
CG Power ,304.95,300.50,303.85,301.10,2.75,0.91
Bata India,"1,429.70","1,399.30","1,421.40","1,408.85",12.55,0.89
SRF,"2,486.90","2,452.05","2,483.50","2,461.65",21.85,0.89
Bank of Baroda,178.80,175.75,177.90,176.35,1.55,0.88
Devyani Int,162.15,158.60,161.05,159.65,1.40,0.88
Deepak Nitrite,"1,877.00","1,855.80","1,868.75","1,853.00",15.75,0.85
MMTC Ltd,30.95,30.05,30.20,29.95,0.25,0.83
CDSL,"1,015.25",999.40,"1,011.35","1,003.25",8.10,0.81
Medplus Health,742.20,725.00,734.10,728.35,5.75,0.79
Aster DM Health,258.00,250.20,251.95,250.00,1.95,0.78
Narayana Hruda,774.00,746.30,759.95,754.15,5.80,0.77
Atul,"7,148.00","7,064.45","7,122.85","7,069.25",53.60,0.76
HINDPETRO,228.85,226.95,228.60,226.90,1.70,0.75
IGL,501.25,490.05,494.95,491.25,3.70,0.75
Oberoi Realty,943.55,917.20,923.70,916.80,6.90,0.75
Page Industries,"38,987.60","37,907.10","38,524.90","38,236.75",288.15,0.75
Oil India,270.00,260.40,264.80,262.85,1.95,0.74
Aegis Logistics,388.45,384.50,386.25,383.45,2.80,0.73
MTAR Tech,"1,777.10","1,735.00","1,768.20","1,755.30",12.90,0.73
Balaji Amines,"2,415.00","2,333.45","2,394.85","2,377.70",17.15,0.72
LIC India,552.30,546.10,548.45,544.60,3.85,0.71
SUMITOMO,429.00,423.50,426.40,423.40,3.00,0.71
Rain Industries,160.00,157.40,159.05,157.95,1.10,0.7
Suprajit Eng,360.35,354.40,356.75,354.30,2.45,0.69
Vijaya Diagnost,382.95,377.35,380.10,377.50,2.60,0.69
Union Bank,74.30,73.05,73.50,73.00,0.50,0.68
Maruti Suzuki,"8,748.80","8,690.00","8,732.65","8,674.65",58.00,0.67
Hindalco,433.00,427.90,431.55,428.70,2.85,0.66
Godrej Agrovet,437.00,430.70,436.10,433.30,2.80,0.65
AU Small Financ,696.55,681.00,693.05,688.65,4.40,0.64
Dixon Technolog,"3,050.00","2,944.25","2,976.90","2,957.85",19.05,0.64
Cochin Shipyard,489.50,482.00,484.70,481.70,3.00,0.62
Dilip Buildcon,180.95,178.00,179.85,178.75,1.10,0.62
Laxmi Organic,269.70,263.95,267.15,265.50,1.65,0.62
Castrol,116.40,111.80,115.00,114.30,0.70,0.61
Fine Organics,"4,540.00","4,457.05","4,523.55","4,495.95",27.60,0.61
PNB,49.50,48.60,49.10,48.80,0.30,0.61
Sun Pharma,"1,006.25",988.30,"1,004.80",998.70,6.10,0.61
Canara Bank,300.40,295.00,299.20,297.45,1.75,0.59
Container Corp,611.65,601.70,608.65,605.05,3.60,0.59
Elgi Equipments,483.00,471.25,475.60,472.85,2.75,0.58
Equitas Bank,72.00,70.25,71.15,70.75,0.40,0.57
Vedant Fashions,"1,294.00","1,258.80","1,270.95","1,263.80",7.15,0.57
Easy Trip,46.45,44.75,45.05,44.80,0.25,0.56
Easy Trip,46.45,44.75,45.05,44.80,0.25,0.56
RITES,352.45,342.30,347.65,345.70,1.95,0.56
Torrent Pharma,"1,614.55","1,577.75","1,594.70","1,585.85",8.85,0.56
Oracle Fin Serv,"3,309.95","3,257.25","3,299.30","3,281.15",18.15,0.55
Metropolis,"1,308.45","1,276.15","1,295.45","1,288.55",6.90,0.54
Coromandel Int,932.70,922.45,930.90,925.95,4.95,0.53
NIIT,360.00,354.80,357.40,355.50,1.90,0.53
Campus Active,351.90,344.05,349.70,347.90,1.80,0.52
L&T Technology,"3,459.00","3,406.30","3,450.35","3,432.60",17.75,0.52
Brigade Ent,504.95,494.00,501.00,498.65,2.35,0.47
Tata Coffee,213.00,207.10,207.75,206.80,0.95,0.46
J. K. Cement,"3,029.90","2,968.05","3,009.75","2,996.35",13.40,0.45
HUDCO,45.80,45.00,45.45,45.25,0.20,0.44
IIFL Finance,470.70,455.00,460.85,458.85,2.00,0.44
Dr Lal PathLab,"1,921.95","1,876.00","1,898.60","1,890.60",8.00,0.42
Tata Steel,107.90,106.85,107.60,107.15,0.45,0.42
Tata Steel,107.90,106.85,107.60,107.15,0.45,0.42
Birla Corp,933.20,921.00,928.40,924.60,3.80,0.41
Mahanagar Gas,"1,035.00","1,004.40","1,018.00","1,013.85",4.15,0.41
Asian Paints,"2,858.45","2,830.10","2,854.60","2,843.10",11.50,0.4
Gujarat Fluoro,"3,286.80","3,168.00","3,233.90","3,221.15",12.75,0.4
Petronet LNG,235.25,232.15,234.35,233.45,0.90,0.39
Chola Invest.,851.90,833.15,839.60,836.45,3.15,0.38
MRPL,54.45,53.35,53.75,53.55,0.20,0.37
Sun TV Network,428.40,421.00,424.10,422.55,1.55,0.37
FSN E-Co Nykaa,126.55,125.10,125.55,125.10,0.45,0.36
Mahindra CIE,371.50,365.00,367.25,366.00,1.25,0.34
SBI,548.50,540.50,545.85,544.00,1.85,0.34
DCM Shriram,844.90,833.05,843.15,840.50,2.65,0.32
Kajaria Ceramic,"1,125.00","1,099.60","1,112.40","1,108.90",3.50,0.32
Capri Global,619.45,611.20,617.25,615.35,1.90,0.31
Chalet Hotels,372.90,362.75,365.00,363.90,1.10,0.3
Century,682.00,663.00,675.05,673.05,2.00,0.3
PNB Housing Fin,422.50,409.05,412.80,411.55,1.25,0.3
NTPC,170.75,169.00,170.10,169.60,0.50,0.29
PCBL,121.25,119.05,119.85,119.50,0.35,0.29
Avenue Supermar,"3,565.00","3,461.00","3,506.80","3,497.10",9.70,0.28
L&T Finance,90.10,88.10,88.90,88.65,0.25,0.28
REC,124.40,121.80,123.25,122.90,0.35,0.28
Bayer CropScien,"4,135.00","4,111.15","4,122.20","4,111.15",11.05,0.27
Sunteck Realty,299.75,295.30,297.85,297.05,0.80,0.27
VIP Industries,588.00,579.15,584.15,582.60,1.55,0.27
Shilpa,255.00,250.55,252.45,251.80,0.65,0.26
Transport Corp,615.05,605.00,607.40,605.85,1.55,0.26
Hikal,300.00,293.50,294.90,294.20,0.70,0.24
Blue Dart,"6,096.55","6,001.00","6,059.95","6,046.15",13.80,0.23
Federal Bank,132.65,130.50,131.65,131.35,0.30,0.23
Jyothy Labs,194.60,192.20,193.65,193.20,0.45,0.23
Vedanta,280.30,277.00,279.60,279.00,0.60,0.22
KPR Mill,625.80,608.00,612.10,610.80,1.30,0.21
HDFC AMC,"1,821.65","1,796.10","1,810.85","1,807.15",3.70,0.2
UPL,743.10,735.25,738.65,737.15,1.50,0.2
Solar Ind,"3,883.20","3,845.00","3,861.15","3,853.95",7.20,0.19
Tata Motors,483.35,468.10,473.00,472.15,0.85,0.18
Tata Motors,483.35,468.10,473.00,472.15,0.85,0.18
Procter&Gamble,"4,838.90","4,737.00","4,759.10","4,751.05",8.05,0.17
Tata Power,198.20,196.15,197.25,196.95,0.30,0.15
Avanti Feeds,363.00,359.45,361.75,361.25,0.50,0.14
Marico,482.30,476.85,480.10,479.45,0.65,0.14
Adani Total Gas,972.00,938.00,948.05,946.80,1.25,0.13
Indiamart Inter,"5,432.50","5,332.65","5,360.70","5,353.95",6.75,0.13
Muthoot Finance,"1,078.30","1,024.10","1,050.20","1,048.85",1.35,0.13
RBL Bank,156.30,153.10,154.55,154.35,0.20,0.13
LIC Housing Fin,334.50,330.30,332.40,332.00,0.40,0.12
Larsen,"2,230.00","2,188.00","2,216.60","2,214.00",2.60,0.12
Ratnamani Metal,"2,169.00","2,109.25","2,128.95","2,127.10",1.85,0.09
Infosys,"1,269.95","1,253.10","1,259.35","1,258.30",1.05,0.08
Kalyan Jeweller,104.55,103.25,103.50,103.45,0.05,0.05
Radico Khaitan,"1,117.00","1,102.00","1,110.85","1,110.45",0.40,0.04
Shoppers Stop,588.10,574.05,583.35,583.20,0.15,0.03
Galaxy Surfacta,"2,489.65","2,456.60","2,461.20","2,460.75",0.45,0.02
SBI Life Insura,"1,153.30","1,140.10","1,145.55","1,145.35",0.20,0.02
Bharti Airtel,765.00,752.55,759.75,759.65,0.10,0.01
Caplin Labs,624.50,612.90,620.30,620.25,0.05,0.01
Happiest Minds ,806.85,797.00,800.80,800.70,0.10,0.01
KEI Industries,"1,792.55","1,768.10","1,779.75","1,779.65",0.10,0.01
Suven Pharma,467.00,464.10,465.05,465.00,0.05,0.01
