company_name,high,low,last_price,prev_close,change,percent_gain
Rail Vikas,142.20,126.65,141.65,129.30,12.35,9.55
Restaurant Bran,113.10,98.10,107.95,98.75,9.20,9.32
ITI,111.50,97.15,105.60,97.20,8.40,8.64
Hitachi Energy,"3,764.60","3,445.60","3,729.80","3,466.35",263.45,7.6
Engineers India,101.50,91.50,97.50,91.65,5.85,6.38
TCNS Clothing C,535.10,486.90,520.90,491.25,29.65,6.04
JBM Auto,835.85,789.00,832.80,788.60,44.20,5.6
RITES,427.50,396.15,416.60,395.55,21.05,5.32
Happiest Minds ,888.95,825.15,871.45,828.95,42.50,5.13
CHEMPLAST SANMA,461.00,436.15,457.55,436.10,21.45,4.92
Brightcom Group,11.25,10.25,11.25,10.75,0.50,4.65
HLE Glascoat,649.20,597.30,623.85,597.05,26.80,4.49
HLE Glascoat,649.20,597.30,623.85,597.05,26.80,4.49
Chola Invest.,999.00,947.05,991.85,950.20,41.65,4.38
TVS Motor,"1,234.95","1,190.00","1,214.95","1,169.05",45.90,3.93
MRF,"98,974.65","94,500.00","98,614.05","95,110.80","3,503.25",3.68
Ceat,"1,748.80","1,694.25","1,716.60","1,655.90",60.70,3.67
Chola Fin Hold,715.00,671.85,708.90,684.15,24.75,3.62
Ambuja Cements,406.00,387.45,400.55,388.30,12.25,3.15
NOCIL,234.20,222.15,232.30,225.30,7.00,3.11
Tube Investment,"2,649.00","2,546.35","2,639.85","2,561.30",78.55,3.07
One 97 Paytm,697.60,670.10,689.60,670.85,18.75,2.79
AAVAS Financier,"1,460.00","1,405.05","1,438.20","1,399.40",38.80,2.77
Radico Khaitan,"1,131.90","1,090.35","1,119.50","1,089.40",30.10,2.76
Amara Raja Batt,612.50,592.55,610.65,595.10,15.55,2.61
Metropolis,"1,295.10","1,253.45","1,285.50","1,253.45",32.05,2.56
Apollo Tyres,371.80,359.10,368.90,359.75,9.15,2.54
Go Fashion,"1,141.00","1,088.00","1,122.80","1,094.95",27.85,2.54
Natco Pharma,619.40,588.70,608.00,593.25,14.75,2.49
Kajaria Ceramic,"1,160.00","1,114.55","1,152.30","1,125.15",27.15,2.41
Havells India,"1,294.90","1,256.10","1,285.80","1,256.10",29.70,2.36
Titan Company,"2,766.00","2,666.30","2,732.90","2,670.40",62.50,2.34
Rajesh Exports,605.00,581.05,594.70,581.60,13.10,2.25
ABB India,"3,753.65","3,649.95","3,718.85","3,645.35",73.50,2.02
Sundram,"1,090.00","1,040.05","1,065.20","1,044.25",20.95,2.01
SIS,395.00,374.05,383.35,375.90,7.45,1.98
Sanofi India,"5,599.00","5,430.00","5,551.05","5,445.60",105.45,1.94
IRFC,35.35,34.10,34.85,34.20,0.65,1.9
Gland,"1,429.10","1,364.05","1,397.55","1,371.70",25.85,1.88
Cyient,"1,203.00","1,182.05","1,200.50","1,178.60",21.90,1.86
Capri Global,684.00,662.55,681.70,669.30,12.40,1.85
Bank of Mah,31.40,29.80,30.45,29.90,0.55,1.84
C. E. Info Syst,"1,099.00","1,071.10","1,094.35","1,075.65",18.70,1.74
Motherson SWI,54.00,52.60,53.70,52.80,0.90,1.7
UltraTechCement,"7,668.90","7,505.50","7,628.80","7,502.25",126.55,1.69
Maruti Suzuki,"8,988.00","8,790.00","8,948.65","8,800.60",148.05,1.68
Sunteck Realty,310.00,300.00,307.30,302.30,5.00,1.65
BASF,"2,476.00","2,412.00","2,428.35","2,390.05",38.30,1.6
Jyothy Labs,201.10,195.00,197.95,194.85,3.10,1.59
TML - D,250.00,243.35,246.25,242.40,3.85,1.59
TML - D,250.00,243.35,246.25,242.40,3.85,1.59
Siemens,"3,644.10","3,581.00","3,634.45","3,578.35",56.10,1.57
IEX,162.15,155.85,158.25,155.85,2.40,1.54
Raymond,"1,609.00","1,557.10","1,599.85","1,576.10",23.75,1.51
Route,"1,291.90","1,265.00","1,284.05","1,265.00",19.05,1.51
Nestle,"22,078.70","21,749.90","22,019.85","21,693.75",326.10,1.5
Century,726.95,710.00,719.80,709.30,10.50,1.48
Zensar Tech,309.95,299.00,304.10,299.70,4.40,1.47
Endurance Techn,"1,362.80","1,335.40","1,354.90","1,335.40",19.50,1.46
Polycab,"3,335.55","3,249.05","3,314.75","3,269.05",45.70,1.4
LIC India,565.35,551.65,560.05,552.45,7.60,1.38
Swan Energy,241.05,234.40,237.55,234.35,3.20,1.37
KEI Industries,"1,999.00","1,910.85","1,936.40","1,911.35",25.05,1.31
Hero Motocorp,"2,562.00","2,512.55","2,547.25","2,514.50",32.75,1.3
Procter&Gamble,"4,764.95","4,696.05","4,751.20","4,692.50",58.70,1.25
Ajanta Pharma,"1,308.90","1,279.60","1,298.45","1,283.10",15.35,1.2
Astral Ltd,"1,524.15","1,488.10","1,506.40","1,490.05",16.35,1.1
Apollo Hospital,"4,630.00","4,521.50","4,602.50","4,553.20",49.30,1.08
Devyani Int,177.90,172.85,177.30,175.40,1.90,1.08
FDC,299.70,294.40,298.25,295.10,3.15,1.07
Wockhardt,174.30,168.20,170.35,168.55,1.80,1.07
Jubilant Ing.,430.00,420.35,428.20,423.85,4.35,1.03
Asian Paints,"3,025.00","2,951.05","3,012.95","2,982.85",30.10,1.01
Can Fin Homes,649.55,635.60,643.75,637.40,6.35,1
NHPC,46.65,44.50,45.70,45.25,0.45,0.99
ITC,431.90,424.35,428.75,424.60,4.15,0.98
Muthoot Finance,"1,069.00","1,043.60","1,057.60","1,047.30",10.30,0.98
FSN E-Co Nykaa,131.70,127.95,129.85,128.60,1.25,0.97
Indoco Remedies,334.95,324.15,332.90,329.75,3.15,0.96
Nuvoco Vistas,341.05,331.45,335.70,332.50,3.20,0.96
Guj Amb Exports,291.80,284.00,287.25,284.60,2.65,0.93
Indigo Paints,"1,214.25","1,200.00","1,209.50","1,198.45",11.05,0.92
Power Grid Corp,241.50,238.20,241.05,238.85,2.20,0.92
CenturyPlyboard,541.40,529.50,534.30,529.50,4.80,0.91
Ramco Cements,763.95,749.55,761.25,754.35,6.90,0.91
Larsen,"2,406.95","2,357.00","2,377.50","2,356.90",20.60,0.87
Britannia,"4,636.95","4,584.40","4,626.00","4,587.05",38.95,0.85
Fortis Health,267.05,261.00,266.25,264.00,2.25,0.85
Trent,"1,427.45","1,396.00","1,416.80","1,404.95",11.85,0.84
Escorts Kubota,"2,083.00","2,035.00","2,067.40","2,050.35",17.05,0.83
Lux Industries,"1,458.95","1,430.05","1,440.70","1,428.80",11.90,0.83
India Cements,193.50,186.65,191.20,189.65,1.55,0.82
Suven Pharma,478.45,470.25,474.95,471.20,3.75,0.8
eClerx Services,"1,400.00","1,370.05","1,390.75","1,379.85",10.90,0.79
Syngene Intl,706.00,688.05,695.55,690.20,5.35,0.78
Aether Ind,"1,003.40",975.40,991.70,984.10,7.60,0.77
Krishna Inst.,"1,505.00","1,482.05","1,499.90","1,488.50",11.40,0.77
Glenmark,551.75,542.95,551.00,546.95,4.05,0.74
ABSL AMC,358.55,351.30,354.30,351.85,2.45,0.7
Bosch,"19,400.00","19,225.05","19,324.85","19,193.25",131.60,0.69
Varun Beverages,"1,458.40","1,434.10","1,452.60","1,442.60",10.00,0.69
Tejas Networks,645.95,618.00,637.15,632.85,4.30,0.68
Birla Corp,999.80,970.00,980.15,973.65,6.50,0.67
Finolex Cables,919.30,890.00,901.05,895.05,6.00,0.67
KEC Intl,521.05,502.45,517.50,514.05,3.45,0.67
Affle India,936.05,920.20,928.90,922.80,6.10,0.66
CreditAccess Gr,"1,015.90",978.20,991.15,984.85,6.30,0.64
Max Healthcare,486.00,476.10,484.25,481.15,3.10,0.64
GNFC,602.00,589.10,597.45,593.70,3.75,0.63
JSW Energy,263.30,257.00,260.45,258.85,1.60,0.62
Adani Ports,693.60,677.50,683.90,679.75,4.15,0.61
Metro Brands,929.00,887.45,921.80,916.40,5.40,0.59
Page Industries,"41,460.00","40,760.15","41,117.90","40,882.10",235.80,0.58
Suzlon Energy,8.90,8.50,8.65,8.60,0.05,0.58
