company_name,high,low,last_price,prev_close,change,percent_gain
CHEMPLAST SANMA,441.50,387.50,435.30,388.35,46.95,12.09
L&T Technology,"4,189.00","3,856.60","4,159.75","3,814.85",344.9,9.04
Shilpa,309.80,296.40,304.70,281.45,23.25,8.26
Hatsun Agro,997.55,901.65,959.25,887.60,71.65,8.07
Network 18,76.20,68.40,73.40,68.05,5.35,7.86
TV18 Broadcast,41.25,37.40,39.90,37.15,2.75,7.4
NIIT,343.90,320.65,338.75,317.30,21.45,6.76
Timken,"3,689.00","3,310.20","3,525.05","3,306.00",219.05,6.63
Easy Trip,68.90,63.35,66.65,62.80,3.85,6.13
Easy Trip,68.90,63.35,66.65,62.80,3.85,6.13
Birlasoft,325.30,310.50,323.80,305.25,18.55,6.08
MphasiS,"2,146.00","2,040.00","2,135.20","2,017.25",117.95,5.85
RHI Magnesita,814.00,761.10,798.45,755.00,43.45,5.75
Jindal Steel,566.90,537.70,564.50,535.75,28.75,5.37
KRBL,435.85,415.15,433.90,412.55,21.35,5.18
Solar Ind,"4,098.00","3,888.20","4,078.55","3,877.75",200.8,5.18
Infibeam Avenue,17.50,16.20,16.90,16.10,0.8,4.97
Mastek,"1,824.90","1,724.15","1,793.05","1,709.00",84.05,4.92
Prestige Estate,500.00,474.50,496.00,474.70,21.3,4.49
Dalmia Bharat,"1,923.90","1,824.05","1,901.20","1,820.70",80.5,4.42
Bombay Burmah,"1,020.00",965.35,"1,003.30",961.00,42.3,4.4
Guj Amb Exports,248.70,229.90,238.65,228.80,9.85,4.31
IRFC,34.65,32.55,34.20,32.80,1.4,4.27
Persistent,"4,424.90","4,180.00","4,323.90","4,154.70",169.2,4.07
One 97 Paytm,504.70,485.25,501.05,481.70,19.35,4.02
Oberoi Realty,966.20,918.00,960.80,923.90,36.9,3.99
Finolex Cables,579.00,555.70,574.55,552.60,21.95,3.97
J. K. Cement,"3,248.85","3,070.00","3,201.05","3,079.70",121.35,3.94
Kalpataru Power,531.90,509.70,527.15,507.15,20,3.94
KEI Industries,"1,600.00","1,528.70","1,586.30","1,527.30",59,3.86
PNB,53.60,51.30,53.25,51.30,1.95,3.8
Hinduja Global,"1,344.85","1,311.05","1,330.20","1,282.00",48.2,3.76
Nazara,615.20,592.60,612.40,590.20,22.2,3.76
Schaeffler Ind,"2,790.00","2,677.60","2,772.70","2,675.35",97.35,3.64
Atul,"8,687.95","8,373.25","8,664.45","8,364.75",299.7,3.58
Jamna Auto,114.40,108.80,112.25,108.40,3.85,3.55
L&T Infotech,"5,077.95","4,901.00","5,010.45","4,838.55",171.9,3.55
Happiest Minds ,996.15,966.70,980.80,947.55,33.25,3.51
Indian Bank,279.00,268.20,276.05,266.90,9.15,3.43
Bank of Baroda,172.60,166.50,171.75,166.25,5.5,3.31
Central Bank,25.60,24.20,25.35,24.55,0.8,3.26
IOB,23.00,21.90,22.80,22.10,0.7,3.17
Brigade Ent,508.80,482.80,501.60,486.25,15.35,3.16
INOX Leisure,558.45,536.60,556.55,539.50,17.05,3.16
Dixon Technolog,"4,390.00","4,255.00","4,385.35","4,251.90",133.45,3.14
Rain Industries,189.40,181.20,186.30,180.80,5.5,3.04
India Cements,248.70,239.20,247.20,240.00,7.2,3
Birla Corp,993.85,947.05,977.80,949.60,28.2,2.97
Cyient,867.45,838.50,862.10,837.30,24.8,2.96
SKF India,"4,859.90","4,731.05","4,848.95","4,710.20",138.75,2.95
Natco Pharma,578.50,564.45,576.95,560.70,16.25,2.9
Tata Steel,111.30,108.00,110.75,107.65,3.1,2.88
Tata Steel,111.30,108.00,110.75,107.65,3.1,2.88
Alok Industries,16.50,15.75,16.35,15.90,0.45,2.83
Muthoot Finance,"1,114.00","1,083.15","1,111.35","1,080.75",30.6,2.83
Hindalco,466.50,454.05,463.40,450.70,12.7,2.82
Voltas,846.50,820.00,842.35,819.50,22.85,2.79
UltraTechCement,"7,299.00","7,035.05","7,274.00","7,077.00",197,2.78
Adani Wilmar,668.40,633.50,647.40,630.35,17.05,2.7
Escorts Kubota,"2,358.35","2,273.00","2,346.60","2,286.50",60.1,2.63
PVR,"1,907.55","1,851.60","1,898.05","1,849.40",48.65,2.63
CenturyPlyboard,557.25,535.00,556.10,542.40,13.7,2.53
DLF,414.80,402.35,412.70,402.65,10.05,2.5
Swan Energy,253.70,245.00,250.10,244.00,6.1,2.5
TCS,"3,480.00","3,420.00","3,475.65","3,390.80",84.85,2.5
Zensar Tech,233.75,225.45,228.40,222.90,5.5,2.47
