company_name,high,low,last_price,prev_close,change,percent_gain
Vijaya Diagnost,461.00,384.95,448.00,384.70,63.3,16.45
EPL,166.40,155.70,163.10,156.30,6.8,4.35
Biocon,207.90,198.85,206.65,198.70,7.95,4
UNO Minda,459.00,439.10,455.10,439.10,16,3.64
Glenmark,442.50,424.00,439.35,425.70,13.65,3.21
Lupin,673.75,641.75,658.75,640.00,18.75,2.93
Phoenix Mills,"1,355.00","1,302.00","1,317.05","1,281.80",35.25,2.75
Rail Vikas,67.15,63.70,66.50,64.75,1.75,2.7
Info Edge,"3,575.10","3,470.00","3,565.55","3,475.60",89.95,2.59
Network 18,57.30,50.50,53.60,52.25,1.35,2.58
Indoco Remedies,349.05,327.25,336.05,327.75,8.3,2.53
Metropolis,"1,243.45","1,202.00","1,233.05","1,203.40",29.65,2.46
Hindustan Aeron,"2,636.00","2,525.00","2,629.05","2,567.50",61.55,2.4
Alkem Lab,"3,265.00","3,157.85","3,227.95","3,153.75",74.2,2.35
Grasim,"1,647.95","1,585.20","1,630.95","1,594.30",36.65,2.3
Natco Pharma,550.10,530.55,548.35,536.20,12.15,2.27
Brigade Ent,469.85,450.00,465.35,455.15,10.2,2.24
Aurobindo Pharm,519.00,500.10,511.40,500.45,10.95,2.19
Dalmia Bharat,"1,874.95","1,827.50","1,869.30","1,831.10",38.2,2.09
Gujarat Pipavav,110.60,106.65,109.50,107.30,2.2,2.05
3M India,"22,879.75","22,204.60","22,752.60","22,323.05",429.55,1.92
CRISIL,"3,115.00","3,019.30","3,106.90","3,048.75",58.15,1.91
Hind Zinc,329.70,324.05,329.10,323.10,6,1.86
Kalyan Jeweller,122.40,113.25,118.65,116.60,2.05,1.76
Mahindra Holida,268.20,257.40,267.55,263.00,4.55,1.73
AIA Engineering,"2,940.00","2,829.00","2,890.95","2,843.05",47.9,1.68
Poly Medicure,985.90,930.05,969.05,954.10,14.95,1.57
GE Shipping,640.15,624.45,634.20,624.45,9.75,1.56
Reliance,"2,254.00","2,200.20","2,237.55","2,203.30",34.25,1.55
eClerx Services,"1,361.10","1,327.15","1,340.70","1,321.35",19.35,1.46
Abbott India,"21,617.95","21,138.30","21,426.75","21,128.90",297.85,1.41
Trent,"1,342.85","1,310.05","1,328.45","1,310.05",18.4,1.4
Cipla,891.35,876.05,889.30,877.25,12.05,1.37
AB Capital,147.60,139.25,146.00,144.05,1.95,1.35
JBM Auto,633.00,607.85,626.95,618.90,8.05,1.3
AU Small Financ,572.75,560.05,566.90,559.90,7,1.25
Canara Bank,279.20,272.50,277.20,273.80,3.4,1.24
Krishna Inst.,"1,365.05","1,332.80","1,346.40","1,329.90",16.5,1.24
Indiamart Inter,"5,114.00","4,950.30","5,036.95","4,976.85",60.1,1.21
Delhivery,333.70,323.35,327.50,323.65,3.85,1.19
Carborundum,953.00,924.15,946.85,935.85,11,1.18
Torrent Pharma,"1,545.95","1,513.55","1,535.85","1,517.90",17.95,1.18
Kalpataru Power,557.80,548.15,554.30,548.00,6.3,1.15
Vedanta,274.20,269.55,272.75,269.75,3,1.11
Ipca Labs,796.95,778.80,790.05,781.45,8.6,1.1
Godrej Consumer,965.55,948.45,961.60,951.20,10.4,1.09
Sun Pharma,990.95,963.00,983.45,972.85,10.6,1.09
Page Industries,"37,728.00","36,900.00","37,495.10","37,115.25",379.85,1.02
RBL Bank,136.90,133.90,136.45,135.10,1.35,1
Jindal Steel,543.50,530.60,539.40,534.10,5.3,0.99
Persistent,"4,442.45","4,300.10","4,367.10","4,324.80",42.3,0.98
SJVN,31.10,30.40,30.85,30.55,0.3,0.98
J. K. Cement,"2,873.60","2,801.15","2,839.20","2,811.85",27.35,0.97
SBI,514.15,501.55,510.15,505.35,4.8,0.95
Dabur India,546.00,534.20,541.45,536.40,5.05,0.94
Sona BLW,415.60,405.00,414.60,410.75,3.85,0.94
Bank of Baroda,162.40,158.50,161.25,159.80,1.45,0.91
Finolex Cables,800.00,762.00,795.20,788.00,7.2,0.91
Alembic Pharma,491.60,478.60,489.05,484.75,4.3,0.89
Apollo Hospital,"4,407.90","4,277.00","4,318.10","4,283.35",34.75,0.81
Divis Labs,"2,859.90","2,808.00","2,829.20","2,807.00",22.2,0.79
KEI Industries,"1,679.95","1,626.15","1,675.40","1,662.30",13.1,0.79
Hinduja Global,"1,043.35",994.10,"1,024.00","1,016.10",7.9,0.78
Atul,"7,040.00","6,905.90","6,974.60","6,921.55",53.05,0.77
Kotak Mahindra,"1,712.85","1,693.10","1,705.20","1,692.15",13.05,0.77
CG Consumer,302.45,291.50,295.95,293.75,2.2,0.75
HUL,"2,505.00","2,464.00","2,499.00","2,480.80",18.2,0.73
Deepak Nitrite,"1,804.50","1,762.00","1,792.70","1,780.05",12.65,0.71
Finolex Ind,166.95,163.00,164.60,163.45,1.15,0.7
Cyient,"1,026.00",995.90,"1,008.20","1,001.20",7,0.7
Firstsource Sol,111.50,108.15,110.80,110.05,0.75,0.68
MCX India,"1,495.00","1,471.55","1,484.40","1,475.25",9.15,0.62
Infosys,"1,395.75","1,374.10","1,388.95","1,380.65",8.3,0.6
UltraTechCement,"7,483.45","7,392.45","7,450.20","7,405.65",44.55,0.6
Privi Special,"1,059.90","1,008.35","1,041.30","1,035.20",6.1,0.59
Dr Lal PathLab,"1,873.95","1,820.00","1,827.60","1,817.10",10.5,0.58
Escorts Kubota,"1,849.00","1,807.70","1,842.20","1,831.85",10.35,0.57
ONGC,152.45,149.25,150.25,149.40,0.85,0.57
Oracle Fin Serv,"3,230.00","3,199.25","3,219.10","3,201.15",17.95,0.56
Bharat Dynamics,907.35,890.10,900.10,895.15,4.95,0.55
Berger Paints,580.55,570.30,576.80,573.70,3.1,0.54
UPL,708.00,693.20,700.65,696.90,3.75,0.54
Marico,483.00,474.35,479.75,477.20,2.55,0.53
Power Finance,150.30,146.20,148.90,148.15,0.75,0.51
Varun Beverages,"1,375.00","1,347.15","1,358.80","1,352.00",6.8,0.5
Dr Reddys Labs,"4,528.65","4,465.05","4,485.65","4,464.15",21.5,0.48
Granules India,286.50,278.70,283.65,282.35,1.3,0.46
HDFC AMC,"1,684.85","1,633.50","1,680.60","1,672.85",7.75,0.46
TVS Motor,"1,055.90","1,030.00","1,046.65","1,042.00",4.65,0.45
HDFC Bank,"1,579.45","1,558.90","1,567.45","1,560.65",6.8,0.44
Triveni Turbine,312.70,303.90,310.10,308.75,1.35,0.44
Maruti Suzuki,"8,316.80","8,229.55","8,278.35","8,242.90",35.45,0.43
Hindalco,396.60,389.40,389.95,388.40,1.55,0.4
ITC,384.40,376.35,380.20,378.70,1.5,0.4
GAIL,104.25,102.35,103.90,103.50,0.4,0.39
Max Financial,631.00,617.70,622.05,619.65,2.4,0.39
Jubilant Pharmo,290.50,278.00,282.10,281.00,1.1,0.39
Grindwell Norto,"1,773.25","1,732.00","1,763.15","1,756.40",6.75,0.38
Muthoot Finance,980.45,949.05,966.00,962.35,3.65,0.38
Syngene Intl,580.65,571.05,577.35,575.20,2.15,0.37
Kansai Nerolac,390.80,378.15,385.80,384.40,1.4,0.36
Britannia,"4,245.30","4,198.80","4,214.80","4,199.95",14.85,0.35
Indian Bank,273.90,263.55,270.90,269.95,0.95,0.35
PB Fintech,584.25,572.50,580.70,578.70,2,0.35
Apollo Tyres,310.55,303.50,307.10,306.05,1.05,0.34
IndusInd Bank,"1,020.95","1,004.00","1,012.85","1,009.55",3.3,0.33
Schaeffler Ind,"2,856.05","2,772.90","2,796.15","2,787.15",9,0.32
Prism Johnson,109.05,107.50,108.20,107.85,0.35,0.32
Route,"1,341.00","1,295.05","1,319.85","1,315.65",4.2,0.32
One 97 Paytm,638.00,618.10,621.40,619.45,1.95,0.31
Shree Cements,"25,805.90","25,331.60","25,583.65","25,511.65",72,0.28
SRF,"2,401.90","2,373.15","2,387.65","2,381.45",6.2,0.26
Zydus Life,486.60,475.05,481.90,480.70,1.2,0.25
INDUS TOWERS,151.70,147.00,148.40,148.05,0.35,0.24
Bharat Elec,93.75,91.35,91.75,91.55,0.2,0.22
Tata Steel,103.40,102.10,102.30,102.10,0.2,0.2
Tata Steel,103.40,102.10,102.30,102.10,0.2,0.2
Asian Paints,"2,820.00","2,786.50","2,803.75","2,798.50",5.25,0.19
Capri Global,599.00,566.00,572.40,571.30,1.1,0.19
JSW Steel,666.50,655.85,658.85,657.80,1.05,0.16
Voltas,829.50,812.55,823.05,821.70,1.35,0.16
HDFC Life,499.45,486.65,492.95,492.25,0.7,0.14
Bajaj Holdings,"6,084.85","6,021.00","6,042.35","6,034.25",8.1,0.13
Easy Trip,41.85,40.20,40.55,40.50,0.05,0.12
Easy Trip,41.85,40.20,40.55,40.50,0.05,0.12
Fortis Health,261.20,251.10,255.15,254.85,0.3,0.12
