company_name,high,low,last_price,prev_close,change,percent_gain
"KPIT TechAdd toWatchlist | PortfolioACTIONSKPIT Tech Dividend||Interim Dividend 14.50%||Announcement date: Jan 24, 2023||Record date: Feb 10, 2023||Ex-Div: Feb 10, 2023",854.80,780.55,847.30,778.50,68.80,8.84
G R InfraAdd toWatchlist | PortfolioACTIONSG R Infra has hit 52wk low of Rs 992.75 on NSE,"1,089.00","1,001.05","1,067.45",996.00,71.45,7.17
"Varroc EngineerAdd toWatchlist | PortfolioACTIONSVarroc Engineer closes above 30-Day,50-Day Moving Average today.",279.50,255.00,272.45,256.15,16.30,6.36
"Adani EnterprisAdd toWatchlist | PortfolioACTIONSAdani Enterpris Block Deal on NSE||Qty: 5,794||Deal Price: 1,807.45||Value (cr): 1.05||Time: 09:16amOnly Sellers in Adani Enterpris on NSE","1,891.45","1,728.10","1,839.00","1,738.20",100.80,5.8
"Alok IndustriesAdd toWatchlist | PortfolioACTIONSAlok Industries closes above 30-Day,50-Day Moving Average today.",13.70,12.20,12.75,12.10,0.65,5.37
"Adani Green EneAdd toWatchlist | PortfolioACTIONSOnly Buyers in Adani Green Ene on NSEOnly Sellers in Adani Green Ene on NSENEWSTrade Spotlight | Your strategy for Adani Green Energy, Swan Energy, JBM Auto today 2023-03-13 07:11:11View all",741.40,716.85,740.40,706.10,34.30,4.86
GMR AirportsAdd toWatchlist | PortfolioACTIONSGMR Airports closes above 50-Day Moving Average of 39.06 today.GMR Airports closes below 50-Day Moving Average of 39.07 today.,42.05,39.70,41.35,39.45,1.90,4.82
Indigo PaintsAdd toWatchlist | PortfolioACTIONSBuy Indigo Paints; target of Rs 1400: SharekhanNEWSBuy Indigo Paints; target of Rs 1400: Sharekhan 2023-03-10 16:36:48View all,"1,072.00","1,011.05","1,056.15","1,011.05",45.10,4.46
"IEXAdd toWatchlist | PortfolioACTIONSIEX Block Deal on NSE||Qty: 75,818||Deal Price: 146.50||Value (cr): 1.11||Time: 09:17am",153.80,147.20,151.45,145.30,6.15,4.23
Finolex CablesAdd toWatchlist | PortfolioACTIONSBuy Finolex Cables; target of Rs 660: SharekhanNEWSBuy Finolex Cables; target of Rs 660: Sharekhan 2023-03-10 16:47:36View all,789.00,764.00,783.20,753.50,29.70,3.94
Oil IndiaAdd toWatchlist | PortfolioACTIONSHold Oil India; target of Rs 260: SharekhanNEWSHold Oil India; target of Rs 260: Sharekhan 2023-03-10 16:06:00View all,260.90,240.00,259.30,249.65,9.65,3.87
"Adani PortsAdd toWatchlist | PortfolioACTIONSAdani Ports Block Deal on NSE||Qty: 34,899||Deal Price: 665.25||Value (cr): 2.32||Time: 09:17amAdani Ports Block Deal on NSE||Qty: 23,890||Deal Price: 672.35||Value (cr): 1.61||Time: 09:16am",687.85,657.25,679.35,654.50,24.85,3.8
MRPLAdd toWatchlist | PortfolioACTIONSMRPL closes above 50-Day Moving Average of 55.26 today.,60.50,57.40,59.10,57.00,2.10,3.68
"Privi SpecialAdd toWatchlist | PortfolioACTIONSPrivi Special closes above 30-Day,50-Day Moving Average today.","1,121.20","1,081.00","1,108.50","1,071.75",36.75,3.43
"Ambuja CementsAdd toWatchlist | PortfolioACTIONSAmbuja Cements Block Deal on NSE||Qty: 27,748||Deal Price: 364.00||Value (cr): 1.01||Time: 09:16am",367.00,347.65,365.15,353.40,11.75,3.32
Petronet LNGAdd toWatchlist | PortfolioACTIONSPetronet LNG closes above 30-Day Moving Average of 220.01 today.,237.75,230.60,236.70,229.10,7.60,3.32
Radico KhaitanAdd toWatchlist | PortfolioACTIONSRadico Khaitan closes below 30-Day Moving Average of 1151.14 today.Hold Radico Khaitan; target of Rs 1205: SharekhanNEWSHold Radico Khaitan; target of Rs 1205: Sharekhan 2023-03-13 19:09:47View all,"1,187.00","1,153.00","1,179.65","1,142.90",36.75,3.22
"Page IndustriesAdd toWatchlist | PortfolioACTIONSPage Industries has hit 52wk low of Rs 35,772.05 on NSE","37,511.10","36,438.60","37,443.80","36,288.85","1,154.95",3.18
Adani WilmarAdd toWatchlist | PortfolioACTIONSOnly Buyers in Adani Wilmar on NSEOnly Sellers in Adani Wilmar on NSE,434.70,408.35,426.80,414.00,12.80,3.09
Asian PaintsAdd toWatchlist | PortfolioACTIONSAsian Paints closes below 30-Day Moving Average of 2791.66 today.ANNOUNCEMENTSAsian Paints signs pact with Gujarat to set up manufacturing facility in Dahej 2023-02-21View all,"2,866.35","2,765.20","2,827.40","2,745.60",81.80,2.98
GlenmarkAdd toWatchlist | PortfolioACTIONSGlenmark Pharma receives USFDA approval for generic antibiotic drugNEWSGlenmark Pharma receives USFDA approval for generic antibiotic drug 2023-03-14 12:49:14View all,430.70,416.45,428.15,415.80,12.35,2.97
TataTeleserviceAdd toWatchlist | PortfolioACTIONSOnly Buyers in TataTeleservice on NSEOnly Sellers in TataTeleservice on NSE,62.05,59.20,60.85,59.10,1.75,2.96
Sharda CropAdd toWatchlist | PortfolioACTIONSSharda Crop closes below 150-Day Moving Average of 466.77 today.,463.30,450.25,458.00,445.05,12.95,2.91
Adani TransAdd toWatchlist | PortfolioACTIONSOnly Buyers in Adani Trans on NSEOnly Sellers in Adani Trans on NSE,947.30,857.10,928.35,902.20,26.15,2.9
"TimkenAdd toWatchlist | PortfolioACTIONSTimken closes above  its 30-Day,50-Day,150-Day Moving Average today.","2,824.45","2,730.35","2,803.35","2,724.85",78.50,2.88
MetropolisAdd toWatchlist | PortfolioACTIONSMetropolis closes above 30-Day Moving Average of 1317.23 today.,"1,271.50","1,234.75","1,264.90","1,229.85",35.05,2.85
"Vardhman TextAdd toWatchlist | PortfolioACTIONSVardhman Text closes below 30-Day,50-Day Moving Average today.",314.00,302.60,310.25,301.95,8.30,2.75
"KPR MillAdd toWatchlist | PortfolioACTIONSKPR Mill Dividend||Interim Dividend 200.00%||Announcement date: Feb 01, 2023||Record date: Feb 14, 2023||Ex-Div: Feb 14, 2023",604.80,582.25,596.70,581.05,15.65,2.69
Kalyan JewellerAdd toWatchlist | PortfolioACTIONSKalyan Jeweller closes above 50-Day Moving Average of 117.59 today.,111.95,108.50,110.70,107.90,2.80,2.59
Varun BeveragesAdd toWatchlist | PortfolioACTIONSBuy Varun Beverages; target of Rs 1620: Motilal OswalNEWSBuy Varun Beverages; target of Rs 1620: Motilal Oswal 2023-03-10 10:56:45View all,"1,378.50","1,316.50","1,345.65","1,312.50",33.15,2.53
SymphonyAdd toWatchlist | PortfolioACTIONSBuy Symphony; target of Rs 1291: YES Securities,"1,118.00","1,090.05","1,115.00","1,088.05",26.95,2.48
"DelhiveryAdd toWatchlist | PortfolioACTIONSDelhivery closes above 30-Day,50-Day Moving Average today.",339.90,327.60,337.20,329.25,7.95,2.41
"GlandAdd toWatchlist | PortfolioACTIONSGland has hit 52wk low of Rs 1,165.55 on NSE","1,245.00","1,175.05","1,214.45","1,186.15",28.30,2.39
Jindal StainlesAdd toWatchlist | PortfolioACTIONSJindal Stainles closes above 30-Day Moving Average of 259.44 today.,325.50,313.45,317.80,310.60,7.20,2.32
"ZFCVINDIAAdd toWatchlist | PortfolioACTIONSBuy ZF Commercial Vehicle Control System; target of Rs 11,000: ICICI Direct","10,200.00","9,959.40","10,160.45","9,931.85",228.60,2.3
JSW EnergyAdd toWatchlist | PortfolioACTIONSJSW Energy closes above 50-Day Moving Average of 248.52 today.JSW Energy closes above 50-Day Moving Average of 248.52 today.,261.35,251.00,256.20,250.55,5.65,2.26
"NHPCAdd toWatchlist | PortfolioACTIONSNHPC closes below 30-Day,50-Day Moving Average today.",41.35,40.30,41.10,40.20,0.90,2.24
KEC IntlAdd toWatchlist | PortfolioACTIONSKEC Intl closes above 30-Day Moving Average of 472.72 today.,468.00,445.00,461.25,451.15,10.10,2.24
Godfrey PhillipAdd toWatchlist | PortfolioACTIONSGodfrey Phillip closes above 50-Day Moving Average of 1863.35 today.,"1,954.00","1,871.65","1,911.15","1,870.20",40.95,2.19
"Gujarat PipavavAdd toWatchlist | PortfolioACTIONSGujarat Pipavav closes above 30-Day,50-Day Moving Average today.",114.15,109.25,110.65,108.30,2.35,2.17
CyientAdd toWatchlist | PortfolioACTIONSCyient closes below 30-Day Moving Average of 930.40 today.,954.90,931.25,949.60,929.70,19.90,2.14
"Elgi EquipmentsAdd toWatchlist | PortfolioACTIONSElgi Equipments closes above 150-Day,200-Day Moving Average today.",493.00,477.50,485.05,474.90,10.15,2.14
"Tata SteelAdd toWatchlist | PortfolioACTIONSTata Steel Block Deal on NSE||Qty: 101,541||Deal Price: 107.10||Value (cr): 1.09||Time: 09:16am",109.15,107.40,108.65,106.40,2.25,2.11
Hitachi EnergyAdd toWatchlist | PortfolioACTIONSHitachi Energy closes above 150-Day Moving Average of 3276.59 today.,"3,360.00","3,251.10","3,329.95","3,261.20",68.75,2.11
"Fortis HealthAdd toWatchlist | PortfolioACTIONSFortis Health Block Deal on NSE||Qty: 81,260||Deal Price: 266.25||Value (cr): 2.16||Time: 09:17am",272.00,263.90,267.95,262.50,5.45,2.08
"EdelweissAdd toWatchlist | PortfolioACTIONSEdelweiss COM on Feb 24, 2023||Announcement date: Jan 27, 2023",58.70,55.50,56.75,55.60,1.15,2.07
Blue DartAdd toWatchlist | PortfolioACTIONSBlue Dart closes above 200-Day Moving Average of 7677.10 today.,"6,176.90","5,991.75","6,138.90","6,015.35",123.55,2.05
360 ONE WAMAdd toWatchlist | PortfolioACTIONSBuy 360ONE WAM; target of Rs 550: Motilal OswalNEWSBuy 360ONE WAM; target of Rs 550: Motilal Oswal 2023-03-13 12:06:06View all,434.95,425.05,432.30,423.65,8.65,2.04
"Indian BankAdd toWatchlist | PortfolioACTIONSIndian Bank closes below 30-Day,50-Day Moving Average today.",266.40,260.25,263.70,258.50,5.20,2.01
"Dalmia BharatAdd toWatchlist | PortfolioACTIONSDalmia Bharat closes above 30-Day,50-Day Moving Average today.","1,792.00","1,754.25","1,785.50","1,750.30",35.20,2.01
Mahindra LogistAdd toWatchlist | PortfolioACTIONSMahindra Logist has hit 52wk low of Rs 362.00 on NSE,369.55,360.10,366.15,358.95,7.20,2.01
CenturyAdd toWatchlist | PortfolioACTIONSCentury has hit 52wk low of Rs 588.00 on NSECentury has hit 52wk low of Rs 599.00 on BSE,639.90,619.35,630.45,618.35,12.10,1.96
"RedingtonAdd toWatchlist | PortfolioACTIONSRedington Block Deal on NSE||Qty: 76,770||Deal Price: 179.60||Value (cr): 1.38||Time: 09:16am",165.70,161.10,164.20,161.05,3.15,1.96
"Equitas BankAdd toWatchlist | PortfolioACTIONSEquitas Bank Block Deal on NSE||Qty: 189,414||Deal Price: 66.30||Value (cr): 1.26||Time: 09:16am",66.65,65.00,65.90,64.65,1.25,1.93
Torrent PowerAdd toWatchlist | PortfolioACTIONSTorrent Power closes above 150-Day Moving Average of 513.13 today.Torrent Power closes above 150-Day Moving Average of 513.13 today.,542.00,527.00,538.05,527.90,10.15,1.92
EID ParryAdd toWatchlist | PortfolioACTIONSEID Parry closes below 30-Day Moving Average of 519.65 today.,520.60,505.90,516.85,507.15,9.70,1.91
Titan CompanyAdd toWatchlist | PortfolioACTIONSTitan Company closes below 50-Day Moving Average of 2471.31 today.,"2,413.85","2,379.95","2,399.10","2,355.60",43.50,1.85
EPLAdd toWatchlist | PortfolioACTIONSEPL closes below 50-Day Moving Average of 160.82 today.,159.50,155.10,157.90,155.05,2.85,1.84
