company_name,high,low,last_price,prev_close,change,percent_gain
M&M Financial,221.90,204.45,219.90,193.60,26.3,13.58
Indigo Paints,"1,688.00","1,446.80","1,629.70","1,456.25",173.45,11.91
RITES,417.00,371.10,409.70,375.85,33.85,9.01
Alembic Pharma,675.00,603.65,658.15,611.70,46.45,7.59
Raymond,"1,299.00","1,156.60","1,259.00","1,174.25",84.75,7.22
Rail Vikas,43.00,39.80,42.65,39.95,2.7,6.76
Redington,160.00,148.90,157.20,147.90,9.3,6.29
Central Bank,21.70,20.10,21.50,20.30,1.2,5.91
Jubilant Ing.,536.70,501.70,533.30,504.90,28.4,5.62
Varun Beverages,"1,233.00","1,128.35","1,189.00","1,127.50",61.5,5.45
Phoenix Mills,"1,564.70","1,438.50","1,532.90","1,454.45",78.45,5.39
HUDCO,39.60,36.95,38.90,36.95,1.95,5.28
PNB,41.60,38.90,41.30,39.25,2.05,5.22
Bank of India,64.80,60.30,64.00,61.00,3,4.92
EngineersInd,73.25,68.60,72.50,69.25,3.25,4.69
MMTC Ltd,37.40,34.35,36.25,34.65,1.6,4.62
Bank of Mah,21.20,20.00,21.10,20.20,0.9,4.46
Biocon,281.25,267.20,279.75,268.45,11.3,4.21
Mazagon Dock,797.95,726.75,754.00,724.60,29.4,4.06
EID Parry,644.60,611.00,635.85,611.55,24.3,3.97
Fine Organics,"6,285.00","5,980.45","6,247.15","6,010.20",236.95,3.94
Yes Bank,16.30,15.50,16.10,15.50,0.6,3.87
Union Bank,54.10,51.20,53.90,51.90,2,3.85
L&T Finance,82.95,78.75,82.35,79.40,2.95,3.72
Dalmia Bharat,"1,673.50","1,585.00","1,653.70","1,595.10",58.6,3.67
IOB,19.45,18.45,19.40,18.75,0.65,3.47
Rajesh Exports,730.00,689.05,718.60,694.55,24.05,3.46
IDFC First Bank,57.65,54.80,57.20,55.35,1.85,3.34
Karur Vysya,102.35,97.35,100.95,97.70,3.25,3.33
IDFC,78.65,75.25,78.10,75.75,2.35,3.1
Dhani Services,59.90,56.45,59.20,57.45,1.75,3.05
Federal Bank,137.90,132.10,137.25,133.20,4.05,3.04
Rallis India,234.25,223.85,232.95,226.10,6.85,3.03
Indian Bank,254.00,241.80,251.65,244.65,7,2.86
Can Fin Homes,522.75,498.95,521.15,507.30,13.85,2.73
Shriram Trans,"1,243.35","1,195.85","1,240.25","1,207.80",32.45,2.69
Bharat Elec,112.20,106.50,109.95,107.10,2.85,2.66
NLC India,82.35,78.20,80.20,78.15,2.05,2.62
Bharat Dynamics,989.00,945.10,975.85,951.30,24.55,2.58
Privi Special,"1,335.90","1,282.05","1,326.95","1,294.35",32.6,2.52
IDBI Bank,44.65,43.15,44.50,43.45,1.05,2.42
