company_name,high,low,last_price,prev_close,change,percent_gain
Central Bank,40.20,33.10,39.60,33.75,5.85,17.33
IOB,31.50,27.00,30.85,26.85,4,14.9
Yes Bank,24.35,21.45,23.95,21.10,2.85,13.51
HUDCO,56.20,49.65,55.05,49.30,5.75,11.66
Bank of Mah,33.60,29.55,32.65,29.55,3.1,10.49
Indian Bank,297.65,271.90,294.00,269.30,24.7,9.17
Fert and Chem,195.00,178.05,193.10,177.50,15.6,8.79
Equitas Bank,63.15,57.65,62.10,57.65,4.45,7.72
CSB Bank,260.40,240.10,258.35,240.55,17.8,7.4
Tata Comm,"1,387.00","1,280.00","1,367.45","1,277.25",90.2,7.06
Union Bank,94.40,87.50,93.75,87.60,6.15,7.02
Aegis Logistics,364.70,335.00,362.40,339.10,23.3,6.87
Just Dial,607.70,572.50,603.95,570.20,33.75,5.92
Infibeam Avenue,18.45,17.20,18.10,17.15,0.95,5.54
NCC,91.10,86.60,90.20,85.80,4.4,5.13
IDBI Bank,58.70,55.30,58.10,55.30,2.8,5.06
KRBL,444.60,422.35,440.80,420.20,20.6,4.9
Alok Industries,16.35,15.65,16.35,15.60,0.75,4.81
Allcargo,438.70,418.00,436.30,416.55,19.75,4.74
KEC Intl,510.00,483.00,489.35,468.75,20.6,4.39
Jindal Stainles,225.00,214.55,223.40,214.05,9.35,4.37
Polycab,"2,990.00","2,821.85","2,942.00","2,818.80",123.2,4.37
Tejas Networks,642.00,614.00,639.75,613.35,26.4,4.3
GE Shipping,727.90,689.50,714.40,687.65,26.75,3.89
Bank of India,102.95,97.30,101.80,98.00,3.8,3.88
MCX India,"1,650.00","1,582.95","1,644.35","1,582.95",61.4,3.88
RITES,384.15,371.70,382.95,368.85,14.1,3.82
IRB Infra,313.20,297.00,310.60,299.45,11.15,3.72
PNB Housing Fin,446.05,428.45,443.05,427.30,15.75,3.69
Jubilant Ing.,562.00,539.35,559.55,540.25,19.3,3.57
Cochin Shipyard,647.00,610.55,630.80,609.10,21.7,3.56
Birla Corp,"1,050.00","1,000.00","1,041.95","1,007.45",34.5,3.42
BSE Limited,596.35,568.00,586.05,567.35,18.7,3.3
Angel One,"1,554.55","1,489.00","1,530.75","1,482.80",47.95,3.23
PNB,60.10,58.40,59.90,58.10,1.8,3.1
Navin Fluorine,"4,350.00","4,218.65","4,336.30","4,207.05",129.25,3.07
LIC India,724.50,700.00,718.30,697.20,21.1,3.03
NBCC (India),42.25,40.15,41.35,40.15,1.2,2.99
Motherson SWI,61.65,59.35,60.95,59.20,1.75,2.96
JM Financial,84.20,79.45,81.65,79.35,2.3,2.9
CESC,79.65,76.70,78.85,76.65,2.2,2.87
Sona BLW,452.00,438.40,449.90,437.35,12.55,2.87
Info Edge,"4,210.00","4,059.00","4,160.00","4,049.95",110.05,2.72
Astral Ltd,"2,140.00","2,049.45","2,099.50","2,044.15",55.35,2.71
Rail Vikas,74.20,71.70,72.55,70.70,1.85,2.62
LIC Housing Fin,414.40,400.30,411.00,400.85,10.15,2.53
