company_name,high,low,last_price,prev_close,change,percent_gain
Sundram,"1,002.55",965.35,982.80,969.80,13,1.34
Torrent Pharma,"1,559.25","1,530.30","1,556.65","1,536.10",20.55,1.34
BHEL,76.35,74.05,76.10,75.10,1,1.33
Lakshmi Machine,"11,899.95","11,624.65","11,831.80","11,678.30",153.5,1.31
TTK Prestige,770.00,746.05,764.50,754.80,9.7,1.29
Torrent Power,453.60,441.25,452.45,446.75,5.7,1.28
Shriram Finance,"1,310.80","1,290.05","1,307.65","1,291.30",16.35,1.27
CenturyPlyboard,519.80,503.00,516.10,509.75,6.35,1.25
Grasim,"1,641.00","1,615.75","1,636.55","1,616.30",20.25,1.25
Prism Johnson,103.30,101.25,102.00,100.75,1.25,1.24
JB Chemicals,"2,054.80","2,002.50","2,039.40","2,014.65",24.75,1.23
Oberoi Realty,845.00,822.30,839.00,828.90,10.1,1.22
LIC India,612.60,604.50,610.25,603.05,7.2,1.19
Bajaj Electric,"1,196.15","1,171.00","1,189.75","1,176.00",13.75,1.17
Hikal,340.90,332.10,338.75,334.85,3.9,1.16
Olectra Greente,470.30,461.05,465.95,460.70,5.25,1.14
Finolex Ind,178.65,173.50,176.10,174.15,1.95,1.12
JBM Auto,508.40,484.10,497.60,492.10,5.5,1.12
Glenmark,397.90,390.00,396.75,392.45,4.3,1.1
Dr Reddys Labs,"4,496.60","4,432.65","4,487.80","4,440.25",47.55,1.07
Tata Motors,441.00,431.55,440.10,435.45,4.65,1.07
Tata Motors,441.00,431.55,440.10,435.45,4.65,1.07
FDC,264.90,257.30,262.95,260.20,2.75,1.06
Finolex Cables,550.00,536.40,548.10,542.45,5.65,1.04
Balaji Amines,"2,275.00","2,152.00","2,194.45","2,172.40",22.05,1.02
ICICI Lombard ,"1,135.00","1,117.35","1,131.05","1,119.65",11.4,1.02
Metro Brands,782.35,746.10,765.10,757.40,7.7,1.02
CSB Bank,253.50,248.00,251.20,248.70,2.5,1.01
DCM Shriram,866.30,848.30,856.90,848.30,8.6,1.01
Prestige Estate,407.95,398.00,406.80,402.80,4,0.99
GE Shipping,643.80,609.10,627.95,621.85,6.1,0.98
Mastek,"1,638.00","1,618.00","1,633.90","1,618.20",15.7,0.97
NCC,95.40,93.60,94.50,93.60,0.9,0.96
Wockhardt,197.75,191.40,195.10,193.25,1.85,0.96
3M India,"23,500.00","22,750.40","23,117.80","22,900.05",217.75,0.95
TV18 Broadcast,32.35,31.95,32.20,31.90,0.3,0.94
Kajaria Ceramic,"1,115.00","1,091.10","1,110.40","1,100.10",10.3,0.94
Suven Pharma,494.70,485.40,493.05,488.55,4.5,0.92
Tata Comm,"1,249.50","1,228.60","1,244.70","1,233.55",11.15,0.9
Mahindra Life,393.70,374.05,386.20,382.80,3.4,0.89
DLF,361.95,355.70,360.30,357.15,3.15,0.88
Tech Mahindra,"1,021.15","1,004.35","1,011.05","1,002.45",8.6,0.86
JM Financial,65.45,64.20,65.10,64.55,0.55,0.85
Mahindra Holida,270.75,262.35,268.20,265.95,2.25,0.85
Zee Entertain,224.00,221.00,223.15,221.30,1.85,0.84
Clean Science,"1,468.05","1,444.95","1,463.35","1,451.45",11.9,0.82
Maruti Suzuki,"8,854.50","8,673.05","8,834.70","8,762.45",72.25,0.82
MOTHERSON,81.45,79.00,80.75,80.10,0.65,0.81
Titan Company,"2,480.00","2,447.00","2,466.75","2,446.90",19.85,0.81
Birla Corp,912.95,897.00,909.80,902.60,7.2,0.8
Pidilite Ind,"2,339.70","2,301.00","2,333.75","2,315.20",18.55,0.8
Godrej Prop,"1,186.95","1,167.15","1,184.15","1,174.90",9.25,0.79
KEC Intl,475.35,459.50,461.30,457.75,3.55,0.78
Alembic Pharma,529.20,521.15,526.90,522.90,4,0.76
Cipla,"1,041.20","1,019.15","1,039.10","1,031.30",7.8,0.76
IRCTC,642.00,635.05,641.30,636.45,4.85,0.76
Sterling Wilson,302.00,296.55,299.10,296.85,2.25,0.76
ITI,101.90,99.50,100.75,100.00,0.75,0.75
Tata Coffee,212.80,209.85,212.00,210.45,1.55,0.74
ICICI Bank,860.70,851.90,859.10,852.75,6.35,0.74
Interglobe Avi,"2,056.95","2,020.35","2,040.20","2,025.40",14.8,0.73
RITES,336.50,332.00,333.25,330.85,2.4,0.73
Fortis Health,281.15,276.65,280.00,278.00,2,0.72
MCX India,"1,405.00","1,370.00","1,403.00","1,392.95",10.05,0.72
IDFC,91.80,90.25,91.60,90.95,0.65,0.71
Rallis India,206.65,203.00,204.40,203.00,1.4,0.69
Solar Ind,"3,901.00","3,846.70","3,891.80","3,865.75",26.05,0.67
V-Guard Ind,249.50,245.15,247.65,246.00,1.65,0.67
Ipca Labs,869.00,857.30,866.35,860.65,5.7,0.66
Marico,502.50,496.50,500.90,497.60,3.3,0.66
Praj Industries,374.00,365.00,368.15,365.75,2.4,0.66
Sun Pharma,"1,016.90",997.40,"1,013.00","1,006.40",6.6,0.66
Indian Hotels,320.00,314.00,318.45,316.45,2,0.63
PVR,"1,702.90","1,679.00","1,691.55","1,681.00",10.55,0.63
BPCL,335.80,329.05,334.20,332.15,2.05,0.62
Exide Ind,179.30,175.65,178.85,177.75,1.1,0.62
ITC,377.30,371.55,375.55,373.25,2.3,0.62
COFORGE LTD.,"4,474.00","4,312.00","4,329.45","4,302.60",26.85,0.62
Home First,761.30,745.30,752.00,747.45,4.55,0.61
Uflex,525.00,516.50,522.80,519.70,3.1,0.6
M&M Financial,270.25,264.65,269.05,267.45,1.6,0.6
Krishna Inst.,"1,468.35","1,450.00","1,463.70","1,455.05",8.65,0.59
MRF,"92,484.85","90,739.85","92,275.65","91,739.85",535.8,0.58
PNB,52.00,51.15,51.60,51.30,0.3,0.58
