company_name,high,low,last_price,prev_close,change,percent_gain
Fert and Chem,223.90,184.00,223.80,186.60,37.2,19.94
General Insuran,181.80,160.00,177.10,159.90,17.2,10.76
Mahindra CIE,318.00,288.95,314.85,286.95,27.9,9.72
IOB,36.45,31.70,34.75,32.45,2.3,7.09
GSFC,151.30,139.70,148.90,140.35,8.55,6.09
Finolex Cables,592.00,558.05,586.70,559.20,27.5,4.92
Motilal Oswal,721.95,679.00,708.40,676.30,32.1,4.75
Olectra Greente,571.00,540.15,565.85,540.30,25.55,4.73
Sterlite Techno,179.90,170.35,177.35,170.35,7,4.11
Rajesh Exports,788.00,730.00,770.25,741.95,28.3,3.81
Rashtriya Chem,144.85,131.80,140.90,136.15,4.75,3.49
Indiabulls Hsg,152.70,143.60,149.80,144.85,4.95,3.42
Jubilant Pharmo,422.00,409.00,418.40,404.70,13.7,3.39
PNB Housing Fin,518.80,480.00,496.55,481.05,15.5,3.22
PNC Infratech,315.00,288.50,297.70,288.50,9.2,3.19
MOIL,172.00,163.90,169.20,164.00,5.2,3.17
Linde India,"3,369.95","3,246.45","3,362.20","3,266.85",95.35,2.92
Hinduja Global,"1,420.00","1,381.35","1,393.30","1,354.25",39.05,2.88
Hitachi Energy,"3,441.70","3,331.75","3,420.75","3,327.50",93.25,2.8
Sapphire Foods,"1,447.45","1,358.05","1,397.50","1,360.25",37.25,2.74
Ceat,"1,920.00","1,806.00","1,888.80","1,839.20",49.6,2.7
JB Chemicals,"2,091.00","2,035.05","2,077.95","2,024.30",53.65,2.65
IDBI Bank,61.00,57.00,58.75,57.25,1.5,2.62
Godfrey Phillip,"1,994.00","1,922.00","1,974.95","1,925.10",49.85,2.59
Raymond,"1,515.00","1,446.15","1,502.10","1,464.30",37.8,2.58
Dilip Buildcon,243.00,232.50,234.70,229.55,5.15,2.24
New India Assur,128.90,120.65,125.05,122.45,2.6,2.12
Laxmi Organic,318.50,302.45,309.85,303.45,6.4,2.11
Gujarat Pipavav,101.25,96.00,96.75,94.80,1.95,2.06
Ratnamani Metal,"1,963.95","1,905.00","1,955.85","1,916.45",39.4,2.06
IIFL Finance,500.00,482.75,497.45,487.50,9.95,2.04
UNO Minda,558.70,544.50,555.35,545.35,10,1.83
Godrej Consumer,906.00,885.00,903.20,887.15,16.05,1.81
Bajaj Electric,"1,169.00","1,142.45","1,163.25","1,142.80",20.45,1.79
KPR Mill,530.90,515.80,526.40,517.15,9.25,1.79
PCBL,141.65,136.05,139.50,137.10,2.4,1.75
KPIT Tech,721.00,683.35,695.25,683.35,11.9,1.74
HPCL,248.90,242.75,246.55,242.70,3.85,1.59
Yes Bank,22.90,21.45,22.45,22.10,0.35,1.58
Mahanagar Gas,905.00,880.40,898.75,885.25,13.5,1.52
Finolex Ind,187.90,177.75,182.85,180.20,2.65,1.47
Home First,773.65,750.75,760.70,749.70,11,1.47
Kalpataru Power,558.95,541.55,555.05,547.05,8,1.46
Prestige Estate,501.85,482.25,489.05,482.00,7.05,1.46
Karur Vysya,116.20,110.10,112.80,111.20,1.6,1.44
GAIL,98.40,95.45,97.35,96.00,1.35,1.41
RBL Bank,173.00,166.70,169.90,167.55,2.35,1.4
Britannia,"4,485.00","4,412.00","4,465.45","4,409.70",55.75,1.26
JBM Auto,417.95,408.00,413.35,408.30,5.05,1.24
Zydus Wellness,"1,625.00","1,590.00","1,619.90","1,600.45",19.45,1.22
Gujarat Gas,539.10,523.55,531.80,525.65,6.15,1.17
CESC,83.30,80.60,81.20,80.30,0.9,1.12
CSB Bank,270.90,257.20,265.40,262.50,2.9,1.1
HUDCO,58.85,55.15,56.40,55.80,0.6,1.08
Shriram Trans,"1,404.20","1,370.05","1,393.20","1,378.55",14.65,1.06
Apollo Tyres,325.30,318.15,322.60,319.35,3.25,1.02
TVS Motor,"1,052.40","1,024.90","1,039.05","1,028.75",10.3,1
Alkyl Amines,"2,831.95","2,789.55","2,818.50","2,791.15",27.35,0.98
Deepak Fert,826.00,797.45,811.70,803.90,7.8,0.97
Coromandel Int,972.80,946.30,965.85,956.80,9.05,0.95
Adani Total Gas,"3,595.50","3,504.05","3,550.75","3,517.85",32.9,0.94
Mahindra Life,378.35,369.35,375.05,371.65,3.4,0.91
Hero Motocorp,"2,783.80","2,734.60","2,770.85","2,747.35",23.5,0.86
Balrampur Chini,387.00,381.10,385.60,382.40,3.2,0.84
CHEMPLAST SANMA,491.50,472.00,477.95,474.15,3.8,0.8
Procter&Gamble,"4,240.00","4,189.55","4,221.20","4,187.80",33.4,0.8
Federal Bank,142.20,136.25,137.85,136.75,1.1,0.8
REC,115.60,112.85,114.20,113.30,0.9,0.79
Solar Ind,"4,266.35","4,172.00","4,211.75","4,180.30",31.45,0.75
Bank of Mah,36.25,33.60,34.35,34.10,0.25,0.73
MMTC Ltd,42.85,40.90,41.50,41.20,0.3,0.73
Chalet Hotels,361.95,356.00,359.35,356.80,2.55,0.71
