company_name,high,low,last_price,prev_close,change,percent_gain
Brightcom Group,31.05,26.55,29.00,27.30,1.7,6.23
Navin Fluorine,"4,136.15","3,950.00","4,123.65","3,906.55",217.1,5.56
Restaurant Bran,117.85,110.25,116.25,110.25,6,5.44
Rail Vikas,75.80,72.30,75.80,72.20,3.6,4.99
Vijaya Diagnost,420.00,394.10,414.35,397.10,17.25,4.34
Cyient,889.00,827.20,883.30,847.45,35.85,4.23
PNC Infratech,329.00,315.40,326.80,314.80,12,3.81
Triveni Turbine,275.90,268.30,274.25,264.65,9.6,3.63
PNB Housing Fin,594.00,558.70,587.85,567.65,20.2,3.56
INOX Leisure,523.75,498.35,518.85,502.30,16.55,3.29
Century,726.00,700.00,719.35,697.70,21.65,3.1
Deepak Fert,708.25,681.40,705.90,685.55,20.35,2.97
Chola Invest.,687.95,668.00,685.60,665.95,19.65,2.95
PVR,"1,765.95","1,692.15","1,753.35","1,703.25",50.1,2.94
MTAR Tech,"1,719.90","1,626.05","1,671.10","1,623.75",47.35,2.92
Raymond,"1,484.00","1,433.75","1,476.30","1,434.60",41.7,2.91
General Insuran,189.60,178.40,187.85,182.70,5.15,2.82
AstraZeneca,"3,472.80","3,361.70","3,454.45","3,362.15",92.3,2.75
Elgi Equipments,421.40,402.00,412.40,401.50,10.9,2.71
Medplus Health,628.80,608.60,626.20,610.40,15.8,2.59
Thermax,"1,995.00","1,946.25","1,987.40","1,938.90",48.5,2.5
IIFL Finance,482.90,468.00,477.25,465.65,11.6,2.49
IWML,"1,907.00","1,777.05","1,799.50","1,758.35",41.15,2.34
Sheela Foam,"1,265.00","1,220.10","1,253.30","1,226.20",27.1,2.21
Cummins,"1,491.70","1,455.00","1,480.80","1,449.15",31.65,2.18
Birla Corp,987.00,959.15,980.45,960.25,20.2,2.1
Swan Energy,331.40,320.00,327.65,321.10,6.55,2.04
Natco Pharma,559.40,547.25,558.10,547.15,10.95,2
Bank of Mah,31.55,30.30,31.30,30.70,0.6,1.95
SBI Life Insura,"1,320.00","1,291.30","1,315.70","1,291.30",24.4,1.89
JB Chemicals,"1,981.10","1,905.55","1,959.30","1,923.10",36.2,1.88
IRFC,32.90,32.00,32.75,32.15,0.6,1.87
UltraTechCement,"7,166.95","7,024.95","7,153.35","7,021.95",131.4,1.87
CreditAccess Gr,896.30,873.40,885.75,869.55,16.2,1.86
Endurance Techn,"1,404.80","1,373.35","1,401.15","1,376.05",25.1,1.82
MCX India,"1,517.10","1,480.30","1,508.60","1,481.75",26.85,1.81
Ajanta Pharma,"1,204.75","1,170.00","1,189.60","1,168.60",21,1.8
Godfrey Phillip,"2,094.85","2,023.45","2,077.65","2,041.40",36.25,1.78
Edelweiss,71.50,67.75,68.90,67.70,1.2,1.77
Home First,737.75,718.50,734.05,721.35,12.7,1.76
Schaeffler Ind,"2,746.95","2,660.00","2,706.55","2,661.35",45.2,1.7
Hikal,418.75,400.00,405.75,399.05,6.7,1.68
Hind Zinc,345.90,337.05,345.10,339.40,5.7,1.68
