company_name,high,low,last_price,prev_close,change,percent_gain
Zomato,73.55,65.50,72.80,63.95,8.85,13.84
Swan Energy,246.95,214.80,244.25,216.80,27.45,12.66
FSN E-Co Nykaa,224.45,188.25,207.85,188.25,19.6,10.41
Cochin Shipyard,654.60,561.00,638.40,586.70,51.7,8.81
Allcargo,458.50,421.05,453.60,419.15,34.45,8.22
Info Edge,"4,127.95","3,900.10","4,100.20","3,815.15",285.05,7.47
Affle India,"1,270.00","1,181.05","1,262.95","1,182.40",80.55,6.81
PB Fintech,402.30,375.70,399.30,373.90,25.4,6.79
Firstsource Sol,109.50,104.50,108.90,102.50,6.4,6.24
Brightcom Group,37.90,35.30,36.95,34.85,2.1,6.03
COFORGE LTD.,"3,915.00","3,755.00","3,897.65","3,676.10",221.55,6.03
HDFC,"2,688.00","2,523.05","2,651.70","2,504.10",147.6,5.89
Rajesh Exports,809.00,730.00,777.55,734.85,42.7,5.81
HFCL,84.90,78.55,82.85,78.40,4.45,5.68
HDFC Bank,"1,637.00","1,538.00","1,611.15","1,524.75",86.4,5.67
NOCIL,233.25,218.25,232.00,219.85,12.15,5.53
Sterling Wilson,299.00,280.00,294.15,279.65,14.5,5.19
Nazara,638.35,597.15,626.00,595.25,30.75,5.17
C. E. Info Syst,"1,290.00","1,230.05","1,283.75","1,220.95",62.8,5.14
MphasiS,"2,034.00","1,962.95","2,026.65","1,928.15",98.5,5.11
Godfrey Phillip,"1,717.00","1,607.05","1,681.75","1,600.40",81.35,5.08
Jindal Steel,502.50,476.00,498.90,474.85,24.05,5.06
Intellect Desig,457.50,429.00,445.25,424.00,21.25,5.01
FDC,316.30,300.80,314.45,300.40,14.05,4.68
Godrej Prop,"1,303.90","1,241.05","1,292.80","1,235.35",57.45,4.65
Fert and Chem,136.05,124.00,129.10,123.40,5.7,4.62
Karur Vysya,100.25,97.00,99.80,95.40,4.4,4.61
Infosys,"1,573.50","1,546.65","1,570.10","1,501.95",68.15,4.54
Equitas Bank,55.45,53.00,53.70,51.45,2.25,4.37
Devyani Int,182.40,175.55,181.45,174.10,7.35,4.22
MMTC Ltd,38.60,36.90,38.25,36.70,1.55,4.22
Fine Organics,"6,750.00","6,121.00","6,188.65","5,938.45",250.2,4.21
V-Guard Ind,268.30,254.50,264.70,254.05,10.65,4.19
Rail Vikas,52.25,49.35,51.15,49.10,2.05,4.18
Transport Corp,668.00,649.95,665.45,639.10,26.35,4.12
Restaurant Bran,127.25,121.40,126.00,121.05,4.95,4.09
ICICI Securitie,573.00,543.40,562.75,540.75,22,4.07
L&T Infotech,"5,075.00","4,930.10","5,058.00","4,862.50",195.5,4.02
Lupin,749.00,725.00,747.00,719.35,27.65,3.84
KPIT Tech,694.00,676.50,689.35,663.90,25.45,3.83
Route,"1,340.00","1,285.30","1,327.45","1,279.90",47.55,3.72
Alembic Pharma,644.30,609.95,639.30,616.55,22.75,3.69
Tech Mahindra,"1,066.00","1,046.20","1,058.70","1,021.10",37.6,3.68
HCL Tech,"1,098.70","1,069.10","1,090.65","1,052.45",38.2,3.63
Hindalco,431.80,420.30,429.85,415.10,14.75,3.55
Latent View,392.00,383.40,388.00,374.75,13.25,3.54
Birlasoft,286.80,279.00,282.05,272.65,9.4,3.45
TCS,"3,341.60","3,255.05","3,315.95","3,205.65",110.3,3.44
Prestige Estate,481.10,462.80,471.60,456.15,15.45,3.39
RBL Bank,144.30,138.65,142.55,138.00,4.55,3.3
Interglobe Avi,"1,769.20","1,695.60","1,766.10","1,710.40",55.7,3.26
IEX,145.80,141.50,144.70,140.20,4.5,3.21
Apollo Hospital,"4,540.00","4,330.05","4,421.40","4,285.45",135.95,3.17
PCBL,130.45,125.75,129.10,125.20,3.9,3.12
NBCC (India),35.20,33.55,34.80,33.75,1.05,3.11
CG Power ,266.30,257.60,263.60,255.70,7.9,3.09
Happiest Minds ,"1,007.00",976.05,992.20,962.50,29.7,3.09
Cera Sanitary,"5,579.00","5,280.00","5,449.60","5,287.15",162.45,3.07
Asahi India,634.70,614.00,629.20,610.60,18.6,3.05
Power Finance,121.70,117.85,120.30,116.80,3.5,3
NHPC,45.20,43.40,44.85,43.55,1.3,2.99
Sharda Crop,393.00,378.05,390.95,379.80,11.15,2.94
NALCO,75.50,73.30,74.55,72.45,2.1,2.9
Wipro,405.85,397.25,399.70,388.90,10.8,2.78
INDUS TOWERS,192.05,187.30,191.55,186.45,5.1,2.74
Tata Motors,425.50,414.70,423.50,412.20,11.3,2.74
Tata Motors,425.50,414.70,423.50,412.20,11.3,2.74
HDFC Life,553.00,532.45,542.65,528.25,14.4,2.73
Tata Steel,108.20,106.25,107.55,104.70,2.85,2.72
Tata Steel,108.20,106.25,107.55,104.70,2.85,2.72
Manappuram Fin,110.60,104.80,108.80,106.00,2.8,2.64
Hind Copper,115.15,111.65,113.65,110.75,2.9,2.62
Berger Paints,602.35,583.25,598.10,583.15,14.95,2.56
Graphite India,366.75,357.05,364.10,355.00,9.1,2.56
JSW Steel,721.95,705.15,719.00,701.05,17.95,2.56
Jindal Stainles,163.90,159.40,162.60,158.55,4.05,2.55
Shriram Trans,"1,287.00","1,252.00","1,276.75","1,245.15",31.6,2.54
Adani Total Gas,"3,810.50","3,722.00","3,800.60","3,707.10",93.5,2.52
PVR,"1,854.40","1,805.00","1,844.50","1,799.90",44.6,2.48
Timken,"2,955.00","2,821.00","2,888.65","2,818.75",69.9,2.48
HEG,"1,013.95",986.00,"1,002.75",979.10,23.65,2.42
Aurobindo Pharm,497.00,480.60,489.30,477.80,11.5,2.41
Mazagon Dock,798.25,762.70,791.65,773.00,18.65,2.41
DLF,405.00,395.50,400.55,391.15,9.4,2.4
SKF India,"4,959.00","4,833.80","4,915.55","4,804.15",111.4,2.32
Reliance,"2,636.00","2,588.00","2,631.80","2,572.50",59.3,2.31
Praj Industries,414.30,407.00,413.05,403.85,9.2,2.28
Persistent,"3,859.40","3,682.55","3,747.90","3,664.55",83.35,2.27
ABSL AMC,431.00,419.55,429.25,419.75,9.5,2.26
MCX India,"1,539.00","1,506.80","1,526.50","1,494.15",32.35,2.17
Mahindra Holida,274.60,263.10,270.75,265.00,5.75,2.17
Gland,"1,734.30","1,700.15","1,730.70","1,694.05",36.65,2.16
Nippon,264.75,252.00,263.55,258.00,5.55,2.15
SRF,"2,412.05","2,361.00","2,388.70","2,338.45",50.25,2.15
Zensar Tech,221.85,217.10,218.60,214.05,4.55,2.13
Yes Bank,16.95,16.40,16.85,16.50,0.35,2.12
Honeywell Autom,"38,800.00","37,938.55","38,680.60","37,880.15",800.45,2.11
Shree Cements,"23,092.25","22,530.00","22,864.00","22,399.55",464.45,2.07
eClerx Services,"1,494.90","1,392.05","1,402.65","1,374.35",28.3,2.06
Hindustan Aeron,"2,534.00","2,437.20","2,479.10","2,431.10",48,1.97
GE Shipping,588.20,557.50,580.30,569.20,11.1,1.95
Bandhan Bank,227.30,220.05,226.35,222.05,4.3,1.94
Amber Enterpris,"2,047.00","2,011.50","2,037.35","1,999.00",38.35,1.92
Biocon,284.40,278.05,281.05,275.90,5.15,1.87
Deepak Nitrite,"2,134.95","2,082.50","2,118.15","2,079.35",38.8,1.87
Mahindra Life,409.50,398.20,407.75,400.40,7.35,1.84
Vijaya Diagnost,468.00,451.60,461.00,452.65,8.35,1.84
Aegis Logistics,328.95,317.50,322.75,316.95,5.8,1.83
UNO Minda,570.00,556.50,563.25,553.15,10.1,1.83
Brigade Ent,520.40,513.00,519.15,509.85,9.3,1.82
Rattanindia Ent,51.75,50.10,50.50,49.60,0.9,1.81
CHEMPLAST SANMA,392.00,359.50,380.35,373.75,6.6,1.77
Hinduja Global,"1,273.40","1,237.00","1,253.45","1,231.65",21.8,1.77
L&T Technology,"3,809.45","3,683.05","3,717.00","3,652.35",64.65,1.77
Dilip Buildcon,228.90,220.30,224.45,220.60,3.85,1.75
Bajaj Electric,"1,166.00","1,143.90","1,157.85","1,138.20",19.65,1.73
J. K. Cement,"2,840.00","2,776.00","2,816.50","2,768.60",47.9,1.73
Vedanta,315.00,309.00,312.40,307.15,5.25,1.71
Syngene Intl,624.00,609.60,616.60,606.25,10.35,1.71
Larsen,"2,018.80","1,991.95","2,011.10","1,977.65",33.45,1.69
Rain Industries,176.20,172.60,174.40,171.50,2.9,1.69
SUMITOMO,475.00,460.00,469.80,462.00,7.8,1.69
Aditya Birla F,320.00,312.10,318.90,313.70,5.2,1.66
United Brewerie,"1,683.20","1,650.20","1,679.20","1,652.40",26.8,1.62
KEI Industries,"1,624.00","1,583.05","1,599.95","1,574.95",25,1.59
PNB,45.20,44.10,44.75,44.05,0.7,1.59
Zee Entertain,267.30,261.10,265.85,261.70,4.15,1.59
Jubilant Food,569.50,554.30,563.05,554.30,8.75,1.58
UPL,769.90,759.05,767.90,756.10,11.8,1.56
SAIL,87.50,84.20,85.50,84.20,1.3,1.54
Sapphire Foods,"1,388.00","1,348.00","1,367.25","1,346.55",20.7,1.54
Lakshmi Machine,"13,549.00","13,120.00","13,259.55","13,060.35",199.2,1.53
Endurance Techn,"1,509.95","1,436.90","1,479.00","1,457.35",21.65,1.49
Garware Technic,"3,449.00","3,375.00","3,422.40","3,372.20",50.2,1.49
Granules India,372.00,359.35,366.05,360.70,5.35,1.48
Suprajit Eng,334.60,329.10,332.15,327.30,4.85,1.48
CAMS,"2,402.55","2,380.25","2,394.40","2,359.65",34.75,1.47
CSB Bank,224.70,217.30,222.65,219.50,3.15,1.44
Suven Pharma,445.55,430.00,443.85,437.55,6.3,1.44
Oracle Fin Serv,"3,100.65","3,065.35","3,079.65","3,036.50",43.15,1.42
Mahindra CIE,296.00,286.00,290.65,286.60,4.05,1.41
Max Financial,695.00,676.40,689.60,680.05,9.55,1.4
TTK Prestige,949.00,883.05,891.95,880.00,11.95,1.36
ITI,112.70,108.20,110.90,109.50,1.4,1.28
Kalpataru Power,516.50,498.35,506.20,499.85,6.35,1.27
Easy Trip,410.00,400.00,402.60,397.60,5,1.26
Hind Zinc,298.30,293.30,296.55,292.85,3.7,1.26
Bank of India,76.00,74.00,74.60,73.70,0.9,1.22
CRISIL,"3,035.80","2,961.40","2,983.55","2,947.80",35.75,1.21
EPL,152.55,150.75,151.45,149.65,1.8,1.2
Oberoi Realty,903.60,881.85,886.40,876.00,10.4,1.19
EIH,186.35,181.60,184.65,182.50,2.15,1.18
IndusInd Bank,"1,161.45","1,130.60","1,140.00","1,127.35",12.65,1.12
Tanla Platforms,763.60,750.10,753.15,744.80,8.35,1.12
Bajaj Finserv,"1,748.00","1,707.35","1,719.25","1,700.35",18.9,1.11
Bajaj Finserv,"1,748.00","1,707.35","1,719.25","1,700.35",18.9,1.11
