company_name,high,low,last_price,prev_close,change,percent_gain
TeamLease Ser.,"2,310.00","2,090.00","2,273.55","2,074.60",198.95,9.59
Sanofi India,"6,240.00","5,748.85","6,205.50","5,700.45",505.05,8.86
Ratnamani Metal,"2,528.00","2,372.00","2,389.30","2,239.75",149.55,6.68
Chola Fin Hold,782.00,708.95,765.25,717.40,47.85,6.67
Transport Corp,677.30,630.05,671.60,633.50,38.1,6.01
Vodafone Idea,7.30,6.75,7.15,6.75,0.4,5.93
Ceat,"1,849.00","1,735.25","1,831.55","1,730.50",101.05,5.84
Quess Corp,399.70,369.00,389.05,368.60,20.45,5.55
Gujarat Gas,493.00,468.00,488.25,462.85,25.4,5.49
Suprajit Eng,407.90,382.75,403.15,382.65,20.5,5.36
SBI Card,869.45,825.70,865.65,824.25,41.4,5.02
Adani Enterpris,"2,013.75","1,910.00","1,984.65","1,892.15",92.5,4.89
KEI Industries,"2,097.00","1,965.50","2,074.55","1,979.20",95.35,4.82
Just Dial,714.70,670.00,701.65,669.65,32,4.78
Brightcom Group,13.55,13.50,13.55,12.95,0.6,4.63
GSFC,177.30,170.10,175.90,168.45,7.45,4.42
Motilal Oswal,663.80,630.50,660.25,633.55,26.7,4.21
GNFC,625.10,600.10,623.40,598.75,24.65,4.12
Indiabulls Real,58.30,55.60,57.75,55.50,2.25,4.05
Rail Vikas,127.90,119.00,126.70,121.85,4.85,3.98
Campus Active,379.50,363.50,376.85,362.95,13.9,3.83
Greenpanel Ind,332.50,318.70,330.05,318.65,11.4,3.58
Relaxo Footwear,906.00,877.05,899.80,868.90,30.9,3.56
CG Power ,329.00,316.45,327.00,315.85,11.15,3.53
Asian Paints,"3,156.15","3,031.50","3,139.75","3,041.40",98.35,3.23
Triveni Turbine,409.55,389.45,405.55,392.95,12.6,3.21
Sharda Crop,492.45,471.90,488.25,473.45,14.8,3.13
Welspun India,94.90,89.85,92.30,89.50,2.8,3.13
Adani Trans,924.05,891.50,917.25,890.65,26.6,2.99
Indoco Remedies,343.10,332.65,342.05,332.30,9.75,2.93
United Brewerie,"1,429.00","1,386.80","1,425.45","1,384.85",40.6,2.93
ITI,111.35,105.30,107.50,104.45,3.05,2.92
Guj State Petro,298.65,281.15,288.35,280.50,7.85,2.8
HUL,"2,599.00","2,523.60","2,592.40","2,522.70",69.7,2.76
Wockhardt,178.90,171.30,175.90,171.30,4.6,2.69
Delta Corp,212.10,205.10,210.60,205.10,5.5,2.68
Rain Industries,156.95,149.25,153.65,149.75,3.9,2.6
IRFC,34.35,33.20,33.70,32.85,0.85,2.59
Adani Ports,714.00,692.25,708.80,691.00,17.8,2.58
J. K. Cement,"3,074.70","2,994.65","3,067.40","2,990.75",76.65,2.56
HUDCO,56.20,54.65,55.70,54.35,1.35,2.48
Jyothy Labs,208.50,202.80,207.80,202.95,4.85,2.39
Hinduja Global,"1,144.45","1,100.00","1,125.20","1,099.30",25.9,2.36
Hikal,305.00,294.25,301.00,294.20,6.8,2.31
Adani Total Gas,859.30,837.60,855.05,836.10,18.95,2.27
Pidilite Ind,"2,575.00","2,523.90","2,566.45","2,509.40",57.05,2.27
Amara Raja Batt,631.80,613.30,630.15,616.30,13.85,2.25
Siemens,"3,812.00","3,708.50","3,797.05","3,714.45",82.6,2.22
Hindustan Aeron,"3,024.00","2,965.00","3,018.35","2,954.40",63.95,2.16
Jubilant Pharmo,355.50,342.00,349.60,342.25,7.35,2.15
BSE Limited,543.95,530.60,540.15,528.85,11.3,2.14
Bata India,"1,533.00","1,492.45","1,529.45","1,497.55",31.9,2.13
Trent,"1,475.00","1,445.60","1,471.40","1,440.65",30.75,2.13
Rashtriya Chem,109.25,105.85,107.75,105.50,2.25,2.13
Havells India,"1,286.00","1,255.70","1,282.05","1,255.70",26.35,2.1
Godrej Consumer,989.00,972.85,982.60,962.45,20.15,2.09
Godrej Ind,482.95,467.20,475.70,466.20,9.5,2.04
Honeywell Autom,"37,575.00","36,764.10","37,477.85","36,727.35",750.5,2.04
Lupin,767.80,742.45,765.45,750.20,15.25,2.03
AU Small Financ,709.95,686.90,706.65,692.75,13.9,2.01
SKF India,"4,360.90","4,228.55","4,328.00","4,242.80",85.2,2.01
ACC,"1,809.00","1,752.00","1,786.15","1,751.15",35,2
Varroc Engineer,310.85,293.20,299.00,293.20,5.8,1.98
PNB Housing Fin,476.00,465.60,472.90,463.75,9.15,1.97
Rajesh Exports,619.70,596.00,614.65,602.75,11.9,1.97
CreditAccess Gr,"1,063.50","1,031.00","1,051.15","1,030.95",20.2,1.96
Zensar Tech,314.00,306.05,310.25,304.30,5.95,1.96
Petronet LNG,233.00,228.20,232.65,228.20,4.45,1.95
KRBL,396.90,387.05,394.10,386.85,7.25,1.87
NLC India,85.95,83.25,84.70,83.15,1.55,1.86
Shoppers Stop,695.75,677.30,690.80,678.35,12.45,1.84
Infibeam Avenue,14.70,13.80,14.00,13.75,0.25,1.82
Shree Cements,"24,935.00","24,400.00","24,876.85","24,431.80",445.05,1.82
Raymond,"1,595.00","1,558.05","1,584.80","1,556.75",28.05,1.8
Glenmark,583.15,564.25,580.15,569.95,10.2,1.79
CenturyPlyboard,569.00,552.30,560.55,550.95,9.6,1.74
Marico,543.50,530.40,542.60,533.45,9.15,1.72
Guj Alkali,705.00,683.30,694.95,683.25,11.7,1.71
Max Financial,678.50,658.20,674.90,663.60,11.3,1.7
Intellect Desig,470.95,460.00,466.40,458.65,7.75,1.69
General Insuran,177.20,171.55,175.95,173.05,2.9,1.68
Central Bank,27.85,27.10,27.40,26.95,0.45,1.67
Carborundum,"1,144.00","1,112.85","1,134.00","1,115.35",18.65,1.67
Rossari,714.90,689.95,702.55,691.00,11.55,1.67
Adani Wilmar,401.90,392.50,395.25,388.85,6.4,1.65
MMTC Ltd,31.35,30.35,30.75,30.25,0.5,1.65
Blue Star,"1,437.45","1,416.65","1,433.15","1,410.05",23.1,1.64
C. E. Info Syst,"1,111.00","1,081.05","1,090.35","1,072.75",17.6,1.64
Lakshmi Machine,"11,365.00","11,126.30","11,319.15","11,136.70",182.45,1.64
Oracle Fin Serv,"3,566.00","3,500.10","3,549.85","3,492.60",57.25,1.64
Jubilant Ing.,425.00,418.00,422.90,416.10,6.8,1.63
MRPL,63.95,62.10,62.95,61.95,1,1.61
Welspun Corp,229.30,225.10,228.30,224.70,3.6,1.6
Swan Energy,239.90,233.55,238.15,234.45,3.7,1.58
Tube Investment,"2,774.00","2,673.10","2,767.35","2,725.25",42.1,1.54
MOIL,159.95,157.45,159.55,157.15,2.4,1.53
Aster DM Health,249.70,244.05,247.90,244.20,3.7,1.52
ZFCVINDIA,"10,867.05","10,300.00","10,668.25","10,510.45",157.8,1.5
Polyplex Corp,"1,427.30","1,405.00","1,421.35","1,400.45",20.9,1.49
Kalyan Jeweller,106.60,105.20,106.45,104.90,1.55,1.48
Karur Vysya,97.25,95.30,96.70,95.30,1.4,1.47
Sona BLW,554.20,538.15,547.25,539.40,7.85,1.46
Tata Chemicals,990.00,975.55,988.60,974.50,14.1,1.45
LIC Housing Fin,379.00,371.30,377.80,372.45,5.35,1.44
NTPC,180.00,176.95,179.55,177.05,2.5,1.41
LTIMindtree,"4,685.95","4,628.95","4,658.20","4,594.70",63.5,1.38
RHI Magnesita,681.00,664.85,671.15,662.00,9.15,1.38
Narayana Hruda,776.00,753.25,763.45,753.20,10.25,1.36
Berger Paints,639.00,626.00,636.75,628.25,8.5,1.35
Colgate,"1,629.00","1,604.55","1,626.15","1,604.55",21.6,1.35
HFCL,68.30,65.70,67.40,66.50,0.9,1.35
Ipca Labs,706.45,693.25,703.55,694.15,9.4,1.35
Bank of Mah,30.55,29.95,30.35,29.95,0.4,1.34
Cera Sanitary,"6,950.00","6,709.05","6,818.05","6,728.20",89.85,1.34
NBCC (India),41.90,40.65,41.45,40.90,0.55,1.34
Phoenix Mills,"1,496.90","1,436.00","1,485.15","1,465.65",19.5,1.33
Kansai Nerolac,414.40,405.30,410.30,404.95,5.35,1.32
Finolex Cables,911.20,890.90,900.45,888.80,11.65,1.31
Birla Corp,"1,034.00","1,000.75","1,012.45",999.55,12.9,1.29
India Cements,198.00,193.85,196.75,194.25,2.5,1.29
IndusInd Bank,"1,200.00","1,169.25","1,187.45","1,172.55",14.9,1.27
Jindal Stainles,302.00,291.80,296.10,292.40,3.7,1.27
Motherson SWI,56.85,56.00,56.45,55.75,0.7,1.26
Bandhan Bank,241.30,235.05,239.15,236.20,2.95,1.25
Interglobe Avi,"2,257.35","2,225.00","2,251.45","2,223.65",27.8,1.25
Adani Green Ene,925.00,904.40,913.55,902.35,11.2,1.24
Ramco Cements,779.95,767.55,776.50,767.00,9.5,1.24
Timken,"3,170.00","3,120.00","3,163.90","3,125.30",38.6,1.24
Mahindra Life,379.00,371.35,376.40,371.85,4.55,1.22
IOB,25.15,24.35,24.80,24.50,0.3,1.22
Sonata,868.95,854.10,861.85,851.75,10.1,1.19
UltraTechCement,"7,855.80","7,750.10","7,835.45","7,743.20",92.25,1.19
ABB India,"3,870.15","3,805.10","3,860.45","3,815.45",45,1.18
IDFC First Bank,65.10,64.05,64.80,64.05,0.75,1.17
Dabur India,521.00,512.45,520.20,514.30,5.9,1.15
Godrej Agrovet,432.00,425.65,427.35,422.50,4.85,1.15
Poly Medicure,980.00,967.70,977.20,966.45,10.75,1.11
Borosil Renew,513.45,505.40,510.90,505.40,5.5,1.09
AstraZeneca,"3,354.85","3,249.25","3,302.20","3,266.85",35.35,1.08
Balaji Amines,"2,399.90","2,359.60","2,382.30","2,356.75",25.55,1.08
Clean Science,"1,510.00","1,487.00","1,506.30","1,490.20",16.1,1.08
Escorts Kubota,"2,074.00","2,027.05","2,069.70","2,047.55",22.15,1.08
PNC Infratech,315.35,308.35,312.25,308.95,3.3,1.07
Tata Elxsi,"7,225.00","7,130.05","7,198.35","7,121.85",76.5,1.07
Indigo Paints,"1,303.95","1,278.65","1,289.80","1,276.30",13.5,1.06
Oberoi Realty,956.00,939.80,949.70,939.75,9.95,1.06
Bharat Dynamics,"1,030.30","1,007.15","1,017.75","1,007.15",10.6,1.05
DCM Shriram,836.95,821.85,830.50,821.85,8.65,1.05
Uflex,435.00,428.00,431.15,426.65,4.5,1.05
Tata Power,207.20,204.15,206.30,204.15,2.15,1.05
CDSL,"1,014.00",987.20,994.10,984.20,9.9,1.01
Maruti Suzuki,"9,315.00","9,142.05","9,260.90","9,168.15",92.75,1.01
IFB Industries,833.85,818.10,825.00,816.90,8.1,0.99
Page Industries,"41,880.00","41,299.00","41,748.35","41,340.10",408.25,0.99
Zomato,63.50,62.00,62.40,61.80,0.6,0.97
Dilip Buildcon,179.90,177.10,178.70,177.00,1.7,0.96
Ambuja Cements,415.00,406.20,412.20,408.30,3.9,0.96
Syngene Intl,710.35,700.50,707.90,701.15,6.75,0.96
Coromandel Int,973.45,959.45,969.35,960.20,9.15,0.95
Galaxy Surfacta,"2,544.80","2,510.00","2,528.85","2,505.40",23.45,0.94
TTK Prestige,724.00,712.25,720.05,713.35,6.7,0.94
Yes Bank,16.15,15.95,16.10,15.95,0.15,0.94
