company_name,high,low,last_price,prev_close,change,percent_gain
Bank of Mah,29.50,25.20,28.80,25.10,3.70,14.74
Swan Energy,264.00,222.00,255.95,224.10,31.85,14.21
IOB,23.75,21.30,23.45,21.35,2.10,9.84
Central Bank,26.45,23.55,25.75,23.55,2.20,9.34
RHI Magnesita,736.00,655.00,702.85,645.35,57.50,8.91
Jindal Stainles,183.00,172.00,180.65,166.60,14.05,8.43
Escorts Kubota,"2,207.00","2,011.25","2,196.05","2,030.85",165.20,8.13
Deepak Fert,832.45,777.25,826.20,767.35,58.85,7.67
Finolex Cables,570.00,530.05,567.50,531.35,36.15,6.8
Rashtriya Chem,103.95,98.00,103.35,97.95,5.40,5.51
IEX,146.35,141.20,145.25,138.45,6.80,4.91
Elgi Equipments,511.00,486.25,507.50,487.15,20.35,4.18
SJVN,37.20,35.20,36.95,35.55,1.40,3.94
Shriram Trans,"1,305.00","1,243.00","1,300.15","1,251.25",48.90,3.91
EIH,176.95,165.00,172.40,165.95,6.45,3.89
PNB,47.80,45.55,47.60,45.85,1.75,3.82
Timken,"3,758.00","3,490.00","3,608.55","3,479.40",129.15,3.71
Medplus Health,653.70,602.55,637.55,615.15,22.40,3.64
Radico Khaitan,"1,022.20",966.00,"1,019.15",983.65,35.50,3.61
Orient Electric,277.80,266.30,276.30,267.20,9.10,3.41
Schaeffler Ind,"3,093.55","2,916.75","3,059.40","2,960.35",99.05,3.35
GNFC,579.30,549.15,576.10,557.45,18.65,3.35
BASF,"2,742.00","2,635.65","2,723.50","2,636.85",86.65,3.29
Fert and Chem,130.90,124.00,129.05,125.05,4.00,3.2
IDBI Bank,50.85,48.05,49.85,48.35,1.50,3.1
Union Bank,76.65,71.25,76.15,73.90,2.25,3.04
HPCL,216.35,209.50,215.30,209.10,6.20,2.97
Edelweiss,61.75,58.15,59.70,58.00,1.70,2.93
Star Health,627.95,603.35,619.70,602.25,17.45,2.9
Bombay Burmah,945.00,900.70,927.50,903.05,24.45,2.71
Indoco Remedies,378.00,360.05,376.45,366.50,9.95,2.71
NOCIL,235.50,226.15,234.10,228.00,6.10,2.68
Bank of India,78.40,74.65,77.10,75.10,2.00,2.66
Apollo Tyres,281.70,272.70,280.45,273.30,7.15,2.62
SKF India,"5,148.75","4,970.00","5,123.90","4,993.30",130.60,2.62
Varroc Engineer,295.35,283.00,291.75,284.45,7.30,2.57
Torrent Power,527.00,508.00,525.15,512.10,13.05,2.55
INDUS TOWERS,202.60,196.90,201.65,196.85,4.80,2.44
GSFC,123.80,118.45,122.30,119.45,2.85,2.39
INOX Leisure,517.00,502.90,515.20,503.40,11.80,2.34
PB Fintech,419.40,396.90,411.55,402.40,9.15,2.27
Mastek,"1,598.80","1,525.00","1,572.45","1,538.60",33.85,2.2
IRFC,28.25,26.90,28.10,27.50,0.60,2.18
Kalpataru Power,513.60,490.20,507.75,497.05,10.70,2.15
Shilpa,294.70,278.70,284.50,278.65,5.85,2.1
KRBL,396.95,384.25,394.75,386.70,8.05,2.08
BPCL,310.95,304.30,310.30,304.10,6.20,2.04
Tata Chemicals,"1,044.45","1,009.05","1,036.30","1,015.75",20.55,2.02
Restaurant Bran,115.55,111.30,114.55,112.30,2.25,2
CG Power ,268.20,258.15,267.35,262.25,5.10,1.94
Vedant Fashions,"1,349.90","1,301.20","1,342.95","1,317.45",25.50,1.94
Delta Corp,222.35,215.50,221.65,217.45,4.20,1.93
Kajaria Ceramic,"1,060.00","1,024.00","1,045.35","1,026.25",19.10,1.86
BHEL,72.25,70.60,72.05,70.75,1.30,1.84
Aditya Birla F,312.45,301.70,311.10,305.50,5.60,1.83
Guj Alkali,793.35,760.00,783.95,769.95,14.00,1.82
APL Apollo,"1,110.00","1,085.05","1,101.30","1,081.70",19.60,1.81
Chalet Hotels,329.00,319.05,324.60,318.85,5.75,1.8
Cera Sanitary,"5,312.00","5,158.60","5,297.95","5,205.90",92.05,1.77
Dr Lal PathLab,"2,465.00","2,371.65","2,428.55","2,386.60",41.95,1.76
NCC,79.70,76.50,78.15,76.85,1.30,1.69
AIA Engineering,"2,790.00","2,662.55","2,703.80","2,659.05",44.75,1.68
Birla Corp,965.80,919.00,950.00,934.40,15.60,1.67
Bharti Airtel,852.80,835.00,851.20,837.30,13.90,1.66
Guj Amb Exports,233.90,224.10,232.20,228.40,3.80,1.66
Transport Corp,637.00,618.05,635.00,624.75,10.25,1.64
Narayana Hruda,789.00,756.00,764.65,752.55,12.10,1.61
Devyani Int,185.95,180.50,184.75,181.90,2.85,1.57
Shyam Metalics,307.45,299.05,301.40,296.75,4.65,1.57
Allcargo,474.70,456.60,469.65,462.50,7.15,1.55
Max Healthcare,441.70,427.10,432.85,426.30,6.55,1.54
Canara Bank,314.95,306.20,313.95,309.45,4.50,1.45
Ramco Cements,666.00,648.90,662.50,653.25,9.25,1.42
Garware Technic,"3,314.70","3,252.90","3,302.85","3,257.35",45.50,1.4
AAVAS Financier,"1,940.00","1,895.85","1,921.90","1,895.80",26.10,1.38
Grindwell Norto,"1,988.70","1,905.05","1,964.65","1,938.05",26.60,1.37
Caplin Labs,739.00,720.35,735.90,726.00,9.90,1.36
Chambal Fert,287.75,279.75,286.20,282.45,3.75,1.33
SAIL,83.00,81.00,81.70,80.65,1.05,1.3
CCL Products,507.10,486.05,504.40,498.00,6.40,1.29
Blue Star,"1,191.65","1,156.30","1,188.65","1,173.60",15.05,1.28
Sun Pharma Adv,248.40,241.50,246.20,243.10,3.10,1.28
VIP Industries,717.90,699.70,709.85,700.95,8.90,1.27
Axis Bank,870.95,859.00,870.05,859.20,10.85,1.26
Infibeam Avenue,16.45,15.70,16.20,16.00,0.20,1.25
PVR,"1,771.55","1,711.00","1,749.45","1,728.00",21.45,1.24
Capri Global,750.00,735.00,747.30,738.30,9.00,1.22
Aegis Logistics,320.70,312.80,318.65,314.85,3.80,1.21
Hindustan Aeron,"2,668.65","2,585.10","2,654.40","2,622.55",31.85,1.21
Page Industries,"46,812.35","45,821.50","46,687.30","46,139.45",547.85,1.19
Symphony,850.95,835.35,845.30,835.35,9.95,1.19
TCI Express,"1,919.75","1,876.35","1,907.20","1,885.15",22.05,1.17
IOC,70.40,69.15,70.05,69.25,0.80,1.16
Procter&Gamble,"4,249.00","4,100.40","4,236.60","4,188.80",47.80,1.14
GE Shipping,643.70,624.75,630.75,623.65,7.10,1.14
MRF,"89,397.00","87,220.00","89,097.20","88,092.70","1,004.50",1.14
India Cements,234.90,228.95,233.35,230.80,2.55,1.1
AB Capital,126.75,123.60,126.35,125.00,1.35,1.08
Havells India,"1,242.00","1,215.10","1,234.60","1,221.55",13.05,1.07
Laurus Labs,455.40,445.25,454.65,450.05,4.60,1.02
Vijaya Diagnost,474.85,457.90,463.95,459.30,4.65,1.01
Balaji Amines,"2,961.90","2,890.05","2,927.95","2,899.55",28.40,0.98
Suprajit Eng,335.25,329.35,332.50,329.30,3.20,0.97
Prestige Estate,479.90,460.15,468.60,464.15,4.45,0.96
Sharda Crop,391.20,381.20,388.25,384.60,3.65,0.95
Fine Organics,"6,038.20","5,900.05","6,012.95","5,957.60",55.35,0.93
HDFC AMC,"2,081.00","2,032.90","2,071.45","2,052.55",18.90,0.92
IndusInd Bank,"1,142.05","1,117.00","1,139.00","1,128.65",10.35,0.92
IDFC First Bank,56.50,55.55,56.35,55.85,0.50,0.9
Balrampur Chini,355.95,350.10,354.15,351.05,3.10,0.88
Karur Vysya,104.00,100.15,103.40,102.50,0.90,0.88
Endurance Techn,"1,534.95","1,497.30","1,519.90","1,506.95",12.95,0.86
Relaxo Footwear,900.00,886.55,897.60,889.95,7.65,0.86
IIFL Finance,459.00,442.20,449.50,445.70,3.80,0.85
Indian Hotels,318.25,313.00,316.50,313.90,2.60,0.83
PI Industries,"3,350.00","3,288.05","3,326.45","3,299.00",27.45,0.83
Shipping Corp,130.50,127.95,129.50,128.45,1.05,0.82
Intellect Desig,445.90,434.10,442.35,439.00,3.35,0.76
Cyient,806.45,773.65,800.50,794.45,6.05,0.76
Lux Industries,"1,676.00","1,653.55","1,673.30","1,660.75",12.55,0.76
Carborundum,815.05,796.55,807.50,801.50,6.00,0.75
EID Parry,632.50,622.90,630.90,626.20,4.70,0.75
Rain Industries,169.40,165.55,168.15,166.90,1.25,0.75
Brigade Ent,483.00,475.90,480.55,477.05,3.50,0.73
Sudarshan Chem,390.10,373.20,385.80,383.05,2.75,0.72
HUL,"2,512.00","2,470.05","2,501.40","2,483.70",17.70,0.71
Sun TV Network,485.25,473.20,482.55,479.15,3.40,0.71
Bharat Dynamics,944.10,913.00,934.00,927.55,6.45,0.7
Marico,494.35,482.35,489.50,486.10,3.40,0.7
Route,"1,338.85","1,311.80","1,323.75","1,314.55",9.20,0.7
Vaibhav Global,322.85,315.00,317.20,315.00,2.20,0.7
IGL,423.70,415.00,420.90,418.05,2.85,0.68
GMR Airports,37.80,36.95,37.60,37.35,0.25,0.67
MOIL,157.00,153.50,155.35,154.40,0.95,0.62
Vodafone Idea,8.50,8.30,8.40,8.35,0.05,0.6
Aster DM Health,226.90,219.90,223.00,221.70,1.30,0.59
Rallis India,238.50,231.90,233.00,231.70,1.30,0.56
Linde India,"3,095.00","3,045.00","3,076.90","3,060.10",16.80,0.55
Privi Special,"1,209.00","1,175.00","1,200.90","1,194.55",6.35,0.53
Interglobe Avi,"1,809.00","1,766.10","1,792.45","1,782.95",9.50,0.53
Mahanagar Gas,906.00,891.00,901.15,896.75,4.40,0.49
AU Small Financ,622.00,609.20,615.05,612.20,2.85,0.47
Zydus Wellness,"1,574.85","1,548.00","1,565.65","1,558.35",7.30,0.47
City Union Bank,184.50,179.00,183.55,182.70,0.85,0.47
Hinduja Global,"1,297.00","1,270.05","1,281.50","1,275.55",5.95,0.47
Indigo Paints,"1,356.95","1,332.00","1,342.70","1,336.40",6.30,0.47
Adani Total Gas,"3,688.00","3,560.00","3,661.00","3,644.65",16.35,0.45
Apollo Hospital,"4,440.00","4,341.00","4,418.85","4,399.15",19.70,0.45
Glenmark,413.60,406.00,411.65,409.85,1.80,0.44
Tata Power,222.40,218.40,221.40,220.45,0.95,0.43
Atul,"8,191.70","8,055.00","8,113.30","8,079.60",33.70,0.42
Dabur India,551.95,544.20,550.80,548.50,2.30,0.42
Gujarat Fluoro,"3,566.90","3,481.50","3,534.10","3,519.30",14.80,0.42
Ipca Labs,881.95,856.25,868.50,864.85,3.65,0.42
NALCO,74.30,73.20,73.80,73.50,0.30,0.41
MCX India,"1,519.30","1,491.80","1,503.50","1,497.55",5.95,0.4
Praj Industries,406.65,400.10,403.25,401.65,1.60,0.4
Astral Ltd,"1,907.00","1,868.85","1,889.40","1,882.00",7.40,0.39
Campus Active,431.35,413.50,428.30,426.70,1.60,0.37
M&M Financial,204.50,199.25,203.15,202.40,0.75,0.37
Britannia,"4,149.00","4,095.10","4,120.05","4,106.05",14.00,0.34
Hind Zinc,325.00,320.65,324.50,323.40,1.10,0.34
Shree Cements,"23,286.10","23,018.00","23,223.50","23,148.00",75.50,0.33
ITI,110.10,107.85,109.20,108.85,0.35,0.32
Power Grid Corp,219.50,216.50,219.05,218.35,0.70,0.32
GMM Pfaudler,"1,977.85","1,921.10","1,937.10","1,931.10",6.00,0.31
Gujarat Gas,505.20,497.15,503.35,501.90,1.45,0.29
Titan Company,"2,578.95","2,539.65","2,573.35","2,565.80",7.55,0.29
United Spirits,877.95,865.15,876.45,874.05,2.40,0.27
Sobha,628.90,617.75,623.10,621.40,1.70,0.27
Amber Enterpris,"2,058.30","2,014.05","2,031.70","2,026.35",5.35,0.26
Blue Dart,"7,166.05","7,050.45","7,129.00","7,110.75",18.25,0.26
Berger Paints,607.65,600.15,605.10,603.55,1.55,0.26
Century,788.95,772.00,777.15,775.10,2.05,0.26
JBM Auto,440.10,432.45,434.85,433.80,1.05,0.24
Poly Medicure,971.90,960.00,966.20,963.90,2.30,0.24
CESC,72.45,71.90,72.40,72.25,0.15,0.21
Emami,433.45,428.00,429.30,428.40,0.90,0.21
Nippon,259.10,255.60,258.05,257.50,0.55,0.21
Torrent Pharma,"1,630.85","1,605.10","1,625.20","1,621.75",3.45,0.21
Hitachi Energy,"2,980.00","2,861.25","2,885.50","2,879.95",5.55,0.19
Cipla,"1,108.20","1,093.75","1,104.45","1,102.40",2.05,0.19
Maruti Suzuki,"8,929.20","8,786.00","8,865.20","8,848.05",17.15,0.19
CRISIL,"3,045.90","2,958.85","2,991.35","2,985.90",5.45,0.18
J. K. Cement,"2,974.85","2,905.05","2,930.55","2,925.50",5.05,0.17
CDSL,"1,236.70","1,213.65","1,220.55","1,218.55",2.00,0.16
Power Finance,126.35,123.60,125.05,124.85,0.20,0.16
Kansai Nerolac,442.80,428.20,434.75,434.10,0.65,0.15
HDFC Life,534.90,528.55,532.35,531.55,0.80,0.15
IWML,"1,790.95","1,761.10","1,773.10","1,770.85",2.25,0.13
L&T Technology,"3,819.85","3,731.60","3,809.20","3,804.35",4.85,0.13
Vinati Organics,"2,128.00","2,080.00","2,099.00","2,096.30",2.70,0.13
CG Consumer,367.70,361.70,366.50,366.10,0.40,0.11
ICICI Bank,924.80,914.05,921.40,920.35,1.05,0.11
Deepak Nitrite,"2,140.00","2,090.00","2,105.25","2,103.15",2.10,0.1
Navin Fluorine,"4,339.80","4,260.05","4,302.60","4,298.65",3.95,0.09
SBI Card,798.70,781.25,793.95,793.20,0.75,0.09
PCBL,134.30,132.40,133.30,133.20,0.10,0.08
Sterlite Techno,182.65,176.35,177.80,177.70,0.10,0.06
Thermax,"2,178.00","2,120.00","2,132.10","2,131.30",0.80,0.04
Chola Invest.,715.85,706.35,714.00,713.80,0.20,0.03
Westlife Food,760.85,743.00,755.40,755.15,0.25,0.03
Happiest Minds ,974.50,958.00,965.35,965.05,0.30,0.03
Aarti Drugs,468.00,456.00,463.95,463.85,0.10,0.02
eClerx Services,"1,413.15","1,390.95","1,399.40","1,399.10",0.30,0.02
Godrej Consumer,846.85,832.00,839.00,838.90,0.10,0.01
