company_name,high,low,last_price,prev_close,change,percent_gain
HUDCO,48.80,42.30,47.25,41.60,5.65,13.58
TCNS Clothing C,618.80,576.00,606.75,558.55,48.2,8.63
Finolex Ind,163.00,149.40,161.85,149.65,12.2,8.15
IRFC,27.35,25.20,26.95,25.20,1.75,6.94
Home First,734.95,664.00,717.40,671.30,46.1,6.87
Suven Pharma,467.50,430.20,462.30,433.20,29.1,6.72
GMM Pfaudler,"1,953.35","1,837.20","1,944.75","1,829.70",115.05,6.29
Hindustan Aeron,"2,709.40","2,523.35","2,681.15","2,522.80",158.35,6.28
Rail Vikas,64.50,60.65,63.75,60.65,3.1,5.11
Campus Active,451.95,430.00,446.60,424.95,21.65,5.09
EPL,161.90,152.00,160.35,152.60,7.75,5.08
Cyient,819.00,767.30,808.75,769.85,38.9,5.05
Union Bank,67.30,63.15,66.05,63.10,2.95,4.68
Bharat Dynamics,969.80,924.00,957.05,918.25,38.8,4.23
JB Chemicals,"2,062.40","1,963.55","2,049.60","1,967.40",82.2,4.18
Metro Brands,817.00,772.55,811.15,779.05,32.1,4.12
Mahindra Logist,521.60,501.00,519.00,498.75,20.25,4.06
Aster DM Health,230.00,219.20,228.40,219.65,8.75,3.98
PNC Infratech,265.00,252.20,263.90,253.90,10,3.94
G R Infra,"1,175.00","1,119.60","1,165.10","1,121.10",44,3.92
SUMITOMO,470.00,448.85,468.65,451.10,17.55,3.89
NBCC (India),37.45,34.80,36.30,35.00,1.3,3.71
Varun Beverages,"1,148.00","1,103.00","1,131.60","1,092.60",39,3.57
Privi Special,"1,242.90","1,165.05","1,225.50","1,183.55",41.95,3.54
PCBL,134.40,128.60,133.60,129.05,4.55,3.53
Mazagon Dock,877.90,842.00,868.30,839.10,29.2,3.48
RITES,392.90,372.00,387.60,375.75,11.85,3.15
Castrol,131.50,126.05,129.80,125.85,3.95,3.14
ITI,113.30,108.30,111.45,108.15,3.3,3.05
Redington,164.80,157.70,164.05,159.40,4.65,2.92
Karur Vysya,105.40,101.15,104.60,101.65,2.95,2.9
KNR Construct,246.90,235.80,245.65,238.75,6.9,2.89
Prestige Estate,478.50,460.50,475.40,462.35,13.05,2.82
Kotak Mahindra,"1,968.65","1,913.95","1,965.90","1,912.40",53.5,2.8
Fine Organics,"6,239.80","5,968.00","6,210.20","6,048.50",161.7,2.67
Prince Pipes,569.90,551.30,565.55,550.95,14.6,2.65
Gujarat Fluoro,"3,542.95","3,370.45","3,484.15","3,403.60",80.55,2.37
Motherson SWI,71.15,60.15,60.65,59.29,1.36,2.29
DCM Shriram,920.90,832.85,911.80,891.70,20.1,2.25
Tube Investment,"2,627.00","2,556.00","2,599.60","2,543.75",55.85,2.2
Kalpataru Power,495.15,484.95,494.50,483.90,10.6,2.19
Tejas Networks,662.20,628.00,644.50,630.70,13.8,2.19
KEC Intl,454.20,427.15,438.55,430.10,8.45,1.96
Sterlite Techno,173.35,168.00,172.00,168.90,3.1,1.84
Go Fashion,"1,195.00","1,143.05","1,176.60","1,155.60",21,1.82
Hatsun Agro,953.25,929.70,945.75,929.25,16.5,1.78
Honeywell Autom,"40,384.05","39,189.15","40,048.50","39,351.70",696.8,1.77
Allcargo,478.50,460.80,476.35,468.10,8.25,1.76
Jamna Auto,111.20,107.80,109.85,108.00,1.85,1.71
JK Lakshmi Cem,674.20,651.00,663.45,652.35,11.1,1.7
Dalmia Bharat,"1,738.00","1,680.10","1,707.85","1,679.65",28.2,1.68
Amara Raja Batt,643.20,623.60,637.25,627.00,10.25,1.63
Aether Ind,947.10,920.00,939.25,924.80,14.45,1.56
Balrampur Chini,362.00,346.60,352.80,347.55,5.25,1.51
Hind Zinc,321.55,315.55,319.05,314.30,4.75,1.51
Triveni Engg,283.60,276.15,279.30,275.15,4.15,1.51
Ajanta Pharma,"1,306.70","1,258.65","1,299.05","1,280.25",18.8,1.47
LIC Housing Fin,381.95,373.20,380.70,375.20,5.5,1.47
APL Apollo,"1,092.00","1,067.90","1,088.65","1,073.60",15.05,1.4
TeamLease Ser.,"2,444.35","2,376.00","2,437.10","2,403.35",33.75,1.4
Triveni Turbine,287.40,281.35,285.60,281.65,3.95,1.4
TVS Motor,"1,136.00","1,104.75","1,118.50","1,103.20",15.3,1.39
Rallis India,228.95,225.00,227.70,224.65,3.05,1.36
APTUS VALUE,324.75,317.60,321.80,317.75,4.05,1.27
CG Consumer,375.00,365.05,371.65,367.00,4.65,1.27
IOB,20.40,19.85,20.10,19.85,0.25,1.26
RHI Magnesita,619.90,601.00,614.95,607.30,7.65,1.26
Coal India,235.50,230.40,234.90,232.15,2.75,1.18
Bharat Elec,109.80,107.35,108.30,107.05,1.25,1.17
eClerx Services,"1,468.50","1,430.50","1,438.35","1,421.80",16.55,1.16
KPR Mill,556.80,540.55,547.65,541.35,6.3,1.16
Oil India,205.85,202.15,204.85,202.50,2.35,1.16
Aditya Birla F,319.90,310.00,316.15,312.60,3.55,1.14
MphasiS,"2,039.65","2,000.00","2,036.45","2,013.65",22.8,1.13
Gland,"1,750.05","1,720.00","1,744.45","1,725.70",18.75,1.09
Welspun India,80.10,78.20,79.05,78.20,0.85,1.09
Dr Reddys Labs,"4,544.95","4,393.20","4,481.00","4,433.70",47.3,1.07
Siemens,"2,908.95","2,831.15","2,880.10","2,849.80",30.3,1.06
MOIL,156.50,153.25,155.10,153.50,1.6,1.04
ICICI Lombard ,"1,137.45","1,117.25","1,131.35","1,120.20",11.15,1
JM Financial,72.90,71.50,72.45,71.75,0.7,0.98
