company_name,high,low,last_price,prev_close,change,percent_gain
"Tech MahindraAdd toWatchlist | PortfolioACTIONSTech Mahindra Block Deal on NSE||Qty: 30,077||Deal Price: 1,137.60||Value (cr): 3.42||Time: 09:16am","1,164.70","1,125.00","1,133.80","1,061.25",72.55,6.84
Shipping CorpAdd toWatchlist | PortfolioACTIONSShipping Corp closes above 200-Day Moving Average of 120.58 today.,129.20,123.50,127.45,121.20,6.25,5.16
Adani TransAdd toWatchlist | PortfolioACTIONSOnly Buyers in Adani Trans on NSEOnly Buyers in Adani Trans on NSE,949.65,949.65,949.65,904.45,45.2,5
Adani Total GasAdd toWatchlist | PortfolioACTIONSOnly Buyers in Adani Total Gas on NSEOnly Buyers in Adani Total Gas on NSE,997.05,997.05,997.05,949.60,47.45,5
"Adani Green EneAdd toWatchlist | PortfolioACTIONSOnly Buyers in Adani Green Ene on NSEOnly Buyers in Adani Green Ene on NSENEWSTrade Spotlight | Your strategy for Adani Green Energy, Swan Energy, JBM Auto today 2023-03-13 07:11:11View all",716.80,716.80,716.80,682.70,34.1,4.99
TCNS Clothing CAdd toWatchlist | PortfolioACTIONSTCNS Clothing C closes above 30-Day Moving Average of 474.20 today.,503.00,464.00,481.40,462.70,18.7,4.04
"DelhiveryAdd toWatchlist | PortfolioACTIONSDelhivery Block Deal on NSE||Qty: 2,061,379||Deal Price: 340.90||Value (cr): 70.27||Time: 09:16am",337.00,320.05,331.90,323.60,8.3,2.56
SonataAdd toWatchlist | PortfolioACTIONSBuy Sonata Software; target of Rs 835: ICICI DirectBuy Sonata Software; target of Rs 775: HDFC Securities,810.00,752.00,799.45,780.30,19.15,2.45
"Elgi EquipmentsAdd toWatchlist | PortfolioACTIONSElgi Equipments closes above 150-Day,200-Day Moving Average today.",494.00,470.35,477.95,469.00,8.95,1.91
Hitachi EnergyAdd toWatchlist | PortfolioACTIONSHitachi Energy closes above 150-Day Moving Average of 3276.59 today.,"3,545.00","3,372.05","3,482.85","3,432.30",50.55,1.47
"UTI AMCAdd toWatchlist | PortfolioACTIONSUTI AMC closes below 150-Day,200-Day Moving Average today.",669.00,650.00,662.45,654.30,8.15,1.25
Max HealthcareAdd toWatchlist | PortfolioACTIONSMax Healthcare closes above 50-Day Moving Average of 439.44 today.,468.00,453.60,462.70,457.75,4.95,1.08
"Olectra GreenteAdd toWatchlist | PortfolioACTIONSOlectra Greente Block Deal on NSE||Qty: 14,942||Deal Price: 710.80||Value (cr): 1.06||Time: 09:16amOnly Buyers in Olectra Greente on NSE",726.00,683.05,711.30,704.10,7.2,1.02
United SpiritsAdd toWatchlist | PortfolioACTIONSBuy United Spirits; target of Rs 900: ICICI DirectNeutral United Spirits; target of Rs 835: Motilal Oswal,755.80,742.50,754.40,746.85,7.55,1.01
"APTUS VALUEAdd toWatchlist | PortfolioACTIONSAPTUS VALUE closes above 30-Day,50-Day Moving Average today.APTUS VALUE closes above 30-Day,50-Day Moving Average today.",267.75,248.75,253.30,250.95,2.35,0.94
"Vijaya DiagnostAdd toWatchlist | PortfolioACTIONSVijaya Diagnost closes above  its 30-Day,50-Day,200-Day Moving Average today.",408.00,397.60,404.40,401.05,3.35,0.84
