company_name,high,low,last_price,prev_close,change,percent_gain
FSN E-Co Nykaa,135.20,123.75,134.35,124.75,9.6,7.7
Route,"1,295.35","1,148.10","1,229.75","1,142.20",87.55,7.67
Happiest Minds ,884.95,829.00,876.70,825.35,51.35,6.22
Sonata,628.00,594.00,624.20,593.10,31.1,5.24
Swan Energy,370.00,350.20,363.80,346.75,17.05,4.92
Adani Wilmar,573.15,547.00,572.65,545.90,26.75,4.9
PNB Housing Fin,562.90,527.10,556.40,530.80,25.6,4.82
Westlife Food,719.70,684.10,712.30,681.15,31.15,4.57
Chalet Hotels,365.00,342.00,357.10,342.00,15.1,4.42
General Insuran,185.70,175.35,184.20,176.50,7.7,4.36
Amber Enterpris,"2,065.00","1,917.20","2,043.05","1,964.20",78.85,4.01
Poonawalla Fin,310.40,299.60,302.40,290.80,11.6,3.99
Alok Industries,14.00,12.80,13.95,13.45,0.5,3.72
PVR,"1,685.00","1,620.65","1,681.95","1,622.95",59,3.64
Sona BLW,436.00,416.40,432.60,417.75,14.85,3.55
Tata Motors,424.00,410.00,422.15,408.40,13.75,3.37
Tata Motors,424.00,410.00,422.15,408.40,13.75,3.37
Maruti Suzuki,"8,718.00","8,417.00","8,698.80","8,417.10",281.7,3.35
CG Consumer,341.00,330.00,338.75,327.80,10.95,3.34
LTIMindtree,"4,544.95","4,374.80","4,509.45","4,368.85",140.6,3.22
NIIT,325.00,311.15,320.25,310.30,9.95,3.21
Delta Corp,212.00,204.55,211.45,204.95,6.5,3.17
L&T Technology,"3,490.00","3,333.10","3,425.95","3,322.90",103.05,3.1
Brigade Ent,462.55,443.00,459.00,445.55,13.45,3.02
Nazara,615.00,595.00,611.70,593.75,17.95,3.02
Zensar Tech,239.00,223.10,228.00,221.40,6.6,2.98
Vaibhav Global,304.35,291.70,299.35,291.00,8.35,2.87
MphasiS,"2,143.70","2,055.25","2,117.20","2,058.80",58.4,2.84
Rajesh Exports,865.00,815.70,856.90,834.20,22.7,2.72
TML - D,218.85,212.50,217.35,211.90,5.45,2.57
TML - D,218.85,212.50,217.35,211.90,5.45,2.57
Hind Zinc,357.00,345.20,354.95,346.20,8.75,2.53
INOX Leisure,495.50,480.00,493.85,482.60,11.25,2.33
Jubilant Ing.,509.35,492.40,502.70,491.25,11.45,2.33
Avenue Supermar,"3,578.00","3,441.00","3,513.50","3,434.00",79.5,2.32
New India Assur,127.30,122.75,126.25,123.45,2.8,2.27
Sunteck Realty,379.20,369.00,376.90,368.70,8.2,2.22
Indiamart Inter,"4,720.00","4,584.05","4,694.45","4,594.95",99.5,2.17
Trent,"1,208.55","1,176.95","1,202.75","1,177.25",25.5,2.17
Zomato,52.30,50.65,52.10,51.00,1.1,2.16
Can Fin Homes,565.00,548.75,563.60,551.85,11.75,2.13
