company_name,high,low,last_price,prev_close,change,percent_gain
Mastek,"1,825.00","1,626.00","1,786.20","1,587.25",198.95,12.53
Lux Industries,"1,405.00","1,229.65","1,368.10","1,224.00",144.10,11.77
Borosil Renew,486.00,449.40,481.00,449.70,31.30,6.96
Indigo Paints,"1,197.00","1,080.35","1,135.95","1,068.05",67.90,6.36
Metro Brands,855.00,794.00,845.50,797.45,48.05,6.03
Carborundum,"1,049.80",975.40,"1,037.25",981.95,55.30,5.63
Shoppers Stop,641.65,595.15,624.90,592.10,32.80,5.54
Hitachi Energy,"3,226.90","3,053.55","3,197.75","3,044.90",152.85,5.02
JSW Energy,261.90,247.70,259.45,248.05,11.40,4.6
Cummins,"1,564.00","1,504.00","1,559.90","1,501.05",58.85,3.92
Nazara,548.00,506.00,531.80,512.20,19.60,3.83
Thermax,"2,340.00","2,212.85","2,302.90","2,218.95",83.95,3.78
NCC,114.00,108.55,113.35,109.40,3.95,3.61
Rail Vikas,77.80,74.40,77.10,74.45,2.65,3.56
CSB Bank,289.80,276.70,288.35,278.60,9.75,3.5
City Union Bank,133.90,128.05,133.20,128.70,4.50,3.5
Tata Comm,"1,248.35","1,172.00","1,232.30","1,193.25",39.05,3.27
Page Industries,"39,952.00","38,100.45","39,259.15","38,019.00","1,240.15",3.26
Engineers India,80.95,77.80,80.60,78.10,2.50,3.2
Indiabulls Real,60.60,57.50,59.45,57.70,1.75,3.03
Shyam Metalics,313.70,300.00,310.45,301.40,9.05,3
Delhivery,342.10,327.80,337.10,327.80,9.30,2.84
Sona BLW,479.85,461.00,477.65,464.75,12.90,2.78
Raymond,"1,509.65","1,445.00","1,483.90","1,444.80",39.10,2.71
NLC India,82.80,79.85,82.00,79.85,2.15,2.69
TML - D,250.55,241.40,247.70,241.30,6.40,2.65
TML - D,250.55,241.40,247.70,241.30,6.40,2.65
Honeywell Autom,"36,600.00","35,400.00","36,331.20","35,418.05",913.15,2.58
Trent,"1,398.50","1,354.55","1,393.70","1,359.40",34.30,2.52
Campus Active,364.30,349.40,361.35,352.55,8.80,2.5
Edelweiss,58.40,56.20,57.50,56.15,1.35,2.4
NBCC (India),39.40,38.55,39.00,38.10,0.90,2.36
ICICI Prudentia,461.00,441.50,455.70,445.60,10.10,2.27
Mahindra Life,373.35,361.00,370.30,362.10,8.20,2.26
Sapphire Foods,"1,209.80","1,170.35","1,194.85","1,168.85",26.00,2.22
Wockhardt,177.00,169.95,173.75,170.00,3.75,2.21
PNB Housing Fin,431.00,417.40,426.55,417.35,9.20,2.2
Cyient,"1,105.00","1,064.00","1,091.25","1,068.70",22.55,2.11
Home First,729.90,709.10,725.85,711.15,14.70,2.07
Container Corp,623.80,608.20,611.60,599.40,12.20,2.04
Garware Technic,"2,910.00","2,827.65","2,898.55","2,840.70",57.85,2.04
Tejas Networks,640.55,626.00,635.35,623.05,12.30,1.97
United Brewerie,"1,444.35","1,410.85","1,438.40","1,410.65",27.75,1.97
Jindal Stainles,267.55,259.00,265.15,260.05,5.10,1.96
One 97 Paytm,669.00,650.05,656.85,644.25,12.60,1.96
Bata India,"1,470.00","1,419.90","1,458.85","1,431.05",27.80,1.94
Voltas,868.30,846.10,867.45,851.05,16.40,1.93
VIP Industries,602.65,580.50,589.25,578.80,10.45,1.81
