company_name,high,low,last_price,prev_close,change,percent_gain
Rossari,751.00,627.95,740.95,625.85,115.1,18.39
Godrej Prop,"1,236.80","1,160.00","1,228.35","1,125.35",103,9.15
CHEMPLAST SANMA,411.95,374.45,403.05,375.50,27.55,7.34
Thyrocare Techn,484.00,456.60,475.90,446.85,29.05,6.5
Prestige Estate,449.00,419.90,445.75,419.45,26.3,6.27
DLF,407.70,383.75,405.50,382.90,22.6,5.9
Power Finance,166.85,156.75,166.40,157.35,9.05,5.75
TML - D,235.45,224.00,229.65,217.20,12.45,5.73
TML - D,235.45,224.00,229.65,217.20,12.45,5.73
Tata Motors,473.30,452.00,461.30,437.65,23.65,5.4
Tata Motors,473.30,452.00,461.30,437.65,23.65,5.4
Aarti Drugs,417.00,375.30,408.75,387.85,20.9,5.39
Adani Green Ene,899.15,885.65,899.15,856.35,42.8,5
Adani Total Gas,906.15,869.40,906.15,863.00,43.15,5
Adani Trans,"1,000.85",983.95,"1,000.85",953.20,47.65,5
Balaji Amines,"2,264.45","2,150.05","2,254.00","2,148.20",105.8,4.93
Fert and Chem,231.20,221.00,231.00,220.20,10.8,4.9
UNO Minda,508.00,477.00,502.95,480.25,22.7,4.73
Kajaria Ceramic,"1,109.00","1,049.95","1,102.20","1,052.65",49.55,4.71
VIP Industries,607.90,572.85,601.55,575.55,26,4.52
REC,124.45,118.55,124.05,118.75,5.3,4.46
Jubilant Ing.,401.55,382.00,394.10,377.45,16.65,4.41
ONGC,157.50,150.00,157.15,150.60,6.55,4.35
Godrej Ind,461.00,424.55,442.35,423.95,18.4,4.34
Aster DM Health,258.05,240.70,250.10,240.10,10,4.16
Procter&Gamble,"4,979.90","4,798.00","4,921.20","4,735.40",185.8,3.92
Jubilant Pharmo,302.95,290.00,300.65,289.75,10.9,3.76
Raymond,"1,311.30","1,241.55","1,288.50","1,243.35",45.15,3.63
Brigade Ent,494.80,472.80,491.00,473.90,17.1,3.61
DCM Shriram,849.00,808.15,837.25,808.40,28.85,3.57
Zomato,54.20,51.80,53.95,52.15,1.8,3.45
Sobha,474.90,462.10,464.85,450.35,14.5,3.22
Blue Dart,"6,467.00","6,226.10","6,450.45","6,252.10",198.35,3.17
Dixon Technolog,"2,990.00","2,870.05","2,977.05","2,887.45",89.6,3.1
Macrotech Dev,949.00,910.00,942.80,914.55,28.25,3.09
JBM Auto,762.00,726.00,753.60,731.65,21.95,3
Angel One,"1,225.90","1,196.00","1,220.80","1,185.60",35.2,2.97
Apollo Tyres,329.10,317.65,328.35,319.05,9.3,2.91
Century,669.70,652.00,667.50,649.15,18.35,2.83
Aditya Birla F,222.60,217.05,221.95,215.85,6.1,2.83
Can Fin Homes,583.60,568.05,582.15,567.15,15,2.64
Vaibhav Global,311.30,302.45,309.30,301.40,7.9,2.62
CRISIL,"3,418.00","3,307.50","3,411.15","3,324.40",86.75,2.61
Grasim,"1,714.10","1,670.05","1,710.25","1,669.05",41.2,2.47
Medplus Health,675.00,654.10,671.30,655.15,16.15,2.47
Adani Enterpris,"1,812.70","1,760.60","1,797.25","1,754.05",43.2,2.46
Graphite India,275.80,268.35,273.75,267.25,6.5,2.43
Max Healthcare,451.50,434.20,440.70,430.35,10.35,2.41
CAMS,"2,263.70","2,172.00","2,227.50","2,176.15",51.35,2.36
TCNS Clothing C,473.95,455.00,464.50,453.85,10.65,2.35
Shyam Metalics,283.80,276.00,281.95,275.60,6.35,2.3
AAVAS Financier,"1,678.80","1,621.35","1,673.15","1,635.70",37.45,2.29
Lakshmi Machine,"10,723.95","10,425.90","10,641.50","10,405.95",235.55,2.26
Redington,176.70,170.30,175.00,171.15,3.85,2.25
Cyient,"1,080.90","1,043.20","1,074.60","1,051.30",23.3,2.22
Dilip Buildcon,190.95,182.00,184.35,180.40,3.95,2.19
Tata Elxsi,"6,247.00","6,043.95","6,201.10","6,068.15",132.95,2.19
Chambal Fert,280.70,274.00,278.50,272.60,5.9,2.16
Zensar Tech,291.00,277.90,286.15,280.40,5.75,2.05
Ratnamani Metal,"2,084.75","2,025.60","2,065.00","2,023.75",41.25,2.04
Just Dial,621.00,604.15,616.35,604.10,12.25,2.03
IRCTC,583.00,570.15,581.30,569.90,11.4,2
Deepak Fert,600.95,588.05,592.15,580.75,11.4,1.96
Schaeffler Ind,"3,121.00","2,982.20","3,099.15","3,039.45",59.7,1.96
Indiabulls Real,56.60,54.80,55.80,54.75,1.05,1.92
Polycab,"2,984.00","2,905.80","2,975.00","2,919.25",55.75,1.91
Welspun India,75.00,73.00,74.60,73.20,1.4,1.91
CDSL,994.00,971.20,992.15,973.80,18.35,1.88
Guj Amb Exports,254.40,245.15,250.75,246.15,4.6,1.87
NIIT,361.05,352.75,360.05,353.50,6.55,1.85
