company_name,high,low,last_price,prev_close,change,percent_gain
Restaurant Bran,128.60,103.90,122.50,107.20,15.30,14.27
EIH,218.50,195.00,207.65,193.25,14.40,7.45
Honeywell Autom,"41,258.80","39,100.40","40,206.65","37,453.75","2,752.90",7.35
Indigo Paints,"1,434.00","1,331.00","1,410.25","1,327.50",82.75,6.23
Devyani Int,185.00,173.90,184.15,174.30,9.85,5.65
Jindal Stainles,304.00,280.10,296.05,280.40,15.65,5.58
Hitachi Energy,"4,038.00","3,825.15","3,973.65","3,815.40",158.25,4.15
Polyplex Corp,"1,619.00","1,557.00","1,607.70","1,546.30",61.40,3.97
JM Financial,66.60,63.70,66.05,63.85,2.20,3.45
CESC,73.65,69.80,71.85,69.60,2.25,3.23
Chola Invest.,"1,049.95","1,011.10","1,042.30","1,011.60",30.70,3.03
MRPL,68.45,64.55,66.35,64.55,1.80,2.79
Chola Fin Hold,836.85,795.90,825.95,803.75,22.20,2.76
Praj Industries,362.00,351.05,359.10,349.70,9.40,2.69
Alok Industries,13.65,13.10,13.40,13.05,0.35,2.68
Ceat,"1,912.05","1,845.05","1,881.55","1,834.70",46.85,2.55
KRBL,413.00,400.60,408.50,398.45,10.05,2.52
PNB Housing Fin,484.45,466.85,480.40,468.70,11.70,2.5
Nazara,587.90,567.50,580.95,567.00,13.95,2.46
Edelweiss,63.00,61.30,62.60,61.15,1.45,2.37
Triveni Engg,272.00,264.60,270.85,264.60,6.25,2.36
AU Small Financ,754.90,728.45,747.60,730.85,16.75,2.29
Poonawalla Fin,342.90,330.25,336.00,328.55,7.45,2.27
Timken,"3,398.00","3,174.95","3,246.35","3,174.45",71.90,2.26
Max Healthcare,536.00,520.05,534.20,522.60,11.60,2.22
Century,828.75,810.00,822.85,805.45,17.40,2.16
Narayana Hruda,779.75,754.60,767.85,752.70,15.15,2.01
AIA Engineering,"2,900.00","2,801.10","2,855.80","2,800.70",55.10,1.97
eClerx Services,"1,380.00","1,351.00","1,377.30","1,353.50",23.80,1.76
Sharda Crop,512.40,494.05,502.20,493.50,8.70,1.76
Star Health,597.95,584.00,593.70,583.45,10.25,1.76
NIIT,374.85,366.70,373.15,366.80,6.35,1.73
JB Chemicals,"2,034.00","1,974.00","2,006.75","1,973.40",33.35,1.69
Kansai Nerolac,419.35,410.55,415.40,408.70,6.70,1.64
Graphite India,359.90,342.55,348.05,342.50,5.55,1.62
Blue Star,"1,449.00","1,410.95","1,431.05","1,408.35",22.70,1.61
Guj Amb Exports,241.35,234.10,238.00,234.40,3.60,1.54
HEG,"1,270.00","1,227.70","1,241.55","1,223.00",18.55,1.52
Kalpataru Power,532.50,519.30,524.70,516.85,7.85,1.52
TML - D,270.95,264.10,267.85,263.95,3.90,1.48
TML - D,270.95,264.10,267.85,263.95,3.90,1.48
CHEMPLAST SANMA,458.50,438.00,454.85,448.25,6.60,1.47
Sundaram Fin,"2,464.80","2,391.10","2,439.25","2,405.50",33.75,1.4
Procter&Gamble,"5,060.00","4,977.00","5,042.80","4,978.55",64.25,1.29
Hatsun Agro,897.95,868.10,885.25,874.15,11.10,1.27
Bajaj Finance,"6,830.65","6,745.15","6,789.40","6,705.05",84.35,1.26
Mahindra Life,398.20,390.55,396.70,391.80,4.90,1.25
Patanjali Foods,964.95,931.20,959.80,948.75,11.05,1.16
CDSL,991.90,979.00,990.05,978.80,11.25,1.15
Sapphire Foods,"1,349.80","1,304.05","1,313.60","1,298.75",14.85,1.14
Marico,537.05,524.20,532.80,526.85,5.95,1.13
Balrampur Chini,386.00,379.75,384.60,380.35,4.25,1.12
Affle India,925.00,905.95,911.20,901.40,9.80,1.09
Whirlpool,"1,371.70","1,291.60","1,362.70","1,348.15",14.55,1.08
Syngene Intl,709.00,692.15,699.15,691.85,7.30,1.06
JBM Auto,778.00,758.15,764.85,756.95,7.90,1.04
CreditAccess Gr,"1,200.00","1,172.20","1,183.50","1,171.50",12.00,1.02
Bajaj Electric,"1,218.75","1,174.00","1,186.10","1,174.70",11.40,0.97
ZFCVINDIA,"10,525.00","10,324.00","10,449.15","10,348.90",100.25,0.97
Kotak Mahindra,"1,933.65","1,911.20","1,927.40","1,909.15",18.25,0.96
Delhivery,371.05,362.35,365.60,362.15,3.45,0.95
Jubilant Pharmo,342.25,334.60,339.20,336.00,3.20,0.95
MCX India,"1,383.40","1,348.05","1,354.80","1,342.30",12.50,0.93
Just Dial,701.95,688.00,698.85,692.50,6.35,0.92
Equitas Bank,83.85,81.35,82.80,82.05,0.75,0.91
Bharti Airtel,803.00,794.65,799.35,792.25,7.10,0.9
