company_name,high,low,last_price,prev_close,change,percent_gain
Dhani Services,31.20,26.55,29.50,26.55,2.95,11.11
Brightcom Group,16.05,15.60,16.05,14.60,1.45,9.93
Rail Vikas,76.20,70.00,75.35,68.60,6.75,9.84
JBM Auto,712.00,645.80,704.10,644.00,60.1,9.33
Laxmi Organic,243.90,226.55,240.15,222.75,17.4,7.81
Balaji Amines,"2,118.85","1,943.50","2,094.05","1,943.30",150.75,7.76
GMR Airports,43.70,40.60,43.45,40.55,2.9,7.15
Vaibhav Global,296.00,274.10,292.10,272.85,19.25,7.06
Polyplex Corp,"1,226.95","1,148.30","1,218.55","1,142.55",76,6.65
Tanla Platforms,563.90,527.30,557.65,523.25,34.4,6.57
SIS,348.00,322.00,340.25,320.65,19.6,6.11
Vodafone Idea,6.25,5.80,6.15,5.80,0.35,6.03
Rattanindia Ent,37.50,35.45,37.25,35.15,2.1,5.97
Welspun India,68.00,64.10,67.40,63.65,3.75,5.89
Guj Alkali,624.00,585.15,619.40,585.15,34.25,5.85
Alok Industries,12.50,11.40,12.25,11.60,0.65,5.6
PNB Housing Fin,549.80,514.55,540.90,513.15,27.75,5.41
Indigo Paints,"1,072.50","1,014.00","1,062.85","1,008.35",54.5,5.4
P and G,"14,250.00","13,190.55","14,031.35","13,339.65",691.7,5.19
Graphite India,283.65,264.30,275.80,262.55,13.25,5.05
Fert and Chem,215.65,201.80,215.65,205.40,10.25,4.99
TataTeleservice,58.20,53.60,58.20,55.45,2.75,4.96
ABSL AMC,328.00,312.55,326.55,311.20,15.35,4.93
Sterlite Techno,155.40,148.65,154.65,147.55,7.1,4.81
Olectra Greente,666.90,617.55,648.85,619.25,29.6,4.78
Tejas Networks,617.50,590.05,607.95,580.80,27.15,4.67
Avanti Feeds,360.45,341.60,355.25,339.45,15.8,4.65
IEX,134.45,128.90,133.85,127.95,5.9,4.61
Lux Industries,"1,238.20","1,176.55","1,214.55","1,161.15",53.4,4.6
IRFC,28.00,26.70,27.80,26.60,1.2,4.51
Avenue Supermar,"3,580.00","3,413.05","3,553.75","3,401.05",152.7,4.49
Easy Trip,46.15,43.10,45.55,43.60,1.95,4.47
Easy Trip,46.15,43.10,45.55,43.60,1.95,4.47
Jubilant Pharmo,292.80,279.60,291.05,278.85,12.2,4.38
Clean Science,"1,332.00","1,274.80","1,323.10","1,267.90",55.2,4.35
HEG,968.90,925.00,960.75,920.70,40.05,4.35
BSE Limited,453.60,433.10,449.50,430.95,18.55,4.3
Bandhan Bank,206.50,196.75,204.10,195.75,8.35,4.27
Prism Johnson,111.45,106.20,109.70,105.35,4.35,4.13
Bank of Mah,25.95,24.70,25.75,24.75,1,4.04
Laurus Labs,305.20,293.55,304.65,292.95,11.7,3.99
Latent View,335.65,324.10,333.80,321.10,12.7,3.96
Wockhardt,162.00,154.55,160.00,153.90,6.1,3.96
CAMS,"2,144.40","2,038.00","2,110.85","2,030.95",79.9,3.93
JSW Energy,253.85,240.55,250.30,240.85,9.45,3.92
Delta Corp,188.40,181.90,187.75,180.70,7.05,3.9
TCNS Clothing C,444.95,421.00,437.25,420.90,16.35,3.88
Sunteck Realty,298.00,286.05,295.70,284.70,11,3.86
TV18 Broadcast,30.20,29.00,29.85,28.75,1.1,3.83
Sundaram Fin,"2,405.65","2,266.05","2,386.50","2,299.50",87,3.78
MMTC Ltd,29.35,28.10,28.95,27.90,1.05,3.76
HUDCO,45.20,43.45,44.85,43.25,1.6,3.7
Edelweiss,54.95,52.70,54.50,52.60,1.9,3.61
Godrej Agrovet,429.90,413.00,427.50,412.70,14.8,3.59
Hero Motocorp,"2,434.50","2,372.05","2,431.10","2,347.35",83.75,3.57
G R Infra,"1,054.00","1,015.00","1,040.05","1,004.60",35.45,3.53
Century,660.00,634.60,656.20,634.00,22.2,3.5
GNFC,532.65,510.80,527.10,509.35,17.75,3.48
Intellect Desig,427.40,412.40,424.75,410.60,14.15,3.45
Shyam Metalics,273.55,265.10,271.85,262.85,9,3.42
IOB,23.45,22.25,23.20,22.45,0.75,3.34
CSB Bank,255.90,250.25,253.25,245.10,8.15,3.33
Motherson SWI,51.00,47.80,49.85,48.25,1.6,3.32
TCI Express,"1,555.00","1,481.45","1,542.40","1,492.95",49.45,3.31
Indiabulls Real,50.85,48.95,50.50,48.90,1.6,3.27
Network 18,57.00,54.45,56.00,54.25,1.75,3.23
IDBI Bank,46.65,45.40,46.45,45.00,1.45,3.22
Glenmark,482.00,464.70,479.50,464.70,14.8,3.18
NIIT,338.65,327.35,336.65,326.35,10.3,3.16
Natco Pharma,583.15,564.65,580.90,563.35,17.55,3.12
Deepak Fert,574.00,549.95,565.75,548.70,17.05,3.11
Happiest Minds ,797.70,771.10,791.70,767.85,23.85,3.11
Oil India,267.80,257.25,259.45,251.65,7.8,3.1
Can Fin Homes,547.80,530.20,545.40,529.20,16.2,3.06
Coal India,220.85,213.80,220.15,213.65,6.5,3.04
JM Financial,61.85,60.00,61.40,59.60,1.8,3.02
CHEMPLAST SANMA,367.55,349.05,358.25,347.85,10.4,2.99
Mahindra Holida,280.00,267.55,277.90,269.85,8.05,2.98
Chambal Fert,272.50,265.10,271.90,264.10,7.8,2.95
Vardhman Text,303.55,292.40,302.35,293.70,8.65,2.95
Privi Special,"1,086.10","1,053.35","1,082.55","1,051.60",30.95,2.94
Mahindra CIE,362.95,350.00,361.10,350.80,10.3,2.94
Central Bank,25.10,23.95,24.80,24.10,0.7,2.9
Vedanta,283.00,276.60,282.40,274.45,7.95,2.9
Motilal Oswal,631.00,608.75,627.95,610.30,17.65,2.89
Alkyl Amines,"2,233.00","2,166.00","2,216.60","2,155.40",61.2,2.84
Jubilant Ing.,374.95,362.00,370.15,359.95,10.2,2.83
Galaxy Surfacta,"2,423.25","2,335.00","2,395.10","2,329.40",65.7,2.82
Bajaj Auto,"3,995.00","3,888.20","3,993.75","3,884.75",109,2.81
Polycab,"2,965.65","2,900.00","2,960.20","2,880.05",80.15,2.78
Balrampur Chini,409.95,393.30,406.65,395.75,10.9,2.75
Dilip Buildcon,174.65,170.50,173.55,168.90,4.65,2.75
M&M Financial,241.00,233.00,238.00,231.65,6.35,2.74
Nippon,217.50,210.25,215.80,210.05,5.75,2.74
Sterling Wilson,301.50,293.65,299.55,291.60,7.95,2.73
Sonata,889.90,838.10,859.00,836.30,22.7,2.71
Varroc Engineer,257.70,249.05,256.10,249.35,6.75,2.71
Birla Corp,917.60,891.05,914.05,890.20,23.85,2.68
DCM Shriram,770.90,748.00,767.45,747.40,20.05,2.68
Welspun Corp,207.40,201.00,205.75,200.50,5.25,2.62
Rashtriya Chem,98.95,95.35,97.80,95.35,2.45,2.57
Rain Industries,153.35,149.80,152.85,149.05,3.8,2.55
Maruti Suzuki,"8,579.00","8,390.35","8,503.05","8,292.15",210.9,2.54
Ambuja Cements,376.65,363.50,374.80,365.55,9.25,2.53
MOIL,146.70,142.55,145.80,142.20,3.6,2.53
Suzlon Energy,8.20,7.90,8.10,7.90,0.2,2.53
ACC,"1,714.00","1,651.60","1,709.00","1,667.20",41.8,2.51
RBL Bank,145.40,141.05,144.60,141.10,3.5,2.48
Shree Renuka,45.75,43.70,45.15,44.10,1.05,2.38
Bombay Burmah,834.15,815.45,830.45,811.35,19.1,2.35
Caplin Labs,615.95,596.00,609.90,595.95,13.95,2.34
Godrej Ind,414.75,406.25,413.30,403.85,9.45,2.34
Restaurant Bran,92.90,90.10,92.20,90.10,2.1,2.33
Mahindra Logist,366.00,354.30,362.55,354.30,8.25,2.33
Granules India,298.55,288.40,297.35,290.70,6.65,2.29
ICICI Securitie,444.00,430.30,437.85,428.05,9.8,2.29
Prince Pipes,558.00,546.70,554.90,542.50,12.4,2.29
Chola Invest.,780.80,764.00,778.60,761.30,17.3,2.27
Borosil Renew,423.45,412.25,420.00,410.85,9.15,2.23
Triveni Engg,279.95,272.80,277.20,271.15,6.05,2.23
MRPL,54.35,53.05,53.70,52.55,1.15,2.19
Prestige Estate,418.00,407.55,412.05,403.20,8.85,2.19
CG Consumer,300.40,292.40,299.40,293.00,6.4,2.18
Power Finance,156.00,151.65,155.05,151.75,3.3,2.17
Petronet LNG,234.30,229.10,233.80,228.85,4.95,2.16
Shriram Finance,"1,291.00","1,266.00","1,286.45","1,259.40",27.05,2.15
Birlasoft,267.95,260.60,266.70,261.15,5.55,2.13
CESC,68.20,66.90,68.05,66.65,1.4,2.1
TTK Prestige,719.70,699.15,713.80,699.15,14.65,2.1
L&T Finance,83.95,82.30,83.75,82.05,1.7,2.07
CDSL,932.00,910.75,927.45,908.75,18.7,2.06
FSN E-Co Nykaa,128.40,121.60,126.80,124.25,2.55,2.05
Torrent Power,523.00,513.00,520.65,510.40,10.25,2.01
Indiabulls Hsg,100.60,98.00,99.30,97.35,1.95,2
Yes Bank,15.45,15.05,15.35,15.05,0.3,1.99
Varun Beverages,"1,421.00","1,382.15","1,414.45","1,387.00",27.45,1.98
FDC,262.95,257.00,261.30,256.30,5,1.95
General Insuran,136.95,133.65,136.25,133.65,2.6,1.95
Tata Power,196.05,192.05,193.95,190.25,3.7,1.94
Gujarat Fluoro,"3,098.95","3,030.30","3,078.60","3,020.20",58.4,1.93
Rallis India,198.60,193.10,196.60,192.90,3.7,1.92
LIC India,548.55,537.60,544.55,534.35,10.2,1.91
Eicher Motors,"3,050.00","2,981.10","3,004.30","2,948.85",55.45,1.88
City Union Bank,128.50,126.05,128.20,125.85,2.35,1.87
Zomato,52.15,50.90,51.95,51.00,0.95,1.86
Divis Labs,"2,883.00","2,824.75","2,874.70","2,823.35",51.35,1.82
CCL Products,590.00,568.35,577.90,567.65,10.25,1.81
Union Bank,68.25,66.30,67.75,66.55,1.2,1.8
Equitas Bank,68.70,66.25,68.30,67.10,1.2,1.79
AIA Engineering,"2,968.55","2,886.00","2,954.80","2,903.10",51.7,1.78
GSFC,122.40,119.35,121.10,119.00,2.1,1.76
Bajaj Finance,"5,734.00","5,632.20","5,715.05","5,616.75",98.3,1.75
TML - D,213.00,209.60,212.40,208.75,3.65,1.75
TML - D,213.00,209.60,212.40,208.75,3.65,1.75
Bank of India,76.45,74.10,75.95,74.65,1.3,1.74
Pfizer,"3,541.00","3,478.05","3,527.10","3,467.15",59.95,1.73
ONGC,157.85,153.10,153.65,151.05,2.6,1.72
Star Health,529.95,522.00,527.10,518.30,8.8,1.7
Thermax,"2,341.40","2,280.00","2,331.55","2,292.70",38.85,1.69
L&T Technology,"3,444.00","3,370.00","3,435.25","3,378.55",56.7,1.68
Sharda Crop,503.00,482.00,497.90,489.70,8.2,1.67
UPL,731.25,717.80,729.65,717.65,12,1.67
Hind Zinc,298.90,293.35,298.20,293.35,4.85,1.65
Ajanta Pharma,"1,230.00","1,207.90","1,228.60","1,208.80",19.8,1.64
Hikal,288.50,282.35,286.25,281.65,4.6,1.63
Tata Inv Corp,"1,797.95","1,755.20","1,773.10","1,744.70",28.4,1.63
PNB,47.45,46.60,47.35,46.60,0.75,1.61
Tata Coffee,209.80,205.70,209.10,205.85,3.25,1.58
Sona BLW,422.15,414.80,419.95,413.50,6.45,1.56
HLE Glascoat,522.80,505.10,512.65,504.80,7.85,1.56
HLE Glascoat,522.80,505.10,512.65,504.80,7.85,1.56
Bharti Airtel,761.90,752.05,760.55,749.00,11.55,1.54
New India Assur,100.00,97.85,98.80,97.30,1.5,1.54
NTPC,178.10,175.45,177.80,175.10,2.7,1.54
Patanjali Foods,"1,000.00",936.00,984.15,969.20,14.95,1.54
V-Guard Ind,255.55,250.10,253.85,250.05,3.8,1.52
Phoenix Mills,"1,332.30","1,272.60","1,320.65","1,300.95",19.7,1.51
C. E. Info Syst,"1,010.50",991.35,"1,007.20",992.30,14.9,1.5
Amara Raja Batt,594.90,580.05,587.60,579.10,8.5,1.47
Sundram,"1,006.05",972.65,992.35,978.00,14.35,1.47
LIC Housing Fin,334.25,327.80,333.55,328.75,4.8,1.46
Biocon,211.90,207.00,209.35,206.35,3,1.45
EID Parry,484.95,468.05,475.45,468.70,6.75,1.44
Shilpa,235.70,230.50,232.15,228.85,3.3,1.44
REC,117.30,115.65,117.10,115.45,1.65,1.43
Infibeam Avenue,14.50,14.20,14.35,14.15,0.2,1.41
Godrej Prop,"1,047.35","1,029.00","1,045.50","1,031.05",14.45,1.4
Indoco Remedies,331.50,326.30,329.80,325.25,4.55,1.4
NALCO,79.80,78.35,79.50,78.40,1.1,1.4
DLF,363.15,357.40,361.55,356.70,4.85,1.36
Nuvoco Vistas,353.00,343.20,349.60,344.90,4.7,1.36
Castrol,113.15,111.50,112.45,110.95,1.5,1.35
Jamna Auto,102.50,99.55,101.00,99.65,1.35,1.35
Redington,169.60,166.25,168.90,166.65,2.25,1.35
SAIL,84.35,83.30,83.80,82.70,1.1,1.33
Exide Ind,181.30,178.05,180.30,177.95,2.35,1.32
Uflex,343.15,335.55,339.95,335.55,4.4,1.31
Bajaj Finserv,"1,286.55","1,265.50","1,282.95","1,266.50",16.45,1.3
Bajaj Finserv,"1,286.55","1,265.50","1,282.95","1,266.50",16.45,1.3
AAVAS Financier,"1,647.00","1,607.75","1,631.50","1,610.75",20.75,1.29
Ashok Leyland,142.80,140.40,141.00,139.20,1.8,1.29
HDFC AMC,"1,743.95","1,705.10","1,729.95","1,707.85",22.1,1.29
Manappuram Fin,127.55,123.60,125.30,123.70,1.6,1.29
Engineers India,75.70,73.80,75.40,74.45,0.95,1.28
Greenpanel Ind,280.00,271.05,275.45,272.05,3.4,1.25
Allcargo,367.75,358.00,360.05,355.65,4.4,1.24
Carborundum,"1,002.00",980.00,997.70,985.70,12,1.22
Sheela Foam,"1,029.95",995.00,"1,006.05",993.90,12.15,1.22
Schaeffler Ind,"2,914.00","2,848.05","2,902.15","2,867.55",34.6,1.21
CreditAccess Gr,929.85,904.00,926.15,915.20,10.95,1.2
Gland,"1,298.00","1,266.05","1,283.45","1,268.25",15.2,1.2
HCL Tech,"1,099.25","1,088.00","1,098.15","1,085.25",12.9,1.19
JK Lakshmi Cem,807.75,788.75,800.85,791.40,9.45,1.19
MTAR Tech,"1,624.80","1,586.35","1,600.25","1,581.55",18.7,1.18
UTI AMC,659.90,638.20,649.45,641.95,7.5,1.17
TATA Cons. Prod,718.50,709.30,717.05,708.85,8.2,1.16
Amber Enterpris,"1,860.00","1,825.00","1,845.60","1,824.60",21,1.15
Colgate,"1,527.90","1,497.05","1,524.50","1,507.35",17.15,1.14
Devyani Int,147.70,144.80,146.30,144.65,1.65,1.14
India Cements,188.45,184.25,187.15,185.05,2.1,1.13
Asahi India,460.65,455.00,457.15,452.15,5,1.11
Dixon Technolog,"2,917.50","2,859.00","2,893.00","2,861.30",31.7,1.11
Chola Fin Hold,556.45,542.00,550.75,544.70,6.05,1.11
V-Mart Retail,"2,244.85","2,149.25","2,186.25","2,162.30",23.95,1.11
Quess Corp,376.70,370.00,373.65,369.65,4,1.08
Cochin Shipyard,484.90,466.65,480.80,475.75,5.05,1.06
Fortis Health,266.20,261.40,262.60,259.90,2.7,1.04
Rossari,610.00,598.05,602.30,596.10,6.2,1.04
eClerx Services,"1,317.30","1,290.40","1,303.60","1,290.40",13.2,1.02
Hind Copper,99.80,98.25,99.35,98.35,1,1.02
Sanofi India,"5,800.00","5,738.00","5,793.10","5,735.40",57.7,1.01
IndusInd Bank,"1,081.15","1,064.00","1,078.75","1,067.95",10.8,1.01
Westlife Food,693.00,674.60,690.20,683.35,6.85,1
Vinati Organics,"1,838.45","1,808.00","1,826.45","1,808.40",18.05,1
COFORGE LTD.,"3,879.00","3,771.30","3,851.35","3,814.10",37.25,0.98
Canara Bank,287.95,284.30,287.20,284.45,2.75,0.97
M&M,"1,180.00","1,155.30","1,169.90","1,158.70",11.2,0.97
ICICI Lombard ,"1,084.00","1,066.25","1,079.70","1,069.50",10.2,0.95
SBI Card,749.95,739.05,747.25,740.20,7.05,0.95
Finolex Ind,175.00,170.10,172.20,170.60,1.6,0.94
Mahindra Life,358.00,350.00,355.40,352.10,3.3,0.94
ITI,91.80,90.25,91.00,90.15,0.85,0.94
Aarti Drugs,343.95,336.00,340.90,337.75,3.15,0.93
Bata India,"1,436.00","1,417.60","1,431.40","1,418.35",13.05,0.92
Apollo Tyres,323.30,315.00,322.80,319.90,2.9,0.91
IDFC First Bank,55.60,54.60,55.55,55.05,0.5,0.91
Gujarat Pipavav,119.05,117.05,117.50,116.45,1.05,0.9
HDFC Life,508.50,501.25,503.70,499.20,4.5,0.9
Titan Company,"2,544.65","2,513.30","2,537.40","2,514.90",22.5,0.89
Whirlpool,"1,339.60","1,315.05","1,326.75","1,315.05",11.7,0.89
Tata Elxsi,"6,097.00","5,975.25","6,011.30","5,959.10",52.2,0.88
Abbott India,"22,379.90","21,809.90","22,256.05","22,064.85",191.2,0.87
KRBL,352.00,340.55,348.75,345.80,2.95,0.85
IDFC,79.50,78.30,79.20,78.55,0.65,0.83
Zensar Tech,283.10,274.65,276.60,274.35,2.25,0.82
Guj Amb Exports,235.00,231.00,234.25,232.35,1.9,0.82
RITES,360.25,354.60,357.45,354.55,2.9,0.82
Tata Motors,424.95,419.50,424.25,420.80,3.45,0.82
Tata Motors,424.95,419.50,424.25,420.80,3.45,0.82
JK Paper,390.00,381.70,384.80,381.70,3.1,0.81
NCC,108.50,105.75,106.95,106.10,0.85,0.8
Suprajit Eng,350.00,342.80,347.50,344.80,2.7,0.78
Zee Entertain,214.90,211.85,213.90,212.25,1.65,0.78
Siemens,"3,360.00","3,310.20","3,352.75","3,327.15",25.6,0.77
ICICI Bank,887.10,868.85,883.80,877.25,6.55,0.75
MOTHERSON,67.95,67.05,67.60,67.10,0.5,0.75
Dr Lal PathLab,"1,844.00","1,821.05","1,841.70","1,828.10",13.6,0.74
Kotak Mahindra,"1,752.20","1,733.20","1,745.70","1,732.85",12.85,0.74
Wipro,368.40,365.15,367.95,365.25,2.7,0.74
Dr Reddys Labs,"4,682.00","4,598.10","4,656.50","4,622.75",33.75,0.73
Sun TV Network,422.05,416.05,418.90,415.85,3.05,0.73
Trident,29.10,27.85,28.15,27.95,0.2,0.72
Vijaya Diagnost,407.00,391.30,394.10,391.30,2.8,0.72
Fine Organics,"4,379.95","4,313.00","4,337.30","4,306.90",30.4,0.71
Axis Bank,866.80,856.45,864.60,858.50,6.1,0.71
Procter&Gamble,"4,760.00","4,673.95","4,718.70","4,686.05",32.65,0.7
NOCIL,211.20,206.50,208.10,206.65,1.45,0.7
TVS Motor,"1,097.45","1,073.00","1,084.75","1,077.20",7.55,0.7
Thyrocare Techn,442.00,429.60,432.70,429.85,2.85,0.66
Nazara,523.50,516.25,519.80,516.45,3.35,0.65
Aster DM Health,247.40,242.00,242.25,240.70,1.55,0.64
Federal Bank,134.70,132.30,133.15,132.30,0.85,0.64
Blue Star,"1,399.00","1,345.05","1,387.85","1,379.15",8.7,0.63
Metropolis,"1,262.00","1,236.45","1,256.10","1,248.30",7.8,0.62
Tube Investment,"2,592.00","2,532.15","2,561.85","2,546.60",15.25,0.6
United Brewerie,"1,450.45","1,423.70","1,433.05","1,424.45",8.6,0.6
Voltas,825.00,817.00,823.20,818.25,4.95,0.6
HFCL,62.25,60.20,61.30,60.95,0.35,0.57
Cera Sanitary,"6,527.00","6,365.55","6,439.25","6,403.05",36.2,0.57
SBI,528.50,522.10,526.75,523.75,3,0.57
Asian Paints,"2,781.65","2,708.65","2,777.00","2,761.65",15.35,0.56
NBCC (India),36.10,35.30,35.65,35.45,0.2,0.56
Indian Bank,291.90,287.10,290.15,288.55,1.6,0.55
Sobha,439.45,428.90,432.95,430.60,2.35,0.55
Emami,365.30,356.30,360.50,358.55,1.95,0.54
SKF India,"4,345.25","4,256.00","4,278.55","4,255.75",22.8,0.54
Honeywell Autom,"36,689.70","35,860.00","36,580.95","36,385.20",195.75,0.54
Torrent Pharma,"1,547.75","1,524.35","1,545.30","1,537.15",8.15,0.53
ICICI Prudentia,441.65,435.00,437.95,435.70,2.25,0.52
Lupin,654.50,644.00,651.80,648.40,3.4,0.52
Kajaria Ceramic,"1,069.70","1,046.20","1,059.65","1,054.30",5.35,0.51
Dabur India,549.95,543.05,547.60,544.90,2.7,0.5
Finolex Cables,829.40,811.80,816.70,812.60,4.1,0.5
Linde India,"4,087.00","4,030.20","4,049.45","4,029.85",19.6,0.49
Endurance Techn,"1,281.65","1,216.00","1,247.65","1,241.65",6,0.48
Tata Chemicals,983.00,973.10,977.15,972.45,4.7,0.48
Angel One,"1,174.95","1,159.95","1,168.20","1,162.85",5.35,0.46
Aditya Birla F,216.65,213.25,215.30,214.35,0.95,0.44
Aurobindo Pharm,528.60,516.45,520.35,518.10,2.25,0.43
Brigade Ent,479.90,469.00,476.75,474.70,2.05,0.43
INDUS TOWERS,144.85,142.55,143.60,143.00,0.6,0.42
Garware Technic,"2,941.70","2,902.50","2,922.40","2,910.15",12.25,0.42
MRF,"84,550.00","83,752.00","84,400.85","84,047.20",353.65,0.42
IFB Industries,746.35,732.15,740.50,737.50,3,0.41
Kalyan Jeweller,106.70,103.50,105.75,105.35,0.4,0.38
VIP Industries,581.00,563.15,574.85,572.70,2.15,0.38
Kansai Nerolac,390.10,382.85,388.20,386.80,1.4,0.36
Gujarat Gas,465.00,452.00,461.20,459.60,1.6,0.35
One 97 Paytm,642.80,631.00,639.00,636.80,2.2,0.35
Bharat Rasayan,"9,195.85","9,000.10","9,107.40","9,076.95",30.45,0.34
Oracle Fin Serv,"3,329.95","3,265.55","3,274.95","3,263.75",11.2,0.34
Timken,"2,783.00","2,703.75","2,764.90","2,755.45",9.45,0.34
Bosch,"19,500.85","19,200.00","19,434.25","19,369.90",64.35,0.33
GAIL,106.95,104.90,105.45,105.15,0.3,0.29
Shree Cements,"26,385.00","25,830.00","26,260.85","26,186.95",73.9,0.28
Zydus Wellness,"1,563.80","1,534.60","1,554.50","1,550.30",4.2,0.27
Larsen,"2,183.50","2,155.00","2,170.15","2,164.20",5.95,0.27
Oberoi Realty,851.90,832.95,844.90,842.60,2.3,0.27
ABB India,"3,418.00","3,338.00","3,373.75","3,365.15",8.6,0.26
NHPC,40.55,39.95,40.30,40.20,0.1,0.25
SBI Life Insura,"1,126.80","1,091.80","1,103.80","1,101.10",2.7,0.25
KNR Construct,258.70,253.00,254.30,253.70,0.6,0.24
UltraTechCement,"7,737.00","7,580.10","7,640.50","7,622.15",18.35,0.24
Dalmia Bharat,"1,990.00","1,965.00","1,972.70","1,968.25",4.45,0.23
Bank of Baroda,170.25,168.10,169.20,168.85,0.35,0.21
Affle India,"1,018.00",985.35,989.05,987.10,1.95,0.2
GE Shipping,654.90,644.30,645.80,644.55,1.25,0.19
NLC India,78.25,77.05,77.30,77.15,0.15,0.19
Praj Industries,345.50,338.90,341.60,341.00,0.6,0.18
Zydus Life,498.00,489.20,492.40,491.55,0.85,0.17
AB Capital,154.90,152.00,153.80,153.55,0.25,0.16
GMM Pfaudler,"1,485.05","1,458.00","1,468.40","1,466.00",2.4,0.16
Tata Comm,"1,254.00","1,236.20","1,247.55","1,245.50",2.05,0.16
Lakshmi Machine,"10,275.00","9,975.00","9,996.85","9,982.30",14.55,0.15
Coromandel Int,882.50,864.00,880.45,879.25,1.2,0.14
HDFC,"2,634.80","2,610.15","2,628.95","2,625.50",3.45,0.13
Muthoot Finance,997.70,976.15,981.20,979.95,1.25,0.13
Tech Mahindra,"1,105.00","1,085.10","1,103.20","1,101.85",1.35,0.12
Alkem Lab,"3,410.00","3,358.50","3,399.80","3,396.10",3.7,0.11
MphasiS,"1,818.00","1,769.55","1,797.65","1,795.75",1.9,0.11
Bharat Forge,784.60,768.90,771.20,770.45,0.75,0.1
Container Corp,585.95,575.50,580.85,580.25,0.6,0.1
Go Fashion,"1,024.50",986.15,"1,005.70","1,004.65",1.05,0.1
Sun Pharma Adv,184.00,177.90,179.50,179.35,0.15,0.08
HDFC Bank,"1,615.70","1,602.75","1,610.55","1,609.55",1,0.06
Shoppers Stop,650.00,643.05,649.05,648.75,0.3,0.05
Britannia,"4,346.00","4,282.35","4,324.05","4,322.15",1.9,0.04
Havells India,"1,198.80","1,174.05","1,188.95","1,188.50",0.45,0.04
PCBL,117.80,114.20,116.15,116.10,0.05,0.04
Reliance,"2,349.00","2,315.00","2,331.45","2,331.05",0.4,0.02
Supreme Ind,"2,521.90","2,464.00","2,514.00","2,513.55",0.45,0.02
