company_name,high,low,last_price,prev_close,change,percent_gain
Rail Vikas,88.75,76.80,87.75,77.50,10.25,13.23
Indiabulls Real,65.00,56.90,63.50,56.95,6.55,11.5
Bank of Mah,30.50,28.00,30.10,27.85,2.25,8.08
HLE Glascoat,630.00,567.55,605.90,563.70,42.2,7.49
HLE Glascoat,630.00,567.55,605.90,563.70,42.2,7.49
HDFC Life,555.55,532.00,547.55,513.30,34.25,6.67
Bombay Burmah,984.65,919.20,977.85,924.95,52.9,5.72
HUDCO,47.15,44.20,46.80,44.30,2.5,5.64
Borosil Renew,532.65,499.55,527.15,499.55,27.6,5.52
Aegis Logistics,409.00,386.05,407.85,386.75,21.1,5.46
IRFC,30.00,27.95,29.55,28.05,1.5,5.35
TATA Cons. Prod,735.00,706.00,732.55,700.40,32.15,4.59
Engineers India,83.00,78.85,82.60,79.10,3.5,4.42
Gujarat Pipavav,115.00,109.00,114.25,109.55,4.7,4.29
Westlife Food,756.50,703.00,730.70,701.55,29.15,4.16
Tata Coffee,214.45,205.50,213.55,205.20,8.35,4.07
Raymond,"1,630.00","1,501.00","1,552.65","1,493.20",59.45,3.98
Endurance Techn,"1,315.00","1,234.00","1,282.40","1,234.00",48.4,3.92
Greenpanel Ind,308.95,288.00,304.70,293.60,11.1,3.78
Varun Beverages,"1,453.00","1,398.05","1,449.70","1,397.20",52.5,3.76
Indian Bank,314.95,302.05,313.30,302.25,11.05,3.66
IOB,24.40,23.30,24.20,23.35,0.85,3.64
Bank of India,79.95,76.95,79.70,77.15,2.55,3.31
Persistent,"4,468.95","4,335.05","4,442.30","4,301.35",140.95,3.28
Oracle Fin Serv,"3,426.10","3,304.00","3,417.35","3,309.20",108.15,3.27
L&T Finance,90.40,86.45,90.15,87.35,2.8,3.21
CRISIL,"3,384.80","3,280.95","3,370.75","3,266.60",104.15,3.19
IDFC First Bank,58.35,56.45,58.25,56.45,1.8,3.19
Union Bank,73.90,70.85,73.55,71.30,2.25,3.16
Birlasoft,266.05,255.45,264.90,257.00,7.9,3.07
Cochin Shipyard,507.80,487.10,502.70,487.80,14.9,3.05
Sterling Wilson,308.70,292.65,305.65,296.60,9.05,3.05
Central Bank,27.30,26.10,27.10,26.30,0.8,3.04
City Union Bank,135.20,129.75,134.45,130.50,3.95,3.03
Allcargo,274.70,265.35,273.20,265.35,7.85,2.96
HFCL,64.50,61.40,63.75,61.95,1.8,2.91
JBM Auto,849.00,810.00,833.60,811.30,22.3,2.75
