company_name,high,low,last_price,prev_close,change,percent_gain
NBCC (India),36.80,31.40,35.25,31.10,4.15,13.34
Suzlon Energy,8.10,7.05,7.95,7.05,0.9,12.77
Macrotech Dev,866.65,788.00,866.50,787.90,78.6,9.98
Cochin Shipyard,474.00,418.60,459.00,417.45,41.55,9.95
Adani Enterpris,"1,756.00","1,591.10","1,740.40","1,600.85",139.55,8.72
Praj Industries,329.90,303.85,327.50,302.95,24.55,8.1
IOB,23.00,20.90,22.75,21.10,1.65,7.82
Union Bank,67.75,61.30,66.40,61.60,4.8,7.79
Shree Renuka,43.15,39.80,42.75,39.75,3,7.55
Bank of India,77.95,71.05,76.90,71.55,5.35,7.48
Raymond,"1,215.00","1,101.00","1,192.15","1,109.20",82.95,7.48
Adani Ports,642.55,590.10,636.65,593.40,43.25,7.29
IIFL Finance,471.00,433.05,467.75,436.05,31.7,7.27
Central Bank,24.45,22.40,24.25,22.65,1.6,7.06
IRB Infra,24.45,22.70,24.20,22.65,1.55,6.84
IRB Infra,24.45,22.70,24.20,22.65,1.55,6.84
Bank of Mah,24.85,22.85,24.65,23.10,1.55,6.71
NHPC,43.80,38.75,41.60,39.05,2.55,6.53
HUDCO,43.50,40.40,43.40,40.75,2.65,6.5
JSW Energy,240.00,223.00,236.65,222.30,14.35,6.46
Sharda Crop,484.90,440.15,476.10,448.40,27.7,6.18
SJVN,33.40,30.75,32.70,30.80,1.9,6.17
Triveni Engg,272.00,255.00,270.35,254.65,15.7,6.17
Borosil Renew,424.00,391.80,414.65,390.60,24.05,6.16
Garware Technic,"2,925.00","2,650.00","2,833.50","2,671.25",162.25,6.07
EID Parry,476.00,433.20,465.45,439.15,26.3,5.99
General Insuran,136.95,128.30,136.25,128.55,7.7,5.99
Equitas Bank,69.00,63.25,68.05,64.35,3.7,5.75
Welspun Corp,199.50,186.00,197.45,187.05,10.4,5.56
MMTC Ltd,28.25,26.50,28.00,26.55,1.45,5.46
Rashtriya Chem,96.45,90.65,95.75,90.85,4.9,5.39
Guj Alkali,593.00,559.05,589.00,559.05,29.95,5.36
JK Lakshmi Cem,775.00,720.00,768.50,729.40,39.1,5.36
CG Power ,308.05,287.40,305.05,289.55,15.5,5.35
Home First,716.50,662.25,705.45,670.00,35.45,5.29
Infibeam Avenue,14.10,13.15,13.95,13.25,0.7,5.28
KRBL,354.90,333.90,351.95,334.30,17.65,5.28
India Cements,178.15,167.60,177.20,168.40,8.8,5.23
EIH,166.45,154.65,164.65,156.50,8.15,5.21
Capri Global,617.00,571.00,601.55,571.95,29.6,5.18
Finolex Ind,175.00,164.60,173.75,165.25,8.5,5.14
Adani Wilmar,386.55,357.40,386.55,368.15,18.4,5
Fert and Chem,206.90,196.25,206.90,197.05,9.85,5
NLC India,77.40,71.10,75.70,72.10,3.6,4.99
TataTeleservice,52.85,49.65,52.85,50.35,2.5,4.97
PB Fintech,629.80,586.50,623.85,594.30,29.55,4.97
Patanjali Foods,925.80,876.10,925.40,881.75,43.65,4.95
Saregama India,332.80,314.00,329.70,314.50,15.2,4.83
CRISIL,"3,310.00","3,102.05","3,262.85","3,114.05",148.8,4.78
Bharat Dynamics,961.15,898.25,954.90,911.75,43.15,4.73
Hikal,286.90,269.55,282.15,269.50,12.65,4.69
Balrampur Chini,378.50,360.30,375.55,359.15,16.4,4.57
Dalmia Bharat,"1,936.45","1,844.45","1,928.75","1,844.40",84.35,4.57
GMR Airports,39.65,37.50,39.20,37.50,1.7,4.53
Aether Ind,910.00,865.95,905.20,867.15,38.05,4.39
Vardhman Text,292.25,275.30,288.80,276.65,12.15,4.39
Sapphire Foods,"1,240.00","1,156.30","1,220.30","1,169.50",50.8,4.34
TVS Motor,"1,081.50","1,030.00","1,079.20","1,034.30",44.9,4.34
AB Capital,154.00,146.25,153.10,146.80,6.3,4.29
PCBL,116.00,109.70,114.80,110.15,4.65,4.22
Ajanta Pharma,"1,221.95","1,155.10","1,209.00","1,160.40",48.6,4.19
Quess Corp,385.00,347.10,357.50,343.35,14.15,4.12
CESC,67.20,62.80,65.80,63.20,2.6,4.11
J. K. Cement,"2,980.00","2,827.25","2,961.45","2,844.85",116.6,4.1
Gujarat Fluoro,"3,070.00","2,900.00","3,017.55","2,899.00",118.55,4.09
Triveni Turbine,324.90,308.05,321.35,308.75,12.6,4.08
JK Paper,372.95,357.35,370.85,356.35,14.5,4.07
RHI Magnesita,609.65,584.10,604.35,580.80,23.55,4.05
Galaxy Surfacta,"2,362.25","2,221.60","2,345.55","2,254.75",90.8,4.03
HFCL,59.40,56.40,58.75,56.50,2.25,3.98
Cera Sanitary,"6,630.00","6,236.80","6,463.70","6,216.05",247.65,3.98
Phoenix Mills,"1,349.70","1,263.00","1,340.70","1,289.65",51.05,3.96
NCC,107.95,102.25,106.85,102.80,4.05,3.94
IDBI Bank,45.30,43.10,45.00,43.30,1.7,3.93
AU Small Financ,589.95,562.70,585.55,563.55,22,3.9
Indian Bank,293.00,275.50,291.10,280.25,10.85,3.87
Century,657.05,621.00,645.50,621.55,23.95,3.85
ITI,94.80,88.60,90.35,87.10,3.25,3.73
Torrent Power,534.50,507.40,530.25,511.35,18.9,3.7
JM Financial,62.10,57.85,60.70,58.55,2.15,3.67
Karur Vysya,102.00,98.20,101.70,98.10,3.6,3.67
Ceat,"1,448.00","1,377.05","1,440.00","1,389.60",50.4,3.63
Gujarat Pipavav,116.60,111.60,116.05,112.00,4.05,3.62
Vinati Organics,"1,800.00","1,716.50","1,778.05","1,716.50",61.55,3.59
Indiabulls Hsg,97.00,91.80,96.25,92.95,3.3,3.55
Asahi India,460.40,439.00,455.30,440.00,15.3,3.48
Zee Entertain,219.65,208.45,216.05,208.80,7.25,3.47
Trent,"1,341.00","1,288.00","1,335.85","1,291.15",44.7,3.46
Shyam Metalics,266.95,254.55,264.20,255.40,8.8,3.45
Solar Ind,"3,789.10","3,655.00","3,779.45","3,654.60",124.85,3.42
NIIT,336.65,320.20,333.65,322.70,10.95,3.39
IRFC,26.50,25.50,26.35,25.50,0.85,3.33
IDFC First Bank,54.95,52.45,54.50,52.75,1.75,3.32
CenturyPlyboard,461.40,436.00,456.70,442.15,14.55,3.29
Chambal Fert,259.60,248.40,259.10,250.95,8.15,3.25
Relaxo Footwear,847.00,810.00,841.20,815.10,26.1,3.2
Mazagon Dock,664.65,626.15,653.50,633.30,20.2,3.19
Astral Ltd,"1,347.90","1,301.30","1,342.70","1,301.30",41.4,3.18
G R Infra,999.90,950.00,972.50,942.65,29.85,3.17
