company_name,high,low,last_price,prev_close,change,percent_gain
Shilpa,298.00,262.10,289.55,268.15,21.4,7.98
Latent View,356.00,320.00,345.35,332.00,13.35,4.02
Brigade Ent,478.65,448.05,471.20,453.30,17.9,3.95
Suven Pharma,506.00,485.00,496.05,483.60,12.45,2.57
Thyrocare Techn,669.00,624.55,635.05,623.80,11.25,1.8
Aarti Drugs,468.50,440.85,455.05,447.10,7.95,1.78
Ajanta Pharma,"1,248.00","1,215.00","1,240.35","1,227.40",12.95,1.06
Syngene Intl,583.90,568.05,578.90,574.70,4.2,0.73
P and G,"14,200.00","13,801.05","14,094.60","13,996.05",98.55,0.7
Vijaya Diagnost,475.20,441.35,450.55,448.55,2,0.45
Granules India,343.15,323.55,328.35,327.25,1.1,0.34
Macrotech Dev,"1,039.40","1,011.35","1,028.50","1,026.95",1.55,0.15
Sheela Foam,"1,263.25","1,202.65","1,241.85","1,240.25",1.6,0.13
Divis Labs,"3,640.00","3,474.10","3,498.45","3,495.90",2.55,0.07
TeamLease Ser.,"2,500.00","2,467.40","2,491.80","2,490.05",1.75,0.07
