company_name,high,low,last_price,prev_close,change,percent_gain
"ShilpaAdd toWatchlist | PortfolioACTIONSShilpa closes above 30-Day Moving Average of 256.01 today.NEWSShilpa Consolidated December 2022 Net Sales at Rs 262.50 crore, down 3.6% Y-o-Y 2023-02-17 11:00:25View all",308.00,258.00,295.95,258.10,37.85,14.66
TCNS Clothing CAdd toWatchlist | PortfolioACTIONSTCNS Clothing C closes above 30-Day Moving Average of 576.52 today.,530.15,431.25,501.60,441.80,59.8,13.54
Privi SpecialAdd toWatchlist | PortfolioACTIONSPrivi Special closes above 30-Day Moving Average of 1172.91 today.,"1,024.55",939.95,"1,003.95",941.45,62.5,6.64
"JBM AutoAdd toWatchlist | PortfolioACTIONSJBM Auto closes above 30-Day Moving Average of 526.67 today.NEWSTrade Spotlight | How to trade in JBM Auto, Campus Activewear, Gujarat Pipavav Port today? 2023-02-13 06:38:33JBM Auto Consolidated December 2022 Net Sales at Rs 953.05 crore, up 16.05% Y-o-Y 2023-02-12 11:44:34View all",558.00,520.15,552.95,526.25,26.7,5.07
"Adani WilmarAdd toWatchlist | PortfolioACTIONSOnly Buyers in Adani Wilmar on NSEAdani Wilmar Block Deal on NSE||Qty: 28,658||Deal Price: 428.25||Value (cr): 1.23||Time: 09:17am",438.25,418.85,438.25,417.40,20.85,5
TimkenAdd toWatchlist | PortfolioACTIONSTimken closes above 150-Day Moving Average of 3049.51 today.,"3,260.00","3,003.85","3,155.90","3,011.85",144.05,4.78
"Schaeffler IndAdd toWatchlist | PortfolioACTIONSSchaeffler Ind Block Deal on NSE||Qty: 3,758||Deal Price: 2,938.40||Value (cr): 1.10||Time: 09:16amSchaeffler Ind closes above 50-Day,200-Day Moving Average today.","2,989.00","2,865.20","2,943.00","2,830.00",113,3.99
"BASFAdd toWatchlist | PortfolioACTIONSBASF has hit 52wk low of Rs 2,195.55 on NSE","2,460.00","2,287.15","2,374.75","2,287.80",86.95,3.8
Home FirstAdd toWatchlist | PortfolioACTIONSHome First closes above 30-Day Moving Average of 746.00 today.,770.00,732.00,762.75,735.15,27.6,3.75
"Tanla PlatformsAdd toWatchlist | PortfolioACTIONSTanla Platforms Block Deal on NSE||Qty: 15,660||Deal Price: 681.90||Value (cr): 1.07||Time: 09:16am",693.00,658.00,675.20,652.80,22.4,3.43
