company_name,high,low,last_price,prev_close,change,percent_gain
Infibeam Avenue,17.30,16.05,17.30,14.45,2.85,19.72
Jubilant Pharmo,376.95,348.90,371.50,348.50,23.00,6.6
Aegis Logistics,323.25,300.10,317.50,300.25,17.25,5.75
Sun Pharma Adv,253.00,237.25,251.40,239.05,12.35,5.17
Maruti Suzuki,"9,549.95","9,051.00","9,492.55","9,041.95",450.60,4.98
Dhani Services,57.40,56.10,57.40,54.70,2.70,4.94
Narayana Hruda,798.00,734.05,762.80,731.15,31.65,4.33
Vaibhav Global,370.00,340.00,356.25,342.05,14.20,4.15
Oil India,195.00,187.00,194.60,187.25,7.35,3.93
RITES,376.15,362.45,374.85,361.70,13.15,3.64
TeamLease Ser.,"2,915.00","2,801.10","2,901.55","2,801.10",100.45,3.59
Max Financial,703.80,678.10,701.70,677.45,24.25,3.58
KEC Intl,435.80,420.05,433.40,418.45,14.95,3.57
Power Finance,114.10,109.25,113.80,109.90,3.90,3.55
REC,100.30,96.75,99.85,96.50,3.35,3.47
Cummins,"1,297.40","1,253.20","1,292.70","1,249.90",42.80,3.42
GE Shipping,557.90,531.60,548.95,531.10,17.85,3.36
Petronet LNG,210.55,203.20,208.95,202.35,6.60,3.26
Home First,734.95,707.00,730.60,707.90,22.70,3.21
Indian Bank,247.10,236.80,244.60,237.20,7.40,3.12
Syngene Intl,616.75,590.50,613.20,594.90,18.30,3.08
Reliance,"2,535.00","2,459.45","2,526.15","2,451.15",75.00,3.06
Apollo Hospital,"4,584.00","4,415.00","4,567.00","4,431.85",135.15,3.05
PB Fintech,399.80,371.00,393.15,381.60,11.55,3.03
Raymond,"1,169.00","1,110.00","1,160.25","1,126.50",33.75,3
Honeywell Autom,"41,250.00","38,300.00","39,548.00","38,401.75","1,146.25",2.98
Kalpataru Power,477.00,461.90,475.30,461.90,13.40,2.9
Latent View,407.90,390.05,400.15,389.55,10.60,2.72
Max Healthcare,434.85,421.25,430.35,419.00,11.35,2.71
Shoppers Stop,756.65,724.05,747.20,727.60,19.60,2.69
Mahindra Holida,286.35,278.85,284.35,277.35,7.00,2.52
Zydus Wellness,"1,791.00","1,722.00","1,770.60","1,727.60",43.00,2.49
Allcargo,435.50,407.05,425.25,415.05,10.20,2.46
Bank of India,59.10,56.70,58.70,57.30,1.40,2.44
CG Power ,261.00,250.75,258.80,252.65,6.15,2.43
IIFL Finance,417.70,399.40,410.65,400.90,9.75,2.43
Bosch,"16,163.95","15,740.00","16,114.40","15,743.15",371.25,2.36
Oberoi Realty,907.90,879.80,904.95,884.40,20.55,2.32
MRF,"89,550.00","87,299.00","89,368.30","87,362.85","2,005.45",2.3
GAIL,90.25,87.85,90.05,88.05,2.00,2.27
Shriram Trans,"1,283.85","1,244.05","1,274.70","1,246.90",27.80,2.23
Zensar Tech,229.95,214.00,218.80,214.05,4.75,2.22
FDC,312.00,298.25,308.30,301.75,6.55,2.17
Transport Corp,753.40,733.70,749.75,733.85,15.90,2.17
SIS,425.80,412.00,424.20,415.60,8.60,2.07
CSB Bank,232.00,224.55,230.10,225.60,4.50,1.99
NTPC,174.70,169.90,174.05,170.65,3.40,1.99
Mazagon Dock,643.85,618.70,640.90,628.75,12.15,1.93
3M India,"23,100.00","22,580.30","23,040.45","22,610.30",430.15,1.9
JK Paper,413.90,401.00,411.20,403.65,7.55,1.87
Mastek,"1,696.95","1,640.70","1,685.35","1,654.75",30.60,1.85
Fortis Health,279.50,271.55,277.65,272.70,4.95,1.82
Kalyan Jeweller,105.70,102.50,104.65,102.80,1.85,1.8
Amber Enterpris,"2,098.20","2,043.65","2,073.95","2,039.35",34.60,1.7
Hero Motocorp,"2,674.35","2,619.00","2,649.85","2,610.75",39.10,1.5
EngineersInd,69.15,67.60,68.70,67.70,1.00,1.48
Bharat Forge,836.70,822.20,833.15,821.20,11.95,1.46
Coal India,247.80,240.55,244.40,240.90,3.50,1.45
ONGC,135.60,131.80,133.70,131.80,1.90,1.44
General Insuran,125.65,122.55,124.15,122.40,1.75,1.43
