company_name,high,low,last_price,prev_close,change,percent_gain
Easy Trip,54.65,44.95,54.65,45.55,9.10,19.98
Easy Trip,54.65,44.95,54.65,45.55,9.10,19.98
IOB,31.40,24.80,31.20,26.20,5.00,19.08
Union Bank,81.05,68.05,80.25,67.55,12.70,18.8
Mazagon Dock,819.00,704.00,804.15,700.35,103.80,14.82
Poonawalla Fin,284.30,248.00,280.45,246.10,34.35,13.96
Kalyan Jeweller,124.35,106.90,121.75,107.70,14.05,13.05
Bank of India,88.70,75.00,87.45,77.40,10.05,12.98
Bank of Mah,30.00,25.50,29.40,26.10,3.30,12.64
Yes Bank,19.95,17.55,19.60,17.45,2.15,12.32
Cochin Shipyard,561.60,492.00,552.80,497.05,55.75,11.22
Bharat Dynamics,917.00,797.40,908.00,820.05,87.95,10.72
Fert and Chem,267.30,245.05,267.30,243.00,24.30,10
Dhani Services,38.10,34.70,38.10,34.65,3.45,9.96
Gujarat Fluoro,"3,050.00","2,803.25","3,020.25","2,769.00",251.25,9.07
IRFC,30.80,27.85,30.35,27.85,2.50,8.98
Suzlon Energy,10.00,9.00,9.80,9.00,0.80,8.89
Infibeam Avenue,16.20,15.05,15.95,14.65,1.30,8.87
CHEMPLAST SANMA,479.95,412.85,455.80,419.05,36.75,8.77
Adani Trans,"2,493.05","2,181.50","2,466.15","2,270.20",195.95,8.63
Zomato,59.75,53.45,58.15,53.65,4.50,8.39
Godfrey Phillip,"1,828.00","1,638.80","1,805.85","1,667.10",138.75,8.32
Finolex Ind,182.45,167.05,180.70,166.85,13.85,8.3
HUDCO,49.95,45.30,49.35,45.80,3.55,7.75
Trident,33.90,30.50,33.50,31.10,2.40,7.72
PNB,53.95,49.15,53.50,49.70,3.80,7.65
Shree Renuka,55.00,49.65,54.60,50.75,3.85,7.59
IIFL Finance,479.00,431.35,476.15,442.80,33.35,7.53
HFCL,71.80,65.65,71.35,66.40,4.95,7.45
Indiabulls Hsg,141.95,128.65,140.35,130.65,9.70,7.42
NBCC (India),36.90,33.95,36.60,34.10,2.50,7.33
MOTHERSON,71.95,66.30,71.70,66.90,4.80,7.17
Tata Elxsi,"6,290.00","5,709.05","6,252.65","5,837.60",415.05,7.11
Triveni Turbine,271.50,248.35,269.40,251.60,17.80,7.07
Transport Corp,620.30,566.05,616.35,575.70,40.65,7.06
Raymond,"1,467.80","1,305.30","1,451.25","1,355.70",95.55,7.05
HLE Glascoat,643.05,590.65,632.00,590.65,41.35,7
HLE Glascoat,643.05,590.65,632.00,590.65,41.35,7
Brightcom Group,31.00,27.20,30.00,28.05,1.95,6.95
Tejas Networks,569.70,516.65,560.55,524.35,36.20,6.9
Borosil Renew,512.45,467.15,507.75,475.20,32.55,6.85
Sharda Crop,453.80,419.05,449.15,420.60,28.55,6.79
Federal Bank,132.30,120.90,130.75,122.45,8.30,6.78
Allcargo,399.00,358.15,395.70,370.60,25.10,6.77
Redington,183.50,168.00,182.15,170.90,11.25,6.58
Asahi India,525.00,484.55,518.50,486.80,31.70,6.51
Indian Bank,291.90,268.80,289.20,271.55,17.65,6.5
General Insuran,170.75,157.00,166.05,156.00,10.05,6.44
MMTC Ltd,35.95,33.10,35.65,33.50,2.15,6.42
Delta Corp,206.30,189.10,205.15,192.80,12.35,6.41
Aegis Logistics,344.60,318.25,341.70,321.25,20.45,6.37
Welspun Corp,218.45,201.60,216.70,203.85,12.85,6.3
City Union Bank,177.35,149.00,175.95,165.55,10.40,6.28
Karur Vysya,110.30,100.00,108.65,102.25,6.40,6.26
IDBI Bank,52.75,47.85,51.85,48.80,3.05,6.25
KRBL,381.25,355.45,379.20,356.90,22.30,6.25
Shipping Corp,136.45,128.00,135.25,127.35,7.90,6.2
Can Fin Homes,535.00,489.85,519.70,489.60,30.10,6.15
RBL Bank,162.00,148.50,160.50,151.30,9.20,6.08
New India Assur,116.25,107.85,114.10,107.65,6.45,5.99
KEI Industries,"1,501.00","1,385.25","1,493.10","1,409.00",84.10,5.97
KPIT Tech,692.35,650.95,689.25,650.45,38.80,5.97
One 97 Paytm,510.00,479.00,504.35,476.10,28.25,5.93
Rajesh Exports,683.95,635.10,673.75,636.10,37.65,5.92
Rashtriya Chem,115.25,104.80,113.40,107.10,6.30,5.88
