company_name,high,low,last_price,prev_close,change,percent_gain
Bharat Dynamics,925.10,805.00,901.80,800.10,101.7,12.71
PI Industries,"3,412.15","3,149.85","3,377.05","3,121.95",255.1,8.17
Tejas Networks,643.55,597.00,638.20,590.25,47.95,8.12
Shilpa,264.70,238.10,258.10,238.80,19.3,8.08
Tanla Platforms,664.40,615.00,652.80,604.20,48.6,8.04
Solar Ind,"3,984.00","3,666.75","3,941.70","3,664.65",277.05,7.56
Hindustan Aeron,"2,710.00","2,485.00","2,665.40","2,482.55",182.85,7.37
APL Apollo,"1,329.00","1,226.05","1,321.15","1,231.35",89.8,7.29
Mastek,"1,655.00","1,544.90","1,638.55","1,537.15",101.4,6.6
HUDCO,48.05,44.95,47.35,44.70,2.65,5.93
ONGC,156.45,148.40,155.90,147.50,8.4,5.69
Sun Pharma Adv,210.00,195.60,206.35,195.25,11.1,5.69
Tech Mahindra,"1,141.05","1,074.05","1,130.25","1,071.40",58.85,5.49
Navin Fluorine,"4,316.70","4,089.40","4,301.50","4,082.80",218.7,5.36
Oil India,262.70,250.25,260.40,247.90,12.5,5.04
Adani Wilmar,417.40,406.70,417.40,397.55,19.85,4.99
RHI Magnesita,690.85,654.90,689.20,656.55,32.65,4.97
MphasiS,"2,271.55","2,165.00","2,262.55","2,158.70",103.85,4.81
eClerx Services,"1,475.00","1,405.95","1,471.60","1,405.95",65.65,4.67
Sunteck Realty,328.80,312.70,325.65,311.15,14.5,4.66
Schaeffler Ind,"2,849.90","2,697.60","2,830.00","2,705.55",124.45,4.6
Route,"1,321.00","1,255.75","1,308.40","1,252.55",55.85,4.46
LTIMindtree,"4,975.05","4,755.15","4,948.00","4,742.85",205.15,4.33
Raymond,"1,337.40","1,285.00","1,329.90","1,276.60",53.3,4.18
Aster DM Health,228.50,214.60,223.60,214.70,8.9,4.15
Deepak Fert,643.30,615.90,638.70,613.75,24.95,4.07
KEI Industries,"1,685.00","1,613.00","1,677.70","1,612.55",65.15,4.04
Mazagon Dock,769.85,726.65,759.45,729.95,29.5,4.04
PNB Housing Fin,597.00,562.50,586.25,564.20,22.05,3.91
Borosil Renew,484.00,468.10,481.45,463.40,18.05,3.9
Nazara,566.00,543.20,563.15,542.55,20.6,3.8
L&T Technology,"3,792.40","3,628.00","3,757.20","3,621.50",135.7,3.75
Balaji Amines,"2,230.00","2,136.60","2,210.85","2,133.90",76.95,3.61
Metropolis,"1,352.90","1,303.70","1,348.45","1,302.25",46.2,3.55
Prestige Estate,435.50,411.95,419.95,405.80,14.15,3.49
Apollo Hospital,"4,668.00","4,500.15","4,643.15","4,487.90",155.25,3.46
BASF,"2,324.90","2,198.05","2,287.80","2,212.55",75.25,3.4
Linde India,"3,772.00","3,629.95","3,743.70","3,622.05",121.65,3.36
3M India,"22,400.00","21,558.00","22,263.50","21,554.00",709.5,3.29
Bharat Elec,98.40,94.25,97.75,94.65,3.1,3.28
Suprajit Eng,358.50,344.05,357.15,345.90,11.25,3.25
Supreme Ind,"2,717.70","2,611.00","2,709.60","2,625.10",84.5,3.22
PCBL,122.25,116.15,120.70,116.95,3.75,3.21
SRF,"2,337.05","2,258.00","2,326.20","2,255.30",70.9,3.14
Sapphire Foods,"1,190.00","1,158.45","1,185.30","1,149.40",35.9,3.12
DLF,373.15,362.25,371.70,361.00,10.7,2.96
MCX India,"1,399.90","1,351.80","1,388.10","1,348.55",39.55,2.93
Kalpataru Power,515.00,497.80,512.60,498.20,14.4,2.89
GMR Airports,40.05,38.40,39.50,38.40,1.1,2.86
COFORGE LTD.,"4,242.95","4,127.50","4,229.30","4,115.00",114.3,2.78
Atul,"7,448.40","7,182.25","7,385.25","7,188.30",196.95,2.74
Gujarat Fluoro,"2,963.00","2,805.50","2,937.05","2,859.00",78.05,2.73
Zensar Tech,268.00,257.50,265.30,258.30,7,2.71
GNFC,552.85,535.90,550.15,535.85,14.3,2.67
Jubilant Food,467.50,452.15,466.40,454.25,12.15,2.67
CCL Products,553.00,534.10,549.00,535.00,14,2.62
KPIT Tech,875.00,846.10,866.15,844.05,22.1,2.62
Delhivery,332.00,318.55,328.20,319.90,8.3,2.59
Blue Star,"1,453.40","1,374.00","1,419.65","1,384.60",35.05,2.53
Patanjali Foods,949.00,918.00,938.85,915.95,22.9,2.5
City Union Bank,142.10,138.00,141.20,137.85,3.35,2.43
SKF India,"4,469.85","4,360.05","4,438.30","4,332.85",105.45,2.43
Bharat Forge,874.20,835.00,855.95,835.70,20.25,2.42
Guj Alkali,662.50,641.00,659.30,643.75,15.55,2.42
Sobha,592.80,565.80,578.65,564.95,13.7,2.42
HLE Glascoat,584.00,560.70,568.15,554.75,13.4,2.42
HLE Glascoat,584.00,560.70,568.15,554.75,13.4,2.42
Jindal Steel,603.25,590.00,601.65,587.60,14.05,2.39
Happiest Minds ,865.15,840.05,855.60,835.70,19.9,2.38
Shoppers Stop,648.00,615.95,643.30,628.35,14.95,2.38
Oberoi Realty,894.00,865.65,884.05,864.00,20.05,2.32
Zomato,51.80,50.45,51.40,50.25,1.15,2.29
Bharat Rasayan,"8,773.00","8,540.15","8,752.30","8,558.70",193.6,2.26
CreditAccess Gr,972.00,932.35,952.15,931.10,21.05,2.26
Ipca Labs,868.75,845.20,862.50,843.55,18.95,2.25
Persistent,"4,984.25","4,855.40","4,939.75","4,830.95",108.8,2.25
NLC India,78.70,76.00,78.00,76.30,1.7,2.23
Escorts Kubota,"2,107.15","2,045.00","2,088.95","2,043.65",45.3,2.22
Alembic Pharma,523.00,502.05,512.45,501.40,11.05,2.2
Indian Hotels,323.40,316.05,321.95,315.05,6.9,2.19
Laxmi Organic,272.70,264.65,269.55,263.80,5.75,2.18
Indigo Paints,"1,134.95","1,083.00","1,104.45","1,081.00",23.45,2.17
Guj Amb Exports,232.95,227.00,231.05,226.35,4.7,2.08
Cochin Shipyard,506.85,488.35,503.10,492.95,10.15,2.06
Shree Renuka,48.60,46.80,47.95,47.00,0.95,2.02
Phoenix Mills,"1,363.00","1,311.05","1,340.00","1,313.65",26.35,2.01
Poly Medicure,908.05,880.20,898.20,880.50,17.7,2.01
Biocon,245.50,237.20,242.85,238.10,4.75,1.99
JM Financial,64.50,63.05,64.30,63.05,1.25,1.98
SAIL,85.95,84.35,85.80,84.15,1.65,1.96
Poonawalla Fin,322.90,312.05,321.25,315.10,6.15,1.95
Apollo Tyres,335.70,327.00,334.15,327.80,6.35,1.94
Sharda Crop,485.00,472.30,482.10,472.95,9.15,1.93
Rallis India,211.50,205.80,209.60,205.65,3.95,1.92
Divis Labs,"2,886.00","2,826.60","2,876.60","2,822.55",54.05,1.91
Nestle,"19,799.85","19,140.00","19,628.85","19,260.95",367.9,1.91
NALCO,80.90,78.90,80.60,79.10,1.5,1.9
Lupin,686.85,669.00,681.75,669.10,12.65,1.89
Redington,182.00,178.00,180.15,176.80,3.35,1.89
Mahanagar Gas,931.70,901.50,920.85,904.30,16.55,1.83
Sonata,690.00,661.05,672.25,660.20,12.05,1.83
Hikal,318.35,309.00,315.90,310.25,5.65,1.82
Wockhardt,194.30,189.10,193.40,189.95,3.45,1.82
Polyplex Corp,"1,494.70","1,456.90","1,483.00","1,456.65",26.35,1.81
Star Health,532.90,503.00,509.90,500.95,8.95,1.79
Oracle Fin Serv,"3,234.95","3,170.00","3,221.50","3,165.05",56.45,1.78
Vinati Organics,"1,887.00","1,851.00","1,876.20","1,843.50",32.7,1.77
EID Parry,534.20,522.00,531.15,522.10,9.05,1.73
RITES,342.95,335.00,340.75,334.95,5.8,1.73
Aditya Birla F,261.85,252.00,261.25,256.85,4.4,1.71
Zydus Life,480.00,470.00,477.30,469.30,8,1.7
Aether Ind,878.95,860.00,875.30,860.85,14.45,1.68
BHEL,73.30,71.45,72.95,71.75,1.2,1.67
EIH,168.85,165.10,167.35,164.60,2.75,1.67
UTI AMC,718.00,700.00,709.45,698.10,11.35,1.63
Mahindra Life,395.00,382.20,391.90,385.80,6.1,1.58
Lux Industries,"1,400.30","1,379.95","1,393.65","1,371.95",21.7,1.58
MRPL,55.45,54.40,54.60,53.75,0.85,1.58
Bosch,"18,177.00","17,780.00","18,135.25","17,855.25",280,1.57
TVS Motor,"1,133.00","1,110.00","1,123.90","1,106.50",17.4,1.57
KPR Mill,602.00,575.45,592.25,583.15,9.1,1.56
M&M Financial,268.20,260.15,267.00,262.90,4.1,1.56
MMTC Ltd,32.95,32.40,32.85,32.35,0.5,1.55
Balrampur Chini,377.50,368.25,375.35,369.65,5.7,1.54
Intellect Desig,473.00,463.35,470.80,463.65,7.15,1.54
Tata Steel,112.20,110.65,112.00,110.30,1.7,1.54
Tata Steel,112.20,110.65,112.00,110.30,1.7,1.54
Praj Industries,369.75,360.00,365.20,359.70,5.5,1.53
Deepak Nitrite,"1,838.00","1,795.90","1,824.85","1,797.95",26.9,1.5
Narayana Hruda,732.00,719.85,729.50,718.75,10.75,1.5
Elgi Equipments,454.90,440.00,448.40,441.80,6.6,1.49
Uflex,494.00,480.10,491.05,484.05,7,1.45
Max Healthcare,433.95,417.15,429.70,423.55,6.15,1.45
Adani Ports,590.80,573.30,577.20,569.05,8.15,1.43
Tata Chemicals,"1,035.00","1,011.10","1,024.90","1,010.65",14.25,1.41
Ceat,"1,519.85","1,493.70","1,506.60","1,485.90",20.7,1.39
Astral Ltd,"1,941.95","1,908.00","1,927.80","1,901.70",26.1,1.37
MTAR Tech,"1,789.85","1,719.85","1,743.00","1,719.40",23.6,1.37
Clean Science,"1,477.85","1,437.75","1,465.15","1,445.55",19.6,1.36
Dr Lal PathLab,"2,013.70","1,957.10","1,991.25","1,964.45",26.8,1.36
Hind Copper,108.65,106.80,108.15,106.70,1.45,1.36
IEX,136.40,134.55,136.15,134.35,1.8,1.34
Godrej Prop,"1,192.50","1,168.95","1,186.15","1,170.55",15.6,1.33
Polycab,"3,059.90","3,017.75","3,046.10","3,006.45",39.65,1.32
Glenmark,437.70,428.20,435.15,429.65,5.5,1.28
India Cements,199.50,195.55,198.30,195.80,2.5,1.28
Power Finance,151.25,147.75,150.25,148.35,1.9,1.28
Caplin Labs,698.00,685.05,692.30,683.75,8.55,1.25
Aurobindo Pharm,482.50,470.50,479.90,474.00,5.9,1.24
Westlife Food,705.45,685.00,689.65,681.20,8.45,1.24
ABB India,"3,205.00","3,135.00","3,188.40","3,149.60",38.8,1.23
New India Assur,109.00,104.55,107.75,106.45,1.3,1.22
Garware Technic,"2,915.00","2,830.25","2,886.90","2,852.50",34.4,1.21
Coal India,216.50,213.10,215.45,212.90,2.55,1.2
Jubilant Ing.,466.90,456.75,461.40,456.10,5.3,1.16
Trent,"1,371.00","1,338.35","1,363.10","1,347.45",15.65,1.16
Cera Sanitary,"6,117.00","6,022.60","6,091.25","6,021.85",69.4,1.15
TCNS Clothing C,464.00,433.30,441.80,436.85,4.95,1.13
GE Shipping,578.00,559.25,574.60,568.45,6.15,1.08
Indiamart Inter,"4,819.55","4,736.95","4,794.35","4,743.40",50.95,1.07
Rain Industries,171.50,167.70,169.60,167.80,1.8,1.07
Suven Pharma,490.75,482.00,489.55,484.35,5.2,1.07
