company_name,high,low,last_price,prev_close,change,percent_gain
NCC,93.50,84.05,91.70,83.90,7.8,9.3
IRB Infra,317.00,293.00,314.00,290.85,23.15,7.96
SAIL,89.50,83.05,88.95,82.65,6.3,7.62
PNB Housing Fin,579.00,531.00,573.15,533.55,39.6,7.42
PNC Infratech,314.00,289.70,309.65,288.35,21.3,7.39
Hind Copper,117.20,109.55,116.75,109.60,7.15,6.52
Power Finance,150.55,141.15,149.70,141.15,8.55,6.06
Jindal Stainles,255.00,236.05,253.30,239.15,14.15,5.92
MOIL,171.95,166.00,170.55,161.05,9.5,5.9
Tata Steel,119.70,113.75,119.25,112.65,6.6,5.86
Tata Steel,119.70,113.75,119.25,112.65,6.6,5.86
Nazara,625.50,575.80,613.75,580.70,33.05,5.69
Shipping Corp,144.60,130.10,143.10,135.95,7.15,5.26
Yes Bank,22.10,20.75,21.65,20.60,1.05,5.1
General Insuran,189.80,175.50,187.80,178.75,9.05,5.06
HEG,"1,092.00","1,026.55","1,081.90","1,030.35",51.55,5
Tejas Networks,612.35,575.05,606.40,578.35,28.05,4.85
Rain Industries,179.70,171.05,178.85,170.70,8.15,4.77
Olectra Greente,523.00,495.15,517.65,494.95,22.7,4.59
NBCC (India),40.90,38.70,40.55,38.80,1.75,4.51
IFB Industries,998.00,898.80,941.90,901.70,40.2,4.46
NALCO,84.30,80.85,83.70,80.40,3.3,4.1
Shyam Metalics,330.00,310.10,326.45,313.60,12.85,4.1
Persistent,"4,045.00","3,850.00","4,027.95","3,870.90",157.05,4.06
IDFC First Bank,61.50,58.25,61.15,58.80,2.35,4
KNR Construct,272.80,255.45,265.00,254.85,10.15,3.98
IDFC,84.80,81.30,84.45,81.30,3.15,3.87
Sunteck Realty,349.40,327.05,342.50,329.80,12.7,3.85
Graphite India,392.75,372.60,387.60,373.35,14.25,3.82
Redington,189.30,180.85,187.70,180.80,6.9,3.82
JM Financial,74.50,71.35,74.20,71.50,2.7,3.78
Bank of India,92.40,88.25,91.50,88.25,3.25,3.68
Ashok Leyland,149.00,145.20,148.65,143.40,5.25,3.66
RHI Magnesita,874.75,840.45,870.35,839.60,30.75,3.66
Indian Bank,297.50,284.35,295.75,285.35,10.4,3.64
LIC India,714.60,684.70,709.50,684.60,24.9,3.64
CDSL,"1,163.85","1,116.15","1,155.75","1,115.30",40.45,3.63
AB Capital,156.00,149.80,155.40,150.20,5.2,3.46
New India Assur,131.70,126.05,130.10,125.75,4.35,3.46
Tata Comm,"1,331.95","1,286.15","1,317.55","1,274.45",43.1,3.38
REC,120.75,117.00,120.40,116.50,3.9,3.35
Star Health,593.25,567.05,584.30,566.30,18,3.18
Oil India,216.00,209.05,214.80,208.20,6.6,3.17
Timken,"3,300.00","3,085.00","3,201.00","3,103.85",97.15,3.13
Bombay Burmah,944.90,906.65,935.00,907.10,27.9,3.08
Linde India,"3,570.75","3,430.00","3,540.45","3,434.75",105.7,3.08
L&T Finance,90.20,87.30,89.85,87.25,2.6,2.98
VIP Industries,690.00,666.95,687.60,668.15,19.45,2.91
Hindalco,491.00,475.15,487.05,473.35,13.7,2.89
Sonata,583.35,564.05,579.95,563.70,16.25,2.88
Privi Special,"1,190.00","1,134.40","1,176.00","1,143.35",32.65,2.86
G R Infra,"1,179.80","1,141.10","1,172.35","1,139.90",32.45,2.85
MRPL,58.05,56.15,57.70,56.10,1.6,2.85
CCL Products,553.40,529.30,544.25,529.55,14.7,2.78
Manappuram Fin,120.10,116.15,119.35,116.15,3.2,2.76
M&M Financial,242.55,232.75,241.05,234.60,6.45,2.75
Equitas Bank,60.75,57.65,59.95,58.35,1.6,2.74
Muthoot Finance,"1,095.00","1,062.05","1,091.70","1,063.05",28.65,2.7
HUDCO,54.20,51.95,53.50,52.10,1.4,2.69
Symphony,934.50,907.20,929.20,904.90,24.3,2.69
Indiabulls Real,83.90,81.10,83.25,81.10,2.15,2.65
ITI,107.00,103.50,106.35,103.60,2.75,2.65
Home First,753.00,731.05,750.90,731.65,19.25,2.63
EID Parry,584.70,565.25,583.45,568.55,14.9,2.62
Gujarat Pipavav,104.30,101.05,103.25,100.65,2.6,2.58
HFCL,76.65,73.35,75.60,73.70,1.9,2.58
Bandhan Bank,242.30,235.50,240.15,234.20,5.95,2.54
GMR Airports,41.05,39.90,40.75,39.75,1,2.52
Grindwell Norto,"1,844.70","1,783.65","1,828.65","1,783.65",45,2.52
ONGC,150.80,147.25,150.45,146.75,3.7,2.52
Vedanta,318.00,309.20,316.10,308.40,7.7,2.5
LIC Housing Fin,425.00,411.80,424.45,414.15,10.3,2.49
Chalet Hotels,359.00,345.00,356.05,347.55,8.5,2.45
Jindal Steel,601.90,584.50,594.65,580.60,14.05,2.42
CG Consumer,345.40,336.70,344.45,336.45,8,2.38
Guj State Petro,271.95,261.00,269.95,263.70,6.25,2.37
CSB Bank,247.50,237.85,243.40,237.80,5.6,2.35
SJVN,35.55,34.15,35.05,34.25,0.8,2.34
Restaurant Bran,115.20,112.15,114.30,111.75,2.55,2.28
Godrej Consumer,898.10,877.00,893.50,874.05,19.45,2.23
TML - D,212.50,207.15,210.20,205.65,4.55,2.21
TML - D,212.50,207.15,210.20,205.65,4.55,2.21
Network 18,67.80,66.00,67.55,66.10,1.45,2.19
Can Fin Homes,550.95,534.50,546.35,535.05,11.3,2.11
JK Paper,422.50,410.05,417.65,409.10,8.55,2.09
MOTHERSON,76.10,74.15,75.70,74.15,1.55,2.09
JSW Energy,297.90,288.00,293.55,287.60,5.95,2.07
Ratnamani Metal,"2,005.00","1,949.05","1,996.45","1,956.05",40.4,2.07
BSE Limited,562.40,544.00,556.10,544.90,11.2,2.06
Cera Sanitary,"5,348.05","5,199.05","5,314.75","5,207.30",107.45,2.06
Tata Power,212.20,208.20,211.85,207.70,4.15,2
IOC,78.55,76.45,78.00,76.50,1.5,1.96
Raymond,"1,524.10","1,465.05","1,499.45","1,470.70",28.75,1.95
Anupam Rasayan,695.00,673.30,692.60,679.45,13.15,1.94
Chola Fin Hold,569.20,550.60,561.15,550.55,10.6,1.93
Saregama India,396.00,380.90,392.80,385.40,7.4,1.92
PCBL,133.75,129.50,132.10,129.65,2.45,1.89
Sobha,589.80,572.20,586.95,576.10,10.85,1.88
MMTC Ltd,38.80,37.65,38.50,37.80,0.7,1.85
Max Healthcare,451.25,435.40,447.60,439.55,8.05,1.83
Rallis India,247.20,242.85,246.75,242.35,4.4,1.82
V-Guard Ind,268.00,260.55,266.05,261.40,4.65,1.78
Tata Motors,396.00,391.00,394.80,387.95,6.85,1.77
Tata Motors,396.00,391.00,394.80,387.95,6.85,1.77
TV18 Broadcast,37.85,37.05,37.70,37.05,0.65,1.75
Interglobe Avi,"2,050.00","2,007.10","2,042.75","2,007.70",35.05,1.75
COFORGE LTD.,"4,100.00","3,811.00","3,951.20","3,884.10",67.1,1.73
Easy Trip,54.15,52.35,53.60,52.70,0.9,1.71
Easy Trip,54.15,52.35,53.60,52.70,0.9,1.71
India Cements,224.20,218.60,222.15,218.45,3.7,1.69
Zomato,60.70,59.80,60.30,59.30,1,1.69
Torrent Power,502.25,492.00,500.60,492.35,8.25,1.68
Vedant Fashions,"1,375.00","1,316.00","1,360.60","1,338.10",22.5,1.68
Mahindra CIE,353.90,343.30,349.85,344.10,5.75,1.67
TCNS Clothing C,540.00,525.00,533.15,524.40,8.75,1.67
CESC,77.80,76.35,77.65,76.40,1.25,1.64
Castrol,126.45,121.95,125.15,123.15,2,1.62
GSFC,142.70,138.60,142.00,139.75,2.25,1.61
IEX,142.65,140.45,142.25,140.00,2.25,1.61
Sterlite Techno,179.95,175.60,178.55,175.75,2.8,1.59
FDC,276.70,269.20,275.10,270.85,4.25,1.57
Swan Energy,319.40,301.30,310.75,305.95,4.8,1.57
Greenpanel Ind,344.60,337.05,342.60,337.35,5.25,1.56
Zydus Wellness,"1,538.90","1,509.95","1,530.10","1,506.80",23.3,1.55
Blue Dart,"7,939.00","7,684.05","7,822.75","7,706.05",116.7,1.51
Indoco Remedies,423.90,408.00,412.65,406.65,6,1.48
Century,732.60,710.00,727.10,716.55,10.55,1.47
IDBI Bank,55.65,54.40,55.15,54.35,0.8,1.47
Caplin Labs,727.90,712.50,723.70,713.30,10.4,1.46
AstraZeneca,"3,599.00","3,253.00","3,344.75","3,297.15",47.6,1.44
Godfrey Phillip,"2,020.00","1,960.00","2,006.80","1,978.70",28.1,1.42
JB Chemicals,"1,978.40","1,934.95","1,971.45","1,944.50",26.95,1.39
DLF,382.65,374.55,380.15,375.00,5.15,1.37
Dilip Buildcon,222.00,216.25,219.95,217.00,2.95,1.36
TCI Express,"1,826.60","1,801.95","1,818.05","1,793.65",24.4,1.36
Dalmia Bharat,"1,899.00","1,860.00","1,887.70","1,862.80",24.9,1.34
APL Apollo,"1,111.00","1,080.00","1,106.30","1,092.00",14.3,1.31
Navin Fluorine,"4,154.00","4,060.00","4,122.40","4,069.25",53.15,1.31
ICICI Bank,907.00,894.00,902.45,890.85,11.6,1.3
Alok Industries,15.90,15.40,15.75,15.55,0.2,1.29
Avanti Feeds,391.75,384.70,390.25,385.35,4.9,1.27
Chambal Fert,316.00,310.05,314.15,310.20,3.95,1.27
Vodafone Idea,8.10,7.85,8.00,7.90,0.1,1.27
