company_name,high,low,last_price,prev_close,change,percent_gain
RHI Magnesita,835.00,702.20,795.90,704.60,91.3,12.96
Rashtriya Chem,119.20,104.20,116.30,104.30,12,11.51
Fert and Chem,146.95,128.00,142.25,128.40,13.85,10.79
NBCC (India),42.00,38.25,41.65,37.70,3.95,10.48
Rail Vikas,63.80,56.60,63.80,58.00,5.8,10
Kalyan Jeweller,99.80,91.65,98.70,91.20,7.5,8.22
Edelweiss,67.80,60.30,63.90,59.75,4.15,6.95
GSFC,130.20,120.70,129.05,120.70,8.35,6.92
KPIT Tech,735.00,685.10,727.00,683.40,43.6,6.38
MMTC Ltd,38.40,35.30,37.45,35.35,2.1,5.94
HUDCO,51.15,47.50,50.85,48.20,2.65,5.5
GNFC,632.70,590.00,623.65,591.95,31.7,5.36
CESC,76.55,72.00,76.30,72.45,3.85,5.31
Laxmi Organic,304.80,287.85,302.90,288.40,14.5,5.03
Mastek,"1,669.85","1,583.55","1,658.80","1,583.55",75.25,4.75
PNB,50.90,48.30,50.35,48.20,2.15,4.46
Sun Pharma Adv,256.15,243.80,253.60,243.00,10.6,4.36
Rallis India,242.00,230.50,239.25,229.35,9.9,4.32
Chambal Fert,301.70,285.60,296.90,285.10,11.8,4.14
Interglobe Avi,"1,897.90","1,825.70","1,893.35","1,818.95",74.4,4.09
TTK Prestige,898.45,855.10,886.70,855.00,31.7,3.71
Borosil Renew,540.35,520.05,537.30,518.35,18.95,3.66
AstraZeneca,"3,495.00","3,319.70","3,367.00","3,251.25",115.75,3.56
Aegis Logistics,333.95,319.25,329.65,319.00,10.65,3.34
PNC Infratech,277.70,266.00,276.25,267.35,8.9,3.33
GMR Airports,39.45,37.60,39.00,37.80,1.2,3.17
Indoco Remedies,391.95,369.00,387.50,376.00,11.5,3.06
Apollo Hospital,"4,616.15","4,448.00","4,605.20","4,469.80",135.4,3.03
Aster DM Health,229.00,221.80,228.25,221.80,6.45,2.91
Hikal,344.25,332.50,340.35,330.75,9.6,2.9
Carborundum,830.00,800.75,825.50,802.30,23.2,2.89
ITI,112.30,108.50,111.45,108.35,3.1,2.86
Syngene Intl,619.00,597.00,617.35,600.25,17.1,2.85
KRBL,409.00,397.00,406.35,395.85,10.5,2.65
AB Capital,129.85,125.70,129.00,125.70,3.3,2.63
HFCL,80.20,77.45,79.20,77.20,2,2.59
Mahindra Logist,499.80,480.25,497.10,484.65,12.45,2.57
Adani Green Ene,"2,050.00","1,987.00","2,036.50","1,986.10",50.4,2.54
MCX India,"1,553.00","1,505.05","1,543.15","1,506.10",37.05,2.46
Macrotech Dev,"1,002.45",961.00,988.30,965.00,23.3,2.41
PCBL,137.30,132.90,136.00,132.80,3.2,2.41
Asahi India,635.00,613.00,632.55,618.00,14.55,2.35
JK Lakshmi Cem,647.90,625.15,644.95,630.40,14.55,2.31
Adani Total Gas,"3,794.75","3,671.45","3,752.45","3,671.40",81.05,2.21
Can Fin Homes,527.40,512.75,525.65,514.30,11.35,2.21
Federal Bank,134.95,131.65,134.35,131.45,2.9,2.21
Mahindra Life,374.30,359.10,372.05,364.30,7.75,2.13
Supreme Ind,"2,312.00","2,232.05","2,304.85","2,257.60",47.25,2.09
Vedant Fashions,"1,359.95","1,315.00","1,348.55","1,320.95",27.6,2.09
