company_name,high,low,last_price,prev_close,change,percent_gain
Polyplex Corp,"1,697.00","1,494.00","1,674.70","1,494.35",180.35,12.07
Dhani Services,39.90,36.00,38.80,36.30,2.5,6.89
Transport Corp,655.00,596.20,642.90,606.95,35.95,5.92
Just Dial,680.00,631.00,675.10,637.65,37.45,5.87
Fert and Chem,336.50,323.30,336.50,320.50,16,4.99
TataTeleservice,87.40,82.15,87.40,83.25,4.15,4.98
Rail Vikas,78.15,76.20,78.15,74.45,3.7,4.97
Welspun Corp,228.40,214.50,225.80,215.60,10.2,4.73
Allcargo,436.00,412.95,430.25,411.75,18.5,4.49
Swan Energy,346.55,326.10,341.50,327.55,13.95,4.26
APL Apollo,"1,190.00","1,143.40","1,188.90","1,142.20",46.7,4.09
SAIL,91.20,87.35,90.70,87.15,3.55,4.07
Siemens,"3,084.25","2,963.15","3,064.65","2,945.45",119.2,4.05
Patanjali Foods,"1,204.25","1,125.00","1,193.05","1,146.95",46.1,4.02
Hind Zinc,363.90,350.50,361.35,347.55,13.8,3.97
RITES,342.00,328.45,340.50,327.70,12.8,3.91
Sundram,"1,008.00",965.15,994.10,961.85,32.25,3.35
Max Financial,831.00,801.80,828.35,801.85,26.5,3.3
Oil India,236.00,226.00,233.15,225.90,7.25,3.21
CSB Bank,254.95,244.00,253.40,245.65,7.75,3.15
Hindalco,504.00,488.50,502.95,487.90,15.05,3.08
Narayana Hruda,758.60,728.15,748.50,727.45,21.05,2.89
NLC India,83.30,80.05,82.50,80.20,2.3,2.87
Zydus Life,445.60,432.00,443.45,431.45,12,2.78
Ipca Labs,883.65,848.00,875.50,851.95,23.55,2.76
NHPC,42.50,40.70,42.05,40.95,1.1,2.69
Poonawalla Fin,304.90,292.10,301.35,293.60,7.75,2.64
Redington,191.80,186.50,190.95,186.10,4.85,2.61
Tata Steel,123.00,120.00,122.45,119.35,3.1,2.6
Tata Steel,123.00,120.00,122.45,119.35,3.1,2.6
Jindal Steel,603.50,587.75,601.05,585.85,15.2,2.59
Sterlite Techno,187.00,180.10,184.20,179.55,4.65,2.59
Sheela Foam,"1,262.35","1,226.40","1,253.75","1,223.20",30.55,2.5
Trent,"1,232.25","1,190.90","1,222.80","1,193.10",29.7,2.49
Larsen,"2,274.80","2,200.00","2,266.50","2,213.10",53.4,2.41
Guj Amb Exports,243.95,236.95,242.70,237.10,5.6,2.36
GE Shipping,654.00,630.10,649.45,635.05,14.4,2.27
Metro Brands,886.00,847.00,864.50,845.35,19.15,2.27
Astral Ltd,"2,042.50","1,989.00","2,030.75","1,988.90",41.85,2.1
Havells India,"1,210.50","1,175.35","1,202.80","1,178.10",24.7,2.1
Pidilite Ind,"2,493.30","2,431.15","2,488.65","2,437.45",51.2,2.1
CESC,75.10,73.05,74.70,73.20,1.5,2.05
Torrent Pharma,"1,620.00","1,582.30","1,617.60","1,585.55",32.05,2.02
Edelweiss,77.40,73.45,75.25,73.80,1.45,1.96
Vedanta,325.80,318.25,324.15,317.95,6.2,1.95
Go Fashion,"1,199.90","1,161.00","1,193.20","1,170.75",22.45,1.92
Macrotech Dev,"1,119.00","1,036.05","1,106.90","1,086.30",20.6,1.9
KRBL,409.50,399.10,405.90,398.45,7.45,1.87
Lupin,770.00,752.40,767.15,753.25,13.9,1.85
Carborundum,925.00,900.45,921.30,904.75,16.55,1.83
EID Parry,550.50,538.85,549.30,539.45,9.85,1.83
UPL,734.00,721.05,732.35,719.20,13.15,1.83
Gland,"1,429.95","1,387.15","1,423.45","1,398.35",25.1,1.79
Amara Raja Batt,585.95,572.15,582.35,572.15,10.2,1.78
HDFC,"2,691.35","2,629.45","2,687.65","2,640.65",47,1.78
HDFC Bank,"1,641.60","1,599.70","1,637.30","1,608.90",28.4,1.77
Coal India,217.35,213.20,216.85,213.10,3.75,1.76
Hind Copper,130.90,128.50,130.50,128.25,2.25,1.75
Gujarat Pipavav,97.20,94.50,96.40,94.75,1.65,1.74
Wipro,403.85,398.00,403.20,396.35,6.85,1.73
Intellect Desig,429.80,419.00,426.55,419.35,7.2,1.72
Zomato,51.45,48.85,51.00,50.15,0.85,1.69
Jubilant Food,505.95,492.65,503.80,495.75,8.05,1.62
ABB India,"2,925.00","2,877.00","2,920.35","2,874.95",45.4,1.58
Chola Invest.,694.90,680.05,692.10,681.40,10.7,1.57
Prince Pipes,593.50,580.50,591.60,582.50,9.1,1.56
TVS Motor,"1,007.95",990.80,"1,002.05",986.65,15.4,1.56
Gujarat Gas,460.45,447.00,455.45,448.50,6.95,1.55
Welspun India,73.45,72.00,72.85,71.75,1.1,1.53
Cochin Shipyard,510.20,494.80,507.45,499.85,7.6,1.52
eClerx Services,"1,430.95","1,400.10","1,423.15","1,402.05",21.1,1.5
Uflex,570.40,561.00,569.00,560.60,8.4,1.5
CreditAccess Gr,899.60,883.10,894.75,881.70,13.05,1.48
HUDCO,51.60,50.45,51.30,50.55,0.75,1.48
Bharti Airtel,780.00,766.00,776.55,765.70,10.85,1.42
Can Fin Homes,538.05,525.40,533.50,526.05,7.45,1.42
Raymond,"1,553.00","1,497.00","1,526.20","1,505.00",21.2,1.41
PNC Infratech,327.60,317.45,326.05,321.55,4.5,1.4
Container Corp,709.70,692.55,705.15,695.45,9.7,1.39
IWML,"1,869.50","1,841.55","1,865.65","1,840.05",25.6,1.39
BHEL,81.20,79.55,80.90,79.80,1.1,1.38
Aditya Birla F,267.95,261.40,265.00,261.40,3.6,1.38
Syngene Intl,613.80,601.05,612.30,603.95,8.35,1.38
Kansai Nerolac,419.30,409.45,416.40,410.80,5.6,1.36
Triveni Engg,288.40,280.55,285.65,281.85,3.8,1.35
Rajesh Exports,850.00,810.00,832.25,821.25,11,1.34
JM Financial,73.00,71.30,72.40,71.45,0.95,1.33
Polycab,"2,764.85","2,720.50","2,753.60","2,717.35",36.25,1.33
Ajanta Pharma,"1,200.80","1,163.30","1,184.60","1,169.15",15.45,1.32
Abbott India,"22,047.00","21,613.10","21,962.25","21,681.35",280.9,1.3
Apollo Tyres,324.95,319.35,323.30,319.25,4.05,1.27
JSW Steel,769.50,755.20,767.15,757.50,9.65,1.27
Berger Paints,575.65,565.50,574.80,567.70,7.1,1.25
KEI Industries,"1,484.15","1,452.00","1,466.85","1,448.70",18.15,1.25
Yes Bank,20.45,20.00,20.35,20.10,0.25,1.24
Divis Labs,"3,394.00","3,347.40","3,388.50","3,347.40",41.1,1.23
Shyam Metalics,305.80,300.00,304.20,300.50,3.7,1.23
Indoco Remedies,400.65,393.35,398.40,393.65,4.75,1.21
Sapphire Foods,"1,317.90","1,295.90","1,309.35","1,293.90",15.45,1.19
Tata Chemicals,"1,000.50",988.35,998.95,987.20,11.75,1.19
Power Finance,152.00,149.80,151.70,149.95,1.75,1.17
Blue Star,"1,257.90","1,216.85","1,253.50","1,239.10",14.4,1.16
Chambal Fert,307.90,302.80,306.30,302.80,3.5,1.16
India Cements,217.80,213.10,217.35,214.85,2.5,1.16
KEC Intl,492.45,481.35,488.60,483.05,5.55,1.15
Rain Industries,180.20,176.80,179.60,177.55,2.05,1.15
JBM Auto,568.00,547.60,554.15,547.95,6.2,1.13
GMR Airports,40.70,40.00,40.60,40.15,0.45,1.12
PNB Housing Fin,560.05,542.40,551.75,545.70,6.05,1.11
Westlife Food,719.00,678.00,707.65,699.95,7.7,1.1
IRFC,33.40,32.80,33.05,32.70,0.35,1.07
One 97 Paytm,535.90,528.95,531.70,526.10,5.6,1.06
Tanla Platforms,715.00,705.10,712.10,704.60,7.5,1.06
HFCL,72.85,71.30,72.10,71.35,0.75,1.05
Petronet LNG,222.40,219.80,222.00,219.70,2.3,1.05
NTPC,169.70,167.10,169.45,167.70,1.75,1.04
Mahanagar Gas,866.70,852.10,862.65,854.05,8.6,1.01
Dr Lal PathLab,"2,162.10","2,129.95","2,158.70","2,137.65",21.05,0.98
Equitas Bank,56.90,55.65,56.50,55.95,0.55,0.98
Shriram Finance,"1,291.75","1,256.15","1,284.00","1,271.65",12.35,0.97
Dilip Buildcon,221.70,219.00,220.20,218.10,2.1,0.96
Grasim,"1,686.80","1,663.95","1,676.50","1,660.70",15.8,0.95
ONGC,149.75,148.20,149.25,147.85,1.4,0.95
Sobha,595.00,586.85,593.40,587.85,5.55,0.94
SBI Life Insura,"1,322.00","1,302.15","1,310.65","1,298.45",12.2,0.94
M&M Financial,233.50,228.85,232.15,230.00,2.15,0.93
New India Assur,129.20,125.50,126.50,125.35,1.15,0.92
IGL,422.85,415.75,422.20,418.45,3.75,0.9
Bharat Forge,875.50,860.30,872.75,865.05,7.7,0.89
NALCO,85.80,84.10,85.25,84.50,0.75,0.89
CG Power ,310.95,303.10,308.35,305.65,2.7,0.88
Page Industries,"40,870.05","40,270.00","40,624.10","40,269.55",354.55,0.88
MOIL,170.55,167.75,169.60,168.15,1.45,0.86
Godrej Prop,"1,251.10","1,225.10","1,247.80","1,237.45",10.35,0.84
AB Capital,148.55,146.20,148.15,146.95,1.2,0.82
Balrampur Chini,406.75,398.00,401.05,397.80,3.25,0.82
ACC,"2,370.00","2,330.00","2,365.00","2,346.00",19,0.81
Alkem Lab,"3,066.00","3,021.55","3,059.20","3,034.75",24.45,0.81
Finolex Cables,564.85,549.80,559.30,554.80,4.5,0.81
General Insuran,183.80,177.85,179.85,178.40,1.45,0.81
Blue Dart,"7,236.80","7,070.15","7,123.55","7,066.90",56.65,0.8
Zensar Tech,224.00,217.00,218.45,216.80,1.65,0.76
Jyothy Labs,207.45,202.25,205.00,203.45,1.55,0.76
Honeywell Autom,"39,994.00","39,319.25","39,618.50","39,319.25",299.25,0.76
MRF,"90,399.95","89,279.95","90,196.85","89,526.75",670.1,0.75
Garware Technic,"2,964.00","2,900.00","2,952.95","2,931.35",21.6,0.74
Zee Entertain,230.60,226.50,230.05,228.35,1.7,0.74
Britannia,"4,422.00","4,355.55","4,393.70","4,362.05",31.65,0.73
Prism Johnson,105.70,102.60,103.30,102.55,0.75,0.73
ITC,336.55,332.40,334.65,332.25,2.4,0.72
Sun Pharma,"1,041.50","1,030.15","1,040.10","1,032.70",7.4,0.72
Indiabulls Hsg,142.10,138.65,141.30,140.30,1,0.71
HUL,"2,693.50","2,660.00","2,686.20","2,667.55",18.65,0.7
J. K. Cement,"2,975.90","2,926.85","2,967.05","2,946.40",20.65,0.7
LIC Housing Fin,398.45,393.00,396.40,393.65,2.75,0.7
Vodafone Idea,7.35,7.15,7.30,7.25,0.05,0.69
IDFC,88.30,85.75,87.30,86.70,0.6,0.69
PB Fintech,449.00,434.00,445.00,441.95,3.05,0.69
Axis Bank,925.60,913.25,924.00,917.70,6.3,0.69
Endurance Techn,"1,439.60","1,417.70","1,430.85","1,421.30",9.55,0.67
IOC,82.90,81.25,82.15,81.60,0.55,0.67
Sonata,585.00,576.50,583.10,579.20,3.9,0.67
Titan Company,"2,429.85","2,412.80","2,424.10","2,407.95",16.15,0.67
Mahindra Logist,497.30,482.80,487.10,483.90,3.2,0.66
Thermax,"1,986.35","1,965.15","1,980.75","1,967.80",12.95,0.66
Shree Renuka,56.35,54.50,54.80,54.45,0.35,0.64
INDUS TOWERS,177.60,175.05,177.05,175.95,1.1,0.63
Glenmark,423.85,414.65,419.15,416.55,2.6,0.62
Laurus Labs,355.95,351.65,354.65,352.45,2.2,0.62
Rashtriya Chem,129.90,125.45,126.75,126.00,0.75,0.6
SJVN,34.60,34.00,34.10,33.90,0.2,0.59
Chola Fin Hold,596.65,586.40,593.05,589.65,3.4,0.58
Varun Beverages,"1,224.70","1,207.00","1,217.30","1,210.30",7,0.58
Ambuja Cements,522.45,513.00,520.45,517.50,2.95,0.57
Poly Medicure,881.95,868.55,874.90,869.90,5,0.57
Bata India,"1,599.00","1,568.30","1,593.35","1,584.40",8.95,0.56
HEG,"1,111.95","1,087.60","1,092.75","1,086.65",6.1,0.56
MMTC Ltd,36.00,35.60,35.75,35.55,0.2,0.56
Shoppers Stop,692.25,681.60,686.70,682.95,3.75,0.55
Cera Sanitary,"5,417.65","5,350.00","5,382.50","5,353.45",29.05,0.54
INOX Leisure,495.55,489.00,492.15,489.55,2.6,0.53
ICICI Prudentia,488.75,475.00,487.35,484.80,2.55,0.53
Info Edge,"3,759.00","3,711.00","3,748.85","3,729.85",19,0.51
MRPL,59.95,57.85,59.30,59.00,0.3,0.51
TeamLease Ser.,"2,499.95","2,452.80","2,467.55","2,455.15",12.4,0.51
ICICI Bank,872.00,858.65,869.50,865.15,4.35,0.5
Sun TV Network,487.15,481.45,485.70,483.30,2.4,0.5
REC,124.35,122.95,123.70,123.10,0.6,0.49
Firstsource Sol,105.90,104.00,104.90,104.40,0.5,0.48
Jamna Auto,106.65,105.00,105.50,105.00,0.5,0.48
Tejas Networks,565.80,556.85,560.85,558.20,2.65,0.47
CG Consumer,327.35,320.00,325.50,324.05,1.45,0.45
Sona BLW,421.00,416.25,420.25,418.35,1.9,0.45
Finolex Ind,175.00,172.20,172.95,172.20,0.75,0.44
Power Grid Corp,220.15,216.40,219.35,218.40,0.95,0.43
Exide Ind,185.60,183.35,185.00,184.25,0.75,0.41
Alembic Pharma,554.85,550.35,553.05,550.85,2.2,0.4
Apollo Hospital,"4,352.00","4,305.00","4,339.80","4,322.85",16.95,0.39
Godfrey Phillip,"1,973.80","1,922.00","1,936.80","1,929.25",7.55,0.39
IRB Infra,313.45,307.70,309.90,308.70,1.2,0.39
Infosys,"1,551.85","1,539.60","1,545.40","1,539.50",5.9,0.38
Bosch,"17,185.00","16,885.10","17,063.00","16,999.05",63.95,0.38
Ashok Leyland,148.10,146.20,147.40,146.85,0.55,0.37
HCL Tech,"1,125.85","1,114.10","1,115.15","1,111.05",4.1,0.37
Fine Organics,"5,553.90","5,500.95","5,520.20","5,500.60",19.6,0.36
Tata Coffee,216.95,214.80,216.15,215.40,0.75,0.35
Devyani Int,160.00,157.50,158.95,158.40,0.55,0.35
TCS,"3,408.95","3,372.25","3,390.00","3,378.40",11.6,0.34
