company_name,high,low,last_price,prev_close,change,percent_gain
"Adani EnterprisAdd toWatchlist | PortfolioACTIONSOnly Buyers in Adani Enterpris on NSEAdani Enterpris Block Deal on NSE||Qty: 10,768||Deal Price: 1,153.30||Value (cr): 1.24||Time: 09:16am","1,398.00","1,103.75","1,363.85","1,193.50",170.35,14.27
"JSW EnergyAdd toWatchlist | PortfolioACTIONSJSW Energy closes above  its 30-Day,150-Day,200-Day Moving Average today.",236.80,208.15,234.65,208.25,26.4,12.68
Elgi EquipmentsAdd toWatchlist | PortfolioACTIONSElgi Equipments closes above 150-Day Moving Average of 450.56 today.,474.60,429.20,467.95,429.15,38.8,9.04
UflexAdd toWatchlist | PortfolioACTIONSUflex closes below 30-Day Moving Average of 559.33 today.,388.40,348.00,378.60,353.65,24.95,7.05
"Zee EntertainAdd toWatchlist | PortfolioACTIONSZee Entertain Block Deal on NSE||Qty: 134,991||Deal Price: 189.70||Value (cr): 2.56||Time: 09:16amNEWSZee Entertainment: Merger with Sony is the only hero in this daily soap 2023-02-27 16:42:48View all",198.50,188.30,195.60,182.95,12.65,6.91
"Yes BankAdd toWatchlist | PortfolioACTIONSYes Bank Block Deal on NSE||Qty: 821,606||Deal Price: 16.35||Value (cr): 1.34||Time: 09:17amYes Bank closes above 200-Day Moving Average of 16.24 today.",17.65,16.30,17.45,16.40,1.05,6.4
"Bank of IndiaAdd toWatchlist | PortfolioACTIONSBank of India Block Deal on NSE||Qty: 168,339||Deal Price: 70.50||Value (cr): 1.19||Time: 09:16am",71.40,67.55,70.85,66.90,3.95,5.9
Karur VysyaAdd toWatchlist | PortfolioACTIONSKarur Vysya closes above 50-Day Moving Average of 107.52 today.,103.10,96.40,102.00,96.55,5.45,5.64
"Triveni TurbineAdd toWatchlist | PortfolioACTIONSTriveni Turbine closes above 30-Day,50-Day Moving Average today.",330.00,302.20,317.55,300.65,16.9,5.62
"Adani PortsAdd toWatchlist | PortfolioACTIONSAdani Ports Block Deal on NSE||Qty: 26,214||Deal Price: 555.25||Value (cr): 1.46||Time: 09:18amAdani Ports Block Deal on NSE||Qty: 19,769||Deal Price: 565.05||Value (cr): 1.12||Time: 09:17am",614.45,551.95,592.45,562.00,30.45,5.42
Fert and ChemAdd toWatchlist | PortfolioACTIONSOnly Buyers in Fert and Chem on NSE,234.15,226.00,234.15,223.00,11.15,5
Adani Green EneAdd toWatchlist | PortfolioACTIONSOnly Buyers in Adani Green Ene on NSEOnly Sellers in Adani Green Ene on NSE,485.30,439.10,485.30,462.20,23.1,5
