company_name,high,low,last_price,prev_close,change,percent_gain
Indian Hotels,330.45,310.20,326.70,301.00,25.70,8.54
EIH,177.85,165.00,175.45,163.00,12.45,7.64
Borosil Renew,534.00,482.00,509.60,476.90,32.70,6.86
Bajaj Electric,"1,160.00","1,080.00","1,148.00","1,074.75",73.25,6.82
Brightcom Group,28.90,25.25,26.70,25.00,1.70,6.8
Chola Invest.,774.30,731.10,749.80,706.95,42.85,6.06
JK Lakshmi Cem,803.00,738.95,774.10,735.70,38.40,5.22
Amara Raja Batt,599.60,572.00,593.70,566.55,27.15,4.79
CreditAccess Gr,965.00,862.70,900.85,860.50,40.35,4.69
Dixon Technolog,"2,860.00","2,716.05","2,806.60","2,681.55",125.05,4.66
Jindal Steel,622.75,577.40,608.25,583.55,24.70,4.23
AIA Engineering,"2,899.00","2,742.90","2,852.25","2,747.45",104.80,3.81
360 ONE WAM,"1,927.95","1,827.30","1,891.95","1,827.10",64.85,3.55
Bajaj Holdings,"6,100.00","5,885.00","6,082.20","5,883.95",198.25,3.37
Gujarat Gas,486.40,459.40,472.05,456.95,15.10,3.3
Blue Star,"1,282.40","1,237.60","1,266.95","1,228.95",38.00,3.09
Galaxy Surfacta,"2,454.70","2,340.00","2,401.25","2,331.50",69.75,2.99
Jindal Stainles,272.60,254.95,262.05,254.65,7.40,2.91
Home First,773.90,740.05,759.60,738.40,21.20,2.87
KEI Industries,"1,696.00","1,621.15","1,660.90","1,615.65",45.25,2.8
Orient Electric,272.50,259.50,270.20,262.90,7.30,2.78
Vinati Organics,"1,890.00","1,848.35","1,883.65","1,833.45",50.20,2.74
Apollo Tyres,336.40,321.35,329.45,321.20,8.25,2.57
ITC,365.70,329.10,361.40,352.35,9.05,2.57
Polycab,"3,045.00","2,913.30","2,995.40","2,921.25",74.15,2.54
Birla Corp,951.00,910.55,928.95,906.05,22.90,2.53
DCM Shriram,912.60,841.40,884.65,863.85,20.80,2.41
Timken,"3,279.55","3,035.30","3,201.25","3,126.05",75.20,2.41
Vedant Fashions,"1,254.00","1,117.05","1,219.95","1,191.60",28.35,2.38
SBI Card,745.40,724.45,739.70,722.85,16.85,2.33
Varun Beverages,"1,184.00","1,131.50","1,172.85","1,146.25",26.60,2.32
UNO Minda,503.95,489.25,498.70,488.00,10.70,2.19
Sonata,644.40,609.95,620.10,607.00,13.10,2.16
APTUS VALUE,295.95,277.25,283.70,277.85,5.85,2.11
Quess Corp,384.95,360.00,364.15,357.05,7.10,1.99
Biocon,243.95,236.35,239.70,235.05,4.65,1.98
Shilpa,258.10,245.85,250.60,245.75,4.85,1.97
Tata Steel,124.15,119.30,122.05,119.70,2.35,1.96
Tata Steel,124.15,119.30,122.05,119.70,2.35,1.96
Vijaya Diagnost,425.10,410.80,420.40,412.35,8.05,1.95
ICICI Bank,875.20,823.15,847.95,831.90,16.05,1.93
SRF,"2,248.00","2,182.80","2,224.65","2,182.45",42.20,1.93
Zydus Wellness,"1,448.90","1,402.85","1,424.75","1,398.55",26.20,1.87
JSW Steel,738.70,719.80,729.70,716.45,13.25,1.85
Laxmi Organic,288.70,268.10,271.20,266.35,4.85,1.82
Aarti Drugs,429.45,401.30,408.20,401.00,7.20,1.8
AAVAS Financier,"1,858.20","1,815.00","1,841.85","1,809.25",32.60,1.8
Godrej Consumer,939.00,898.55,929.70,913.25,16.45,1.8
PNC Infratech,344.00,321.45,334.40,328.55,5.85,1.78
Mahindra Holida,271.40,256.85,261.45,257.20,4.25,1.65
Trent,"1,265.00","1,192.15","1,216.00","1,196.60",19.40,1.62
Ratnamani Metal,"2,329.95","2,212.10","2,256.00","2,220.40",35.60,1.6
