company_name,high,low,last_price,prev_close,change,percent_gain
Hikal,416.80,370.00,410.10,366.15,43.95,12
New India Assur,128.80,116.70,125.75,115.35,10.4,9.02
Gujarat Pipavav,109.40,93.80,100.65,93.55,7.1,7.59
Swan Energy,324.00,288.10,305.95,286.60,19.35,6.75
General Insuran,185.50,170.00,178.75,167.95,10.8,6.43
PNB Housing Fin,540.60,503.90,533.55,503.00,30.55,6.07
Jindal Stainles,241.85,224.40,239.15,226.30,12.85,5.68
EIH,180.10,169.00,177.30,168.45,8.85,5.25
Solar Ind,"4,435.00","4,190.00","4,384.55","4,170.75",213.8,5.13
Fert and Chem,373.35,361.30,373.35,355.60,17.75,4.99
Shriram Finance,"1,384.80","1,325.15","1,376.90","1,312.25",64.65,4.93
Welspun Corp,239.00,227.35,236.95,226.30,10.65,4.71
Suzlon Energy,11.00,10.15,10.60,10.15,0.45,4.43
DCM Shriram,902.45,858.00,898.90,861.40,37.5,4.35
Indoco Remedies,416.00,390.60,406.65,389.85,16.8,4.31
Manappuram Fin,117.50,112.15,116.15,111.45,4.7,4.22
Guj Alkali,793.50,736.05,767.10,737.05,30.05,4.08
Sobha,593.00,556.60,576.10,553.80,22.3,4.03
Rallis India,248.00,233.25,242.35,233.20,9.15,3.92
Amara Raja Batt,577.45,556.35,571.75,550.25,21.5,3.91
GMM Pfaudler,"1,595.00","1,512.00","1,567.05","1,508.20",58.85,3.9
Canara Bank,336.70,321.35,333.30,321.15,12.15,3.78
Godfrey Phillip,"1,999.90","1,890.00","1,978.70","1,907.65",71.05,3.72
SUMITOMO,494.90,472.00,488.20,470.75,17.45,3.71
IDFC First Bank,59.50,57.20,58.80,56.75,2.05,3.61
IDFC,82.00,78.85,81.30,78.55,2.75,3.5
Saregama India,394.25,376.90,385.40,372.40,13,3.49
Raymond,"1,503.90","1,433.00","1,470.70","1,426.05",44.65,3.13
Mahindra Holida,271.70,263.75,269.55,261.40,8.15,3.12
Union Bank,81.50,79.50,80.40,78.00,2.4,3.08
NIIT,314.75,306.85,312.20,303.05,9.15,3.02
Metro Brands,913.00,858.15,883.50,858.05,25.45,2.97
Equitas Bank,59.15,56.95,58.35,56.70,1.65,2.91
Rajesh Exports,742.00,711.05,731.70,711.20,20.5,2.88
Radico Khaitan,"1,025.00",994.15,"1,012.40",984.15,28.25,2.87
KNR Construct,263.70,252.90,254.85,247.80,7.05,2.85
Thermax,"1,980.00","1,925.55","1,968.20","1,913.75",54.45,2.85
Privi Special,"1,170.00","1,120.00","1,143.35","1,112.00",31.35,2.82
NBCC (India),39.50,38.00,38.80,37.75,1.05,2.78
Indian Bank,287.30,280.15,285.35,277.65,7.7,2.77
PNC Infratech,294.80,281.00,288.35,280.60,7.75,2.76
Hatsun Agro,917.90,890.00,909.75,885.60,24.15,2.73
Sharda Crop,524.70,502.00,514.95,501.30,13.65,2.72
Bank of Mah,31.45,30.40,30.60,29.80,0.8,2.68
Phoenix Mills,"1,438.70","1,382.15","1,422.50","1,385.70",36.8,2.66
Guj State Petro,267.45,258.05,263.70,257.15,6.55,2.55
HLE Glascoat,695.00,652.25,664.45,647.95,16.5,2.55
HLE Glascoat,695.00,652.25,664.45,647.95,16.5,2.55
Century,719.20,702.00,716.55,698.90,17.65,2.53
Delta Corp,214.70,208.10,212.80,207.70,5.1,2.46
Prestige Estate,466.45,453.00,463.55,452.50,11.05,2.44
Shyam Metalics,316.00,306.10,313.60,306.20,7.4,2.42
Lakshmi Machine,"12,186.65","11,875.00","12,132.55","11,848.70",283.85,2.4
Bajaj Finserv,"1,573.00","1,525.85","1,547.85","1,511.70",36.15,2.39
Bajaj Finserv,"1,573.00","1,525.85","1,547.85","1,511.70",36.15,2.39
Central Bank,32.90,32.00,32.15,31.40,0.75,2.39
Bank of India,89.75,86.75,88.25,86.20,2.05,2.38
M&M Financial,237.65,229.00,234.60,229.15,5.45,2.38
CRISIL,"3,099.15","2,962.00","3,067.30","2,996.75",70.55,2.35
IOC,77.50,75.20,76.50,74.75,1.75,2.34
JK Lakshmi Cem,840.25,800.10,816.35,797.80,18.55,2.33
REC,118.50,113.60,116.50,113.85,2.65,2.33
Fortis Health,288.00,280.15,286.10,279.70,6.4,2.29
Patanjali Foods,"1,205.00","1,173.00","1,193.40","1,167.20",26.2,2.24
IOB,33.20,31.80,32.10,31.40,0.7,2.23
Yes Bank,20.85,20.30,20.60,20.15,0.45,2.23
ZFCVINDIA,"9,147.95","8,803.00","8,960.65","8,766.20",194.45,2.22
Oberoi Realty,880.95,850.90,867.95,849.20,18.75,2.21
Orient Electric,267.25,259.10,263.60,257.90,5.7,2.21
EPL,175.00,166.65,170.65,167.05,3.6,2.16
Mastek,"1,720.00","1,687.40","1,709.10","1,673.30",35.8,2.14
MphasiS,"2,001.90","1,950.00","1,972.80","1,931.60",41.2,2.13
Anupam Rasayan,691.70,666.00,679.45,665.55,13.9,2.09
Adani Wilmar,627.80,609.00,617.65,605.20,12.45,2.06
Aarti Drugs,461.00,450.65,460.10,451.05,9.05,2.01
Rashtriya Chem,141.50,132.40,134.55,131.90,2.65,2.01
Power Finance,143.20,138.25,141.15,138.40,2.75,1.99
SAIL,84.45,82.10,82.65,81.05,1.6,1.97
SIS,399.50,385.55,392.80,385.30,7.5,1.95
Birlasoft,305.45,297.10,298.75,293.10,5.65,1.93
Chambal Fert,314.20,306.10,310.20,304.35,5.85,1.92
PNB,57.30,55.80,56.45,55.40,1.05,1.9
Shoppers Stop,712.40,693.70,709.35,696.25,13.1,1.88
RHI Magnesita,859.65,830.00,839.60,824.30,15.3,1.86
JM Financial,73.40,71.00,71.50,70.20,1.3,1.85
IGL,416.45,408.00,413.95,406.50,7.45,1.83
UTI AMC,870.00,843.20,860.90,845.40,15.5,1.83
TCNS Clothing C,528.85,515.10,524.40,515.05,9.35,1.82
Go Fashion,"1,230.00","1,168.65","1,197.15","1,175.85",21.3,1.81
L&T Finance,88.35,86.30,87.25,85.70,1.55,1.81
Just Dial,604.95,590.15,600.90,590.40,10.5,1.78
NCC,85.80,82.85,83.90,82.45,1.45,1.76
Edelweiss,67.40,63.35,64.05,62.95,1.1,1.75
MMTC Ltd,38.45,37.45,37.80,37.15,0.65,1.75
CreditAccess Gr,920.00,899.95,915.30,899.70,15.6,1.73
Titan Company,"2,610.00","2,553.05","2,597.50","2,553.25",44.25,1.73
Exide Ind,181.80,177.95,180.25,177.20,3.05,1.72
NALCO,82.50,79.90,80.40,79.05,1.35,1.71
Tejas Networks,586.90,571.40,578.35,568.60,9.75,1.71
Gujarat Gas,490.75,478.55,486.15,478.05,8.1,1.69
Engineers India,80.65,78.30,78.85,77.55,1.3,1.68
BSE Limited,547.35,539.50,544.90,535.95,8.95,1.67
Kalpataru Power,567.50,553.35,558.90,549.80,9.1,1.66
IFB Industries,910.95,893.00,901.70,887.15,14.55,1.64
RBL Bank,185.40,177.75,179.40,176.50,2.9,1.64
Honeywell Autom,"41,900.00","40,950.00","41,701.95","41,029.35",672.6,1.64
Mahindra CIE,347.40,338.05,344.10,338.65,5.45,1.61
Sudarshan Chem,395.95,384.00,389.70,383.55,6.15,1.6
Indian Hotels,321.00,313.10,318.65,313.65,5,1.59
CHEMPLAST SANMA,470.10,455.10,459.65,452.70,6.95,1.54
Coal India,226.45,222.25,225.05,221.65,3.4,1.53
GSFC,143.65,138.10,139.75,137.65,2.1,1.53
Fine Organics,"5,789.00","5,702.30","5,740.90","5,654.90",86,1.52
KRBL,396.80,386.80,391.15,385.35,5.8,1.51
Nazara,584.00,572.15,580.70,572.05,8.65,1.51
Balkrishna Ind,"2,160.00","2,105.70","2,131.25","2,100.10",31.15,1.48
Laxmi Organic,303.00,294.85,296.90,292.60,4.3,1.47
Container Corp,746.40,728.25,738.80,728.20,10.6,1.46
Jamna Auto,105.75,103.75,104.75,103.25,1.5,1.45
ONGC,148.75,144.55,146.75,144.65,2.1,1.45
Indigo Paints,"1,318.90","1,289.05","1,302.60","1,284.25",18.35,1.43
Westlife Food,803.45,783.05,789.60,778.55,11.05,1.42
Emami,427.65,418.10,425.05,419.10,5.95,1.42
Syngene Intl,592.00,578.75,585.55,577.50,8.05,1.39
Vinati Organics,"2,012.00","1,966.80","1,994.90","1,967.80",27.1,1.38
Prism Johnson,105.75,102.95,104.35,102.95,1.4,1.36
Sterlite Techno,178.70,174.80,175.75,173.40,2.35,1.36
CG Power ,272.35,263.90,270.30,266.70,3.6,1.35
Guj Amb Exports,259.70,249.00,255.75,252.40,3.35,1.33
ICICI Securitie,502.45,491.75,497.35,490.80,6.55,1.33
Bajaj Auto,"3,643.10","3,567.65","3,616.05","3,568.80",47.25,1.32
SBI Card,799.70,791.05,795.50,785.15,10.35,1.32
Welspun India,78.30,76.25,77.10,76.10,1,1.31
Vedant Fashions,"1,354.50","1,320.15","1,338.10","1,320.95",17.15,1.3
