company_name,high,low,last_price,prev_close,change,percent_gain
Bharti Airtel,852.00,832.60,848.75,835.85,12.9,1.54
Endurance Techn,"1,539.80","1,504.55","1,527.85","1,504.75",23.1,1.54
Campus Active,454.00,444.20,450.55,443.75,6.8,1.53
Avenue Supermar,"4,040.00","3,955.00","4,025.50","3,965.10",60.4,1.52
Torrent Pharma,"1,669.90","1,613.00","1,659.90","1,635.00",24.9,1.52
Havells India,"1,261.35","1,216.25","1,253.55","1,234.85",18.7,1.51
Symphony,905.55,886.45,900.55,887.15,13.4,1.51
Suprajit Eng,349.80,341.65,348.55,343.35,5.2,1.51
Just Dial,599.00,588.55,597.40,588.55,8.85,1.5
Titan Company,"2,665.00","2,604.20","2,653.00","2,613.75",39.25,1.5
JSW Steel,745.65,731.10,743.40,732.55,10.85,1.48
COFORGE LTD.,"4,068.20","3,960.00","4,036.30","3,977.75",58.55,1.47
Polycab,"2,574.00","2,522.00","2,565.00","2,528.20",36.8,1.46
Tata Steel,107.95,105.90,107.65,106.10,1.55,1.46
Tata Steel,107.95,105.90,107.65,106.10,1.55,1.46
Birla Corp,954.00,935.20,949.60,936.00,13.6,1.45
BASF,"2,665.00","2,631.55","2,661.25","2,623.45",37.8,1.44
Tata Motors,441.00,433.30,439.40,433.15,6.25,1.44
Tata Motors,441.00,433.30,439.40,433.15,6.25,1.44
IDFC,83.00,81.20,81.95,80.80,1.15,1.42
Manappuram Fin,115.90,113.65,115.15,113.55,1.6,1.41
Aster DM Health,237.75,233.30,236.60,233.35,3.25,1.39
Interglobe Avi,"1,941.65","1,888.60","1,937.45","1,911.35",26.1,1.37
Hind Zinc,307.60,301.50,307.25,303.15,4.1,1.35
Sun Pharma Adv,253.00,245.05,250.70,247.35,3.35,1.35
IIFL Finance,471.30,447.60,466.60,460.45,6.15,1.34
Sharda Crop,415.25,401.10,412.45,407.00,5.45,1.34
NIIT,318.40,309.40,317.30,313.15,4.15,1.33
Sonata,589.40,572.00,586.00,578.30,7.7,1.33
Devyani Int,189.65,185.40,188.45,186.00,2.45,1.32
Dr Lal PathLab,"2,475.00","2,404.95","2,445.60","2,413.80",31.8,1.32
Restaurant Bran,121.00,117.30,120.55,119.00,1.55,1.3
CCL Products,556.00,540.00,546.10,539.15,6.95,1.29
Asian Paints,"3,199.95","3,133.30","3,175.15","3,135.05",40.1,1.28
Bharat Forge,863.80,848.00,859.55,848.75,10.8,1.27
Aditya Birla F,315.00,309.95,314.30,310.35,3.95,1.27
Vardhman Text,354.45,345.10,348.35,344.00,4.35,1.26
Bosch,"17,075.35","16,822.50","17,004.40","16,795.20",209.2,1.25
SUMITOMO,478.90,465.50,473.10,467.25,5.85,1.25
Adani Wilmar,634.00,623.00,630.35,622.75,7.6,1.22
Coromandel Int,933.55,915.50,929.75,918.50,11.25,1.22
Home First,749.00,726.30,733.70,724.95,8.75,1.21
MMTC Ltd,43.45,41.05,41.90,41.40,0.5,1.21
NTPC,172.85,169.75,172.20,170.15,2.05,1.2
AstraZeneca,"3,407.95","3,348.95","3,373.80","3,334.00",39.8,1.19
Indigo Paints,"1,352.75","1,325.10","1,342.25","1,326.40",15.85,1.19
Larsen,"2,086.00","2,045.00","2,074.85","2,050.55",24.3,1.19
Patanjali Foods,"1,275.00","1,231.00","1,260.95","1,246.30",14.65,1.18
Galaxy Surfacta,"2,806.00","2,762.10","2,799.50","2,767.10",32.4,1.17
KEC Intl,419.50,413.90,417.80,413.10,4.7,1.14
Syngene Intl,610.00,597.00,607.60,600.80,6.8,1.13
Zydus Life,410.95,404.25,409.90,405.35,4.55,1.12
Kotak Mahindra,"1,955.00","1,916.00","1,947.05","1,925.55",21.5,1.12
Rain Industries,181.90,179.00,180.80,178.80,2,1.12
ABSL AMC,436.00,431.00,434.20,429.45,4.75,1.11
Emami,480.60,471.10,478.75,473.50,5.25,1.11
City Union Bank,190.10,185.05,188.80,186.75,2.05,1.1
General Insuran,149.60,147.30,148.95,147.35,1.6,1.09
EID Parry,606.00,586.00,602.40,595.95,6.45,1.08
ICICI Prudentia,478.95,470.55,476.20,471.10,5.1,1.08
Escorts Kubota,"2,290.00","2,253.20","2,286.50","2,262.25",24.25,1.07
GSFC,133.10,130.65,132.55,131.15,1.4,1.07
MRF,"94,103.45","92,269.00","93,557.55","92,565.15",992.4,1.07
Power Finance,136.40,134.10,135.90,134.50,1.4,1.04
Ambuja Cements,573.95,560.55,570.75,564.95,5.8,1.03
IDFC First Bank,58.70,57.90,58.60,58.00,0.6,1.03
Zee Entertain,265.85,259.95,264.60,261.90,2.7,1.03
Adani Enterpris,"3,939.90","3,867.00","3,917.90","3,878.40",39.5,1.02
HDFC,"2,700.00","2,666.35","2,692.55","2,665.25",27.3,1.02
Trent,"1,479.80","1,435.35","1,471.65","1,456.95",14.7,1.01
Navin Fluorine,"4,368.95","4,283.60","4,342.45","4,299.00",43.45,1.01
Tube Investment,"2,834.00","2,675.65","2,771.35","2,743.70",27.65,1.01
Marico,509.20,500.65,507.35,502.40,4.95,0.99
Elgi Equipments,484.35,468.35,475.00,470.40,4.6,0.98
HDFC Life,593.00,585.05,590.60,584.85,5.75,0.98
Sterling Wilson,294.25,286.00,292.75,289.90,2.85,0.98
Guj State Petro,271.00,264.40,269.50,266.90,2.6,0.97
Axis Bank,905.10,885.45,901.25,892.55,8.7,0.97
Suven Pharma,468.50,454.15,464.85,460.45,4.4,0.96
Divis Labs,"3,420.00","3,346.35","3,404.70","3,372.70",32,0.95
Mahindra Life,394.00,382.30,387.45,383.80,3.65,0.95
Thermax,"2,058.10","2,030.60","2,048.90","2,029.90",19,0.94
Bata India,"1,725.95","1,697.00","1,717.85","1,702.05",15.8,0.93
J. K. Cement,"3,092.85","3,022.00","3,079.70","3,051.55",28.15,0.92
Phoenix Mills,"1,471.80","1,440.15","1,458.45","1,445.15",13.3,0.92
Adani Total Gas,"3,668.00","3,566.15","3,632.75","3,600.00",32.75,0.91
AB Capital,146.65,143.55,145.35,144.10,1.25,0.87
Angel One,"1,623.50","1,585.00","1,597.15","1,583.45",13.7,0.87
Redington,181.50,177.05,179.55,178.00,1.55,0.87
Sona BLW,461.35,450.50,454.45,450.55,3.9,0.87
Pfizer,"4,625.00","4,537.00","4,599.40","4,560.60",38.8,0.85
SBI Card,827.25,815.30,824.25,817.30,6.95,0.85
Hero Motocorp,"2,861.00","2,820.10","2,851.90","2,828.25",23.65,0.84
Praj Industries,393.50,387.25,391.80,388.55,3.25,0.84
Vedanta,307.15,300.65,304.35,301.85,2.5,0.83
Tata Coffee,233.85,231.05,232.70,230.80,1.9,0.82
Info Edge,"3,999.00","3,913.00","3,993.60","3,961.15",32.45,0.82
REC,111.00,109.45,110.35,109.45,0.9,0.82
TVS Motor,"1,066.25","1,032.25","1,048.15","1,039.85",8.3,0.8
Saregama India,384.80,373.65,381.00,378.00,3,0.79
Laxmi Organic,302.10,298.20,300.30,297.95,2.35,0.79
Brigade Ent,489.00,480.00,486.25,482.50,3.75,0.78
HEG,"1,086.15","1,058.10","1,067.70","1,059.50",8.2,0.77
ICICI Securitie,530.65,520.10,527.45,523.40,4.05,0.77
Relaxo Footwear,948.40,940.00,945.65,938.45,7.2,0.77
Balrampur Chini,384.90,377.35,384.30,381.40,2.9,0.76
Dr Reddys Labs,"4,517.95","4,441.00","4,487.15","4,453.35",33.8,0.76
Sanofi India,"5,735.00","5,650.00","5,711.65","5,668.50",43.15,0.76
Pidilite Ind,"2,787.50","2,704.65","2,748.70","2,727.95",20.75,0.76
Finolex Ind,158.65,153.10,157.55,156.40,1.15,0.74
Graphite India,399.50,391.30,393.60,390.70,2.9,0.74
Firstsource Sol,110.25,108.10,109.90,109.10,0.8,0.73
TeamLease Ser.,"2,529.25","2,470.50","2,494.40","2,476.20",18.2,0.73
Maruti Suzuki,"9,020.00","8,870.00","8,974.15","8,910.20",63.95,0.72
Reliance,"2,745.45","2,698.20","2,731.35","2,712.20",19.15,0.71
Tata Chemicals,"1,042.90","1,029.20","1,035.50","1,028.20",7.3,0.71
Can Fin Homes,555.00,547.20,553.05,549.20,3.85,0.7
Swan Energy,250.85,237.45,244.00,242.30,1.7,0.7
Page Industries,"47,500.00","46,666.00","47,416.65","47,092.35",324.3,0.69
MphasiS,"2,032.50","1,977.05","2,017.25","2,003.65",13.6,0.68
P and G,"14,200.00","14,077.75","14,187.65","14,092.85",94.8,0.67
HDFC Bank,"1,612.90","1,597.10","1,608.45","1,597.85",10.6,0.66
ICICI Bank,958.20,941.00,952.90,946.75,6.15,0.65
Lakshmi Machine,"13,349.00","13,070.05","13,253.70","13,167.60",86.1,0.65
Bharat Rasayan,"10,149.95","10,035.40","10,099.90","10,035.40",64.5,0.64
C. E. Info Syst,"1,219.35","1,202.00","1,209.95","1,202.20",7.75,0.64
GAIL,94.95,93.80,94.75,94.15,0.6,0.64
Borosil Renew,548.00,540.00,543.20,539.80,3.4,0.63
BPCL,343.75,335.80,341.15,339.05,2.1,0.62
HDFC AMC,"2,190.00","2,162.30","2,187.10","2,173.65",13.45,0.62
V-Guard Ind,255.00,251.50,252.90,251.35,1.55,0.62
GlaxoSmithKline,"1,343.00","1,326.95","1,337.15","1,329.05",8.1,0.61
ONGC,141.80,139.60,141.10,140.25,0.85,0.61
Amara Raja Batt,654.00,644.70,650.15,646.25,3.9,0.6
Tata Power,225.40,222.65,224.80,223.45,1.35,0.6
Mahanagar Gas,922.50,893.05,902.75,897.45,5.3,0.59
Yes Bank,17.35,16.95,17.15,17.05,0.1,0.59
Trident,35.50,35.05,35.35,35.15,0.2,0.57
CHEMPLAST SANMA,390.00,382.00,388.35,386.20,2.15,0.56
GNFC,602.90,586.50,601.25,597.90,3.35,0.56
Asahi India,619.90,604.80,616.55,613.20,3.35,0.55
Karur Vysya,102.25,98.25,100.15,99.60,0.55,0.55
Capri Global,751.00,738.00,748.50,744.50,4,0.54
Shree Renuka,58.80,57.70,58.45,58.15,0.3,0.52
Sun TV Network,496.75,489.45,491.80,489.40,2.4,0.49
INDUS TOWERS,203.45,197.55,200.40,199.45,0.95,0.48
Guj Alkali,798.25,786.00,794.15,790.35,3.8,0.48
Lux Industries,"1,694.00","1,681.25","1,689.90","1,682.65",7.25,0.43
Wipro,408.00,402.65,406.90,405.15,1.75,0.43
KNR Construct,262.70,258.60,261.75,260.65,1.1,0.42
Oracle Fin Serv,"3,138.00","3,093.50","3,107.85","3,094.70",13.15,0.42
Apollo Tyres,318.00,310.70,316.45,315.15,1.3,0.41
HFCL,79.95,78.35,79.50,79.20,0.3,0.38
Petronet LNG,214.35,211.45,212.65,211.85,0.8,0.38
Blue Dart,"7,625.00","7,525.60","7,604.30","7,577.25",27.05,0.36
Zensar Tech,224.85,221.20,222.90,222.10,0.8,0.36
Gujarat Fluoro,"3,534.00","3,459.50","3,499.50","3,486.90",12.6,0.36
Infosys,"1,645.75","1,613.15","1,634.95","1,629.05",5.9,0.36
RBL Bank,155.10,152.25,153.40,152.85,0.55,0.36
Balkrishna Ind,"2,052.95","2,016.55","2,042.05","2,035.00",7.05,0.35
M&M Financial,216.00,211.40,215.00,214.25,0.75,0.35
Rallis India,244.40,239.00,243.20,242.35,0.85,0.35
Tanla Platforms,808.80,780.80,791.65,788.85,2.8,0.35
United Brewerie,"1,701.60","1,671.55","1,686.10","1,680.15",5.95,0.35
Abbott India,"20,346.50","20,110.30","20,237.80","20,169.55",68.25,0.34
Oil India,212.00,203.75,204.65,203.95,0.7,0.34
V-Mart Retail,"2,809.95","2,752.10","2,794.00","2,784.60",9.4,0.34
Adani Ports,884.15,873.30,881.00,878.20,2.8,0.32
Deepak Nitrite,"2,185.10","2,162.45","2,175.55","2,168.90",6.65,0.31
Happiest Minds ,952.40,943.05,947.55,944.65,2.9,0.31
Nestle,"20,339.00","19,840.40","20,183.85","20,121.20",62.65,0.31
CDSL,"1,248.90","1,230.20","1,238.00","1,234.45",3.55,0.29
Biocon,287.00,280.50,282.85,282.10,0.75,0.27
Atul,"8,424.00","8,300.00","8,364.75","8,343.35",21.4,0.26
Poly Medicure,983.95,957.05,977.70,975.15,2.55,0.26
EPL,163.45,160.90,162.55,162.15,0.4,0.25
HPCL,241.50,234.85,239.10,238.50,0.6,0.25
Uflex,612.00,606.50,607.75,606.35,1.4,0.23
Tech Mahindra,"1,082.00","1,063.20","1,077.00","1,074.55",2.45,0.23
TTK Prestige,894.90,880.00,884.25,882.35,1.9,0.22
Affle India,"1,271.95","1,241.50","1,254.10","1,251.50",2.6,0.21
Shyam Metalics,296.85,293.80,294.35,293.75,0.6,0.2
Aether Ind,907.20,896.45,902.05,900.40,1.65,0.18
Ashok Leyland,151.00,147.25,148.80,148.55,0.25,0.17
Gujarat Pipavav,91.95,90.65,91.00,90.85,0.15,0.17
Aurobindo Pharm,470.95,464.00,467.35,466.60,0.75,0.16
Balaji Amines,"3,069.90","3,026.10","3,044.80","3,039.90",4.9,0.16
Caplin Labs,759.00,747.55,755.45,754.25,1.2,0.16
LIC Housing Fin,389.90,383.60,386.60,386.00,0.6,0.16
Apollo Hospital,"4,760.10","4,642.60","4,726.40","4,719.20",7.2,0.15
Jubilant Food,550.00,539.70,546.85,546.05,0.8,0.15
Astral Ltd,"1,892.00","1,873.50","1,884.65","1,882.05",2.6,0.14
JB Chemicals,"2,033.75","2,010.55","2,018.20","2,015.30",2.9,0.14
Kansai Nerolac,454.30,445.50,448.40,447.80,0.6,0.13
Whirlpool,"1,545.00","1,507.50","1,527.65","1,526.05",1.6,0.1
Alkem Lab,"3,147.85","3,113.15","3,124.20","3,121.65",2.55,0.08
Bombay Burmah,985.00,955.50,961.00,960.25,0.75,0.08
Aarti Drugs,454.70,448.45,452.90,452.60,0.3,0.07
Blue Star,"1,238.95","1,205.00","1,225.55","1,224.65",0.9,0.07
Hindustan Aeron,"2,768.95","2,721.55","2,754.05","2,752.15",1.9,0.07
Star Health,647.90,640.40,642.75,642.50,0.25,0.04
Torrent Power,540.95,534.25,537.70,537.50,0.2,0.04
Wockhardt,242.40,237.00,237.90,237.80,0.1,0.04
Westlife Food,749.90,721.55,724.90,724.65,0.25,0.03
Gujarat Gas,508.65,494.35,498.85,498.70,0.15,0.03
Quess Corp,451.85,435.50,437.60,437.45,0.15,0.03
Coal India,228.85,226.55,227.25,227.20,0.05,0.02
Orient Electric,286.00,280.00,281.90,281.85,0.05,0.02
AIA Engineering,"2,726.95","2,690.00","2,700.10","2,699.80",0.3,0.01
Chola Invest.,721.80,708.70,714.85,714.75,0.1,0.01
