company_name,high,low,last_price,prev_close,change,percent_gain
Swan Energy,337.80,312.30,329.65,310.75,18.9,6.08
Mazagon Dock,844.25,790.00,834.15,788.15,46,5.84
V-Mart Retail,"3,110.00","2,780.40","2,987.00","2,830.05",156.95,5.55
Rail Vikas,71.95,68.75,71.95,68.55,3.4,4.96
Bank of Mah,32.35,30.70,32.05,30.55,1.5,4.91
Rajesh Exports,755.00,705.60,749.05,714.65,34.4,4.81
General Insuran,200.35,185.10,196.30,187.80,8.5,4.53
HDFC Life,600.00,569.50,595.60,570.30,25.3,4.44
Power Finance,157.80,149.65,156.00,149.70,6.3,4.21
NOCIL,246.10,233.00,243.45,233.90,9.55,4.08
CHEMPLAST SANMA,478.95,448.75,463.80,446.05,17.75,3.98
Max Financial,712.50,677.70,709.75,683.55,26.2,3.83
Hikal,427.80,397.80,416.85,401.50,15.35,3.82
Metropolis,"1,373.15","1,313.00","1,366.85","1,317.65",49.2,3.73
ICICI Prudentia,472.00,450.70,468.85,452.40,16.45,3.64
LIC India,737.80,715.75,734.60,709.50,25.1,3.54
Shipping Corp,149.70,141.15,148.05,143.10,4.95,3.46
CSB Bank,264.20,249.00,251.20,243.40,7.8,3.2
RBL Bank,187.90,181.25,186.65,181.35,5.3,2.92
IRFC,34.15,32.90,33.85,32.90,0.95,2.89
Havells India,"1,134.00","1,101.25","1,127.95","1,100.60",27.35,2.49
Bank of India,94.50,92.15,93.70,91.50,2.2,2.4
Praj Industries,368.00,358.10,366.55,357.95,8.6,2.4
Shilpa,294.00,279.10,286.35,279.75,6.6,2.36
Motilal Oswal,714.90,694.75,711.05,694.75,16.3,2.35
KEI Industries,"1,525.00","1,466.35","1,515.40","1,480.75",34.65,2.34
Patanjali Foods,"1,228.10","1,190.00","1,221.25","1,193.40",27.85,2.33
Wockhardt,234.00,224.15,229.10,223.90,5.2,2.32
Manappuram Fin,122.65,118.40,122.10,119.35,2.75,2.3
SBI Life Insura,"1,275.00","1,226.40","1,268.40","1,240.05",28.35,2.29
Astral Ltd,"2,023.50","1,955.00","2,007.55","1,963.10",44.45,2.26
Axis Bank,965.60,942.60,962.30,941.60,20.7,2.2
REC,123.90,119.75,123.00,120.40,2.6,2.16
ICICI Lombard ,"1,287.50","1,240.45","1,267.60","1,241.35",26.25,2.11
Hind Zinc,336.10,328.00,331.65,325.10,6.55,2.01
Granules India,329.70,322.00,326.45,320.25,6.2,1.94
Sapphire Foods,"1,328.85","1,291.10","1,326.00","1,300.95",25.05,1.93
Guj Alkali,783.45,760.25,778.95,764.25,14.7,1.92
Titan Company,"2,619.00","2,555.05","2,613.60","2,565.75",47.85,1.86
Tata Elxsi,"6,446.00","6,275.00","6,416.65","6,300.40",116.25,1.85
Yes Bank,22.25,21.75,22.05,21.65,0.4,1.85
Syngene Intl,593.00,577.30,590.10,579.75,10.35,1.79
Dr Lal PathLab,"2,261.20","2,193.05","2,239.30","2,200.15",39.15,1.78
Radico Khaitan,"1,047.75","1,021.05","1,043.50","1,025.30",18.2,1.78
MphasiS,"2,017.00","1,963.25","2,004.30","1,969.40",34.9,1.77
Procter&Gamble,"4,085.05","3,997.55","4,071.70","4,001.75",69.95,1.75
COFORGE LTD.,"4,032.00","3,926.25","4,019.55","3,951.20",68.35,1.73
BSE Limited,571.00,553.35,565.55,556.10,9.45,1.7
Finolex Cables,565.40,552.00,560.85,551.55,9.3,1.69
Delhivery,339.00,330.65,337.45,331.90,5.55,1.67
Glenmark,436.00,426.00,434.70,427.70,7,1.64
Aster DM Health,236.25,228.55,233.50,229.80,3.7,1.61
Ipca Labs,857.60,832.00,849.95,836.70,13.25,1.58
Dilip Buildcon,229.70,220.10,223.40,219.95,3.45,1.57
TCS,"3,320.00","3,245.30","3,311.35","3,261.45",49.9,1.53
Aurobindo Pharm,447.30,433.50,441.30,434.80,6.5,1.49
ICICI Securitie,508.15,494.80,502.10,494.75,7.35,1.49
Natco Pharma,565.00,553.70,563.10,555.10,8,1.44
Borosil Renew,520.00,507.10,512.25,505.05,7.2,1.43
IOB,33.15,31.95,32.25,31.80,0.45,1.42
Tech Mahindra,"1,024.80","1,008.05","1,023.80","1,009.50",14.3,1.42
Tata Comm,"1,351.00","1,315.00","1,336.10","1,317.55",18.55,1.41
Solar Ind,"4,538.00","4,406.05","4,496.35","4,434.15",62.2,1.4
HFCL,77.65,76.20,76.65,75.60,1.05,1.39
MCX India,"1,492.30","1,454.20","1,478.00","1,457.70",20.3,1.39
GMM Pfaudler,"1,625.05","1,582.40","1,601.05","1,579.40",21.65,1.37
EIH,180.90,175.75,179.15,176.75,2.4,1.36
IDBI Bank,56.65,55.25,55.90,55.15,0.75,1.36
NBCC (India),41.35,40.20,41.10,40.55,0.55,1.36
Adani Total Gas,"3,650.00","3,502.00","3,598.65","3,550.60",48.05,1.35
Jubilant Ing.,539.00,528.40,534.15,527.05,7.1,1.35
Mahanagar Gas,862.95,842.35,856.60,845.20,11.4,1.35
CG Power ,275.95,269.00,274.20,270.60,3.6,1.33
Redington,194.35,187.55,190.20,187.70,2.5,1.33
Whirlpool,"1,524.00","1,490.55","1,515.50","1,496.05",19.45,1.3
Garware Technic,"3,130.65","3,070.00","3,122.80","3,083.75",39.05,1.27
