company_name,high,low,last_price,prev_close,change,percent_gain
IFB Industries,"1,111.00",935.00,"1,084.50",934.50,150,16.05
Bank of Mah,25.65,23.20,25.10,23.10,2,8.66
PB Fintech,418.00,376.20,402.40,371.55,30.85,8.3
Graphite India,393.90,361.35,390.25,364.30,25.95,7.12
Nazara,615.00,569.15,606.15,566.40,39.75,7.02
Indiabulls Real,87.75,78.75,86.80,81.30,5.5,6.77
IIFL Finance,449.00,420.05,445.70,419.70,26,6.19
HEG,"1,070.00",997.00,"1,054.10",996.90,57.2,5.74
IOB,21.60,20.30,21.35,20.25,1.1,5.43
Union Bank,74.45,70.90,73.90,70.25,3.65,5.2
Affle India,"1,298.90","1,218.00","1,286.95","1,228.10",58.85,4.79
Triveni Turbine,293.00,277.20,289.75,276.65,13.1,4.74
KPR Mill,580.00,541.00,566.65,541.20,25.45,4.7
Sterlite Techno,179.90,170.25,177.70,170.65,7.05,4.13
Go Fashion,"1,199.00","1,126.25","1,176.45","1,131.80",44.65,3.95
Rajesh Exports,789.70,714.25,757.25,729.40,27.85,3.82
Birlasoft,286.75,275.00,285.95,275.45,10.5,3.81
Birla Corp,939.65,901.40,934.40,900.40,34,3.78
JB Chemicals,"2,150.00","1,995.30","2,117.90","2,042.20",75.7,3.71
FSN E-Co Nykaa,196.60,190.15,192.40,185.60,6.8,3.66
IDBI Bank,48.70,46.70,48.35,46.70,1.65,3.53
Rail Vikas,63.90,61.20,63.20,61.05,2.15,3.52
PNB,46.70,44.15,45.85,44.30,1.55,3.5
Indoco Remedies,369.90,355.50,366.50,354.35,12.15,3.43
Aether Ind,990.00,954.70,978.40,946.10,32.3,3.41
Blue Star,"1,194.00","1,105.10","1,173.60","1,135.25",38.35,3.38
AIA Engineering,"2,702.40","2,587.95","2,659.05","2,575.05",84,3.26
Redington,170.45,163.75,169.70,164.35,5.35,3.26
Central Bank,24.30,22.95,23.55,22.85,0.7,3.06
RHI Magnesita,648.00,627.00,645.35,626.75,18.6,2.97
Radico Khaitan,989.90,930.30,983.65,958.35,25.3,2.64
JM Financial,73.25,70.50,72.40,70.60,1.8,2.55
Chola Invest.,715.40,684.15,713.80,697.50,16.3,2.34
Macrotech Dev,"1,040.00",989.05,"1,034.20","1,013.15",21.05,2.08
Rallis India,233.00,225.00,231.70,227.00,4.7,2.07
Honeywell Autom,"41,100.00","40,208.00","41,020.45","40,207.95",812.5,2.02
