company_name,high,low,last_price,prev_close,change,percent_gain
AU Small Financ,689.90,625.00,679.20,580.15,99.05,17.07
Fert and Chem,336.50,293.70,320.80,285.40,35.4,12.4
IDBI Bank,53.00,46.85,51.70,47.10,4.6,9.77
Guj Amb Exports,273.40,246.20,265.55,246.65,18.9,7.66
Welspun India,82.80,76.50,81.15,76.10,5.05,6.64
Chola Fin Hold,608.00,566.90,601.20,573.35,27.85,4.86
Graphite India,290.45,267.45,278.40,266.25,12.15,4.56
Anupam Rasayan,993.75,947.00,989.05,951.45,37.6,3.95
Tanla Platforms,629.70,602.35,625.40,602.00,23.4,3.89
NHPC,42.95,41.10,42.85,41.30,1.55,3.75
Central Bank,25.85,24.50,25.60,24.70,0.9,3.64
Bank of Mah,27.85,26.45,27.55,26.60,0.95,3.57
Tata Inv Corp,"2,078.40","1,989.95","2,065.45","1,995.95",69.5,3.48
HEG,"1,074.90","1,001.10","1,039.00","1,005.95",33.05,3.29
IOB,23.80,22.75,23.55,22.80,0.75,3.29
IndusInd Bank,"1,114.50","1,007.95","1,109.30","1,074.75",34.55,3.21
Tejas Networks,647.00,622.90,640.50,621.05,19.45,3.13
Union Bank,70.50,67.30,69.70,67.60,2.1,3.11
CenturyPlyboard,508.85,492.00,504.00,489.05,14.95,3.06
Indiabulls Real,58.00,54.80,57.30,55.60,1.7,3.06
Cera Sanitary,"6,525.00","6,294.20","6,497.25","6,304.85",192.4,3.05
JB Chemicals,"2,207.00","2,061.20","2,165.90","2,103.50",62.4,2.97
AAVAS Financier,"1,812.40","1,740.25","1,792.45","1,741.85",50.6,2.9
HDFC Life,533.50,518.50,531.85,517.05,14.8,2.86
Sona BLW,445.90,431.00,444.35,432.05,12.3,2.85
Godrej Prop,"1,288.75","1,240.00","1,283.10","1,247.70",35.4,2.84
JM Financial,64.50,62.05,64.00,62.30,1.7,2.73
Eicher Motors,"3,231.45","3,132.00","3,213.05","3,128.35",84.7,2.71
Nippon,237.00,229.45,236.45,230.25,6.2,2.69
Guj Alkali,670.00,631.45,647.70,630.90,16.8,2.66
Zydus Wellness,"1,551.95","1,506.45","1,545.55","1,507.25",38.3,2.54
Vinati Organics,"2,030.00","1,970.35","2,026.85","1,977.45",49.4,2.5
Capri Global,612.95,587.60,609.85,595.10,14.75,2.48
BASF,"2,454.80","2,340.05","2,394.95","2,337.60",57.35,2.45
Latent View,369.85,357.00,367.40,358.60,8.8,2.45
C. E. Info Syst,"1,040.30","1,006.00","1,028.10","1,003.65",24.45,2.44
TVS Motor,"1,169.50","1,134.65","1,162.95","1,135.70",27.25,2.4
Campus Active,346.60,330.10,338.70,330.80,7.9,2.39
Blue Star,"1,478.00","1,432.65","1,473.85","1,439.70",34.15,2.37
Laxmi Organic,272.45,260.50,266.55,260.45,6.1,2.34
SBI Card,760.95,740.05,758.75,741.90,16.85,2.27
Edelweiss,59.00,55.25,56.50,55.25,1.25,2.26
Bank of India,77.65,74.75,77.05,75.40,1.65,2.19
Devyani Int,157.00,153.00,156.20,152.95,3.25,2.12
Escorts Kubota,"1,989.40","1,924.15","1,961.95","1,921.15",40.8,2.12
KPIT Tech,871.50,835.45,869.10,851.45,17.65,2.07
Hind Zinc,321.80,312.65,319.70,313.25,6.45,2.06
Gujarat Pipavav,116.65,111.30,113.85,111.60,2.25,2.02
Vedant Fashions,"1,249.00","1,213.30","1,238.55","1,214.20",24.35,2.01
Grindwell Norto,"1,943.10","1,894.20","1,935.25","1,897.95",37.3,1.97
Whirlpool,"1,366.80","1,315.85","1,337.10","1,311.45",25.65,1.96
Just Dial,647.00,615.55,642.10,629.90,12.2,1.94
Dixon Technolog,"3,034.60","2,918.85","2,982.55","2,926.40",56.15,1.92
Dabur India,527.80,514.20,527.15,517.65,9.5,1.84
Welspun Corp,221.80,213.90,219.75,215.80,3.95,1.83
Finolex Ind,173.65,167.65,170.50,167.45,3.05,1.82
Apollo Hospital,"4,481.10","4,320.30","4,398.30","4,320.20",78.1,1.81
TCI Express,"1,561.30","1,497.35","1,526.55","1,499.40",27.15,1.81
Canara Bank,291.90,284.85,291.25,286.10,5.15,1.8
Finolex Cables,854.45,830.00,837.85,823.10,14.75,1.79
Aditya Birla F,227.60,222.00,226.75,222.80,3.95,1.77
Power Grid Corp,231.65,227.00,231.20,227.30,3.9,1.72
Jyothy Labs,195.95,191.60,195.45,192.20,3.25,1.69
M&M Financial,260.00,253.80,259.40,255.15,4.25,1.67
Navin Fluorine,"4,540.00","4,410.65","4,526.75","4,453.10",73.65,1.65
DLF,415.80,405.10,413.15,406.55,6.6,1.62
JBM Auto,761.50,740.00,756.95,745.00,11.95,1.6
SIS,380.00,367.10,379.35,373.45,5.9,1.58
Axis Bank,867.70,845.00,864.35,851.05,13.3,1.56
Chambal Fert,290.30,283.50,289.55,285.15,4.4,1.54
Asahi India,477.65,467.60,474.60,467.60,7,1.5
Bajaj Finserv,"1,346.00","1,318.00","1,341.30","1,321.55",19.75,1.49
Bajaj Finserv,"1,346.00","1,318.00","1,341.30","1,321.55",19.75,1.49
City Union Bank,127.80,124.20,126.00,124.15,1.85,1.49
PNB,47.95,46.80,47.75,47.05,0.7,1.49
V-Mart Retail,"2,159.95","2,095.75","2,145.40","2,114.80",30.6,1.45
CreditAccess Gr,957.70,929.05,954.95,941.55,13.4,1.42
IRCTC,594.00,582.00,592.65,584.40,8.25,1.41
Linde India,"4,197.20","4,080.05","4,174.95","4,117.55",57.4,1.39
Kotak Mahindra,"1,874.30","1,831.00","1,869.50","1,844.05",25.45,1.38
Astral Ltd,"1,458.45","1,427.05","1,449.35","1,429.85",19.5,1.36
Deepak Nitrite,"1,899.00","1,849.00","1,871.60","1,846.45",25.15,1.36
Radico Khaitan,"1,113.00","1,077.00","1,103.10","1,088.30",14.8,1.36
Aegis Logistics,390.80,382.25,386.95,382.05,4.9,1.28
Poonawalla Fin,295.30,288.35,292.90,289.20,3.7,1.28
Adani Enterpris,"1,885.00","1,826.05","1,870.75","1,847.25",23.5,1.27
Phoenix Mills,"1,302.50","1,278.05","1,300.20","1,283.90",16.3,1.27
GMM Pfaudler,"1,519.00","1,475.05","1,491.45","1,473.10",18.35,1.25
TML - D,238.40,231.95,235.40,232.50,2.9,1.25
TML - D,238.40,231.95,235.40,232.50,2.9,1.25
Sterlite Techno,162.40,158.35,161.35,159.40,1.95,1.22
Zomato,54.15,52.85,53.85,53.20,0.65,1.22
RBL Bank,149.00,142.75,147.10,145.35,1.75,1.2
Indian Bank,288.00,282.70,287.05,283.70,3.35,1.18
Indiamart Inter,"5,565.50","5,329.55","5,391.50","5,331.45",60.05,1.13
Rail Vikas,74.90,73.10,73.55,72.75,0.8,1.1
Polycab,"3,098.50","3,042.35","3,084.25","3,051.05",33.2,1.09
SJVN,33.40,32.75,33.20,32.85,0.35,1.07
Shipping Corp,93.55,89.00,90.10,89.15,0.95,1.07
Godrej Ind,447.25,437.25,443.10,438.50,4.6,1.05
Hindalco,422.75,415.35,422.05,417.65,4.4,1.05
KEC Intl,486.45,474.20,485.50,480.45,5.05,1.05
Clean Science,"1,474.00","1,437.60","1,462.00","1,447.15",14.85,1.03
HFCL,64.55,63.30,63.85,63.20,0.65,1.03
