company_name,high,low,last_price,prev_close,change,percent_gain
Triveni Turbine,393.00,358.05,388.00,357.45,30.55,8.55
Marico,539.80,511.00,530.70,493.60,37.1,7.52
Alembic Pharma,599.00,557.45,593.00,554.70,38.3,6.9
Balaji Amines,"2,368.45","2,229.00","2,358.35","2,229.00",129.35,5.8
Indigo Paints,"1,295.00","1,220.00","1,275.20","1,209.50",65.7,5.43
Manappuram Fin,112.65,105.15,110.95,105.55,5.4,5.12
BSE Limited,540.00,511.00,535.85,510.10,25.75,5.05
TML - D,262.90,245.65,258.50,246.25,12.25,4.97
TML - D,262.90,245.65,258.50,246.25,12.25,4.97
IndusInd Bank,"1,134.65","1,087.00","1,126.35","1,073.30",53.05,4.94
Tata Motors,502.30,478.10,500.50,477.10,23.4,4.9
Tata Motors,502.30,478.10,500.50,477.10,23.4,4.9
Brightcom Group,11.80,11.55,11.80,11.25,0.55,4.89
One 97 Paytm,729.00,695.00,723.25,689.60,33.65,4.88
PCBL,133.20,126.10,131.75,125.70,6.05,4.81
UNO Minda,538.00,505.50,529.75,505.70,24.05,4.76
Delhivery,377.00,356.10,372.05,355.65,16.4,4.61
Laurus Labs,332.45,314.90,330.10,315.55,14.55,4.61
Equitas Bank,78.40,74.80,76.15,72.85,3.3,4.53
Tejas Networks,670.00,640.00,664.50,637.15,27.35,4.29
CSB Bank,295.50,280.00,291.35,279.50,11.85,4.24
Bajaj Finance,"6,695.10","6,388.00","6,657.95","6,389.85",268.1,4.2
Metropolis,"1,361.70","1,275.05","1,339.10","1,285.50",53.6,4.17
Century,759.50,722.25,749.25,719.80,29.45,4.09
Lupin,736.85,704.10,732.55,704.35,28.2,4
Sona BLW,527.40,502.80,520.00,500.30,19.7,3.94
Cera Sanitary,"6,778.00","6,475.40","6,719.25","6,470.70",248.55,3.84
Angel One,"1,295.45","1,219.50","1,268.50","1,221.65",46.85,3.83
Olectra Greente,711.90,663.85,669.60,644.90,24.7,3.83
Max Financial,662.50,636.00,659.70,635.40,24.3,3.82
JK Lakshmi Cem,800.00,770.00,798.00,769.70,28.3,3.68
Dalmia Bharat,"2,090.00","2,008.00","2,085.95","2,012.85",73.1,3.63
Mahindra Life,379.60,368.55,378.95,366.00,12.95,3.54
Westlife Food,800.00,761.20,796.30,769.25,27.05,3.52
Sterlite Techno,168.95,161.15,167.85,162.20,5.65,3.48
Bajaj Finserv,"1,410.80","1,363.10","1,404.80","1,359.25",45.55,3.35
Bajaj Finserv,"1,410.80","1,363.10","1,404.80","1,359.25",45.55,3.35
Aurobindo Pharm,620.00,596.20,618.95,599.05,19.9,3.32
Macrotech Dev,993.00,903.25,925.75,896.10,29.65,3.31
Granules India,308.50,295.10,306.45,296.65,9.8,3.3
Glenmark,570.00,551.00,568.95,551.00,17.95,3.26
PNC Infratech,320.00,308.25,313.90,304.05,9.85,3.24
Privi Special,"1,128.95","1,076.05","1,119.60","1,084.95",34.65,3.19
Indian Hotels,374.00,361.85,370.10,358.70,11.4,3.18
Sobha,484.50,465.40,479.75,465.60,14.15,3.04
PB Fintech,617.90,595.00,614.55,596.85,17.7,2.97
ONGC,165.35,160.00,165.00,160.30,4.7,2.93
SIS,400.00,384.35,394.55,383.35,11.2,2.92
Chalet Hotels,401.00,378.10,388.30,377.95,10.35,2.74
Clean Science,"1,514.90","1,456.05","1,503.15","1,463.45",39.7,2.71
JB Chemicals,"2,091.95","2,021.70","2,085.10","2,030.15",54.95,2.71
M&M Financial,294.85,284.60,294.15,286.40,7.75,2.71
AAVAS Financier,"1,499.00","1,421.60","1,477.00","1,438.20",38.8,2.7
GSFC,176.00,171.00,174.90,170.30,4.6,2.7
Sunteck Realty,320.00,310.00,315.55,307.30,8.25,2.68
NALCO,82.20,79.20,82.05,79.95,2.1,2.63
KEI Industries,"2,009.00","1,931.00","1,986.90","1,936.40",50.5,2.61
L&T Finance,99.40,94.70,97.30,94.85,2.45,2.58
AU Small Financ,694.40,673.30,691.10,674.10,17,2.52
Hindalco,446.90,436.20,445.05,434.25,10.8,2.49
Astral Ltd,"1,550.75","1,510.10","1,543.60","1,506.40",37.2,2.47
Indiabulls Hsg,114.70,111.45,114.00,111.35,2.65,2.38
RBL Bank,153.30,148.30,152.50,148.95,3.55,2.38
Bharat Forge,784.00,767.35,778.30,760.25,18.05,2.37
Bandhan Bank,235.35,229.00,234.85,229.60,5.25,2.29
India Cements,197.00,191.70,195.55,191.20,4.35,2.28
Asahi India,497.20,486.90,495.85,484.85,11,2.27
ABB India,"3,818.40","3,720.00","3,802.60","3,718.85",83.75,2.25
CG Power ,314.15,290.00,312.35,305.55,6.8,2.23
Gujarat Pipavav,117.45,112.75,115.20,112.70,2.5,2.22
Jyothy Labs,203.35,198.20,202.35,197.95,4.4,2.22
Avenue Supermar,"3,690.00","3,610.00","3,677.85","3,598.20",79.65,2.21
Shriram Finance,"1,355.00","1,318.85","1,347.90","1,318.85",29.05,2.2
Birlasoft,288.90,280.60,287.75,281.65,6.1,2.17
Kansai Nerolac,405.00,397.90,402.65,394.15,8.5,2.16
Hind Copper,107.35,104.75,106.90,104.65,2.25,2.15
AB Capital,175.30,171.00,174.30,170.65,3.65,2.14
DLF,440.40,427.75,436.35,427.20,9.15,2.14
Bombay Burmah,967.00,932.00,959.80,939.75,20.05,2.13
TTK Prestige,714.90,695.00,709.95,695.30,14.65,2.11
GMR Airports,46.95,45.90,46.55,45.60,0.95,2.08
Oil India,260.65,254.10,258.30,253.05,5.25,2.07
Can Fin Homes,658.95,639.50,657.00,643.75,13.25,2.06
Mahanagar Gas,"1,002.85",979.00,999.60,979.60,20,2.04
PNB Housing Fin,488.40,475.00,486.55,476.95,9.6,2.01
Info Edge,"3,952.00","3,811.00","3,892.65","3,816.35",76.3,2
Apollo Tyres,377.30,367.05,376.25,368.90,7.35,1.99
Medplus Health,743.65,719.10,733.45,719.15,14.3,1.99
EIH,191.65,184.05,189.10,185.45,3.65,1.97
NBCC (India),43.00,40.95,41.65,40.85,0.8,1.96
Container Corp,636.85,623.20,635.85,623.70,12.15,1.95
Bajaj Auto,"4,558.00","4,465.20","4,549.25","4,463.10",86.15,1.93
CCL Products,589.00,573.95,583.25,572.20,11.05,1.93
Exide Ind,193.55,186.15,190.60,187.00,3.6,1.93
SAIL,84.45,82.95,84.30,82.70,1.6,1.93
NOCIL,239.90,233.20,236.75,232.30,4.45,1.92
