company_name,high,low,last_price,prev_close,change,percent_gain
Welspun India,70.75,64.40,70.00,64.35,5.65,8.78
Clean Science,"1,506.00","1,352.50","1,481.90","1,376.40",105.5,7.66
Bombay Burmah,951.90,837.15,942.75,877.10,65.65,7.48
KNR Construct,258.00,242.40,257.00,241.05,15.95,6.62
KPIT Tech,813.00,740.65,787.50,742.60,44.9,6.05
Rajesh Exports,918.00,843.20,898.35,848.45,49.9,5.88
Ambuja Cements,367.00,315.30,352.55,334.10,18.45,5.52
Can Fin Homes,576.00,537.25,571.65,541.80,29.85,5.51
IDFC First Bank,59.80,56.80,59.60,56.50,3.1,5.49
Cera Sanitary,"5,800.00","5,300.00","5,634.00","5,343.05",290.95,5.45
CCL Products,570.10,533.15,564.40,535.55,28.85,5.39
IDFC,89.60,85.80,88.90,84.35,4.55,5.39
Blue Star,"1,339.00","1,256.00","1,329.85","1,266.95",62.9,4.96
ITC,384.70,360.40,378.60,361.40,17.2,4.76
RBL Bank,156.25,145.15,155.45,148.40,7.05,4.75
Britannia,"4,596.00","4,370.00","4,573.05","4,370.95",202.1,4.62
PB Fintech,425.90,391.40,420.90,402.45,18.45,4.58
LTIMindtree,"4,595.00","4,395.00","4,587.75","4,388.10",199.65,4.55
PNC Infratech,351.95,327.60,349.55,334.40,15.15,4.53
Finolex Ind,176.95,167.70,176.25,168.70,7.55,4.48
Tata Inv Corp,"2,217.30","2,095.00","2,185.55","2,092.45",93.1,4.45
One 97 Paytm,548.00,525.00,545.65,523.85,21.8,4.16
Indoco Remedies,349.85,318.45,337.55,325.05,12.5,3.85
KEC Intl,477.00,448.55,473.65,456.50,17.15,3.76
Deepak Fert,674.70,630.75,654.35,630.75,23.6,3.74
Amara Raja Batt,619.70,586.90,615.55,593.70,21.85,3.68
Motilal Oswal,697.00,661.00,692.95,668.90,24.05,3.6
Raymond,"1,468.00","1,375.00","1,428.15","1,379.80",48.35,3.5
Cyient,894.00,859.80,891.05,861.15,29.9,3.47
Hind Zinc,347.50,330.45,343.75,332.40,11.35,3.41
Voltas,824.00,790.60,821.55,794.60,26.95,3.39
Chola Invest.,780.00,741.80,775.00,749.80,25.2,3.36
IndusInd Bank,"1,081.00","1,028.40","1,075.90","1,041.85",34.05,3.27
NCC,93.45,89.25,92.45,89.55,2.9,3.24
L&T Technology,"3,457.25","3,346.60","3,440.55","3,333.00",107.55,3.23
Mazagon Dock,774.00,725.30,768.80,744.85,23.95,3.22
