company_name,high,low,last_price,prev_close,change,percent_gain
Fert and Chem,294.00,275.35,294.00,267.30,26.70,9.99
Dhani Services,41.90,39.10,41.90,38.10,3.80,9.97
JBM Auto,525.00,467.90,517.50,472.80,44.70,9.45
Jindal Steel,578.65,532.00,575.95,528.35,47.60,9.01
CCL Products,571.80,510.00,561.65,517.90,43.75,8.45
HEG,"1,055.55",986.00,"1,041.25",963.10,78.15,8.11
Privi Special,"1,223.00","1,092.05","1,171.90","1,085.10",86.80,8
IOB,34.20,31.35,33.30,31.20,2.10,6.73
Triveni Engg,292.00,278.00,290.20,272.15,18.05,6.63
TTK Prestige,854.70,779.00,817.30,767.00,50.30,6.56
Praj Industries,366.60,346.60,364.20,342.00,22.20,6.49
NALCO,79.40,74.85,78.85,74.05,4.80,6.48
Hindalco,472.40,446.75,471.00,442.95,28.05,6.33
Bank of Mah,31.55,29.50,31.20,29.40,1.80,6.12
Indiabulls Hsg,149.80,141.20,148.85,140.35,8.50,6.06
Tata Inv Corp,"2,142.35","2,021.70","2,131.10","2,011.60",119.50,5.94
Tata Steel,111.55,105.85,111.15,105.00,6.15,5.86
Tata Steel,111.55,105.85,111.15,105.00,6.15,5.86
IRFC,32.40,31.05,32.10,30.35,1.75,5.77
Shree Renuka,58.55,56.60,57.70,54.60,3.10,5.68
Equitas Bank,58.50,55.10,57.10,54.15,2.95,5.45
SAIL,81.15,77.20,80.80,76.65,4.15,5.41
Vardhman Text,329.40,312.75,325.70,310.05,15.65,5.05
Adani Wilmar,550.80,542.20,550.80,524.60,26.20,4.99
TataTeleservice,87.30,83.65,87.30,83.15,4.15,4.99
Graphite India,384.60,362.10,375.10,357.35,17.75,4.97
Central Bank,32.35,31.50,32.35,30.85,1.50,4.86
Network 18,67.00,63.35,65.80,62.90,2.90,4.61
NIIT,317.75,303.65,315.15,301.55,13.60,4.51
Hind Copper,109.85,105.15,109.05,104.35,4.70,4.5
IRB Infra,300.50,282.10,295.70,283.05,12.65,4.47
JSW Steel,769.30,734.45,764.95,732.20,32.75,4.47
PNB Housing Fin,513.10,484.45,509.55,487.75,21.80,4.47
Mastek,"1,691.00","1,620.65","1,684.05","1,612.55",71.50,4.43
Bajaj Electric,"1,194.00","1,135.05","1,191.25","1,141.45",49.80,4.36
Polyplex Corp,"1,613.55","1,535.15","1,600.30","1,533.50",66.80,4.36
Phoenix Mills,"1,390.00","1,322.60","1,380.85","1,323.60",57.25,4.33
Welspun India,75.75,72.90,75.20,72.10,3.10,4.3
Shyam Metalics,312.00,295.00,310.25,297.50,12.75,4.29
Poonawalla Fin,293.65,278.20,292.20,280.45,11.75,4.19
Greenpanel Ind,336.80,323.40,334.40,321.15,13.25,4.13
Indoco Remedies,404.50,380.55,395.50,379.85,15.65,4.12
Olectra Greente,520.00,497.05,513.90,493.75,20.15,4.08
Suzlon Energy,10.40,9.90,10.20,9.80,0.40,4.08
Jamna Auto,107.40,102.40,106.20,102.05,4.15,4.07
Welspun Corp,231.90,217.45,225.35,216.70,8.65,3.99
Vedanta,309.00,299.00,307.65,296.10,11.55,3.9
Mahindra CIE,328.80,317.50,325.55,313.35,12.20,3.89
Oil India,210.90,203.10,209.90,202.05,7.85,3.89
Suven Pharma,491.55,476.10,490.40,472.40,18.00,3.81
Trident,35.15,33.60,34.75,33.50,1.25,3.73
Ceat,"1,671.10","1,595.50","1,660.65","1,600.90",59.75,3.73
RBL Bank,167.80,159.30,166.40,160.50,5.90,3.68
Sonata,578.00,554.05,572.95,552.90,20.05,3.63
India Cements,217.30,208.25,215.95,208.45,7.50,3.6
Interglobe Avi,"2,034.50","1,962.00","2,027.75","1,958.30",69.45,3.55
Motherson SWI,59.70,57.30,59.05,57.10,1.95,3.42
Honeywell Autom,"42,350.00","41,100.00","42,220.50","40,833.20","1,387.30",3.4
PVR,"1,733.25","1,676.35","1,727.85","1,671.80",56.05,3.35
Sona BLW,425.50,411.00,424.15,410.70,13.45,3.27
Home First,735.00,711.05,728.70,705.75,22.95,3.25
TML - D,209.90,205.00,208.30,201.80,6.50,3.22
TML - D,209.90,205.00,208.30,201.80,6.50,3.22
Dixon Technolog,"3,955.00","3,841.60","3,939.40","3,817.80",121.60,3.19
Union Bank,86.40,80.10,82.75,80.25,2.50,3.12
APTUS VALUE,300.00,287.80,296.60,287.65,8.95,3.11
Sterlite Techno,173.80,167.15,171.75,166.75,5.00,3
Tejas Networks,585.90,553.80,577.00,560.55,16.45,2.93
Indiabulls Real,81.90,78.55,80.25,78.00,2.25,2.88
HFCL,73.80,71.45,73.40,71.35,2.05,2.87
Tata Elxsi,"6,495.00","6,312.00","6,431.65","6,252.65",179.00,2.86
Finolex Ind,187.35,178.20,185.85,180.70,5.15,2.85
Dalmia Bharat,"1,870.00","1,809.60","1,863.10","1,812.05",51.05,2.82
SJVN,34.85,33.60,34.65,33.70,0.95,2.82
TVS Motor,"1,049.00","1,018.15","1,044.05","1,015.55",28.50,2.81
Yes Bank,20.70,19.60,20.15,19.60,0.55,2.81
KEC Intl,483.70,470.40,481.40,468.35,13.05,2.79
Uflex,557.50,539.75,554.90,539.90,15.00,2.78
Persistent,"3,927.95","3,822.00","3,915.95","3,810.70",105.25,2.76
COFORGE LTD.,"3,880.00","3,784.00","3,874.35","3,770.65",103.70,2.75
Rashtriya Chem,118.50,112.65,116.50,113.40,3.10,2.73
Rain Industries,167.95,162.70,167.10,162.70,4.40,2.7
Westlife Food,802.00,760.00,783.10,762.65,20.45,2.68
Transport Corp,635.00,612.00,632.85,616.35,16.50,2.68
CG Power ,265.50,254.80,263.45,256.60,6.85,2.67
MMTC Ltd,36.95,35.30,36.60,35.65,0.95,2.66
Sterling Wilson,271.35,263.80,270.10,263.15,6.95,2.64
JK Paper,405.40,393.05,403.20,393.05,10.15,2.58
Infibeam Avenue,16.95,16.20,16.35,15.95,0.40,2.51
Sapphire Foods,"1,395.00","1,328.85","1,381.50","1,347.80",33.70,2.5
ONGC,145.40,142.10,144.80,141.30,3.50,2.48
Hikal,361.95,350.35,359.55,350.95,8.60,2.45
MOTHERSON,73.60,71.70,73.45,71.70,1.75,2.44
Tata Motors,397.45,388.50,394.15,384.80,9.35,2.43
Tata Motors,397.45,388.50,394.15,384.80,9.35,2.43
