company_name,high,low,last_price,prev_close,change,percent_gain
Adani Enterpris,"2,759.45","2,400.00","2,633.70","2,326.10",307.6,13.22
Adani Wilmar,488.70,468.30,488.70,444.30,44.4,9.99
TV18 Broadcast,33.20,30.60,32.95,30.65,2.3,7.5
Delta Corp,237.50,220.55,235.85,222.20,13.65,6.14
Varroc Engineer,327.30,295.20,313.55,295.60,17.95,6.07
Gland,979.60,905.00,941.40,893.55,47.85,5.36
MCX India,"1,405.35","1,336.95","1,388.45","1,320.15",68.3,5.17
Balkrishna Ind,"2,422.00","2,281.85","2,408.95","2,291.05",117.9,5.15
Capri Global,725.00,678.00,709.75,675.40,34.35,5.09
Adani Green Ene,988.80,988.80,988.80,941.75,47.05,5
Adani Total Gas,758.60,758.60,758.60,722.50,36.1,5
Adani Trans,868.00,868.00,868.00,826.70,41.3,5
Patanjali Foods,994.90,936.50,993.95,947.55,46.4,4.9
Brightcom Group,16.25,15.35,16.25,15.50,0.75,4.84
Bandhan Bank,255.55,241.55,253.80,242.35,11.45,4.72
Guj Amb Exports,247.80,234.25,245.05,234.25,10.8,4.61
APL Apollo,"1,157.00","1,110.00","1,153.35","1,102.90",50.45,4.57
Route,"1,529.60","1,409.15","1,468.35","1,406.50",61.85,4.4
Mazagon Dock,777.95,741.15,770.40,739.75,30.65,4.14
Prestige Estate,501.30,475.50,496.15,476.80,19.35,4.06
Divis Labs,"3,415.00","3,221.05","3,385.80","3,265.00",120.8,3.7
Jindal Stainles,301.65,285.40,295.80,285.30,10.5,3.68
Exide Ind,210.45,201.80,209.40,202.10,7.3,3.61
Shriram Finance,"1,380.35","1,320.35","1,363.30","1,319.30",44,3.34
NLC India,95.00,89.25,93.95,91.00,2.95,3.24
ITI,113.70,108.70,109.45,106.05,3.4,3.21
HINDPETRO,265.40,255.25,263.40,255.50,7.9,3.09
Dilip Buildcon,169.95,162.10,167.10,162.10,5,3.08
Bajaj Holdings,"6,680.00","6,470.00","6,641.40","6,448.60",192.8,2.99
RBL Bank,148.80,143.20,147.45,143.20,4.25,2.97
TCI Express,"1,550.00","1,491.50","1,532.60","1,488.40",44.2,2.97
Rattanindia Ent,40.00,37.15,38.75,37.65,1.1,2.92
Macrotech Dev,991.20,960.45,989.40,961.85,27.55,2.86
General Insuran,178.70,171.70,176.55,171.65,4.9,2.85
360 ONE WAM,417.00,404.05,415.45,404.20,11.25,2.78
360 ONE WAM,417.00,404.05,415.45,404.20,11.25,2.78
Cera Sanitary,"7,847.50","7,483.25","7,690.05","7,483.25",206.8,2.76
Jubilant Ing.,394.10,379.95,390.30,380.25,10.05,2.64
CAMS,"2,194.75","2,140.00","2,190.75","2,134.80",55.95,2.62
Apollo Tyres,380.65,368.05,379.10,369.60,9.5,2.57
Network 18,61.00,56.60,59.80,58.30,1.5,2.57
Container Corp,663.55,641.40,661.20,644.90,16.3,2.53
Suprajit Eng,412.00,395.75,407.80,397.75,10.05,2.53
CG Consumer,266.70,260.25,266.10,259.65,6.45,2.48
Aditya Birla F,199.15,184.40,194.50,189.85,4.65,2.45
Ceat,"1,984.80","1,900.05","1,974.50","1,928.05",46.45,2.41
Easy Trip,47.20,45.90,47.00,45.90,1.1,2.4
Easy Trip,47.20,45.90,47.00,45.90,1.1,2.4
Fine Organics,"4,500.30","4,385.05","4,482.85","4,381.45",101.4,2.31
Zydus Wellness,"1,498.90","1,446.80","1,483.20","1,450.90",32.3,2.23
LIC India,594.50,580.90,590.15,577.50,12.65,2.19
Thyrocare Techn,475.90,459.15,470.15,460.15,10,2.17
Suzlon Energy,9.65,9.15,9.45,9.25,0.2,2.16
Astral Ltd,"1,722.00","1,678.05","1,713.20","1,677.45",35.75,2.13
Greenpanel Ind,329.50,321.90,327.80,321.00,6.8,2.12
IOC,89.90,86.75,89.00,87.15,1.85,2.12
Balaji Amines,"2,282.00","2,184.50","2,211.10","2,167.30",43.8,2.02
Nuvoco Vistas,337.00,326.00,334.50,328.00,6.5,1.98
Polyplex Corp,"1,535.00","1,490.00","1,519.35","1,490.00",29.35,1.97
eClerx Services,"1,465.00","1,423.95","1,456.15","1,428.50",27.65,1.94
MOTHERSON,82.60,80.35,81.45,79.90,1.55,1.94
Sundaram Fin,"2,527.95","2,475.50","2,521.55","2,473.60",47.95,1.94
Oil India,270.50,262.10,269.45,264.35,5.1,1.93
Supreme Ind,"2,800.00","2,728.00","2,784.40","2,731.85",52.55,1.92
Laxmi Organic,258.50,252.55,256.60,251.80,4.8,1.91
Motherson SWI,56.90,55.20,56.15,55.10,1.05,1.91
Chola Fin Hold,855.00,828.05,851.10,835.25,15.85,1.9
Westlife Food,741.45,720.50,733.45,719.85,13.6,1.89
One 97 Paytm,723.00,705.10,720.00,706.65,13.35,1.89
