company_name,high,low,last_price,prev_close,change,percent_gain
Fert and Chem,182.80,154.60,177.50,157.95,19.55,12.38
Suzlon Energy,10.35,9.25,10.25,9.30,0.95,10.22
Jindal Stainles,215.00,192.10,214.05,195.40,18.65,9.54
IRFC,33.95,30.25,33.40,31.05,2.35,7.57
Kalyan Jeweller,120.00,111.35,119.00,110.65,8.35,7.55
Swan Energy,296.45,267.20,291.55,271.15,20.40,7.52
Hitachi Energy,"3,347.40","3,061.10","3,298.10","3,077.25",220.85,7.18
Yes Bank,21.40,19.65,21.10,19.70,1.40,7.11
Brightcom Group,35.05,32.05,34.60,32.40,2.20,6.79
CSB Bank,246.60,224.00,240.55,226.85,13.70,6.04
IRB Infra,303.50,277.60,299.45,283.20,16.25,5.74
Redington,202.30,188.05,199.40,188.65,10.75,5.7
CHEMPLAST SANMA,494.60,455.05,483.35,458.20,25.15,5.49
NCC,87.20,80.30,85.80,81.50,4.30,5.28
Rail Vikas,70.70,66.00,70.70,67.35,3.35,4.97
Easy Trip,55.50,53.25,55.05,52.45,2.60,4.96
Easy Trip,55.50,53.25,55.05,52.45,2.60,4.96
HPCL,253.00,238.00,251.90,240.00,11.90,4.96
Supreme Ind,"2,567.40","2,405.50","2,536.30","2,420.95",115.35,4.76
Union Bank,88.35,82.70,87.60,83.70,3.90,4.66
Honeywell Autom,"43,798.60","41,250.05","43,391.40","41,538.85","1,852.55",4.46
IFB Industries,995.00,934.80,979.85,938.15,41.70,4.44
IOB,27.35,24.75,26.85,25.80,1.05,4.07
Rashtriya Chem,136.90,127.75,135.95,130.70,5.25,4.02
JK Paper,422.00,405.00,419.25,403.70,15.55,3.85
Rallis India,267.50,252.60,264.05,254.40,9.65,3.79
LIC India,703.70,670.10,697.20,671.85,25.35,3.77
Delhivery,368.10,349.50,364.70,352.05,12.65,3.59
EPL,170.80,162.05,169.80,164.00,5.80,3.54
Mahindra Logist,493.20,470.55,488.70,472.95,15.75,3.33
PNB,58.55,56.25,58.10,56.25,1.85,3.29
