company_name,high,low,last_price,prev_close,change,percent_gain
Aarti Drugs,380.50,313.90,368.25,317.10,51.15,16.13
Network 18,62.80,45.00,59.20,52.55,6.65,12.65
Sudarshan Chem,395.95,365.10,392.80,373.40,19.4,5.2
Brightcom Group,18.65,17.55,18.50,17.60,0.9,5.11
MMTC Ltd,32.00,29.00,31.00,29.55,1.45,4.91
Route,"1,355.60","1,266.55","1,346.85","1,284.95",61.9,4.82
Latent View,348.50,330.00,347.05,331.55,15.5,4.68
Rallis India,204.85,191.85,202.10,193.45,8.65,4.47
Adani Green Ene,853.30,775.45,848.65,816.25,32.4,3.97
Cochin Shipyard,473.60,448.20,460.20,444.00,16.2,3.65
Just Dial,617.00,565.40,598.45,578.55,19.9,3.44
Caplin Labs,662.00,611.00,631.50,610.60,20.9,3.42
Galaxy Surfacta,"2,435.95","2,304.00","2,403.95","2,327.35",76.6,3.29
Rajesh Exports,649.95,618.65,645.55,625.05,20.5,3.28
Phoenix Mills,"1,303.25","1,232.15","1,294.70","1,254.20",40.5,3.23
TV18 Broadcast,31.75,29.10,30.80,29.85,0.95,3.18
Rail Vikas,64.85,63.65,64.60,62.95,1.65,2.62
HUL,"2,516.65","2,425.00","2,511.20","2,447.40",63.8,2.61
Grindwell Norto,"1,825.00","1,725.00","1,814.00","1,770.20",43.8,2.47
BPCL,361.00,350.50,359.65,351.40,8.25,2.35
KPIT Tech,895.00,852.05,889.60,869.20,20.4,2.35
CRISIL,"3,075.00","2,984.55","3,065.30","2,997.75",67.55,2.25
Shipping Corp,134.10,127.05,131.65,128.85,2.8,2.17
HINDPETRO,248.90,240.80,247.60,242.55,5.05,2.08
Aster DM Health,239.80,233.00,238.95,234.20,4.75,2.03
Allcargo,367.75,354.10,363.15,356.00,7.15,2.01
Yes Bank,15.50,15.00,15.35,15.05,0.3,1.99
Jubilant Food,437.00,412.10,435.05,426.70,8.35,1.96
Borosil Renew,452.30,434.00,447.80,439.40,8.4,1.91
Abbott India,"21,415.70","20,715.00","21,327.30","20,928.30",399,1.91
Muthoot Finance,963.00,931.10,946.10,928.60,17.5,1.88
Page Industries,"38,049.80","37,200.00","37,916.05","37,223.75",692.3,1.86
Affle India,979.00,943.80,971.80,954.80,17,1.78
Max Healthcare,474.95,458.60,468.20,460.05,8.15,1.77
Birla Corp,885.00,849.05,879.15,864.55,14.6,1.69
Star Health,549.95,536.85,544.10,535.05,9.05,1.69
Avenue Supermar,"3,377.55","3,295.00","3,366.10","3,311.30",54.8,1.65
Nuvoco Vistas,370.35,288.00,335.20,329.75,5.45,1.65
IOC,80.70,78.70,80.60,79.30,1.3,1.64
MTAR Tech,"1,670.80","1,611.20","1,662.15","1,635.50",26.65,1.63
Alkyl Amines,"2,376.00","2,295.75","2,340.25","2,303.60",36.65,1.59
Delhivery,329.00,317.75,327.05,322.10,4.95,1.54
Indoco Remedies,336.00,316.50,326.65,321.75,4.9,1.52
Asahi India,473.30,455.00,466.05,459.85,6.2,1.35
Lux Industries,"1,300.00","1,251.00","1,277.55","1,260.55",17,1.35
Blue Dart,"6,147.85","5,725.50","6,080.30","5,999.65",80.65,1.34
Prince Pipes,592.35,565.00,582.40,574.70,7.7,1.34
Godrej Consumer,963.60,942.95,960.00,947.45,12.55,1.32
Mahindra Logist,372.50,362.80,371.15,366.60,4.55,1.24
INDUS TOWERS,153.55,148.10,152.30,150.70,1.6,1.06
Ajanta Pharma,"1,197.00","1,175.00","1,183.55","1,171.30",12.25,1.05
Chola Fin Hold,566.30,516.00,553.70,548.00,5.7,1.04
Procter&Gamble,"5,000.00","4,811.05","4,916.45","4,866.25",50.2,1.03
KEC Intl,473.45,454.70,465.70,461.10,4.6,1
Pidilite Ind,"2,376.90","2,320.15","2,372.40","2,349.90",22.5,0.96
Glenmark,446.00,435.35,444.85,440.85,4,0.91
Bajaj Electric,"1,095.00","1,050.00","1,086.45","1,076.75",9.7,0.9
Dixon Technolog,"2,934.10","2,835.90","2,912.75","2,886.80",25.95,0.9
Apollo Tyres,311.95,304.60,311.45,308.70,2.75,0.89
AAVAS Financier,"1,691.50","1,614.65","1,676.85","1,662.20",14.65,0.88
ITC,379.35,372.00,378.80,375.55,3.25,0.87
GMM Pfaudler,"1,555.00","1,496.10","1,537.45","1,524.85",12.6,0.83
SKF India,"4,349.60","4,293.10","4,316.35","4,281.10",35.25,0.82
Sonata,823.20,782.00,805.55,799.00,6.55,0.82
MRF,"83,688.95","82,235.35","83,559.95","82,901.80",658.15,0.79
Shilpa,251.90,241.25,249.15,247.20,1.95,0.79
ICICI Lombard ,"1,089.10","1,062.55","1,079.10","1,071.10",8,0.75
Manappuram Fin,119.50,112.00,113.45,112.60,0.85,0.75
V-Guard Ind,260.00,243.15,247.50,245.80,1.7,0.69
Sun TV Network,439.60,425.75,434.55,431.65,2.9,0.67
Motherson SWI,47.05,45.15,46.55,46.25,0.3,0.65
CreditAccess Gr,927.20,889.10,908.95,903.20,5.75,0.64
Colgate,"1,510.00","1,481.00","1,497.30","1,487.85",9.45,0.64
Century,682.50,667.25,675.95,671.75,4.2,0.63
Orient Electric,274.90,263.60,267.35,265.70,1.65,0.62
Bharat Rasayan,"8,850.00","8,551.00","8,801.65","8,748.60",53.05,0.61
Relaxo Footwear,790.00,760.10,786.15,781.40,4.75,0.61
Supreme Ind,"2,671.00","2,521.30","2,589.30","2,573.55",15.75,0.61
Godrej Ind,412.00,400.50,403.55,401.30,2.25,0.56
Federal Bank,129.80,126.00,129.10,128.40,0.7,0.55
Balkrishna Ind,"1,984.70","1,949.05","1,972.60","1,962.55",10.05,0.51
Blue Star,"1,615.00","1,360.05","1,446.55","1,439.55",7,0.49
Berger Paints,600.00,586.85,596.30,593.45,2.85,0.48
Grasim,"1,599.00","1,551.00","1,592.80","1,585.25",7.55,0.48
Clean Science,"1,376.20","1,350.00","1,367.85","1,361.45",6.4,0.47
Lakshmi Machine,"10,290.00","9,985.00","10,158.05","10,113.75",44.3,0.44
Natco Pharma,545.00,535.00,539.25,536.95,2.3,0.43
Nestle,"18,990.00","18,652.10","18,937.85","18,858.15",79.7,0.42
Hitachi Energy,"3,360.00","3,226.10","3,319.30","3,306.15",13.15,0.4
Kotak Mahindra,"1,702.95","1,681.05","1,699.65","1,693.10",6.55,0.39
Sun Pharma,962.65,947.35,961.20,957.70,3.5,0.37
Amara Raja Batt,573.00,559.55,570.80,568.90,1.9,0.33
Endurance Techn,"1,268.95","1,240.75","1,258.50","1,254.40",4.1,0.33
Divis Labs,"2,829.95","2,787.15","2,800.20","2,791.50",8.7,0.31
Home First,686.00,660.10,671.10,669.10,2,0.3
Campus Active,380.95,371.15,374.85,373.80,1.05,0.28
Brigade Ent,480.85,460.00,467.75,466.55,1.2,0.26
Aditya Birla F,216.55,210.25,215.55,215.05,0.5,0.23
Navin Fluorine,"4,249.95","4,164.10","4,211.75","4,202.00",9.75,0.23
SBI Life Insura,"1,089.95","1,054.00","1,074.10","1,071.60",2.5,0.23
Indiamart Inter,"4,940.00","4,844.00","4,904.25","4,893.50",10.75,0.22
Zydus Wellness,"1,522.50","1,469.65","1,475.65","1,472.50",3.15,0.21
Dabur India,537.90,529.00,537.10,536.15,0.95,0.18
Titan Company,"2,474.95","2,441.55","2,459.95","2,455.65",4.3,0.18
FDC,251.15,245.25,250.05,249.65,0.4,0.16
Saregama India,323.95,314.30,320.40,319.90,0.5,0.16
Atul,"7,010.00","6,885.05","6,998.25","6,987.45",10.8,0.15
Bosch,"18,351.00","17,975.05","18,139.30","18,113.60",25.7,0.14
United Brewerie,"1,452.55","1,422.75","1,448.40","1,446.40",2,0.14
CDSL,955.00,930.00,951.30,950.05,1.25,0.13
HDFC AMC,"1,722.00","1,589.50","1,680.10","1,678.15",1.95,0.12
CAMS,"2,169.60","2,144.45","2,161.90","2,159.45",2.45,0.11
LTIMindtree,"4,707.00","4,561.00","4,678.25","4,673.95",4.3,0.09
Interglobe Avi,"1,866.10","1,827.00","1,857.75","1,856.35",1.4,0.08
Dr Reddys Labs,"4,494.00","4,422.50","4,439.45","4,436.15",3.3,0.07
Ramco Cements,725.25,712.05,719.10,718.60,0.5,0.07
Alkem Lab,"3,144.85","3,087.60","3,115.20","3,113.25",1.95,0.06
Alembic Pharma,493.95,476.05,479.80,479.50,0.3,0.06
Siemens,"3,307.95","3,260.00","3,292.25","3,290.40",1.85,0.06
JK Lakshmi Cem,700.10,681.05,693.05,692.70,0.35,0.05
ICICI Bank,837.80,825.00,836.45,836.25,0.2,0.02
Axis Bank,841.00,825.55,837.55,837.40,0.15,0.02
Can Fin Homes,535.85,515.60,530.20,530.15,0.05,0.01
Westlife Food,721.00,669.65,687.80,687.75,0.05,0.01
