company_name,high,low,last_price,prev_close,change,percent_gain
Shilpa,278.00,246.00,267.35,233.35,34,14.57
Trident,32.20,29.70,32.00,29.80,2.2,7.38
KPR Mill,621.90,580.00,616.90,579.55,37.35,6.44
Alkyl Amines,"2,435.00","2,243.00","2,378.55","2,238.30",140.25,6.27
Adani Green Ene,944.10,936.00,944.10,899.15,44.95,5
Adani Total Gas,951.45,920.00,951.45,906.15,45.3,5
Adani Trans,"1,050.85","1,029.85","1,050.85","1,000.85",50,5
Kotak Mahindra,"1,859.00","1,826.00","1,846.50","1,759.30",87.2,4.96
Shipping Corp,84.95,80.95,84.95,80.95,4,4.94
Navin Fluorine,"4,489.60","4,250.00","4,477.75","4,267.75",210,4.92
Balaji Amines,"2,395.00","2,226.80","2,363.20","2,254.00",109.2,4.84
Torrent Power,549.80,525.00,545.15,520.00,25.15,4.84
KPIT Tech,843.25,800.75,837.00,799.85,37.15,4.64
Star Health,598.00,570.10,590.90,566.00,24.9,4.4
Prince Pipes,589.80,563.25,587.00,562.30,24.7,4.39
Sonata,902.95,861.05,896.35,860.05,36.3,4.22
Mastek,"1,649.95","1,565.00","1,634.65","1,568.80",65.85,4.2
Go Fashion,"1,048.00",989.45,"1,036.85",995.25,41.6,4.18
Mahindra Holida,291.00,275.25,288.35,277.00,11.35,4.1
Edelweiss,56.60,54.10,56.15,54.15,2,3.69
JSW Steel,715.00,688.50,713.60,688.50,25.1,3.65
CenturyPlyboard,487.00,467.35,483.90,467.05,16.85,3.61
Caplin Labs,652.95,612.95,635.30,614.25,21.05,3.43
Prestige Estate,473.20,444.20,460.95,445.75,15.2,3.41
Anupam Rasayan,949.20,912.00,943.00,912.00,31,3.4
Devyani Int,150.70,146.00,150.40,145.50,4.9,3.37
Kalpataru Power,545.00,528.10,535.45,518.80,16.65,3.21
Lakshmi Machine,"11,074.50","10,650.00","10,980.95","10,641.50",339.45,3.19
Medplus Health,714.50,670.20,692.00,671.30,20.7,3.08
Guj State Petro,278.30,269.05,277.10,268.90,8.2,3.05
NHPC,41.40,39.90,41.25,40.05,1.2,3
Tanla Platforms,588.00,565.00,583.10,566.10,17,3
Fert and Chem,241.45,227.70,237.85,231.00,6.85,2.97
Narayana Hruda,799.90,766.35,794.55,772.10,22.45,2.91
Tata Elxsi,"6,415.00","6,205.50","6,381.30","6,201.10",180.2,2.91
IRB Infra,26.90,26.10,26.65,25.90,0.75,2.9
IRB Infra,26.90,26.10,26.65,25.90,0.75,2.9
Bajaj Auto,"4,183.55","4,070.55","4,177.40","4,061.60",115.8,2.85
RHI Magnesita,632.85,611.60,629.40,611.95,17.45,2.85
Eicher Motors,"3,059.00","2,970.45","3,054.20","2,970.45",83.75,2.82
Bank of Baroda,173.90,170.20,170.85,166.20,4.65,2.8
UTI AMC,687.40,667.90,682.90,664.40,18.5,2.78
Deepak Fert,610.00,588.25,608.20,592.15,16.05,2.71
NOCIL,216.40,208.95,215.50,209.85,5.65,2.69
Sterlite Techno,162.15,157.30,160.85,156.75,4.1,2.62
Godfrey Phillip,"1,774.95","1,722.60","1,762.60","1,718.45",44.15,2.57
MTAR Tech,"1,697.90","1,641.05","1,690.20","1,647.85",42.35,2.57
Prism Johnson,114.35,110.80,113.60,110.80,2.8,2.53
Container Corp,598.00,580.00,591.85,577.35,14.5,2.51
NLC India,78.90,76.65,78.55,76.65,1.9,2.48
Tata Steel,107.85,105.10,107.55,104.95,2.6,2.48
Tata Steel,107.85,105.10,107.55,104.95,2.6,2.48
TataTeleservice,63.30,61.00,62.45,60.95,1.5,2.46
KEI Industries,"1,769.85","1,715.15","1,751.90","1,709.95",41.95,2.45
Astral Ltd,"1,447.00","1,403.20","1,438.40","1,404.20",34.2,2.44
Jindal Steel,563.90,552.85,562.90,549.50,13.4,2.44
Home First,715.90,694.00,708.85,692.10,16.75,2.42
Nazara,555.00,531.70,552.70,539.65,13.05,2.42
Polycab,"3,055.00","2,985.00","3,045.50","2,975.00",70.5,2.37
Hikal,300.95,292.60,298.60,291.80,6.8,2.33
Latent View,353.00,337.85,350.80,342.80,8,2.33
Union Bank,69.70,67.20,68.15,66.60,1.55,2.33
Max Healthcare,459.90,442.20,450.90,440.70,10.2,2.31
Symphony,988.30,966.60,984.20,962.40,21.8,2.27
