company_name,high,low,last_price,prev_close,change,percent_gain
Poly Medicure,"3,357.80","2,917.45","3,200.00","2,874.30",325.7,11.33
Piramal Pharma,284.50,271.45,282.35,268.47,13.88,5.17
Jubilant Pharmo,"1,279.75","1,225.00","1,273.20","1,211.75",61.45,5.07
NCC,317.95,311.35,312.45,298.80,13.65,4.57
Motilal Oswal,989.15,945.85,978.95,937.30,41.65,4.44
IIFL Finance,456.30,437.90,454.95,436.80,18.15,4.16
RBL Bank,176.50,170.01,176.50,169.75,6.75,3.98
PCBL,442.00,416.10,427.20,410.95,16.25,3.95
Vodafone Idea,8.53,8.23,8.44,8.12,0.32,3.94
Brigade Ent,"1,284.70","1,191.90","1,222.75","1,178.80",43.95,3.73
EIH,380.10,365.15,378.00,364.45,13.55,3.72
M&M,"2,840.90","2,780.00","2,828.00","2,728.55",99.45,3.64
Zomato,250.00,244.15,249.76,241.75,8.01,3.31
IRB Infra,53.59,52.90,53.55,51.85,1.7,3.28
IRB Infra,53.59,52.90,53.55,51.85,1.7,3.28
PNB,101.17,98.61,101.03,97.90,3.13,3.2
Chalet Hotels,907.85,880.00,897.90,870.90,27,3.1
Campus Active,304.40,297.20,303.55,295.00,8.55,2.9
Linde India,"7,890.00","7,700.00","7,873.95","7,654.65",219.3,2.86
NBCC (India),100.90,97.55,99.97,97.19,2.78,2.86
Sterling Wilson,603.35,587.95,601.25,584.70,16.55,2.83
MRPL,151.99,148.61,151.87,147.76,4.11,2.78
Blue Star,"1,925.00","1,880.00","1,922.35","1,871.05",51.3,2.74
Aarti Ind,528.35,512.00,524.70,510.90,13.8,2.7
Whirlpool,"2,095.00","1,986.00","2,042.35","1,989.30",53.05,2.67
UTI AMC,"1,373.95","1,346.00","1,368.10","1,333.50",34.6,2.59
Delhivery,366.00,356.20,365.20,356.10,9.1,2.56
Chennai Petro,656.60,647.05,656.00,639.70,16.3,2.55
JK Lakshmi Cem,834.60,810.45,830.70,810.20,20.5,2.53
HEG,445.00,434.05,443.00,432.30,10.7,2.48
HEG,445.00,434.05,443.00,432.30,10.7,2.48
Bharat Dynamics,"1,119.90","1,089.00","1,112.00","1,085.30",26.7,2.46
Bharat Dynamics,"1,119.90","1,089.00","1,112.00","1,085.30",26.7,2.46
Triveni Turbine,708.85,695.00,708.85,691.90,16.95,2.45
CG Power ,721.60,711.90,721.15,704.40,16.75,2.38
DOMS Industries,"2,875.00","2,802.05","2,850.85","2,785.10",65.75,2.36
Westlife Food,779.95,758.00,778.00,760.20,17.8,2.34
Birla Corp,"1,200.00","1,171.00","1,195.30","1,168.05",27.25,2.33
Borosil Renew,462.00,447.50,457.00,446.60,10.4,2.33
Tata Tech,"1,032.00","1,012.00","1,029.40","1,006.30",23.1,2.3
KPIT Tech,"1,428.25","1,416.55","1,425.00","1,393.25",31.75,2.28
Adani Green Ene,"1,639.55","1,614.45","1,633.90","1,598.30",35.6,2.23
Phoenix Mills,"1,560.00","1,529.95","1,556.00","1,522.15",33.85,2.22
L&T Finance,149.20,146.70,149.20,146.00,3.2,2.19
Tanla Platforms,784.00,750.50,768.35,752.20,16.15,2.15
SAIL,118.80,116.36,118.20,115.75,2.45,2.12
Emami,719.95,711.00,718.20,703.35,14.85,2.11
Indiamart Inter,"2,561.95","2,511.75","2,552.45","2,500.00",52.45,2.1
ONGC,272.35,268.65,271.75,266.15,5.6,2.1
Ujjivan Small,39.00,38.15,38.89,38.09,0.8,2.1
Nuvoco Vistas,362.65,353.70,360.00,352.70,7.3,2.07
Eris Life,"1,350.00","1,323.15","1,350.00","1,323.15",26.85,2.03
Craftsman,"5,225.35","5,100.00","5,202.00","5,099.15",102.85,2.02
Mah Seamless,640.00,627.50,638.50,625.85,12.65,2.02
BLS Internation,408.60,400.25,405.80,397.85,7.95,2
IDFC First Bank,67.62,66.50,67.25,65.93,1.32,2
Prince Pipes,487.35,477.25,482.50,473.10,9.4,1.99
Sundaram Fin,"4,900.00","4,804.25","4,899.00","4,804.25",94.75,1.97
Avenue Supermar,"4,010.00","3,939.95","4,007.50","3,930.70",76.8,1.95
Tejas Networks,"1,381.35","1,348.00","1,367.85","1,341.85",26,1.94
Castrol,215.29,212.00,214.37,210.32,4.05,1.93
Manappuram Fin,160.74,157.27,160.07,157.05,3.02,1.92
Motherson SWI,64.06,63.19,64.00,62.80,1.2,1.91
NHPC,84.38,83.01,84.18,82.60,1.58,1.91
eClerx Services,"2,982.25","2,930.00","2,965.00","2,910.55",54.45,1.87
Lemon Tree,120.41,118.40,119.95,117.75,2.2,1.87
Star Health,518.95,506.25,513.35,503.95,9.4,1.87
