company_name,high,low,last_price,prev_close,change,percent_gain
New India Assur,116.80,102.00,115.00,101.25,13.75,13.58
Greenpanel Ind,399.90,367.90,397.05,367.80,29.25,7.95
Gland,"1,908.80","1,732.20","1,877.95","1,745.10",132.85,7.61
Prism Johnson,132.90,120.00,129.60,121.05,8.55,7.06
Dabur India,598.30,558.10,593.10,558.60,34.50,6.18
Emami,479.00,444.60,473.50,446.05,27.45,6.15
IRFC,36.30,33.80,35.30,33.55,1.75,5.22
AB Capital,147.55,137.00,144.10,137.05,7.05,5.14
Swan Energy,259.50,229.00,242.30,230.65,11.65,5.05
Bombay Burmah,976.95,915.05,960.25,914.15,46.10,5.04
IRB Infra,280.00,259.95,273.55,260.75,12.80,4.91
One 97 Paytm,486.90,471.15,483.90,461.50,22.40,4.85
Delhivery,344.20,306.00,336.55,321.05,15.50,4.83
Bandhan Bank,237.45,223.50,234.15,224.35,9.80,4.37
HUL,"2,639.95","2,527.20","2,634.20","2,525.20",109.00,4.32
Rajesh Exports,765.00,706.65,744.30,713.80,30.50,4.27
Godfrey Phillip,"1,819.00","1,750.00","1,814.95","1,742.05",72.90,4.18
CCL Products,544.50,517.30,539.15,518.15,21.00,4.05
Balaji Amines,"3,079.20","2,925.00","3,039.90","2,928.55",111.35,3.8
IWML,"1,924.00","1,775.05","1,865.05","1,796.90",68.15,3.79
Finolex Cables,585.20,559.05,580.05,559.40,20.65,3.69
Graphite India,402.50,375.75,390.70,377.00,13.70,3.63
ICICI Prudentia,473.95,453.85,471.10,455.15,15.95,3.5
Union Bank,82.70,77.90,82.20,79.45,2.75,3.46
Marico,508.30,486.45,502.40,486.45,15.95,3.28
Bank of India,85.50,81.15,83.75,81.25,2.50,3.08
HEG,"1,099.00","1,033.50","1,059.50","1,030.50",29.00,2.81
IDBI Bank,55.60,53.10,54.30,52.85,1.45,2.74
Ratnamani Metal,"1,995.00","1,915.15","1,977.25","1,924.45",52.80,2.74
Adani Trans,"2,816.65","2,708.05","2,782.70","2,716.15",66.55,2.45
Lupin,759.35,740.00,751.45,733.65,17.80,2.43
JSW Steel,735.90,713.85,732.55,715.65,16.90,2.36
Welspun India,84.00,80.60,82.35,80.45,1.90,2.36
Sapphire Foods,"1,374.00","1,332.05","1,361.65","1,331.80",29.85,2.24
Quess Corp,449.00,426.95,437.45,427.90,9.55,2.23
Deepak Nitrite,"2,176.20","2,116.35","2,168.90","2,122.70",46.20,2.18
Vijaya Diagnost,465.00,444.00,460.05,450.40,9.65,2.14
Mahindra Life,389.60,375.85,383.80,375.85,7.95,2.12
Affle India,"1,260.00","1,217.00","1,251.50","1,225.65",25.85,2.11
MOIL,167.80,161.65,164.20,160.90,3.30,2.05
Shilpa,291.40,278.95,284.75,279.05,5.70,2.04
Sterling Wilson,294.00,284.30,289.90,284.30,5.60,1.97
G R Infra,"1,229.25","1,184.45","1,210.60","1,187.70",22.90,1.93
PB Fintech,466.00,440.20,460.35,451.80,8.55,1.89
Cyient,830.00,808.00,822.90,807.80,15.10,1.87
Transport Corp,674.10,662.35,671.30,659.15,12.15,1.84
Cipla,"1,125.85","1,105.00","1,121.15","1,101.75",19.40,1.76
Triveni Turbine,282.30,276.05,280.30,275.50,4.80,1.74
