company_name,high,low,last_price,prev_close,change,percent_gain
Thyrocare Techn,709.00,616.85,700.85,608.60,92.25,15.16
Vijaya Diagnost,486.00,427.55,478.40,425.60,52.80,12.41
Glenmark,442.00,410.05,440.40,409.25,31.15,7.61
Metropolis,"1,385.50","1,291.00","1,370.85","1,281.05",89.80,7.01
Dr Lal PathLab,"2,440.00","2,310.90","2,430.30","2,287.10",143.20,6.26
Finolex Ind,191.00,176.90,185.80,176.25,9.55,5.42
Divis Labs,"3,529.50","3,351.55","3,518.75","3,351.55",167.20,4.99
Granules India,338.45,323.15,335.65,322.75,12.90,4
UTI AMC,905.00,845.00,884.90,851.40,33.50,3.93
Apollo Hospital,"4,788.45","4,602.20","4,766.20","4,596.65",169.55,3.69
Alembic Pharma,604.75,575.80,597.95,576.70,21.25,3.68
Lupin,757.80,722.10,751.35,725.95,25.40,3.5
Biocon,272.60,262.70,271.20,262.05,9.15,3.49
Aurobindo Pharm,457.00,439.45,453.60,438.45,15.15,3.46
Cipla,"1,130.00","1,085.65","1,128.00","1,091.15",36.85,3.38
Kansai Nerolac,440.50,423.15,438.00,424.00,14.00,3.3
Abbott India,"21,675.00","20,830.50","21,548.50","20,898.70",649.80,3.11
Medplus Health,664.95,634.75,652.95,633.25,19.70,3.11
Krishna Inst.,"1,520.00","1,462.00","1,510.90","1,465.90",45.00,3.07
AstraZeneca,"3,518.00","3,373.30","3,474.10","3,373.30",100.80,2.99
Aster DM Health,237.70,227.85,235.40,228.60,6.80,2.97
Honeywell Autom,"41,808.15","40,210.00","41,492.35","40,345.45","1,146.90",2.84
Brigade Ent,467.90,451.65,460.30,448.40,11.90,2.65
Shyam Metalics,317.75,295.00,299.20,291.55,7.65,2.62
Ipca Labs,904.35,865.05,895.30,872.85,22.45,2.57
Zydus Life,426.00,410.30,421.90,411.35,10.55,2.56
Indoco Remedies,407.40,390.30,401.75,391.75,10.00,2.55
KPR Mill,519.00,505.00,515.25,503.05,12.20,2.43
Laurus Labs,401.95,383.65,394.20,385.05,9.15,2.38
Suven Pharma,496.70,475.00,486.10,476.45,9.65,2.03
Natco Pharma,568.25,550.90,563.50,552.60,10.90,1.97
Sun Pharma,"1,009.50",988.40,"1,005.60",988.35,17.25,1.75
Narayana Hruda,766.75,750.20,762.35,749.90,12.45,1.66
Alkem Lab,"3,071.95","2,981.00","3,050.50","3,001.95",48.55,1.62
IOB,34.20,30.80,31.35,30.85,0.50,1.62
Bayer CropScien,"4,794.35","4,586.00","4,750.45","4,676.05",74.40,1.59
Shoppers Stop,708.45,677.05,694.65,684.35,10.30,1.51
Fortis Health,290.60,281.65,285.65,281.50,4.15,1.47
LTIMindtree,"4,456.40","4,375.00","4,424.25","4,362.20",62.05,1.42
Wockhardt,235.00,222.50,228.70,225.65,3.05,1.35
Manappuram Fin,122.70,116.65,117.70,116.30,1.40,1.2
GlaxoSmithKline,"1,353.00","1,327.50","1,345.10","1,329.35",15.75,1.18
Bajaj Electric,"1,169.85","1,144.60","1,163.20","1,149.90",13.30,1.16
Fert and Chem,316.00,283.50,295.85,292.70,3.15,1.08
Gujarat Fluoro,"3,139.00","3,016.05","3,039.25","3,007.30",31.95,1.06
HCL Tech,"1,053.25","1,035.00","1,040.35","1,029.70",10.65,1.03
eClerx Services,"1,371.00","1,341.00","1,353.40","1,339.90",13.50,1.01
MOTHERSON,71.55,69.70,70.20,69.50,0.70,1.01
Orient Electric,277.00,270.20,275.05,272.40,2.65,0.97
Jubilant Pharmo,409.90,395.00,399.85,396.05,3.80,0.96
Galaxy Surfacta,"2,644.60","2,596.00","2,624.80","2,600.10",24.70,0.95
Nestle,"20,348.00","20,062.15","20,314.20","20,135.55",178.65,0.89
Dr Reddys Labs,"4,435.00","4,353.40","4,407.55","4,369.75",37.80,0.87
Syngene Intl,584.45,573.00,578.30,573.50,4.80,0.84
Sun Pharma Adv,218.00,208.00,210.55,208.80,1.75,0.84
Restaurant Bran,118.55,116.90,118.00,117.05,0.95,0.81
Tech Mahindra,"1,030.55","1,020.25","1,026.05","1,017.95",8.10,0.8
BASF,"2,718.70","2,639.95","2,702.20","2,681.10",21.10,0.79
Navin Fluorine,"4,307.95","4,175.00","4,248.95","4,216.80",32.15,0.76
TCS,"3,283.05","3,240.00","3,268.55","3,243.95",24.60,0.76
ABSL AMC,460.50,454.00,459.05,455.80,3.25,0.71
DCM Shriram,889.50,873.50,879.45,873.45,6.00,0.69
CCL Products,522.15,513.00,520.10,516.60,3.50,0.68
Macrotech Dev,"1,075.80","1,026.30","1,036.85","1,030.05",6.80,0.66
COFORGE LTD.,"3,998.70","3,897.45","3,920.40","3,895.95",24.45,0.63
JB Chemicals,"2,038.80","1,982.05","2,011.70","1,999.70",12.00,0.6
Ajanta Pharma,"1,207.00","1,151.05","1,171.80","1,164.90",6.90,0.59
CRISIL,"2,835.00","2,802.00","2,819.10","2,805.05",14.05,0.5
Torrent Pharma,"1,595.95","1,575.35","1,583.00","1,575.20",7.80,0.5
MphasiS,"1,982.00","1,948.00","1,959.35","1,950.70",8.65,0.44
APTUS VALUE,301.35,298.00,299.75,298.65,1.10,0.37
TeamLease Ser.,"2,568.00","2,490.05","2,514.45","2,505.35",9.10,0.36
Kajaria Ceramic,"1,118.10","1,085.55","1,099.45","1,095.60",3.85,0.35
CAMS,"2,239.60","2,194.60","2,202.10","2,194.60",7.50,0.34
CreditAccess Gr,934.90,899.75,908.05,905.35,2.70,0.3
Max Healthcare,449.40,435.00,439.55,438.25,1.30,0.3
Timken,"3,341.90","3,272.05","3,299.25","3,289.50",9.75,0.3
Jindal Steel,561.30,541.30,547.60,546.05,1.55,0.28
Pfizer,"4,449.00","4,400.00","4,434.45","4,422.20",12.25,0.28
Birlasoft,307.70,298.25,299.65,298.85,0.80,0.27
SBI Life Insura,"1,244.80","1,221.60","1,234.35","1,231.25",3.10,0.25
Sonata,545.00,528.00,532.90,531.55,1.35,0.25
Lakshmi Machine,"12,974.00","12,534.70","12,733.70","12,703.00",30.70,0.24
Emami,435.60,423.20,428.35,427.40,0.95,0.22
Infosys,"1,521.00","1,502.35","1,509.55","1,507.30",2.25,0.15
L&T Technology,"4,066.00","3,940.15","3,957.10","3,951.05",6.05,0.15
Wipro,393.25,387.85,389.50,388.95,0.55,0.14
Jubilant Food,534.50,519.15,521.20,520.60,0.60,0.12
Oracle Fin Serv,"3,053.30","3,017.25","3,024.40","3,020.95",3.45,0.11
Sanofi India,"5,849.00","5,787.30","5,802.50","5,797.95",4.55,0.08
Hindalco,463.90,451.90,457.15,457.05,0.10,0.02
Route,"1,272.95","1,249.00","1,253.85","1,253.55",0.30,0.02
UPL,767.50,751.80,754.90,754.85,0.05,0.01
