company_name,high,low,last_price,prev_close,change,percent_gain
SJVN,36.55,32.75,36.25,32.90,3.35,10.18
RBL Bank,137.70,123.40,136.35,123.80,12.55,10.14
IIFL Finance,404.40,366.85,400.90,364.15,36.75,10.09
Karur Vysya,100.90,93.65,100.30,92.55,7.75,8.37
Century,883.90,832.00,877.35,814.05,63.3,7.78
TML - D,240.00,218.80,236.05,222.75,13.3,5.97
TML - D,240.00,218.80,236.05,222.75,13.3,5.97
Phoenix Mills,"1,495.00","1,382.95","1,464.75","1,383.20",81.55,5.9
AstraZeneca,"3,325.00","3,114.05","3,303.60","3,121.35",182.25,5.84
GMR Airports,38.75,35.35,37.60,35.55,2.05,5.77
JSW Steel,683.00,648.00,679.60,644.35,35.25,5.47
PNB Housing Fin,460.00,433.00,452.90,431.20,21.7,5.03
Dhani Services,54.70,52.55,54.70,52.10,2.6,4.99
Rail Vikas,42.05,38.90,41.25,39.45,1.8,4.56
IGL,427.65,405.55,425.55,407.65,17.9,4.39
Granules India,370.00,352.80,369.15,354.45,14.7,4.15
Container Corp,796.00,761.00,790.05,759.35,30.7,4.04
Jindal Steel,471.00,454.30,469.45,451.25,18.2,4.03
SAIL,82.90,80.10,82.55,79.35,3.2,4.03
Indiamart Inter,"4,620.00","4,394.25","4,567.25","4,391.85",175.4,3.99
Zydus Life,434.90,416.60,433.60,417.40,16.2,3.88
DLF,385.80,369.70,383.50,369.75,13.75,3.72
Adani Total Gas,"3,549.00","3,395.00","3,507.75","3,382.95",124.8,3.69
Mahanagar Gas,874.90,836.25,868.95,838.30,30.65,3.66
Triveni Turbine,302.80,286.90,300.30,289.75,10.55,3.64
JK Paper,407.00,394.00,403.65,389.55,14.1,3.62
Hindalco,413.40,405.35,412.40,398.40,14,3.51
Jubilant Pharmo,356.00,335.35,348.50,336.70,11.8,3.5
Power Finance,110.95,105.90,109.90,106.20,3.7,3.48
Brigade Ent,510.95,488.35,505.10,488.35,16.75,3.43
EngineersInd,69.20,65.75,67.70,65.50,2.2,3.36
Lux Industries,"1,774.00","1,713.90","1,741.20","1,684.90",56.3,3.34
Shipping Corp,129.35,122.80,126.90,122.80,4.1,3.34
Cochin Shipyard,564.90,534.05,560.20,542.15,18.05,3.33
Sun Pharma Adv,242.75,232.00,239.05,231.45,7.6,3.28
Dalmia Bharat,"1,587.95","1,535.20","1,582.30","1,532.20",50.1,3.27
CCL Products,499.00,481.45,496.90,481.40,15.5,3.22
Narayana Hruda,734.80,705.00,731.15,708.35,22.8,3.22
Dabur India,551.30,536.00,549.05,532.15,16.9,3.18
Info Edge,"3,949.90","3,832.00","3,927.10","3,806.00",121.1,3.18
Go Fashion,"1,399.00","1,341.60","1,392.15","1,350.65",41.5,3.07
Vedanta,292.40,284.00,288.35,280.00,8.35,2.98
Tata Steel,104.65,102.05,104.20,101.20,3,2.96
Tata Steel,104.65,102.05,104.20,101.20,3,2.96
Adani Trans,"3,300.00","3,192.25","3,282.45","3,188.45",94,2.95
Latent View,396.00,375.00,389.55,378.50,11.05,2.92
ACC,"2,318.00","2,250.40","2,313.00","2,247.50",65.5,2.91
Ambuja Cements,532.60,513.25,527.60,513.10,14.5,2.83
Lupin,707.50,685.10,703.30,684.50,18.8,2.75
Ajanta Pharma,"1,299.00","1,261.80","1,295.90","1,261.80",34.1,2.7
Kalyan Jeweller,104.05,100.20,102.80,100.10,2.7,2.7
Bharat Elec,108.90,105.20,107.85,105.05,2.8,2.67
MOTHERSON,64.00,62.25,63.75,62.10,1.65,2.66
Fortis Health,276.20,266.70,272.70,265.75,6.95,2.62
Adani Ports,824.00,795.00,821.25,800.35,20.9,2.61
Atul,"8,549.90","8,102.05","8,413.25","8,201.00",212.25,2.59
PI Industries,"3,235.10","3,130.35","3,206.30","3,125.35",80.95,2.59
BHEL,73.50,70.60,72.90,71.10,1.8,2.53
Sterlite Techno,171.70,165.00,168.40,164.25,4.15,2.53
Raymond,"1,139.90","1,072.00","1,126.50","1,098.95",27.55,2.51
Power Grid Corp,224.85,217.35,223.90,218.50,5.4,2.47
