company_name,high,low,last_price,prev_close,change,percent_gain
Central Bank,33.25,28.45,31.55,28.15,3.4,12.08
KEC Intl,484.70,434.95,479.70,434.40,45.3,10.43
CHEMPLAST SANMA,475.80,426.05,466.30,424.30,42,9.9
Karur Vysya,111.90,101.45,110.90,101.10,9.8,9.69
Bank of India,101.20,93.45,100.20,92.85,7.35,7.92
Godfrey Phillip,"1,949.95","1,791.60","1,912.20","1,789.65",122.55,6.85
Bank of Baroda,189.40,176.60,188.25,176.50,11.75,6.66
Olectra Greente,544.00,500.00,533.20,500.90,32.3,6.45
IOB,26.05,24.20,25.60,24.05,1.55,6.44
JK Lakshmi Cem,860.40,802.80,852.30,802.80,49.5,6.17
Coromandel Int,969.70,919.70,966.25,918.15,48.1,5.24
Fert and Chem,173.95,168.25,170.90,162.45,8.45,5.2
PB Fintech,485.00,457.00,481.90,458.55,23.35,5.09
Finolex Ind,181.50,167.50,178.65,170.20,8.45,4.96
Varun Beverages,"1,380.00","1,310.65","1,366.75","1,308.90",57.85,4.42
Brightcom Group,37.00,34.70,35.25,33.80,1.45,4.29
Network 18,76.40,70.20,74.25,71.20,3.05,4.28
KNR Construct,274.00,260.15,270.55,259.55,11,4.24
Mazagon Dock,917.35,857.20,906.30,869.65,36.65,4.21
NCC,83.20,79.80,82.95,79.60,3.35,4.21
Bank of Mah,30.45,28.65,30.05,28.85,1.2,4.16
Bharat Forge,878.45,834.00,871.35,837.05,34.3,4.1
PNB,57.95,55.45,57.70,55.45,2.25,4.06
Triveni Turbine,301.60,288.25,299.90,288.20,11.7,4.06
Rajesh Exports,737.00,688.05,722.95,696.35,26.6,3.82
GSFC,137.85,132.95,137.05,132.05,5,3.79
Sharda Crop,514.90,476.50,493.35,476.25,17.1,3.59
Rallis India,257.00,245.00,254.80,246.00,8.8,3.58
Canara Bank,325.95,314.15,324.40,313.90,10.5,3.35
Ramco Cements,730.70,703.10,729.80,706.30,23.5,3.33
Astral Ltd,"2,071.25","1,996.30","2,065.55","2,001.55",64,3.2
Guj Amb Exports,267.70,252.80,262.60,254.55,8.05,3.16
Kalpataru Power,520.00,502.85,519.00,503.80,15.2,3.02
Federal Bank,136.20,132.25,135.75,132.10,3.65,2.76
Suprajit Eng,343.90,332.15,341.75,332.70,9.05,2.72
Axis Bank,943.95,913.75,939.35,914.65,24.7,2.7
AIA Engineering,"2,848.70","2,740.00","2,832.40","2,760.25",72.15,2.61
Redington,192.90,187.30,191.30,186.50,4.8,2.57
TV18 Broadcast,41.75,39.65,40.70,39.70,1,2.52
Campus Active,469.90,449.45,462.70,451.40,11.3,2.5
Wockhardt,234.00,226.00,230.55,224.95,5.6,2.49
Gujarat Gas,519.00,506.15,518.25,505.80,12.45,2.46
Amara Raja Batt,666.40,645.05,663.60,648.20,15.4,2.38
City Union Bank,197.15,192.00,196.10,191.60,4.5,2.35
