company_name,high,low,last_price,prev_close,change,percent_gain
Mazagon Dock,749.00,636.60,724.60,638.10,86.5,13.56
Redington,152.70,137.35,147.90,137.35,10.55,7.68
Sharda Crop,411.30,372.85,399.65,372.40,27.25,7.32
Fine Organics,"6,050.00","5,673.65","6,010.20","5,644.90",365.3,6.47
Aster DM Health,267.60,249.65,265.55,249.65,15.9,6.37
Gujarat Fluoro,"3,945.50","3,700.00","3,925.75","3,706.05",219.7,5.93
Alembic Pharma,619.90,575.35,611.70,577.85,33.85,5.86
Cochin Shipyard,590.00,543.40,582.40,550.35,32.05,5.82
Gland,"1,895.00","1,782.25","1,879.95","1,786.25",93.7,5.25
Chola Invest.,752.85,708.00,744.70,709.50,35.2,4.96
Dhani Services,57.45,54.15,57.45,54.75,2.7,4.93
Alok Industries,16.10,15.40,16.10,15.35,0.75,4.89
Indiabulls Real,82.80,77.45,80.70,77.45,3.25,4.2
Sun TV Network,547.00,522.10,544.10,522.60,21.5,4.11
Vedanta,299.45,285.25,297.25,286.90,10.35,3.61
Tanla Platforms,775.00,742.30,766.15,741.80,24.35,3.28
TML - D,260.40,242.35,252.75,244.75,8,3.27
TML - D,260.40,242.35,252.75,244.75,8,3.27
Finolex Ind,140.80,133.15,138.05,133.75,4.3,3.21
Sheela Foam,"2,919.75","2,802.70","2,897.50","2,807.65",89.85,3.2
Procter&Gamble,"4,306.20","4,085.40","4,231.05","4,102.10",128.95,3.14
Fert and Chem,124.80,116.60,121.80,118.10,3.7,3.13
ABSL AMC,426.30,413.25,425.70,413.10,12.6,3.05
KNR Construct,236.00,226.55,233.45,226.55,6.9,3.05
Westlife Dev,784.80,740.80,763.50,742.05,21.45,2.89
AIA Engineering,"2,814.00","2,685.00","2,773.70","2,699.65",74.05,2.74
Prism Johnson,130.00,125.95,129.10,125.80,3.3,2.62
Alkem Lab,"3,325.00","3,227.05","3,311.00","3,226.65",84.35,2.61
Vijaya Diagnost,478.90,462.15,473.90,462.15,11.75,2.54
Syngene Intl,646.00,623.50,643.40,628.00,15.4,2.45
IWML,"1,885.00","1,783.55","1,840.40","1,796.50",43.9,2.44
Vardhman Text,351.90,341.00,348.25,340.00,8.25,2.43
Shoppers Stop,812.00,762.00,780.90,762.40,18.5,2.43
Hikal,344.75,330.20,339.20,331.25,7.95,2.4
LIC India,622.00,603.10,619.40,605.20,14.2,2.35
RHI Magnesita,662.90,640.00,651.80,637.25,14.55,2.28
Chalet Hotels,377.00,359.80,367.65,359.70,7.95,2.21
V-Guard Ind,268.70,256.40,264.95,259.45,5.5,2.12
Praj Industries,421.55,411.50,418.30,409.90,8.4,2.05
NIIT,291.60,281.30,287.20,281.45,5.75,2.04
Triveni Turbine,286.75,276.50,283.25,277.60,5.65,2.04
Oracle Fin Serv,"2,999.00","2,924.25","2,980.20","2,921.35",58.85,2.01
Jyothy Labs,202.00,195.60,199.40,195.50,3.9,1.99
IEX,144.20,140.65,143.25,140.55,2.7,1.92
Nuvoco Vistas,408.50,398.90,405.90,398.35,7.55,1.9
Vinati Organics,"1,984.15","1,915.05","1,956.15","1,920.35",35.8,1.86
Ajanta Pharma,"1,357.95","1,307.00","1,347.75","1,323.30",24.45,1.85
Varun Beverages,"1,165.00","1,110.00","1,127.50","1,107.00",20.5,1.85
IRCTC,761.30,738.25,755.45,742.25,13.2,1.78
Radico Khaitan,"1,085.00","1,047.05","1,068.65","1,050.00",18.65,1.78
Pfizer,"4,490.00","4,375.20","4,473.45","4,395.65",77.8,1.77
Balrampur Chini,337.50,328.40,336.20,330.65,5.55,1.68
G R Infra,"1,244.00","1,210.75","1,235.65","1,215.25",20.4,1.68
Hindalco,426.85,414.00,421.30,414.40,6.9,1.67
Hind Zinc,293.00,283.60,288.25,283.60,4.65,1.64
Tube Investment,"2,870.00","2,765.05","2,843.45","2,797.80",45.65,1.63
