company_name,high,low,last_price,prev_close,change,percent_gain
Engineers India,97.70,82.10,94.85,82.55,12.30,14.9
Rail Vikas,130.10,121.55,130.10,118.30,11.80,9.97
SJVN,38.40,35.10,38.20,35.35,2.85,8.06
Ceat,"1,650.00","1,525.05","1,638.30","1,521.40",116.90,7.68
Allcargo,326.80,279.85,302.40,281.10,21.30,7.58
BHEL,87.95,80.80,86.95,81.60,5.35,6.56
NLC India,88.60,82.05,87.55,82.50,5.05,6.12
PNB Housing Fin,491.50,454.05,485.25,458.15,27.10,5.92
IRFC,36.05,33.55,35.45,33.55,1.90,5.66
MRF,"94,390.00","88,318.85","93,559.80","88,596.90","4,962.90",5.6
RHI Magnesita,689.00,641.00,679.50,643.45,36.05,5.6
Sapphire Foods,"1,319.00","1,240.40","1,307.25","1,240.40",66.85,5.39
Mahindra CIE,420.00,397.00,417.85,396.85,21.00,5.29
GSFC,173.30,162.35,170.90,162.80,8.10,4.98
Bajaj Electric,"1,209.85","1,134.10","1,195.45","1,141.00",54.45,4.77
Interglobe Avi,"2,236.95","2,145.00","2,164.10","2,067.40",96.70,4.68
Brightcom Group,10.25,10.25,10.25,9.80,0.45,4.59
Bharat Dynamics,"1,048.45",989.00,"1,034.90",991.45,43.45,4.38
Chola Fin Hold,649.00,614.85,647.95,623.30,24.65,3.95
Shipping Corp,97.20,91.50,95.30,91.80,3.50,3.81
ABSL AMC,353.95,338.80,351.70,339.40,12.30,3.62
HUDCO,54.10,51.85,53.65,51.80,1.85,3.57
Balaji Amines,"2,309.90","2,218.55","2,298.05","2,226.35",71.70,3.22
APTUS VALUE,259.00,248.00,253.65,245.90,7.75,3.15
Cochin Shipyard,557.00,535.30,551.75,535.10,16.65,3.11
Capri Global,679.00,643.65,665.50,645.60,19.90,3.08
Laurus Labs,322.95,311.15,321.00,311.60,9.40,3.02
Deepak Nitrite,"1,958.80","1,885.20","1,952.20","1,895.25",56.95,3
AAVAS Financier,"1,486.45","1,400.95","1,440.80","1,399.15",41.65,2.98
CRISIL,"3,640.00","3,492.05","3,622.90","3,520.60",102.30,2.91
3M India,"23,100.00","22,201.00","23,016.25","22,390.00",626.25,2.8
Vardhman Text,340.00,321.05,330.30,321.45,8.85,2.75
Apollo Tyres,357.00,344.50,355.35,346.20,9.15,2.64
Finolex Ind,176.45,169.55,174.55,170.10,4.45,2.62
NHPC,46.10,44.05,45.65,44.50,1.15,2.58
Avanti Feeds,384.60,362.15,372.65,363.30,9.35,2.57
Kansai Nerolac,395.60,384.35,390.20,380.55,9.65,2.54
TV18 Broadcast,31.45,29.90,30.80,30.05,0.75,2.5
Anupam Rasayan,"1,224.20","1,175.50","1,212.05","1,183.05",29.00,2.45
Equitas Bank,73.55,70.10,72.30,70.60,1.70,2.41
Brigade Ent,521.85,503.65,519.30,507.20,12.10,2.39
