company_name,high,low,last_price,prev_close,change,percent_gain
Edelweiss,68.20,56.55,65.80,56.85,8.95,15.74
Ceat,"1,594.00","1,410.00","1,557.20","1,403.30",153.90,10.97
PI Industries,"3,462.25","3,240.00","3,384.50","3,065.70",318.80,10.4
EIH,192.90,173.05,188.75,171.50,17.25,10.06
Polyplex Corp,"1,377.00","1,265.05","1,358.55","1,265.05",93.50,7.39
INDUS TOWERS,160.40,144.85,155.00,144.85,10.15,7.01
Zomato,66.00,59.55,64.90,60.70,4.20,6.92
FSN E-Co Nykaa,124.20,114.80,122.60,115.95,6.65,5.74
Zee Entertain,197.90,188.10,196.75,186.15,10.60,5.69
REC,132.40,125.15,132.15,125.10,7.05,5.64
TCNS Clothing C,497.80,466.00,492.80,466.50,26.30,5.64
MRPL,66.30,61.20,64.25,60.95,3.30,5.41
Laurus Labs,311.40,278.85,307.60,292.05,15.55,5.32
Adani Trans,"1,031.40",987.10,"1,029.45",982.30,47.15,4.8
Guj Amb Exports,298.70,278.00,291.15,277.90,13.25,4.77
Chola Fin Hold,629.00,580.00,607.00,579.75,27.25,4.7
Central Bank,30.45,29.60,30.35,29.00,1.35,4.66
Tejas Networks,684.00,652.10,658.70,629.85,28.85,4.58
IOB,26.00,24.90,25.80,24.70,1.10,4.45
GSFC,164.70,152.75,158.95,152.30,6.65,4.37
Rail Vikas,111.00,103.80,107.55,103.20,4.35,4.22
Dhani Services,39.00,36.90,38.40,36.85,1.55,4.21
Syngene Intl,685.70,653.00,677.00,649.85,27.15,4.18
Easy Trip,48.40,46.25,48.00,46.10,1.90,4.12
Easy Trip,48.40,46.25,48.00,46.10,1.90,4.12
Can Fin Homes,625.00,596.70,616.70,593.20,23.50,3.96
Adani Enterpris,"1,944.00","1,857.15","1,924.95","1,853.05",71.90,3.88
Sharda Crop,466.40,448.05,464.10,446.95,17.15,3.84
Gujarat Pipavav,116.65,110.00,113.90,109.80,4.10,3.73
Adani Green Ene,960.00,922.10,951.00,917.05,33.95,3.7
Swan Energy,223.50,212.00,220.90,213.05,7.85,3.68
PNB,52.50,50.50,52.25,50.40,1.85,3.67
Astral Ltd,"1,450.95","1,400.00","1,447.50","1,396.65",50.85,3.64
Jubilant Pharmo,313.40,301.90,311.75,301.10,10.65,3.54
TCI Express,"1,480.75","1,424.30","1,473.75","1,424.30",49.45,3.47
Bank of India,84.50,81.70,84.00,81.20,2.80,3.45
Delta Corp,205.25,199.00,204.70,197.90,6.80,3.44
HEG,"1,120.10","1,075.40","1,114.80","1,078.35",36.45,3.38
IDFC First Bank,62.00,58.75,61.45,59.45,2.00,3.36
Persistent,"4,769.80","4,590.05","4,737.25","4,583.20",154.05,3.36
AB Capital,168.20,162.00,167.20,161.85,5.35,3.31
MTAR Tech,"1,822.90","1,717.00","1,812.80","1,754.90",57.90,3.3
COFORGE LTD.,"4,220.00","4,080.05","4,184.50","4,051.30",133.20,3.29
C. E. Info Syst,"1,118.00","1,054.55","1,098.20","1,063.45",34.75,3.27
Adani Ports,683.00,662.15,681.30,659.75,21.55,3.27
PB Fintech,614.80,585.00,600.10,581.25,18.85,3.24
IDFC,88.00,85.55,87.80,85.10,2.70,3.17
Britannia,"4,564.85","4,408.65","4,553.55","4,415.85",137.70,3.12
Chalet Hotels,385.00,373.85,384.10,372.55,11.55,3.1
NCC,120.00,116.95,119.80,116.20,3.60,3.1
Max Financial,642.70,620.65,639.75,620.65,19.10,3.08
Westlife Food,773.95,737.15,764.25,741.55,22.70,3.06
Power Finance,170.30,164.85,169.90,164.85,5.05,3.06
Adani Total Gas,952.85,917.35,945.00,917.10,27.90,3.04
HFCL,65.70,63.35,64.80,62.90,1.90,3.02
AU Small Financ,665.80,643.00,663.85,644.45,19.40,3.01
Krishna Inst.,"1,520.00","1,471.10","1,510.55","1,466.40",44.15,3.01
Bajaj Holdings,"6,945.00","6,598.80","6,847.95","6,650.25",197.70,2.97
Gujarat Gas,468.50,456.95,467.75,454.50,13.25,2.92
Cera Sanitary,"6,273.90","6,070.00","6,241.30","6,065.55",175.75,2.9
Nestle,"21,849.60","21,130.00","21,761.40","21,147.30",614.10,2.9
Shoppers Stop,673.00,640.25,663.10,644.50,18.60,2.89
Indoco Remedies,325.45,313.70,323.45,314.40,9.05,2.88
Hindustan Aeron,"2,924.95","2,844.00","2,920.20","2,838.95",81.25,2.86
IEX,156.90,152.00,156.55,152.20,4.35,2.86
Clean Science,"1,457.50","1,405.15","1,444.00","1,404.20",39.80,2.83
Wipro,388.00,380.00,385.00,374.40,10.60,2.83
Supreme Ind,"2,740.00","2,609.00","2,721.80","2,647.10",74.70,2.82
PCBL,128.95,124.15,128.30,124.85,3.45,2.76
Rain Industries,162.80,158.55,162.40,158.05,4.35,2.75
Canara Bank,318.10,309.50,317.45,309.00,8.45,2.73
FDC,296.25,288.35,295.00,287.35,7.65,2.66
Ashok Leyland,146.30,142.50,145.95,142.20,3.75,2.64
Go Fashion,"1,092.35","1,046.00","1,074.10","1,046.65",27.45,2.62
KRBL,398.65,383.85,396.25,386.40,9.85,2.55
Larsen,"2,369.00","2,312.30","2,364.40","2,305.60",58.80,2.55
Welspun Corp,225.70,220.35,225.15,219.55,5.60,2.55
Shree Cements,"24,400.00","23,674.00","24,334.45","23,745.80",588.65,2.48
Sundram,"1,052.00","1,006.00","1,046.10","1,021.10",25.00,2.45
Tube Investment,"2,599.95","2,517.40","2,589.20","2,527.55",61.65,2.44
Adani Wilmar,418.20,403.05,411.85,402.15,9.70,2.41
SBI,580.45,565.50,578.30,564.75,13.55,2.4
ICICI Prudentia,436.50,425.50,434.50,424.45,10.05,2.37
J. K. Cement,"3,000.00","2,922.00","2,993.30","2,924.90",68.40,2.34
Jubilant Ing.,423.90,410.00,421.45,411.90,9.55,2.32
Phoenix Mills,"1,448.70","1,415.05","1,445.70","1,413.05",32.65,2.31
HDFC Life,531.00,516.45,529.75,517.85,11.90,2.3
ITC,428.25,413.70,425.55,416.00,9.55,2.3
LTIMindtree,"4,443.45","4,284.45","4,419.45","4,320.15",99.30,2.3
Mahindra Life,374.95,359.35,372.10,363.80,8.30,2.28
Lupin,710.35,696.00,709.50,693.75,15.75,2.27
Indiamart Inter,"5,420.00","5,211.05","5,366.65","5,248.50",118.15,2.25
Karur Vysya,98.35,96.00,97.80,95.65,2.15,2.25
Navin Fluorine,"4,865.00","4,747.30","4,850.20","4,743.80",106.40,2.24
Glenmark,568.75,551.50,563.45,551.15,12.30,2.23
Union Bank,76.35,74.45,75.85,74.20,1.65,2.22
India Cements,186.40,181.85,185.55,181.55,4.00,2.2
Apollo Hospital,"4,529.00","4,430.95","4,513.70","4,417.50",96.20,2.18
Alkem Lab,"3,520.00","3,442.80","3,509.90","3,435.50",74.40,2.17
