company_name,high,low,last_price,prev_close,change,percent_gain
Medplus Health,634.00,612.05,626.90,620.15,6.75,1.09
Indian Bank,272.60,264.05,271.60,268.80,2.8,1.04
Cummins,"1,391.75","1,353.15","1,380.75","1,366.70",14.05,1.03
Hikal,334.00,327.70,331.65,328.35,3.3,1.01
APTUS VALUE,326.95,321.00,324.90,321.80,3.1,0.96
Castrol,133.70,130.00,131.05,129.80,1.25,0.96
Orient Electric,269.00,265.65,267.65,265.15,2.5,0.94
Sterling Wilson,288.00,282.00,285.00,282.35,2.65,0.94
Jindal Stainles,174.35,169.50,171.45,169.90,1.55,0.91
Voltas,829.55,812.00,824.40,817.20,7.2,0.88
Bank of Mah,23.30,22.80,23.10,22.90,0.2,0.87
Alkem Lab,"3,140.00","3,064.80","3,130.85","3,104.10",26.75,0.86
Radico Khaitan,961.95,929.30,958.35,950.95,7.4,0.78
IOB,20.55,19.95,20.25,20.10,0.15,0.75
Indoco Remedies,357.45,350.05,354.35,351.75,2.6,0.74
Aether Ind,955.00,932.20,946.10,939.25,6.85,0.73
C. E. Info Syst,"1,224.00","1,204.05","1,214.95","1,206.45",8.5,0.7
Amber Enterpris,"2,042.00","1,990.10","2,022.10","2,008.30",13.8,0.69
ICICI Bank,922.30,910.35,919.80,913.60,6.2,0.68
Mahindra Life,406.00,378.05,395.25,392.65,2.6,0.66
IIFL Finance,425.50,413.10,419.70,416.95,2.75,0.66
Kalpataru Power,505.00,494.85,497.75,494.50,3.25,0.66
FSN E-Co Nykaa,189.40,171.05,185.60,184.45,1.15,0.62
REC,101.75,99.15,100.30,99.70,0.6,0.6
Ratnamani Metal,"1,947.85","1,899.30","1,937.05","1,925.50",11.55,0.6
Bharti Airtel,849.40,838.40,846.15,841.20,4.95,0.59
HDFC Life,535.55,525.05,531.20,528.10,3.1,0.59
Graphite India,368.40,361.05,364.30,362.25,2.05,0.57
Clean Science,"1,512.90","1,479.60","1,501.55","1,493.15",8.4,0.56
Torrent Pharma,"1,633.70","1,596.55","1,628.00","1,619.00",9,0.56
HPCL,210.80,207.40,210.10,208.95,1.15,0.55
Power Grid Corp,220.45,216.25,218.30,217.10,1.2,0.55
Triveni Engg,283.65,279.00,280.85,279.30,1.55,0.55
Ceat,"1,737.60","1,710.00","1,728.85","1,719.55",9.3,0.54
Mastek,"1,634.00","1,602.15","1,627.25","1,618.70",8.55,0.53
Biocon,286.45,282.25,285.85,284.40,1.45,0.51
UPL,776.00,761.10,771.45,767.50,3.95,0.51
Elgi Equipments,500.90,488.00,498.70,496.30,2.4,0.48
KNR Construct,249.35,240.25,246.80,245.65,1.15,0.47
Petronet LNG,215.60,212.60,214.65,213.65,1,0.47
Syngene Intl,620.25,606.15,611.25,608.45,2.8,0.46
Mahindra Holida,270.45,264.75,268.15,267.00,1.15,0.43
Mazagon Dock,888.00,860.00,871.95,868.30,3.65,0.42
CreditAccess Gr,984.80,965.05,975.15,971.15,4,0.41
DLF,405.45,400.15,402.90,401.25,1.65,0.41
ICICI Prudentia,482.00,471.70,476.95,475.00,1.95,0.41
Pidilite Ind,"2,699.00","2,661.40","2,693.20","2,682.45",10.75,0.4
Honeywell Autom,"40,700.00","39,811.25","40,207.95","40,048.50",159.45,0.4
Delta Corp,220.80,213.30,219.40,218.55,0.85,0.39
APL Apollo,"1,096.00","1,075.80","1,092.85","1,088.65",4.2,0.39
Adani Ports,897.70,880.50,890.85,887.35,3.5,0.39
Bank of India,75.35,73.40,74.30,74.05,0.25,0.34
Dabur India,553.80,545.65,551.90,550.05,1.85,0.34
Dalmia Bharat,"1,732.90","1,694.55","1,713.70","1,707.85",5.85,0.34
PNB,44.75,43.35,44.30,44.15,0.15,0.34
Sheela Foam,"2,711.15","2,657.45","2,697.00","2,688.15",8.85,0.33
Axis Bank,861.40,852.70,858.20,855.40,2.8,0.33
J. K. Cement,"2,957.90","2,893.40","2,936.30","2,926.95",9.35,0.32
Sudarshan Chem,387.20,380.00,383.95,382.85,1.1,0.29
United Brewerie,"1,704.65","1,675.05","1,685.25","1,680.40",4.85,0.29
MRPL,54.40,53.45,53.90,53.75,0.15,0.28
Whirlpool,"1,534.40","1,505.25","1,526.60","1,522.35",4.25,0.28
Avanti Feeds,429.00,421.50,425.60,424.45,1.15,0.27
Torrent Power,514.35,505.30,510.70,509.35,1.35,0.27
Reliance,"2,613.00","2,580.00","2,599.05","2,592.35",6.7,0.26
Muthoot Finance,"1,093.00","1,079.30","1,083.25","1,080.50",2.75,0.25
Bank of Baroda,164.90,162.65,163.70,163.30,0.4,0.24
Just Dial,614.85,596.05,605.90,604.45,1.45,0.24
Granules India,368.40,362.45,364.75,363.90,0.85,0.23
UNO Minda,548.75,536.20,545.35,544.10,1.25,0.23
MRF,"88,150.00","87,140.25","87,890.45","87,686.00",204.45,0.23
Mahindra CIE,294.90,288.35,292.80,292.15,0.65,0.22
Phoenix Mills,"1,498.00","1,441.10","1,480.45","1,477.15",3.3,0.22
Berger Paints,613.70,604.25,609.80,608.55,1.25,0.21
IndusInd Bank,"1,152.75","1,137.55","1,146.50","1,144.10",2.4,0.21
ONGC,143.80,141.70,143.20,142.90,0.3,0.21
Fert and Chem,131.40,126.00,127.25,127.00,0.25,0.2
LIC India,649.25,637.55,643.85,642.65,1.2,0.19
Route,"1,340.00","1,315.00","1,326.75","1,324.25",2.5,0.19
Redington,170.00,163.75,164.35,164.05,0.3,0.18
Hero Motocorp,"2,765.10","2,727.20","2,744.00","2,739.45",4.55,0.17
Bosch,"16,850.00","16,601.00","16,703.30","16,674.75",28.55,0.17
Oracle Fin Serv,"3,092.85","3,069.25","3,086.85","3,081.90",4.95,0.16
Shyam Metalics,301.50,297.60,300.65,300.20,0.45,0.15
Galaxy Surfacta,"2,937.45","2,875.00","2,892.35","2,888.25",4.1,0.14
Trent,"1,410.85","1,379.00","1,396.70","1,394.85",1.85,0.13
ABSL AMC,432.55,426.05,430.80,430.30,0.5,0.12
FDC,289.00,281.20,285.00,284.75,0.25,0.09
AB Capital,126.65,123.80,125.80,125.70,0.1,0.08
Aarti Drugs,463.70,452.20,457.85,457.55,0.3,0.07
Canara Bank,309.65,304.00,307.25,307.05,0.2,0.07
Jindal Steel,519.40,507.20,514.75,514.40,0.35,0.07
Devyani Int,184.55,181.05,183.60,183.50,0.1,0.05
JSW Steel,712.95,697.55,708.60,708.25,0.35,0.05
Colgate,"1,573.50","1,558.10","1,566.00","1,565.30",0.7,0.04
Hindustan Aeron,"2,722.65","2,651.10","2,682.35","2,681.15",1.2,0.04
Vedant Fashions,"1,367.20","1,325.35","1,352.55","1,352.30",0.25,0.02
Divis Labs,"3,308.00","3,272.10","3,290.00","3,289.80",0.2,0.01
