company_name,high,low,last_price,prev_close,change,percent_gain
"Sona BLWAdd toWatchlist | PortfolioACTIONSSona BLW Block Deal on BSE||Qty: 383,182||Deal Price: 410.00||Value (cr): 15.71||Time: 09:16am",436.40,410.10,431.40,406.20,25.2,6.2
Brightcom GroupAdd toWatchlist | PortfolioACTIONSBrightcom Group has hit 52wk low of Rs 19.10 on NSEBrightcom Group has hit 52wk low of Rs 19.50 on NSE,21.40,19.10,20.90,19.75,1.15,5.82
"Indoco RemediesAdd toWatchlist | PortfolioACTIONSIndoco Remedies closes below 30-Day,200-Day Moving Average today.",356.00,333.15,348.90,332.85,16.05,4.82
"Poly MedicureAdd toWatchlist | PortfolioACTIONSPoly Medicure closes above 30-Day,50-Day Moving Average today.","1,025.00",950.50,"1,004.45",958.55,45.9,4.79
SonataAdd toWatchlist | PortfolioACTIONSBuy Sonata Software; target of Rs 835: ICICI DirectBuy Sonata Software; target of Rs 775: HDFC Securities,845.00,776.85,834.60,799.45,35.15,4.4
"EIHAdd toWatchlist | PortfolioACTIONSEIH closes below 30-Day,200-Day Moving Average today.",169.90,160.70,168.40,162.05,6.35,3.92
"Aegis LogisticsAdd toWatchlist | PortfolioACTIONSAegis Logistics closes above 30-Day,50-Day Moving Average today.NEWSAegis Logistics hits record high with breakout of rounding bottom pattern. What lies ahead? 2023-03-08 15:53:26View all",383.00,370.05,381.75,368.85,12.9,3.5
"Mahindra CIEAdd toWatchlist | PortfolioACTIONSMahindra CIE Block Deal on NSE||Qty: 78,585||Deal Price: 361.35||Value (cr): 2.84||Time: 09:16am",377.30,355.45,371.35,360.20,11.15,3.1
RaymondAdd toWatchlist | PortfolioACTIONSRaymond closes above 150-Day Moving Average of 1233.35 today.,"1,281.95","1,226.45","1,278.50","1,243.15",35.35,2.84
"GlandAdd toWatchlist | PortfolioACTIONSGland has hit 52wk low of Rs 1,165.55 on NSE","1,224.75","1,156.00","1,186.15","1,154.35",31.8,2.75
"Bharat DynamicsAdd toWatchlist | PortfolioACTIONSBharat Dynamics closes above  its 30-Day,50-Day,150-Day Moving Average today.",924.65,886.55,909.15,886.90,22.25,2.51
"Zee EntertainAdd toWatchlist | PortfolioACTIONSZee Entertain Block Deal on NSE||Qty: 134,991||Deal Price: 189.70||Value (cr): 2.56||Time: 09:16am",193.90,187.10,192.45,188.30,4.15,2.2
