company_name,high,low,last_price,prev_close,change,percent_gain
Welspun India,105.00,88.20,101.05,87.60,13.45,15.35
Rail Vikas,118.30,112.50,118.30,107.55,10.75,10
Alkyl Amines,"2,618.00","2,364.00","2,583.85","2,364.00",219.85,9.3
Aarti Drugs,471.60,422.85,457.80,420.85,36.95,8.78
KEC Intl,500.00,461.00,497.00,458.95,38.05,8.29
Alok Industries,14.10,12.55,13.60,12.60,1,7.94
RITES,421.65,385.50,414.30,385.20,29.1,7.55
Swan Energy,237.45,218.00,235.40,220.90,14.5,6.56
Cochin Shipyard,539.90,505.40,535.10,503.40,31.7,6.3
Lakshmi Machine,"11,499.00","10,825.15","11,320.80","10,673.80",647,6.06
Balaji Amines,"2,282.90","2,113.30","2,226.35","2,100.30",126.05,6
Devyani Int,171.25,163.00,170.60,161.40,9.2,5.7
IRFC,33.95,32.20,33.55,31.75,1.8,5.67
HUDCO,52.30,49.30,51.80,49.15,2.65,5.39
Indiabulls Hsg,114.55,108.05,112.95,107.65,5.3,4.92
Indiamart Inter,"5,653.45","5,327.05","5,628.15","5,366.65",261.5,4.87
Hatsun Agro,949.00,846.10,888.80,848.00,40.8,4.81
Brightcom Group,9.80,9.35,9.80,9.35,0.45,4.81
Anupam Rasayan,"1,188.00","1,139.00","1,183.05","1,129.30",53.75,4.76
Asahi India,505.00,480.00,500.45,478.20,22.25,4.65
New India Assur,113.30,106.25,110.60,105.80,4.8,4.54
Trident,32.70,31.20,32.45,31.10,1.35,4.34
Hitachi Energy,"3,470.00","3,310.00","3,448.75","3,308.50",140.25,4.24
IRB Infra,28.70,27.60,28.55,27.40,1.15,4.2
IRB Infra,28.70,27.60,28.55,27.40,1.15,4.2
MTAR Tech,"1,925.00","1,825.00","1,888.05","1,812.80",75.25,4.15
BHEL,82.40,78.15,81.60,78.40,3.2,4.08
NOCIL,222.00,212.95,221.35,212.90,8.45,3.97
Bajaj Electric,"1,154.65","1,100.00","1,141.00","1,098.00",43,3.92
IDFC First Bank,65.25,63.00,63.85,61.45,2.4,3.91
Lux Industries,"1,469.85","1,370.05","1,414.65","1,362.10",52.55,3.86
